model_type,n_train,n_test,mse_train,rmse_train,r2_train,mse_test,rmse_test,r2_test,y_test_mean,bias,Game of season_weight,Game for player_weight,Age (days)_weight,Home?_weight,Game Started?_weight,Year_weight,Month of Season_weight
Linreg,403,101,45.51906603245372,6.746781901948048,0.16613716824748104,62.78177646611725,7.923495217775881,0.1538014616948601,16.84158415841584,10.281333784190863,-8.260411705150766,10.177974613790397,-1.1000197622223564,-0.2355778274091297,6.129966096073647,6.444575342642571,-1.3178998133458615
Lasso (lambda=0.05),403,101,46.39262871270915,6.81121345376205,0.15013439152636454,63.243683483960886,7.952589734417392,0.14757568941931576,16.84158415841584,10.96601282181514,-2.283947615694148,3.1939334306083906,0.0,-0.1220433923678506,6.303619769454017,1.837758573835821,-0.0
"Random Forest (500 estimators, 5 depth)",403,101,28.28072990931749,5.317962947343418,0.48192589212181536,58.4891420172822,7.647819428914506,0.21165934977234857,16.84158415841584,,0.1438424414254239,0.09538503173701555,0.4291684346609621,0.034879090269709416,0.2574245256179261,0.01970740335154654,0.019593072937416387
"Random Forest (100 estimators, 5 depth)",403,101,27.985300728410294,5.290113489180577,0.4873378531932038,59.26464905951977,7.698353659031246,0.20120674771925207,16.84158415841584,,0.1363850265907001,0.09551443178911567,0.43995723972547324,0.03920968098470211,0.253356272845819,0.01755075036592365,0.01802659769826615
Ridge (lambda=2.0),403,101,45.73546929653738,6.762800403422933,0.16217288131635998,62.991436420187185,7.9367144600386865,0.1509755788246795,16.84158415841584,10.600292762622816,-4.392088122988338,6.672566563959726,1.5496190880978775,-0.28658645899359997,6.253879646333638,2.2961016623923425,-2.0149998451653417
