model_type,n_train,n_test,mse_train,rmse_train,r2_train,mse_test,rmse_test,r2_test,y_test_mean,bias,Game of season_weight,Game for player_weight,Age (days)_weight,Home?_weight,Game Started?_weight,Year_weight,Month of Season_weight
Linreg,868,218,57.59792334594097,7.589329571572246,0.1872420302981496,62.02498272745786,7.875594119014632,0.2100631887377901,20.25229357798165,11.254054006090628,-40.72259398619924,40.97001917584399,26.607633144795116,-0.8277232969728097,11.549220593808007,-29.84711193152833,2.435681481879317
Lasso (lambda=0.05),868,218,58.19788927052395,7.628754109979162,0.1787759770374166,63.03861858611995,7.93968630275277,0.1971537409191437,20.25229357798165,12.183945599775418,0.0,0.0,-0.0,-0.6878341695578721,10.975705864767772,-2.0044353768516734,0.0
"Random Forest (500 estimators, 5 depth)",868,218,41.81424747997478,6.4663936997351765,0.4099637467427897,56.65702622553462,7.5270861709917085,0.2784283257464673,20.25229357798165,,0.0387903183236233,0.0495396516146848,0.8594172746469021,0.0083026035983625,0.0376184042767337,0.0018406778869079,0.0044910696527853
"Random Forest (100 estimators, 5 depth)",868,218,41.98853689786115,6.479856240524256,0.4075043679111773,56.46152980766628,7.514088754311216,0.2809181259874875,20.25229357798165,,0.0381969008046859,0.0469204865405679,0.8441899018455654,0.0083173056837029,0.0486404688014251,0.0084589602407815,0.0052759760832708
Ridge (lambda=2.0),868,218,58.05609365516187,7.619454944755685,0.1807768393907715,62.32038829449687,7.894326335698118,0.2063009671071729,20.25229357798165,11.936553828522014,-1.3055062465581098,1.5112720350904705,0.2048743295890229,-0.8633590478264769,11.534750660493367,-3.0428374973651096,0.3036106267846967
SVM (linear kernel),868,218,57.989253763006595,7.615067548157836,0.18172000976719171,62.07843386765708,7.878986855405781,0.2093824465369768,20.25229357798165,,,,,,,,
"Feedforward NN (3 layers, [[16, 4, 1]] activations)",868,218,56.62708413946638,7.5250969521638975,0.20094143570243927,61.627467650390244,7.8503164044763345,0.2151258550796291,20.25229357798165,,,,,,,,
