model_type,n_train,n_test,mse_train,rmse_train,r2_train,mse_test,rmse_test,r2_test,y_test_mean,bias,Game of season_weight,Game for player_weight,Age (days)_weight,Home?_weight,Game Started?_weight,Year_weight,Month of Season_weight
Linreg,518,130,27.792671404653486,5.271875511111154,0.2089725278211857,28.123049215264533,5.303116933961058,0.2120906412661956,7.553846153846154,7.218584415064303,-8.849515328426627,10.305121949751424,-12.5761408641438,0.9515322277477615,4.463772997837013,12.161155637171225,-2.7381888128981036
Lasso (lambda=0.05),518,130,28.86476180715001,5.372593582912262,0.17845898168930863,29.624229412265652,5.442814475275237,0.17003282892481386,7.553846153846154,5.881197007483357,-0.07286913897483062,0.0,-0.0,0.6835191483047738,4.778333624508542,-0.0,-0.0
"Random Forest (500 estimators, 5 depth)",518,130,18.38383825638926,4.287637841094938,0.47676418386823693,27.50753980243835,5.244763083537554,0.22933505964495615,7.553846153846154,,0.11606585884470315,0.1721106969721094,0.3191644602131958,0.026829979906018448,0.33552760697545214,0.010824125025458204,0.01947727206306291
"Random Forest (100 estimators, 5 depth)",518,130,18.513671413373086,4.3027516095369815,0.4730689077834518,27.6206803640213,5.255538066080513,0.22616525730093362,7.553846153846154,,0.12526502903422626,0.16299900284003557,0.31488860613704445,0.02939370091757219,0.3390589408953448,0.01272722442942327,0.01566749574635352
Ridge (lambda=2.0),518,130,28.048460618411752,5.296079740563934,0.2016923246257516,28.335787224685255,5.323136972188979,0.206130467200504,7.553846153846154,6.346322607080625,-4.62096329019533,5.973189815374969,-1.0698105285659103,0.8997692562202789,4.620295460054989,0.6514723404151707,-1.7834350120163731
