Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2002-10-30,24-018,LAC,,CLE,L (-2),0,8:35,1,2,0.5,1,1,1.0,0,0,,0,1,1,1,1,0,0,1,3,3.6,-1
2,2,2002-11-01,24-020,LAC,,LAL,L (-15),0,26:08,0,4,0.0,0,2,0.0,0,0,,1,2,3,4,2,0,1,1,0,1.9,-10
3,3,2002-11-03,24-022,LAC,,DET,W (+2),0,24:09,1,3,0.333,0,1,0.0,1,2,0.5,0,4,4,2,0,0,1,1,3,2.1,2
4,4,2002-11-06,24-025,LAC,@,PHI,L (-2),0,6:00,0,2,0.0,0,2,0.0,0,0,,0,0,0,0,0,0,1,0,0,-2.4,-3
5,5,2002-11-08,24-027,LAC,@,NJN,L (-14),0,14:45,1,3,0.333,1,1,1.0,1,2,0.5,1,1,2,0,1,0,1,1,4,2.5,7
6,6,2002-11-10,24-029,LAC,@,ORL,W (+3),0,25:28,0,2,0.0,0,0,,2,2,1.0,0,1,1,2,1,0,1,3,2,1.1,7
7,7,2002-11-12,24-031,LAC,@,MIA,W (+19),0,7:49,0,2,0.0,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.8,-12
8,8,2002-11-14,24-033,LAC,,ORL,L (-21),0,27:03,3,8,0.375,1,3,0.333,2,2,1.0,0,2,2,1,0,0,1,2,9,4.1,-4
9,9,2002-11-15,24-034,LAC,@,POR,L (-24),0,28:39,4,9,0.444,1,2,0.5,3,3,1.0,0,1,1,5,5,0,3,2,12,12.3,-1
10,10,2002-11-17,24-036,LAC,,SEA,L (-6),0,16:30,1,5,0.2,0,2,0.0,2,4,0.5,0,3,3,4,0,0,0,2,4,3.0,-6
11,11,2002-11-18,24-037,LAC,@,GSW,W (+10),0,10:16,2,4,0.5,0,0,,0,0,,1,1,2,0,0,0,0,2,4,2.2,4
