model_type,n_train,n_test,mse_train,rmse_train,r2_train,mse_test,rmse_test,r2_test,y_test_mean,bias,Game of season_weight,Game for player_weight,Age (days)_weight,Home?_weight,Game Started?_weight,Year_weight,Month of Season_weight
Linreg,473,119,12.225791419563851,3.496539921059654,0.196548432581324,11.87126933355592,3.4454708435213783,0.110562389381896,3.7142857142857135,2.340056071947421,-3.696809816712416,10.006874430693252,6.781479312255549,-0.0466233716183116,1.6449365666268785,-6.17914966151312,-3.126543345655481
Lasso (lambda=0.05),473,119,12.683041063721957,3.561325745241785,0.1664990124094258,12.421782133794746,3.5244548704437606,0.0693160174985587,3.7142857142857135,2.064009297640052,-0.0,4.624895218962686,0.545939365799763,-0.0,1.5220234995830104,0.0,-1.9804520462789517
"Random Forest (500 estimators, 5 depth)",473,119,7.358456679460074,2.7126475405883594,0.5164187454209377,10.469927900951706,3.235726796401653,0.2155558606320586,3.7142857142857135,,0.093912306267943,0.2130753258675144,0.5733628370838553,0.0195268822790072,0.0310782173807356,0.047741775756659,0.0213026553642852
"Random Forest (100 estimators, 5 depth)",473,119,7.33758078289514,2.708796925370217,0.5177906624805996,10.61318227343446,3.257787941753493,0.2048227348650022,3.7142857142857135,,0.0860068043047499,0.2278314059906936,0.574698495245231,0.0217786850661737,0.021930108980603,0.043957759308534,0.0237967411040145
Ridge (lambda=2.0),473,119,12.35412854518244,3.514844028571174,0.1881144047791435,12.058502315407535,3.472535430403488,0.0965342301911784,3.7142857142857135,2.0820219440275283,-1.2470388357378708,6.884713000458116,1.11737247115753,-0.0621730565195133,1.747962452262801,0.01128175291173,-3.2125924553438923
SVM (linear kernel),473,119,12.530696938426374,3.5398724466322755,0.17651072633903675,11.860979543384559,3.443977285550031,0.11133333696354208,3.7142857142857144,,,,,,,,
"Feedforward NN (3 layers, [[16, 4, 1]] activations)",473,119,13.073600249360211,3.6157433882066647,0.14083233946351925,13.169106414232004,3.6289263445586775,0.01332383134958981,3.7142857142857144,,,,,,,,
