Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,1988-11-05,22-238,MIA,,LAC,L (-20),0,23:00,2,5,0.4,0,0,,2,4,0.5,3,2,5,1,0,1,1,3,6,4.4,
2,2,1988-11-08,22-241,MIA,@,DAL,L (-4),0,18:00,1,6,0.167,0,0,,1,2,0.5,1,1,2,0,0,0,1,2,3,-2.0,
3,3,1988-11-09,22-242,MIA,@,SAS,L (-24),0,22:00,4,8,0.5,0,0,,3,4,0.75,2,3,5,1,3,0,3,4,11,8.0,
4,4,1988-11-11,22-244,MIA,,HOU,L (-21),0,12:00,1,1,1.0,0,0,,0,0,,1,2,3,1,1,0,1,3,2,2.5,
5,5,1988-11-15,22-248,MIA,,BOS,L (-19),0,4:00,0,1,0.0,0,0,,0,2,0.0,0,0,0,0,0,0,0,1,0,-1.9,
6,6,1988-11-17,22-250,MIA,@,HOU,L (-6),0,12:00,1,2,0.5,0,0,,0,0,,0,1,1,0,2,0,2,2,2,0.5,
7,7,1988-11-18,22-251,MIA,,GSW,L (-6),0,18:00,2,2,1.0,0,0,,4,4,1.0,2,3,5,0,1,0,0,6,8,8.3,
8,8,1988-11-23,22-256,MIA,,LAL,L (-47),0,21:00,2,4,0.5,0,0,,1,2,0.5,0,3,3,2,1,0,2,3,5,2.7,
9,9,1988-11-26,22-259,MIA,@,MIL,L (-10),0,21:00,3,9,0.333,0,0,,2,2,1.0,3,2,5,0,1,1,3,3,8,3.1,
10,10,1988-11-27,22-260,MIA,@,CLE,L (-29),1,28:00,7,10,0.7,0,0,,0,1,0.0,4,2,6,1,1,1,1,3,14,13.0,
11,11,1988-11-29,22-262,MIA,@,CHH,L (-15),1,35:00,6,11,0.545,0,0,,2,4,0.5,5,5,10,2,1,0,2,4,14,11.7,
12,12,1988-11-30,22-263,MIA,,SAS,L (-4),1,16:00,2,4,0.5,0,0,,0,0,,3,1,4,1,0,0,3,4,4,0.5,
13,13,1988-12-02,22-265,MIA,,POR,L (-3),1,21:00,0,2,0.0,0,0,,1,2,0.5,2,0,2,2,0,2,0,3,1,2.2,
14,14,1988-12-07,22-270,MIA,,SAC,L (-2),1,15:00,2,7,0.286,0,0,,1,4,0.25,5,3,8,1,0,1,0,4,5,3.9,
15,15,1988-12-09,22-272,MIA,,DEN,L (-11),1,34:00,7,12,0.583,0,2,0.0,1,1,1.0,5,8,13,3,2,2,2,5,15,16.8,
16,16,1988-12-10,22-273,MIA,@,CHI,L (-23),1,21:00,3,9,0.333,0,0,,8,9,0.889,2,1,3,2,0,0,1,5,14,8.6,
17,17,1988-12-12,22-275,MIA,@,UTA,L (-16),1,28:00,3,9,0.333,0,0,,8,11,0.727,6,3,9,0,2,0,3,5,14,9.8,
18,18,1988-12-14,22-277,MIA,@,LAC,W (+1),1,33:00,3,8,0.375,0,0,,9,12,0.75,4,4,8,0,2,1,4,5,15,10.1,
19,19,1988-12-15,22-278,MIA,@,SAC,L (-4),1,18:00,1,4,0.25,0,0,,5,6,0.833,1,2,3,0,0,0,4,6,7,-0.9,
20,20,1988-12-17,22-280,MIA,,DAL,L (-17),1,33:00,5,10,0.5,0,0,,3,4,0.75,2,4,6,1,2,1,4,5,13,7.6,
21,21,1988-12-20,22-283,MIA,@,DET,L (-16),1,37:00,4,12,0.333,0,0,,9,12,0.75,2,4,6,2,2,1,0,4,17,14.1,
22,22,1988-12-21,22-284,MIA,,SEA,L (-8),1,40:00,7,11,0.636,0,0,,9,13,0.692,1,3,4,3,2,1,5,5,23,15.9,
23,23,1988-12-23,22-286,MIA,,UTA,W (+21),1,27:00,4,7,0.571,0,0,,1,3,0.333,6,7,13,3,0,0,7,5,9,4.3,
24,24,1988-12-26,22-289,MIA,,SAS,W (+2),1,28:00,2,7,0.286,0,0,,5,6,0.833,2,3,5,2,3,1,3,5,9,6.9,
25,25,1988-12-27,22-290,MIA,,HOU,L (-8),1,26:00,1,4,0.25,0,0,,5,6,0.833,1,2,3,3,0,0,3,3,7,3.4,
26,26,1988-12-29,22-292,MIA,@,SEA,L (-30),1,17:00,0,4,0.0,0,0,,3,4,0.75,2,4,6,1,0,0,1,6,3,-0.3,
27,27,1988-12-30,22-293,MIA,@,DEN,L (-26),1,38:00,7,13,0.538,0,0,,4,9,0.444,3,5,8,1,5,0,2,3,18,15.8,
28,28,1989-01-03,22-297,MIA,@,POR,L (-24),1,28:00,6,10,0.6,0,0,,7,7,1.0,4,4,8,1,2,0,3,2,19,17.3,
29,29,1989-01-04,22-298,MIA,@,GSW,L (-9),1,38:00,1,6,0.167,0,0,,7,8,0.875,5,7,12,1,0,0,7,5,9,2.1,
30,30,1989-01-06,22-300,MIA,@,LAL,L (-32),1,34:00,6,13,0.462,0,0,,0,2,0.0,5,8,13,3,1,0,3,6,12,8.1,
31,31,1989-01-07,22-301,MIA,@,PHO,L (-8),1,26:00,1,7,0.143,0,0,,0,0,,2,3,5,3,2,0,2,6,2,-0.5,
32,32,1989-01-10,22-304,MIA,,UTA,L (-4),1,40:00,4,8,0.5,0,0,,2,4,0.5,3,5,8,4,2,1,2,5,10,10.3,
33,33,1989-01-12,22-306,MIA,@,WSB,L (-6),1,31:00,2,6,0.333,0,0,,0,0,,1,2,3,4,1,2,3,4,4,2.5,
34,34,1989-01-13,22-307,MIA,,MIL,L (-6),1,45:00,5,8,0.625,0,0,,5,6,0.833,4,10,14,2,1,2,3,5,15,15.6,
35,35,1989-01-15,22-309,MIA,,IND,W (+1),1,33:00,3,8,0.375,0,0,,4,6,0.667,1,3,4,0,5,0,1,6,10,8.0,
36,36,1989-01-19,22-313,MIA,,CHI,L (-4),1,23:00,0,5,0.0,0,0,,2,2,1.0,4,3,7,4,0,1,4,3,2,0.5,
37,37,1989-01-23,22-317,MIA,@,SAS,L (-18),1,29:00,5,7,0.714,0,0,,6,8,0.75,5,3,8,1,3,0,5,4,16,13.8,
38,38,1989-01-24,22-318,MIA,@,HOU,L (-25),1,35:00,6,11,0.545,0,0,,3,5,0.6,4,2,6,1,5,1,2,5,15,14.7,
39,39,1989-01-26,22-320,MIA,,DEN,L (-21),1,28:00,5,7,0.714,0,0,,5,6,0.833,1,1,2,2,2,0,1,4,15,13.5,
40,40,1989-01-29,22-323,MIA,@,BOS,L (-18),1,29:00,5,7,0.714,0,0,,4,5,0.8,6,7,13,2,1,1,2,5,14,16.1,
41,41,1989-01-30,22-324,MIA,,GSW,L (-7),1,41:00,8,16,0.5,0,1,0.0,8,9,0.889,5,9,14,3,2,0,7,4,24,17.3,
42,42,1989-02-02,22-327,MIA,,SEA,L (-7),1,30:00,6,9,0.667,0,0,,2,4,0.5,3,6,9,3,3,0,3,6,14,12.9,
