model_type,n_train,n_test,mse_train,rmse_train,r2_train,mse_test,rmse_test,r2_test,y_test_mean,bias,Game of season_weight,Game for player_weight,Age (days)_weight,Home?_weight,Game Started?_weight,Year_weight,Month of Season_weight
Linreg,114,29,9.006188050968593,3.0010311646113563,0.0465046075420736,4.980712463223762,2.2317509859354296,-0.0466714596629644,2.0,3.3643687983102093,3.5733457613678468,-2.7359258893770635,-5.405903659720526,0.1504555336475727,3.251480664739016,3.519602909037848,-1.1577943703351103
Lasso (lambda=0.05),114,29,9.25419234254892,3.042070403943492,0.0202481105653976,5.019234270793657,2.2403647628887704,-0.0547666221233047,2.0,2.8505834773540792,0.0,0.0,-1.1477916310096248,0.0,0.0,-0.0,-0.0
"Random Forest (500 estimators, 5 depth)",114,29,3.876718042616095,1.9689383034051864,0.5895674428988393,6.614241291026132,2.5718167296730403,-0.3899492568098393,2.0,,0.1789044253404765,0.216284942332806,0.4464738957271972,0.0588897317860454,0.014536622052795,0.0157141116670023,0.0691962710936774
"Random Forest (100 estimators, 5 depth)",114,29,3.916001921788397,1.9788890625268505,0.585408413842741,7.448658883422907,2.729223128185548,-0.5652978812990168,2.0,,0.1854645819818901,0.1978767451703629,0.4186379721956245,0.0566103392864298,0.0104433050798676,0.0259833636347668,0.1049836926510581
Ridge (lambda=2.0),114,29,9.09966765472791,3.016565539604255,0.0366078153621995,4.756616196734433,2.1809668032169665,0.0004212340195757,2.0,3.1028966341455178,0.4389815627733709,0.2072095524599773,-0.99561595110402,0.1721348325814592,1.1386532896315509,-0.6198549895159402,-0.577451112693947
SVM (linear kernel),114,29,10.220311822078095,3.196922242106945,-0.08203605972747652,5.086102698974966,2.2552389449845367,-0.0688186831179276,2.0,,,,,,,,
"Feedforward NN (3 layers, [[16, 4, 1]] activations)",114,29,12.156067783274137,3.486555289002906,-0.28697674933753703,7.374740021976161,2.7156472565442225,-0.5497642075167295,2.0,,,,,,,,
