Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,1993-11-05,22-337,DET,,MIN,W (+5),0,11:00,1,3,0.333,0,1,0.0,0,0,,0,1,1,2,0,0,0,2,2,1.2,
2,2,1993-11-06,22-338,DET,@,IND,W (+6),0,13:00,2,7,0.286,1,2,0.5,0,0,,0,2,2,1,0,0,1,1,5,0.8,
3,3,1993-11-09,22-341,DET,,WSB,L (-6),0,12:00,3,6,0.5,1,2,0.5,0,0,,0,1,1,2,0,0,3,2,7,1.9,
4,4,1993-11-11,22-343,DET,@,LAC,L (-12),0,14:00,2,7,0.286,0,0,,1,2,0.5,0,0,0,2,0,1,1,1,5,1.2,
5,5,1993-11-12,22-344,DET,@,UTA,L (-20),0,24:00,3,7,0.429,0,1,0.0,2,4,0.5,1,1,2,3,0,0,2,1,8,4.2,
6,6,1993-11-14,22-346,DET,@,POR,L (-3),0,13:00,1,3,0.333,0,0,,0,0,,0,1,1,0,1,0,2,0,2,-0.4,
7,7,1993-11-17,22-349,DET,,ORL,W (+6),1,36:00,3,11,0.273,0,1,0.0,0,0,,0,1,1,5,1,0,2,2,6,1.5,
8,8,1993-11-19,22-351,DET,,SAS,W (+9),1,37:00,4,12,0.333,3,4,0.75,3,4,0.75,1,3,4,6,1,0,1,3,14,11.4,
9,9,1993-11-21,22-353,DET,,PHI,W (+14),1,48:00,9,20,0.45,3,7,0.429,2,2,1.0,0,3,3,5,2,0,1,2,23,17.2,
10,10,1993-11-24,22-356,DET,,BOS,L (-15),1,47:00,9,22,0.409,1,5,0.2,0,1,0.0,1,0,1,7,2,0,3,3,19,10.2,
11,11,1993-11-27,22-359,DET,@,NYK,L (-27),1,31:00,5,11,0.455,2,3,0.667,2,2,1.0,0,5,5,3,1,0,2,2,14,10.1,
12,12,1993-11-28,22-360,DET,,GSW,L (-3),1,48:00,7,26,0.269,4,6,0.667,2,2,1.0,1,2,3,8,1,0,1,4,20,9.9,
13,13,1993-11-30,22-362,DET,@,CLE,L (-18),1,35:00,4,11,0.364,0,1,0.0,0,0,,0,3,3,4,1,0,3,4,8,2.0,
14,14,1993-12-02,22-364,DET,,PHO,L (-1),0,14:00,0,1,0.0,0,0,,2,2,1.0,0,3,3,2,0,0,1,1,2,2.2,
15,15,1993-12-07,23-004,DET,@,ORL,L (-2),0,15:00,2,3,0.667,0,1,0.0,0,0,,0,1,1,2,0,0,0,1,4,4.0,
16,16,1993-12-08,23-005,DET,,ATL,L (-8),0,10:00,2,5,0.4,0,1,0.0,0,0,,0,0,0,2,1,0,0,2,4,2.9,
17,17,1993-12-10,23-007,DET,,MIL,L (-2),0,10:00,1,4,0.25,0,1,0.0,0,0,,0,0,0,1,3,0,1,0,2,2.3,
18,18,1993-12-11,23-008,DET,@,MIN,W (+12),0,11:00,1,4,0.25,0,1,0.0,0,0,,0,1,1,2,0,0,0,1,2,0.9,
19,19,1993-12-14,23-011,DET,,LAL,L (-6),0,26:00,4,13,0.308,2,5,0.4,0,0,,0,2,2,7,2,0,0,5,10,8.0,
20,20,1993-12-16,23-013,DET,@,WSB,W (+2),1,41:00,4,11,0.364,1,3,0.333,2,2,1.0,2,2,4,7,2,0,2,4,11,10.2,
21,21,1993-12-18,23-015,DET,,CLE,W (+6),0,25:00,5,9,0.556,3,5,0.6,0,0,,2,4,6,5,1,0,0,1,13,15.4,
22,22,1993-12-20,23-017,DET,@,PHI,L (-29),0,22:00,5,12,0.417,1,5,0.2,0,0,,0,2,2,3,2,0,4,1,11,4.9,
23,23,1993-12-21,23-018,DET,,CHH,L (-11),0,34:00,8,18,0.444,3,8,0.375,1,1,1.0,0,1,1,1,2,0,6,1,20,7.2,
24,24,1993-12-23,23-020,DET,,CHI,L (-9),1,44:00,8,17,0.471,4,7,0.571,1,4,0.25,1,2,3,5,3,0,5,1,21,13.5,
25,25,1993-12-27,23-024,DET,@,CHH,L (-15),1,39:00,1,10,0.1,0,4,0.0,3,4,0.75,1,1,2,10,3,1,6,2,5,2.9,
26,26,1993-12-28,23-025,DET,@,ATL,L (-18),1,28:00,4,14,0.286,2,4,0.5,0,0,,0,1,1,3,2,0,3,1,10,2.8,
27,27,1993-12-30,23-027,DET,,SAC,L (-6),1,43:00,6,17,0.353,0,4,0.0,0,0,,1,3,4,3,3,0,1,4,12,6.6,
28,28,1994-01-02,23-030,DET,,MIA,L (-8),1,36:00,3,13,0.231,0,2,0.0,3,4,0.75,3,1,4,5,5,0,3,2,9,7.8,
29,29,1994-01-04,23-032,DET,@,CHI,L (-6),1,47:00,12,24,0.5,4,7,0.571,1,1,1.0,1,1,2,5,1,0,2,3,29,19.3,
30,30,1994-01-08,23-036,DET,,IND,L (-9),0,26:00,7,13,0.538,1,2,0.5,1,1,1.0,0,2,2,7,3,0,3,1,16,14.8,
31,31,1994-01-11,23-039,DET,,DEN,L (-8),0,25:00,4,12,0.333,1,4,0.25,2,2,1.0,1,1,2,6,2,0,3,4,11,6.8,
32,32,1994-01-13,23-041,DET,,NYK,L (-14),0,23:00,3,9,0.333,1,3,0.333,3,3,1.0,2,1,3,2,0,0,1,3,10,5.8,
33,33,1994-01-15,23-043,DET,@,NYK,L (-9),0,16:00,1,5,0.2,0,2,0.0,2,2,1.0,0,0,0,3,2,0,3,1,4,1.6,
34,34,1994-01-17,23-045,DET,,UTA,L (-15),0,20:00,3,5,0.6,0,0,,0,2,0.0,0,2,2,3,3,0,2,2,6,5.8,
35,35,1994-01-18,23-046,DET,@,MIL,L (-32),0,30:00,5,10,0.5,2,3,0.667,0,0,,1,0,1,4,3,0,4,3,12,8.3,
