model_type,n_train,n_test,mse_train,rmse_train,r2_train,mse_test,rmse_test,r2_test,y_test_mean,bias,Game of season_weight,Game for player_weight,Age (days)_weight,Home?_weight,Game Started?_weight,Year_weight,Month of Season_weight
Linreg,303,76,25.57820192021589,5.057489685626248,0.1560604206732584,26.10741762515338,5.109541821450665,0.0574750974868372,5.894736842105263,5.2223394143180695,0.3883217589837499,5.976382877549283,-2.699283206467075,0.0545564321996373,6.49851267156873,4.00312623411339,-3.987915233444315
Lasso (lambda=0.05),303,76,25.84998314217612,5.084287869719428,0.1470931394372485,25.463441584321,5.046131348302479,0.0807237949957617,5.894736842105263,5.565100490983152,1.1708864552859175,3.391617550800915,0.0,0.0,5.692153544513217,0.0,-2.095148601957161
"Random Forest (500 estimators, 5 depth)",303,76,13.637326310547095,3.692875073780197,0.5500434524067013,25.083493253023654,5.0083423657956585,0.0944406155966257,5.894736842105263,,0.1411970807065317,0.102950286559947,0.5631936049054372,0.0147859745989637,0.1305209022782426,0.0143382994101388,0.0330138515407388
"Random Forest (100 estimators, 5 depth)",303,76,13.445689454401975,3.6668364368215247,0.5563664116304609,25.302536646907683,5.030162685928526,0.0865327536843169,5.894736842105263,,0.1355284538717993,0.1057000487694651,0.5755787961318852,0.01799456004522,0.1189569668660416,0.0167446801498935,0.0294964941656951
Ridge (lambda=2.0),303,76,25.647044783312364,5.0642911432215625,0.1537889859139851,25.55294840944911,5.054992424272178,0.077492437040739,5.894736842105263,5.27775273357825,2.577022210913149,3.10581571104837,0.3018965446387284,0.0831006303691442,5.8695787557865415,0.4735553196173426,-3.1235161772594378
SVM (linear kernel),303,76,26.5374981398377,5.151455924283707,0.12440893670410935,26.90584501722078,5.187084442846557,0.028650427399699807,5.894736842105263,,,,,,,,
"Feedforward NN (3 layers, [[16, 4, 1]] activations)",303,76,26.046056172563347,5.103533694663272,0.14062381093251353,27.82351700244092,5.274800186020407,-0.004479187747504554,5.894736842105263,,,,,,,,
