model_type,n_train,n_test,mse_train,rmse_train,r2_train,mse_test,rmse_test,r2_test,y_test_mean,bias,Game of season_weight,Game for player_weight,Age (days)_weight,Home?_weight,Game Started?_weight,Year_weight,Month of Season_weight
Linreg,195,49,16.185549378131494,4.0231268160637805,0.2612997322201617,16.01438316167043,4.001797491336916,0.08219473024369361,5.020408163265306,1.483171015214186,2.156769018962692,-0.732334706541423,18.442131618410592,0.05536778291963162,5.320311727393263,-18.228989050787145,7.6419124711868305
Lasso (lambda=0.05),195,49,17.1132204681343,4.136812839389075,0.21896129398818132,14.008973251972446,3.7428562959286116,0.1971273982435231,5.020408163265306,2.8479916875746767,1.812458576162575,0.0,1.4671358443664266,0.0,5.295214121293039,0.0,1.6830235611705897
"Random Forest (500 estimators, 5 depth)",195,49,9.241131515564287,3.0399229456623216,0.5782394427488934,12.440122155715125,3.527055734704957,0.28704030897331323,5.020408163265306,,0.21654759523397216,0.12692659767461734,0.32300959804729457,0.021125999917913894,0.23801406150545348,0.017503041802431462,0.0568731058183171
"Random Forest (100 estimators, 5 depth)",195,49,9.305649797268973,3.050516316505941,0.5752948610817217,12.67051868861497,3.559567205239279,0.27383598196962466,5.020408163265306,,0.1959158475451516,0.1430690125930019,0.31551658122089343,0.022794225019233404,0.24278207173304875,0.01690379133145547,0.06301847055721545
Ridge (lambda=2.0),195,49,16.94470964202858,4.116395224225752,0.226652042659109,13.88027181324519,3.7256236811096732,0.2045034462309232,5.020408163265306,2.328774042477757,1.8411204172519369,-0.01797751246911674,2.673861210816262,0.18572718271557856,5.239149888260074,-1.0284427893497434,2.6257481318114655
