Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,1996-12-12,23-138,VAN,@,POR,L (-21),0,6:06,0,1,0.0,0,1,0.0,0,0,,0,0,0,2,1,0,1,1,0,0.3,-6
3,2,1996-12-15,23-141,VAN,@,PHO,L (-19),0,5:26,0,2,0.0,0,1,0.0,0,0,,0,0,0,1,1,0,0,0,0,0.3,1
4,3,1996-12-17,23-143,VAN,,HOU,W (+1),0,9:35,0,3,0.0,0,2,0.0,0,0,,0,1,1,3,0,0,1,0,0,-0.7,-11
5,4,1996-12-19,23-145,VAN,,DAL,L (-7),0,3:04,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.7,-8
6,5,1996-12-20,23-146,VAN,@,DEN,L (-15),0,16:27,3,5,0.6,1,1,1.0,1,3,0.333,1,3,4,7,1,0,0,1,8,12.0,1
7,6,1996-12-22,23-148,VAN,,WSB,W (+4),0,16:57,1,5,0.2,1,1,1.0,0,0,,1,3,4,4,0,0,0,2,3,3.5,-6
8,7,1996-12-26,23-152,VAN,@,SAC,L (-23),0,24:31,0,5,0.0,0,3,0.0,0,0,,0,2,2,6,1,0,2,0,0,0.3,-5
9,8,1996-12-28,23-154,VAN,,PHO,L (-5),0,5:28,0,1,0.0,0,1,0.0,1,2,0.5,0,0,0,0,0,0,1,1,1,-1.5,-13
1,1,1999-02-05,25-193,SEA,,DAL,W (+6),0,8:38,1,3,0.333,1,3,0.333,0,0,,0,0,0,2,0,0,2,1,3,0.3,1
2,2,1999-02-07,25-195,SEA,,POR,W (+3),0,16:14,4,6,0.667,4,4,1.0,0,2,0.0,1,2,3,3,1,0,3,3,12,8.8,11
3,3,1999-02-09,25-197,SEA,,GSW,W (+19),0,19:40,2,4,0.5,0,0,,0,2,0.0,0,3,3,4,2,0,3,3,4,2.7,6
4,4,1999-02-10,25-198,SEA,@,GSW,W (+7),0,13:11,1,3,0.333,0,0,,0,0,,0,1,1,3,1,0,0,0,2,3.7,-7
5,5,1999-02-13,25-201,SEA,,DEN,W (+13),0,7:04,0,2,0.0,0,0,,0,0,,0,2,2,1,0,0,1,2,0,-1.9,2
6,6,1999-02-16,25-204,SEA,,UTA,W (+15),0,13:50,4,8,0.5,0,2,0.0,1,4,0.25,0,3,3,1,2,0,2,1,9,5.0,10
7,7,1999-02-17,25-205,SEA,,SAC,L (-3),0,6:39,1,4,0.25,1,2,0.5,0,0,,0,0,0,0,0,0,0,0,3,0.6,3
8,8,1999-02-20,25-208,SEA,@,UTA,L (-30),0,17:33,0,3,0.0,0,3,0.0,1,2,0.5,0,1,1,5,0,0,0,1,1,1.9,-24
9,9,1999-02-21,25-209,SEA,,LAL,W (+3),0,5:03,0,0,,0,0,,0,0,,1,1,2,0,0,0,2,0,0,-1.0,-2
10,10,1999-02-23,25-211,SEA,@,HOU,L (-12),0,8:11,0,4,0.0,0,1,0.0,2,2,1.0,1,1,2,2,0,0,0,3,2,0.4,-10
11,11,1999-02-24,25-212,SEA,@,SAS,L (-18),0,12:43,0,2,0.0,0,0,,2,2,1.0,1,2,3,2,1,0,2,2,2,1.5,-5
12,12,1999-02-26,25-214,SEA,,SAS,W (+10),0,10:15,0,1,0.0,0,0,,0,2,0.0,0,0,0,1,0,0,1,1,0,-2.2,-7
2,1,2000-02-09,26-197,HOU,@,ATL,L (-16),0,8:17,0,2,0.0,0,0,,1,2,0.5,0,2,2,2,1,0,0,0,1,2.2,14
4,2,2000-02-18,26-206,HOU,@,SAS,L (-24),0,10:49,1,3,0.333,0,0,,4,4,1.0,0,1,1,1,0,0,1,2,6,3.5,-4
7,3,2000-02-24,26-212,HOU,,DEN,L (-9),0,5:40,3,4,0.75,1,1,1.0,1,2,0.5,1,1,2,1,1,0,0,0,8,8.7,14
8,4,2000-02-27,26-215,HOU,@,LAL,L (-16),0,19:18,2,7,0.286,0,0,,0,2,0.0,0,2,2,4,1,0,0,0,4,3.5,3
9,5,2000-02-28,26-216,HOU,@,LAC,W (+19),0,21:56,2,6,0.333,0,0,,0,0,,3,3,6,7,2,0,3,2,4,6.7,16
10,6,2000-03-02,26-219,HOU,,SAC,W (+3),0,24:35,5,9,0.556,2,2,1.0,4,5,0.8,0,4,4,5,3,0,2,2,16,16.2,9
11,7,2000-03-04,26-221,HOU,,NJN,W (+7),0,20:55,2,7,0.286,0,2,0.0,1,2,0.5,1,4,5,4,0,0,2,1,5,2.8,-4
12,8,2000-03-07,26-224,HOU,,PHO,L (-7),0,7:04,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,1,1,0,-2.8,6
13,9,2000-03-09,26-226,HOU,@,UTA,L (-19),0,36:05,7,9,0.778,0,0,,2,2,1.0,1,3,4,4,2,0,3,2,16,15.1,-10
14,10,2000-03-11,26-228,HOU,,MIN,L (-14),0,26:51,2,6,0.333,2,3,0.667,0,0,,2,4,6,5,0,0,1,1,6,7.3,-5
15,11,2000-03-14,26-231,HOU,@,NYK,L (-6),0,7:46,2,6,0.333,0,0,,2,4,0.5,0,1,1,1,0,0,0,0,6,2.8,-1
16,12,2000-03-16,26-233,HOU,@,MIL,L (-10),0,19:47,4,9,0.444,0,1,0.0,3,3,1.0,1,4,5,1,1,0,4,4,11,4.3,-1
17,13,2000-03-17,26-234,HOU,@,IND,L (-9),0,19:21,4,5,0.8,0,0,,2,2,1.0,0,1,1,0,1,0,0,0,10,9.4,-5
18,14,2000-03-19,26-236,HOU,@,TOR,L (-2),0,7:23,1,4,0.25,0,1,0.0,0,0,,0,2,2,0,0,0,2,0,2,-1.8,-7
19,15,2000-03-20,26-237,HOU,@,CLE,L (-13),0,21:35,3,11,0.273,1,3,0.333,1,2,0.5,0,1,1,4,0,0,1,1,8,2.8,-8
20,16,2000-03-23,26-240,HOU,,LAC,W (+15),0,17:25,0,2,0.0,0,1,0.0,0,0,,1,1,2,6,0,0,0,1,0,3.4,9
21,17,2000-03-24,26-241,HOU,@,ORL,L (-16),0,20:56,1,3,0.333,0,1,0.0,6,6,1.0,1,2,3,6,0,0,1,1,8,10.4,-10
22,18,2000-03-26,26-243,HOU,,CHI,W (+45),0,15:18,4,7,0.571,2,2,1.0,4,4,1.0,1,0,1,2,1,0,0,0,14,13.8,10
23,19,2000-03-28,26-245,HOU,,GSW,W (+35),0,14:17,2,5,0.4,0,1,0.0,3,4,0.75,0,0,0,6,1,0,1,1,7,7.7,12
24,20,2000-03-30,26-247,HOU,@,MIN,L (-32),0,18:21,3,6,0.5,0,0,,4,7,0.571,2,1,3,1,1,0,0,3,10,8.0,-15
25,21,2000-04-01,26-249,HOU,,ATL,W (+22),0,16:40,4,5,0.8,0,0,,0,0,,0,3,3,1,2,0,2,0,8,7.7,10
26,22,2000-04-04,26-252,HOU,@,VAN,L (-2),0,17:35,2,5,0.4,1,3,0.333,1,1,1.0,0,0,0,4,0,0,0,1,6,5.7,-7
27,23,2000-04-05,26-253,HOU,@,POR,W (+13),0,6:55,0,1,0.0,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-0.4,1
28,24,2000-04-07,26-255,HOU,@,SEA,W (+3),0,5:20,0,1,0.0,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-1.0,-6
29,25,2000-04-09,26-257,HOU,,UTA,W (+9),0,17:35,2,4,0.5,1,2,0.5,2,2,1.0,1,2,3,3,2,0,2,2,7,7.6,8
30,26,2000-04-11,26-259,HOU,@,DEN,W (+10),0,8:07,0,2,0.0,0,0,,2,2,1.0,0,1,1,1,1,0,0,0,2,2.6,2
31,27,2000-04-13,26-261,HOU,,DAL,W (+9),0,21:37,6,9,0.667,1,1,1.0,6,7,0.857,0,1,1,5,0,0,1,2,19,16.7,12
32,28,2000-04-16,26-264,HOU,,SEA,L (-9),0,27:23,3,11,0.273,0,2,0.0,3,4,0.75,0,3,3,10,2,0,0,2,9,11.2,14
33,29,2000-04-18,26-266,HOU,@,PHO,W (+9),0,21:05,2,4,0.5,1,1,1.0,3,4,0.75,1,3,4,2,0,0,0,1,8,8.2,4
34,30,2000-04-19,26-267,HOU,,VAN,L (-4),0,14:51,2,4,0.5,0,1,0.0,2,2,1.0,0,2,2,6,1,1,2,1,6,8.1,7
1,1,2000-10-31,27-096,HOU,,MIN,L (-8),0,26:01,3,8,0.375,0,2,0.0,2,6,0.333,2,3,5,3,1,0,2,3,8,4.2,4
2,2,2000-11-02,27-098,HOU,,MIL,W (+22),0,22:53,3,6,0.5,0,0,,2,2,1.0,0,2,2,4,0,0,2,4,8,4.8,13
3,3,2000-11-04,27-100,HOU,@,LAC,L (-3),0,11:48,0,2,0.0,0,0,,2,2,1.0,0,0,0,1,1,0,0,1,2,1.9,-10
4,4,2000-11-05,27-101,HOU,@,PHO,L (-5),0,13:59,0,1,0.0,0,1,0.0,0,0,,0,1,1,1,1,0,0,0,0,1.3,-5
5,5,2000-11-07,27-103,HOU,,LAL,W (+10),0,9:26,0,2,0.0,0,1,0.0,0,0,,0,2,2,3,1,0,1,0,0,1.3,4
6,6,2000-11-09,27-105,HOU,,VAN,W (+7),0,6:23,0,1,0.0,0,1,0.0,0,0,,1,0,1,1,0,0,1,0,0,-0.3,2
