Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,1990-11-02,22-058,ORL,@,ATL,L (-4),0,29:00,3,11,0.273,2,5,0.4,1,1,1.0,0,2,2,4,1,1,0,3,9,6.4,
2,2,1990-11-03,22-059,ORL,,CHH,L (-7),0,14:00,0,4,0.0,0,2,0.0,0,0,,0,0,0,1,0,0,0,1,0,-2.5,
3,3,1990-11-06,22-062,ORL,,CLE,L (-7),0,18:00,0,3,0.0,0,1,0.0,0,0,,0,1,1,2,0,0,0,4,0,-2.0,
4,4,1990-11-08,22-064,ORL,@,HOU,L (-4),1,37:00,10,20,0.5,3,9,0.333,5,6,0.833,0,4,4,2,1,0,1,1,28,19.8,
5,5,1990-11-09,22-065,ORL,@,DAL,L (-12),1,30:00,4,6,0.667,1,1,1.0,0,0,,0,5,5,0,0,0,3,2,9,4.1,
6,6,1990-11-11,22-067,ORL,@,MIN,L (-27),1,34:00,5,12,0.417,3,5,0.6,0,0,,1,0,1,5,1,0,2,0,13,9.8,
7,7,1990-11-13,22-069,ORL,,DAL,W (+6),1,26:00,5,7,0.714,3,4,0.75,0,0,,0,1,1,0,1,1,2,2,13,9.3,
8,8,1990-11-15,22-071,ORL,,UTA,W (+3),1,3:00,0,2,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1.4,
9,9,1990-11-17,22-073,ORL,,IND,W (+7),0,9:00,1,3,0.333,0,0,,0,0,,0,0,0,0,1,0,0,0,2,1.3,
10,10,1990-11-20,22-076,ORL,@,GSW,L (-3),0,25:00,6,13,0.462,4,6,0.667,0,0,,1,0,1,1,3,0,0,5,16,11.7,
11,11,1990-11-21,22-077,ORL,@,UTA,L (-15),0,21:00,3,10,0.3,3,5,0.6,0,0,,1,2,3,0,0,0,1,1,9,3.1,
12,12,1990-11-24,22-080,ORL,@,LAL,L (-26),0,23:00,9,20,0.45,2,5,0.4,1,3,0.333,1,0,1,0,0,0,1,4,21,7.9,
13,13,1990-11-25,22-081,ORL,@,LAC,L (-28),0,24:00,2,7,0.286,1,3,0.333,1,2,0.5,0,3,3,0,2,0,4,2,6,-0.4,
14,14,1990-11-27,22-083,ORL,@,DEN,L (-11),0,7:00,0,2,0.0,0,1,0.0,0,0,,1,0,1,2,0,1,0,1,0,1.0,
15,15,1990-11-30,22-086,ORL,,GSW,L (-6),1,35:00,8,19,0.421,6,10,0.6,2,2,1.0,1,2,3,1,3,0,0,3,24,17.7,
16,16,1990-12-01,22-087,ORL,@,NJN,L (-19),1,32:00,3,18,0.167,1,9,0.111,1,2,0.5,2,1,3,2,1,0,2,4,8,-3.3,
17,17,1990-12-04,22-090,ORL,@,NYK,W (+11),1,23:00,4,15,0.267,2,5,0.4,0,0,,2,0,2,2,0,0,0,2,10,3.1,
18,18,1990-12-05,22-091,ORL,,POR,L (-9),1,35:00,8,19,0.421,2,7,0.286,0,0,,0,2,2,1,0,0,2,3,18,6.0,
19,19,1990-12-07,22-093,ORL,,SEA,W (+6),1,16:00,2,6,0.333,1,5,0.2,0,0,,0,1,1,1,0,1,0,1,5,2.9,
20,20,1990-12-08,22-094,ORL,,PHO,L (-4),1,24:00,7,14,0.5,2,4,0.5,4,7,0.571,0,2,2,2,1,0,1,3,20,12.6,
21,21,1990-12-11,22-097,ORL,,PHI,L (-5),1,42:00,11,26,0.423,5,7,0.714,2,2,1.0,2,3,5,0,1,2,0,4,29,18.3,
22,22,1990-12-13,22-099,ORL,@,PHO,L (-11),1,36:00,9,15,0.6,2,4,0.5,2,2,1.0,0,2,2,7,0,0,1,5,22,17.6,
23,23,1990-12-15,22-101,ORL,@,SAC,L (-9),1,28:00,4,12,0.333,2,7,0.286,4,6,0.667,0,2,2,3,0,0,1,4,14,6.5,
24,24,1990-12-16,22-102,ORL,@,POR,L (-19),1,27:00,5,15,0.333,2,7,0.286,4,5,0.8,0,1,1,1,0,0,2,2,16,5.3,
25,25,1990-12-18,22-104,ORL,@,SEA,L (-17),1,21:00,3,11,0.273,1,5,0.2,0,0,,0,0,0,0,1,0,2,2,7,-1.3,
26,26,1990-12-20,22-106,ORL,@,HOU,L (-2),1,35:00,13,23,0.565,3,5,0.6,6,6,1.0,1,4,5,0,0,0,2,4,35,22.4,
27,27,1990-12-22,22-108,ORL,,UTA,L (-8),1,30:00,3,13,0.231,0,5,0.0,3,4,0.75,0,2,2,1,0,0,2,5,9,-2.0,
28,28,1990-12-26,22-112,ORL,,HOU,W (+6),1,13:00,1,6,0.167,1,2,0.5,0,0,,0,2,2,0,1,0,0,0,3,0.8,
29,29,1990-12-29,22-115,ORL,@,CHH,L (-9),1,28:00,8,18,0.444,2,5,0.4,0,0,,0,2,2,1,1,0,3,1,18,7.5,
30,30,1990-12-30,22-116,ORL,,DEN,W (+39),1,22:00,8,12,0.667,2,4,0.5,0,0,,1,2,3,3,0,2,3,1,18,14.2,
31,31,1991-01-03,22-120,ORL,,LAC,W (+2),1,24:00,4,14,0.286,2,4,0.5,3,4,0.75,0,3,3,2,0,0,2,3,13,3.5,
32,32,1991-01-05,22-122,ORL,,SAS,L (-17),1,23:00,3,12,0.25,1,4,0.25,1,2,0.5,2,2,4,0,2,0,1,0,8,3.4,
33,33,1991-01-07,22-124,ORL,,SAC,W (+28),1,29:00,4,13,0.308,1,5,0.2,5,7,0.714,3,4,7,1,1,1,1,1,14,10.0,
