Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,1990-11-02,23-228,DEN,,GSW,L (-4),0,3:00,0,1,0.0,0,0,,0,0,,2,0,2,0,0,0,1,0,0,-0.3,
2,2,1990-11-03,23-229,DEN,@,DAL,L (-30),0,14:00,4,4,1.0,0,0,,1,1,1.0,2,2,4,0,2,0,3,0,9,8.8,
3,3,1990-11-06,23-232,DEN,@,HOU,L (-10),0,3:00,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,
4,4,1990-11-07,23-233,DEN,@,SAS,L (-8),0,2:00,1,1,1.0,0,0,,0,0,,0,0,0,0,0,1,0,0,2,2.4,
5,5,1990-11-09,23-235,DEN,,SEA,L (-6),0,14:00,3,7,0.429,0,0,,3,3,1.0,4,3,7,0,0,1,2,1,9,7.3,
6,6,1990-11-10,23-236,DEN,@,PHO,L (-30),0,9:00,3,9,0.333,0,1,0.0,7,10,0.7,3,6,9,1,0,4,1,2,13,12.3,
7,7,1990-11-13,23-239,DEN,@,POR,L (-26),0,16:00,2,7,0.286,0,0,,0,1,0.0,2,3,5,1,1,0,0,1,4,3.1,
8,8,1990-11-15,23-241,DEN,,MIN,W (+13),0,8:00,2,3,0.667,0,0,,0,2,0.0,3,1,4,0,2,1,1,1,4,5.6,
9,9,1990-11-17,23-243,DEN,,POR,L (-31),0,18:00,4,7,0.571,0,0,,3,6,0.5,6,4,10,0,0,0,1,2,11,10.1,
10,10,1990-11-19,23-245,DEN,,LAL,L (-17),0,19:00,4,6,0.667,0,0,,4,6,0.667,2,3,5,0,0,0,1,1,12,9.5,
11,11,1990-11-21,23-247,DEN,@,LAL,L (-20),0,17:00,2,8,0.25,0,0,,0,1,0.0,1,3,4,0,0,1,0,2,4,0.3,
12,12,1990-11-24,23-250,DEN,,CHI,L (-6),0,3:00,0,0,,0,0,,2,2,1.0,0,1,1,0,0,0,0,0,2,2.3,
13,13,1990-11-27,23-253,DEN,,ORL,W (+11),0,9:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,5,0,-1.7,
14,14,1990-11-29,23-255,DEN,,SAC,W (+8),0,11:00,2,6,0.333,0,0,,1,2,0.5,3,1,4,0,0,2,1,1,5,3.6,
15,15,1990-12-01,23-257,DEN,,LAC,L (-16),0,11:00,0,2,0.0,0,0,,2,4,0.5,4,3,7,0,0,3,1,2,2,3.8,
16,16,1990-12-04,23-260,DEN,@,CLE,L (-4),0,8:00,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0,0.6,
17,17,1990-12-05,23-261,DEN,@,BOS,L (-8),0,7:00,2,5,0.4,0,0,,1,1,1.0,2,0,2,0,0,0,0,2,5,2.9,
18,18,1990-12-07,23-263,DEN,@,PHI,L (-9),0,5:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
19,19,1990-12-08,23-264,DEN,@,CHH,W (+7),0,9:00,0,3,0.0,0,0,,0,0,,2,0,2,1,1,2,1,0,0,1.4,
20,20,1990-12-11,23-267,DEN,,WSB,W (+3),0,9:00,0,2,0.0,0,0,,1,2,0.5,0,0,0,0,0,0,0,0,1,-0.8,
21,21,1990-12-13,23-269,DEN,@,UTA,L (-15),0,12:00,0,0,,0,0,,0,0,,0,4,4,0,0,2,1,2,0,0.8,
22,22,1990-12-15,23-271,DEN,,PHO,L (-8),0,7:00,1,5,0.2,0,0,,0,0,,2,2,4,0,0,1,0,1,2,1.2,
23,23,1990-12-19,23-275,DEN,@,SAS,L (-35),0,21:00,3,7,0.429,0,1,0.0,3,7,0.429,4,3,7,2,2,2,0,1,9,11.8,
24,24,1990-12-22,23-278,DEN,,DAL,L (-9),1,30:00,2,3,0.667,0,0,,1,2,0.5,1,7,8,0,4,3,1,3,5,10.0,
25,25,1990-12-23,23-279,DEN,@,POR,L (-31),1,33:00,0,3,0.0,0,0,,0,2,0.0,2,6,8,1,0,2,3,3,0,-1.8,
26,26,1990-12-26,23-282,DEN,@,SAC,W (+16),1,24:00,0,2,0.0,0,0,,0,0,,1,6,7,1,1,2,2,2,0,1.4,
27,27,1990-12-27,23-283,DEN,,MIA,L (-10),1,20:00,0,0,,0,0,,2,4,0.5,0,7,7,1,1,3,0,6,2,4.7,
28,28,1990-12-29,23-285,DEN,@,WSB,L (-28),1,30:00,4,9,0.444,0,0,,1,2,0.5,5,3,8,0,2,1,2,3,9,7.8,
29,29,1990-12-30,23-286,DEN,@,ORL,L (-39),1,32:00,2,5,0.4,0,0,,3,6,0.5,3,6,9,0,0,4,4,1,7,5.4,
30,30,1991-01-02,23-289,DEN,@,DET,L (-11),1,36:00,5,8,0.625,0,0,,3,3,1.0,1,11,12,0,1,0,1,2,13,12.6,
31,31,1991-01-03,23-290,DEN,@,NYK,L (-27),1,33:00,2,11,0.182,0,0,,0,0,,7,8,15,1,1,4,0,4,4,7.3,
32,32,1991-01-05,23-292,DEN,,PHI,L (-16),1,30:00,3,15,0.2,0,0,,2,2,1.0,9,9,18,1,0,1,0,1,8,8.7,
33,33,1991-01-08,23-295,DEN,@,GSW,L (-22),1,32:00,7,11,0.636,0,0,,0,0,,5,5,10,0,1,2,2,2,14,13.7,
34,34,1991-01-10,23-297,DEN,,HOU,L (-23),1,34:00,4,9,0.444,0,0,,1,2,0.5,3,5,8,2,4,5,4,4,9,10.8,
35,35,1991-01-12,23-299,DEN,,CLE,W (+8),1,40:00,4,7,0.571,0,0,,1,1,1.0,3,7,10,2,1,0,0,2,9,11.5,
36,36,1991-01-15,23-302,DEN,@,SEA,L (-47),1,31:00,4,5,0.8,0,0,,4,7,0.571,5,5,10,0,0,2,3,3,12,11.1,
37,37,1991-01-16,23-303,DEN,,CHH,W (+7),1,40:00,5,10,0.5,0,0,,2,6,0.333,6,6,12,0,1,4,2,0,12,13.2,
38,38,1991-01-19,23-306,DEN,,SAS,L (-9),1,41:00,4,8,0.5,0,0,,1,3,0.333,4,7,11,2,2,1,1,4,9,10.6,
39,39,1991-01-21,23-308,DEN,,MIN,W (+5),1,33:00,2,3,0.667,0,0,,2,4,0.5,2,6,8,0,0,0,0,2,6,6.3,
40,40,1991-01-24,23-311,DEN,,NYK,W (+3),1,33:00,5,15,0.333,0,0,,0,0,,7,1,8,2,2,2,0,1,10,11.1,
41,41,1991-01-29,23-316,DEN,@,MIL,W (+4),1,28:00,1,5,0.2,0,0,,1,2,0.5,1,4,5,2,0,4,0,1,3,5.2,
42,42,1991-01-31,23-318,DEN,,NJN,W (+4),1,23:00,3,6,0.5,0,0,,3,4,0.75,4,3,7,1,0,2,0,1,9,11.0,
