Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2016-10-26,9214,MIA,A,ORL,W (+12),0,23:37,1,3,.333,0,1,.000,4,5,.800,1,2,3,0,2,0,1,4,6,4.6,+15
2,2,2016-10-28,9216,MIA,H,CHO,L (-6),0,20:15,3,9,.333,3,5,.600,0,0,,1,1,2,1,0,1,0,2,9,5.5,-2
3,3,2016-10-30,9218,MIA,H,SAS,L (-7),0,16:11,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,2,0,-2.2,-12
4,4,2016-11-01,9220,MIA,H,SAC,W (+12),0,13:38,0,0,,0,0,,0,0,,1,0,1,1,0,0,0,0,0,1.4,+1
5,5,2016-11-04,9223,MIA,A,TOR,L (-9),0,5:38,1,2,.500,0,1,.000,0,0,,1,1,2,0,0,0,0,0,2,2.0,-7
6,6,2016-11-07,9226,MIA,A,OKC,L (-12),0,4:25,1,1,1.000,1,1,1.000,1,2,.500,0,1,1,1,0,0,0,0,4,4.3,+7
8,7,2016-11-12,9231,MIA,H,UTA,L (-11),0,21:49,5,6,.833,3,4,.750,1,2,.500,0,2,2,2,0,0,0,1,14,13.0,+7
9,8,2016-11-14,9233,MIA,A,SAS,L (-4),0,18:12,1,2,.500,0,1,.000,0,0,,0,2,2,0,2,1,0,0,2,4.3,-6
10,9,2016-11-15,9234,MIA,H,ATL,L (-3),1,36:46,4,11,.364,0,3,.000,0,0,,3,1,4,3,2,0,0,3,8,7.2,0
11,10,2016-11-17,9236,MIA,H,MIL,W (+23),0,18:43,1,4,.250,0,3,.000,0,0,,1,1,2,0,1,0,0,1,2,1.2,+5
12,11,2016-11-19,9238,MIA,A,WAS,W (+3),0,19:12,2,5,.400,0,1,.000,2,3,.667,0,3,3,0,1,0,2,4,6,1.2,0
13,12,2016-11-21,9240,MIA,A,PHI,L (-7),0,18:18,2,5,.400,1,4,.250,0,2,.000,4,3,7,1,1,0,1,2,5,5.1,-3
14,13,2016-11-23,9242,MIA,A,DET,L (-23),0,31:15,5,8,.625,2,4,.500,0,0,,3,1,4,0,0,0,1,2,12,9.0,-2
15,14,2016-11-25,9244,MIA,A,MEM,W (+9),1,32:10,4,10,.400,2,6,.333,0,0,,1,2,3,2,1,1,3,4,10,4.4,+9
16,15,2016-11-26,9245,MIA,H,MEM,L (-3),1,33:32,5,10,.500,1,4,.250,0,0,,2,2,4,2,0,1,1,2,11,8.3,-13
17,16,2016-11-28,9247,MIA,H,BOS,L (-8),1,38:05,4,7,.571,1,3,.333,2,2,1.000,2,3,5,0,1,0,6,4,11,3.4,-1
18,17,2016-11-30,9249,MIA,A,DEN,W (+8),1,25:05,1,6,.167,1,2,.500,0,0,,4,3,7,0,3,0,0,3,3,4.7,+11
19,18,2016-12-01,9250,MIA,A,UTA,W (+1),1,36:03,2,4,.500,1,2,.500,4,4,1.000,1,4,5,2,0,1,0,2,9,10.2,+15
20,19,2016-12-03,9252,MIA,A,POR,L (-7),1,38:45,3,9,.333,1,4,.250,0,0,,1,3,4,2,0,0,1,2,7,3.1,-2
21,20,2016-12-06,9255,MIA,H,NYK,L (-11),1,35:03,2,11,.182,1,4,.250,0,0,,3,3,6,4,1,1,1,2,5,3.8,-12
22,21,2016-12-07,9256,MIA,A,ATL,L (-8),1,30:54,3,8,.375,2,5,.400,3,5,.600,3,2,5,5,2,1,1,1,11,13.3,+5
23,22,2016-12-09,9258,MIA,A,CLE,L (-30),1,36:31,3,10,.300,0,4,.000,0,0,,4,4,8,5,2,0,2,3,6,6.5,-26
24,23,2016-12-10,9259,MIA,A,CHI,L (-5),1,24:54,0,2,.000,0,0,,0,0,,0,1,1,0,1,1,0,1,0,0.2,-13
25,24,2016-12-12,9261,MIA,H,WAS,W (+11),1,30:27,3,5,.600,1,2,.500,0,0,,1,2,3,1,0,0,1,4,7,4.1,+5
26,25,2016-12-14,9263,MIA,H,IND,W (+6),1,17:31,0,2,.000,0,2,.000,2,2,1.000,3,2,5,0,0,0,0,2,2,2.5,-7
27,26,2016-12-16,9265,MIA,H,LAC,L (-4),1,33:58,1,6,.167,1,4,.250,0,0,,1,4,5,1,0,0,0,2,3,1.0,+2
28,27,2016-12-18,9267,MIA,H,BOS,L (-10),1,29:58,2,3,.667,1,1,1.000,2,2,1.000,1,4,5,3,0,0,0,2,7,8.9,-6
32,28,2016-12-27,9276,MIA,H,OKC,L (-12),1,36:06,3,5,.600,1,2,.500,0,0,,1,0,1,1,0,0,0,2,7,5.3,-2
33,29,2016-12-29,9278,MIA,A,CHO,L (-9),0,13:48,0,0,,0,0,,0,0,,0,1,1,2,1,0,0,0,0,2.7,+7
34,30,2016-12-30,9279,MIA,A,BOS,L (-3),1,28:39,2,4,.500,1,3,.333,0,0,,1,1,2,5,0,0,0,0,5,7.5,+3
35,31,2017-01-01,9281,MIA,H,DET,L (-9),1,33:07,3,8,.375,1,3,.333,1,1,1.000,1,3,4,1,1,0,2,2,8,4.1,-14
36,32,2017-01-03,9283,MIA,A,PHO,L (-9),1,33:20,3,10,.300,2,5,.400,0,0,,3,2,5,1,0,0,0,5,8,3.6,+3
