Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,1989-11-17,8304,MIN,A,BOS,L (-17),0,23:00,2,3,0.667,0,0,,0,0,,1,3,4,0,0,3,2,2,4,3.6,
2,2,1989-12-02,8319,MIN,A,CLE,W (+27),0,4:00,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,0,0,1.0,
3,3,1989-12-09,8326,MIN,A,ATL,L (-13),0,2:00,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,
4,4,1989-12-19,8336,MIN,A,WSB,L (-13),0,7:00,0,1,0.0,0,0,,0,0,,1,0,1,0,1,0,0,1,0,0.6,
5,5,1989-12-29,8346,MIN,H,PHO,L (-17),0,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,
6,6,1990-01-18,8366,MIN,A,PHO,L (-17),0,6:00,1,2,0.5,0,0,,0,0,,0,0,0,1,1,0,2,1,2,0.3,
7,7,1990-01-29,8377,MIN,H,SAC,W (+18),0,1:00,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-2.1,
8,8,1990-01-31,8379,MIN,H,SEA,W (+28),0,8:00,3,6,0.5,0,0,,0,1,0.0,3,0,3,0,1,0,0,1,6,5.3,
9,9,1990-02-08,8387,MIN,A,DAL,L (-13),0,2:00,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,1,0,2,0.7,
10,10,1990-02-18,8397,MIN,H,ATL,W (+10),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,
11,11,1990-02-23,8402,MIN,A,SAS,L (-10),0,3:00,0,0,,0,0,,2,2,1.0,0,1,1,0,0,0,0,1,2,1.9,
12,12,1990-02-25,8404,MIN,H,DAL,L (-5),0,12:00,1,2,0.5,0,0,,0,3,0.0,2,1,3,0,0,0,0,3,2,0.3,
13,13,1990-02-27,8406,MIN,H,WSB,W (+16),0,1:00,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,
14,14,1990-03-02,8409,MIN,A,SEA,L (-16),0,6:00,0,0,,0,0,,0,0,,0,1,1,0,0,1,1,0,0,0.0,
15,15,1990-03-04,8411,MIN,A,LAL,L (-19),0,3:00,0,0,,0,0,,2,2,1.0,0,0,0,0,0,0,0,1,2,1.6,
16,16,1990-03-07,8414,MIN,H,DEN,L (-13),0,2:00,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,0,-0.4,
17,17,1990-03-08,8415,MIN,H,LAC,W (+17),0,9:00,0,1,0.0,0,0,,0,0,,0,3,3,0,0,1,0,5,0,-1.1,
18,18,1990-03-15,8422,MIN,H,NYK,W (+20),0,4:00,0,0,,0,0,,0,4,0.0,0,1,1,0,0,1,0,1,0,-1.0,
19,19,1990-03-23,8430,MIN,A,PHO,L (-21),0,10:00,0,4,0.0,0,0,,0,0,,0,3,3,0,0,1,0,3,0,-2.4,
20,20,1990-04-10,8448,MIN,H,POR,L (-12),0,7:00,2,5,0.4,0,0,,0,0,,1,2,3,0,0,1,0,1,4,2.9,
21,21,1990-04-12,8450,MIN,A,PHI,L (-33),0,11:00,1,2,0.5,0,0,,2,2,1.0,1,0,1,0,0,0,1,2,4,1.9,
22,22,1990-04-22,8460,MIN,A,DEN,L (-7),0,2:00,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,1,0,0.3,
1,1,1991-03-19,8791,ATL,H,BOS,W (+12),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
2,2,1991-03-20,8792,ATL,A,CHI,L (-22),0,5:00,0,0,,0,0,,0,2,0.0,0,1,1,0,0,0,0,1,0,-0.9,
3,3,1991-03-23,8795,ATL,H,MIA,W (+15),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,
4,4,1991-04-06,8809,ATL,H,IND,W (+27),0,2:00,0,0,,0,0,,2,2,1.0,0,1,1,0,0,1,0,0,2,3.0,
1,1,1991-11-08,9025,ATL,A,BOS,W (+5),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
2,2,1991-11-12,9029,ATL,H,CHH,W (+18),0,3:00,1,2,0.5,0,0,,2,2,1.0,0,1,1,0,1,0,0,0,4,4.3,
3,3,1991-11-30,9047,ATL,H,BOS,W (+27),0,2:00,1,2,0.5,0,0,,0,0,,1,0,1,0,0,0,0,0,2,1.7,
4,4,1991-12-12,9059,ATL,A,CLE,L (-27),0,6:00,1,1,1.0,0,0,,0,0,,1,1,2,1,0,0,1,3,2,1.2,
5,5,1991-12-20,9067,ATL,H,CLE,L (-23),0,1:00,1,1,1.0,0,0,,0,0,,1,0,1,0,0,0,0,0,2,2.4,
