,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,1990-11-02,25-195,CLE,@,BOS,L (-24),0,3:00,3,4,0.75,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,6,4.4,
1,2,2,1990-11-03,25-196,CLE,@,DET,L (-9),0,16:00,4,8,0.5,0,0,,0,0,,0,1,1,0,1,0,1,1,8,3.9,
2,3,3,1990-11-06,25-199,CLE,@,ORL,W (+7),1,31:00,7,11,0.636,1,2,0.5,0,0,,0,1,1,1,1,1,2,4,15,9.2,
3,4,4,1990-11-07,25-200,CLE,,CHH,W (+11),1,29:00,5,17,0.294,0,1,0.0,2,2,1.0,1,2,3,0,0,0,5,1,12,-2.0,
4,5,5,1990-11-09,25-202,CLE,@,IND,L (-15),1,21:00,5,8,0.625,0,0,,1,2,0.5,1,0,1,3,0,0,2,2,11,7.0,
5,6,6,1990-11-10,25-203,CLE,,PHI,W (+16),1,18:00,1,5,0.2,0,1,0.0,0,0,,0,2,2,1,0,0,3,2,2,-3.6,
6,7,7,1990-11-13,25-206,CLE,@,ATL,W (+17),1,35:00,10,19,0.526,0,1,0.0,2,2,1.0,3,3,6,4,0,0,1,1,22,17.1,
7,8,8,1990-11-14,25-207,CLE,,IND,W (+18),1,27:00,5,13,0.385,0,0,,0,0,,1,3,4,4,1,0,3,3,10,4.1,
8,9,9,1990-11-16,25-209,CLE,,MIL,W (+5),1,24:00,6,12,0.5,0,1,0.0,0,0,,0,2,2,3,1,0,2,2,12,6.9,
9,10,10,1990-11-17,25-210,CLE,@,CHH,L (-12),1,35:00,8,15,0.533,1,2,0.5,4,5,0.8,2,4,6,5,1,0,3,0,21,17.4,
10,11,11,1990-11-21,25-214,CLE,,MIA,W (+14),1,28:00,6,10,0.6,0,0,,0,0,,1,1,2,3,1,0,1,1,12,10.1,
11,12,12,1990-11-23,25-216,CLE,@,PHI,L (-6),1,21:00,6,10,0.6,1,2,0.5,0,0,,0,0,0,1,0,0,0,2,13,8.3,
12,13,13,1990-11-24,25-217,CLE,,BOS,L (-11),1,16:00,3,7,0.429,0,0,,0,0,,0,0,0,0,0,0,1,2,6,0.5,
13,14,14,1990-11-27,25-220,CLE,@,NYK,W (+5),1,15:00,1,2,0.5,0,0,,0,0,,0,1,1,0,1,0,0,0,2,2.3,
14,15,15,1990-11-28,25-221,CLE,,GSW,L (-2),1,17:00,1,8,0.125,0,0,,0,0,,0,2,2,0,0,1,1,1,2,-3.3,
15,16,16,1990-11-30,25-223,CLE,@,ATL,W (+8),1,26:00,3,12,0.25,0,2,0.0,1,1,1.0,0,1,1,0,0,0,0,2,7,-0.7,
16,17,17,1990-12-01,25-224,CLE,,CHI,L (-35),1,26:00,4,11,0.364,0,0,,0,1,0.0,2,2,4,2,0,0,1,1,8,3.5,
17,18,18,1990-12-04,25-227,CLE,,DEN,W (+4),0,29:00,11,21,0.524,0,0,,1,2,0.5,2,1,3,6,0,0,1,0,23,17.2,
18,19,19,1990-12-05,25-228,CLE,@,MIL,L (-4),1,33:00,5,12,0.417,0,0,,6,7,0.857,1,1,2,6,0,0,2,3,16,11.2,
19,20,20,1990-12-08,25-231,CLE,@,IND,L (-15),1,21:00,3,8,0.375,0,2,0.0,2,2,1.0,0,0,0,1,1,0,2,2,8,2.5,
20,21,21,1990-12-12,25-235,CLE,,LAC,L (-10),1,9:00,0,5,0.0,0,0,,0,0,,2,0,2,0,0,0,0,0,0,-2.1,
21,22,22,1990-12-14,25-237,CLE,,SAS,L (-10),1,19:00,1,8,0.125,0,0,,1,2,0.5,0,0,0,4,0,1,0,1,3,0.5,
22,23,23,1990-12-15,25-238,CLE,@,CHI,L (-18),1,3:00,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,1,0,0,-2.4,
23,24,24,1990-12-17,25-240,CLE,,ATL,L (-11),0,20:00,5,9,0.556,0,0,,0,0,,0,0,0,2,0,0,2,1,10,4.7,
24,25,25,1990-12-19,25-242,CLE,,LAL,W (+10),0,5:00,0,2,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1.4,
25,26,26,1990-12-22,25-245,CLE,,WSB,L (-20),0,20:00,3,9,0.333,0,1,0.0,1,2,0.5,0,1,1,2,0,0,2,1,7,0.8,
26,27,27,1990-12-29,25-252,CLE,,POR,L (-6),0,29:00,5,12,0.417,0,0,,2,4,0.5,0,3,3,1,0,0,3,1,12,3.0,
27,28,28,1991-01-02,25-256,CLE,,PHO,L (-22),0,12:00,0,4,0.0,0,0,,3,4,0.75,1,2,3,1,1,0,0,0,3,2.8,
28,29,29,1991-01-04,25-258,CLE,,DET,L (-4),0,5:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,
29,30,30,1991-01-08,25-262,CLE,@,UTA,L (-22),0,3:00,0,3,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-2.1,
30,31,31,1991-01-09,25-263,CLE,@,PHO,L (-8),0,4:00,0,1,0.0,0,0,,0,0,,0,2,2,0,0,0,0,1,0,-0.5,
