Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2003-10-29,21-196,ATL,@,NOH,L (-5),0,11:30,0,0,,0,0,,2,4,.500,0,3,3,1,1,2,2,0,2,3.2,-9
2,2,2003-10-31,21-198,ATL,@,CHI,L (-6),0,19:43,0,1,.000,0,0,,0,0,,0,3,3,1,0,0,3,2,0,-2.9,0
3,3,2003-11-01,21-199,ATL,,IND,L (-4),0,16:38,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,1,2,1,0,-1.7,-5
4,4,2003-11-03,21-201,ATL,,NOH,W (+10),0,14:01,1,1,1.000,0,0,,1,2,.500,2,3,5,1,0,0,2,0,3,3.3,-2
5,5,2003-11-05,21-203,ATL,@,GSW,L (-27),0,16:29,1,2,.500,1,2,.500,0,0,,0,0,0,1,1,0,1,1,3,2.3,-19
6,6,2003-11-08,21-206,ATL,@,POR,L (-7),0,12:25,3,6,.500,0,2,.000,0,0,,3,2,5,2,0,0,1,2,6,5.3,-8
7,7,2003-11-09,21-207,ATL,@,SEA,W (+10),0,22:35,2,2,1.000,0,0,,1,2,.500,1,4,5,0,1,2,2,4,5,4.7,0
8,8,2003-11-11,21-209,ATL,@,LAC,L (-12),0,18:45,0,1,.000,0,1,.000,0,0,,0,2,2,2,1,0,2,1,0,-0.1,+7
9,9,2003-11-12,21-210,ATL,@,PHO,W (+5),0,20:23,1,2,.500,0,0,,0,0,,1,3,4,3,1,0,1,1,2,4.3,+5
10,10,2003-11-15,21-213,ATL,,NJN,L (-15),0,19:58,0,1,.000,0,0,,0,0,,1,2,3,1,0,1,2,3,0,-1.2,-1
11,11,2003-11-17,21-215,ATL,,WAS,L (-9),0,18:03,1,2,.500,0,0,,2,2,1.000,0,4,4,1,0,1,4,3,4,0.4,0
12,12,2003-11-18,21-216,ATL,@,MIL,W (+8),0,13:31,0,0,,0,0,,1,2,.500,1,2,3,2,0,1,1,1,1,2.6,+9
13,13,2003-11-21,21-219,ATL,@,SAS,L (-39),0,22:55,3,10,.300,0,1,.000,0,0,,2,4,6,3,1,0,2,0,6,3.9,-16
14,14,2003-11-22,21-220,ATL,,CLE,W (+9),0,27:03,2,4,.500,0,0,,0,0,,2,3,5,4,1,1,1,1,4,7.4,+6
15,15,2003-11-24,21-222,ATL,,DET,L (-5),0,10:06,0,1,.000,0,0,,2,2,1.000,1,1,2,1,1,0,1,0,2,3.0,-5
16,16,2003-11-26,21-224,ATL,,TOR,L (-2),1,34:00,4,7,.571,0,0,,0,2,.000,3,1,4,3,1,1,2,2,8,7.3,+4
17,17,2003-11-28,21-226,ATL,,MIA,W (+12),0,14:00,2,5,.400,0,0,,1,2,.500,1,4,5,2,0,0,1,1,5,3.8,-1
18,18,2003-11-29,21-227,ATL,@,PHI,L (-12),0,10:32,2,2,1.000,0,0,,0,0,,0,2,2,0,0,0,0,2,4,3.2,-14
19,19,2003-12-02,21-230,ATL,,MIL,L (-12),0,30:15,3,9,.333,0,0,,1,2,.500,8,1,9,3,0,0,1,3,7,7.3,-3
20,20,2003-12-05,21-233,ATL,@,TOR,L (-5),1,37:29,3,7,.429,0,1,.000,2,4,.500,2,6,8,5,2,2,3,2,8,9.8,0
21,21,2003-12-06,21-234,ATL,@,CLE,L (-10),1,38:07,2,5,.400,0,0,,2,2,1.000,2,2,4,5,1,2,2,4,6,7.6,-11
