Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2020-12-23,7349,PHI,H,WAS,W (+6),0,10:51,3,6,.500,0,1,.000,0,0,,0,2,2,2,0,0,1,0,6,4.0,+3
2,2,2020-12-26,7352,PHI,A,NYK,W (+20),0,8:49,1,4,.250,0,0,,0,0,,1,1,2,3,0,0,1,0,2,1.7,+2
3,3,2020-12-27,7353,PHI,A,CLE,L (-24),0,21:40,3,8,.375,0,2,.000,0,0,,0,0,0,1,1,0,1,1,6,1.9,-14
4,4,2020-12-29,7355,PHI,H,TOR,W (+7),0,8:01,0,3,.000,0,2,.000,0,0,,0,0,0,1,0,0,0,0,0,-1.4,+7
5,5,2020-12-31,7357,PHI,A,ORL,W (+24),0,21:00,5,9,.556,0,0,,0,0,,0,2,2,0,1,0,1,2,10,5.5,-1
6,6,2021-01-02,7359,PHI,H,CHO,W (+15),0,17:55,4,8,.500,1,2,.500,0,0,,0,2,2,2,1,0,1,1,9,6.6,+2
7,7,2021-01-04,7361,PHI,H,CHO,W (+17),0,21:13,4,10,.400,2,3,.667,1,1,1.000,0,2,2,2,1,0,0,2,11,7.8,-3
8,8,2021-01-06,7363,PHI,H,WAS,W (+5),0,10:59,1,1,1.000,0,0,,0,0,,0,2,2,1,0,0,0,1,2,2.6,-9
9,9,2021-01-07,7364,PHI,A,BRK,L (-13),0,20:55,7,12,.583,2,4,.500,0,0,,0,3,3,2,1,1,0,0,16,14.4,+7
10,10,2021-01-09,7366,PHI,H,DEN,L (-12),1,43:45,18,33,.545,3,8,.375,0,0,,1,6,7,6,2,0,2,3,39,28.6,-17
11,11,2021-01-11,7368,PHI,A,ATL,L (-18),1,30:56,7,14,.500,0,1,.000,1,1,1.000,0,6,6,4,0,2,2,1,15,11.6,-24
12,12,2021-01-12,7369,PHI,H,MIA,W (+3),1,36:14,7,18,.389,1,6,.167,1,3,.333,1,2,3,8,1,0,1,6,16,9.9,-14
13,13,2021-01-14,7371,PHI,H,MIA,W (+17),1,25:40,6,10,.600,1,3,.333,2,2,1.000,1,0,1,1,1,0,2,2,15,10.0,-2
14,14,2021-01-16,7373,PHI,A,MEM,L (-2),1,24:36,5,13,.385,0,4,.000,2,2,1.000,2,1,3,0,0,0,0,1,12,6.2,+2
15,15,2021-01-20,7377,PHI,H,BOS,W (+8),1,20:34,0,4,.000,0,1,.000,0,0,,0,2,2,2,0,0,0,2,0,-1.6,+2
16,16,2021-01-22,7379,PHI,H,BOS,W (+12),0,6:12,1,1,1.000,0,0,,0,0,,0,3,3,0,0,0,0,0,2,2.6,+1
17,17,2021-01-23,7380,PHI,A,DET,W (+4),0,12:34,1,4,.250,0,1,.000,0,0,,0,2,2,0,2,0,0,0,2,2.2,-9
18,18,2021-01-25,7382,PHI,A,DET,L (-15),0,20:58,6,12,.500,2,3,.667,3,3,1.000,0,2,2,2,3,0,1,2,17,14.2,-7
19,19,2021-01-27,7384,PHI,H,LAL,W (+1),0,5:55,2,5,.400,0,0,,0,0,,0,0,0,0,0,0,0,0,4,1.3,-4
20,20,2021-01-29,7386,PHI,A,MIN,W (+24),0,9:42,3,5,.600,0,0,,2,2,1.000,0,0,0,0,0,0,1,2,8,3.9,-5
21,21,2021-01-31,7388,PHI,A,IND,W (+9),0,18:14,3,8,.375,1,3,.333,2,2,1.000,0,1,1,3,0,0,0,0,9,7.0,+4
22,22,2021-02-03,7391,PHI,A,CHO,W (+7),0,4:35,0,1,.000,0,0,,0,0,,0,2,2,1,0,0,0,1,0,0.2,-5
23,23,2021-02-04,7392,PHI,H,POR,L (-16),0,20:49,5,8,.625,2,4,.500,3,4,.750,0,2,2,4,1,0,2,3,15,12.2,-3
24,24,2021-02-06,7394,PHI,H,BRK,W (+16),0,2:43,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,+6
26,25,2021-02-11,7399,PHI,A,POR,L (-4),0,12:35,2,8,.250,0,3,.000,1,1,1.000,0,1,1,0,0,0,0,1,5,0.1,-13
27,26,2021-02-13,7401,PHI,A,PHO,L (-9),0,9:59,2,6,.333,0,1,.000,2,2,1.000,0,0,0,3,0,0,1,0,6,3.7,-1
28,27,2021-02-15,7403,PHI,A,UTA,L (-11),0,12:46,3,8,.375,0,2,.000,0,0,,0,0,0,0,0,0,0,1,6,1.2,-9
29,28,2021-02-17,7405,PHI,H,HOU,W (+5),0,11:42,4,7,.571,0,0,,2,2,1.000,0,2,2,0,0,0,1,0,10,6.3,+5
30,29,2021-02-19,7407,PHI,H,CHI,W (+7),0,17:00,3,11,.273,0,0,,0,0,,2,1,3,3,0,0,3,2,6,-0.5,-11
33,30,2021-02-25,7413,PHI,H,DAL,W (+14),0,4:32,1,2,.500,0,0,,0,0,,0,1,1,1,0,0,0,2,2,1.2,-9
34,31,2021-02-27,7415,PHI,H,CLE,L (-3),0,7:57,0,0,,0,0,,0,0,,0,1,1,1,0,1,0,0,0,1.7,0
35,32,2021-03-01,7417,PHI,H,IND,W (+16),0,17:10,2,3,.667,0,1,.000,0,0,,0,2,2,5,0,1,1,3,4,5.3,-8
37,33,2021-03-11,7427,PHI,A,CHI,W (+22),0,4:32,2,4,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,4,2.0,0
38,34,2021-03-12,7428,PHI,A,WAS,W (+26),0,6:19,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.0,-1
39,35,2021-03-14,7430,PHI,H,SAS,W (+35),0,8:47,2,5,.400,0,0,,1,2,.500,0,1,1,2,0,1,1,0,5,3.3,-5
42,36,2021-03-20,7436,PHI,H,SAC,W (+24),0,14:46,4,7,.571,1,1,1.000,0,0,,1,0,1,1,0,0,1,3,9,4.9,-10
43,37,2021-03-21,7437,PHI,A,NYK,W (+1),0,14:58,3,4,.750,0,0,,0,0,,0,3,3,1,0,0,1,2,6,4.2,+4
44,38,2021-03-23,7439,PHI,A,GSW,W (+10),0,11:17,2,3,.667,1,2,.500,0,0,,0,1,1,0,0,0,0,1,5,3.6,-11
45,39,2021-03-25,7441,PHI,A,LAL,W (+8),0,0:04,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+3
46,40,2021-03-27,7443,PHI,A,LAC,L (-10),0,7:55,1,3,.333,1,1,1.000,1,2,.500,0,0,0,0,0,0,0,0,4,1.9,+5
47,41,2021-03-30,7446,PHI,A,DEN,L (-9),0,15:45,4,9,.444,1,3,.333,4,4,1.000,0,2,2,1,0,0,0,1,13,9.2,+15
48,42,2021-04-01,7448,PHI,A,CLE,W (+20),0,21:41,2,8,.250,0,3,.000,2,2,1.000,0,2,2,4,0,1,2,1,6,2.9,+11
51,43,2021-04-06,7453,PHI,A,BOS,W (+10),0,1:13,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,-4
52,44,2021-04-09,7456,PHI,A,NOP,L (-7),0,0:31,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,+2
53,45,2021-04-10,7457,PHI,A,OKC,W (+24),0,19:46,2,8,.250,0,2,.000,3,3,1.000,0,0,0,5,1,0,1,3,7,4.5,+4
54,46,2021-04-12,7459,PHI,A,DAL,W (+18),0,2:18,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.1,+3
56,47,2021-04-16,7463,PHI,H,LAC,W (+3),0,15:47,4,7,.571,1,2,.500,0,0,,0,1,1,3,0,0,1,0,9,7.1,-2
57,48,2021-04-19,7466,PHI,H,GSW,L (-11),0,16:11,5,9,.556,0,1,.000,0,0,,0,2,2,0,0,0,0,2,10,5.5,-9
58,49,2021-04-21,7468,PHI,H,PHO,L (-3),0,31:29,5,11,.455,0,3,.000,4,4,1.000,0,3,3,3,2,1,1,2,14,12.2,+4
59,50,2021-04-22,7469,PHI,A,MIL,L (-7),0,19:19,4,11,.364,2,4,.500,1,2,.500,0,0,0,5,1,0,2,4,11,5.4,+6
60,51,2021-04-24,7471,PHI,A,MIL,L (-38),0,21:29,5,13,.385,0,5,.000,5,6,.833,0,2,2,0,0,1,1,1,15,7.4,-14
61,52,2021-04-26,7473,PHI,H,OKC,W (+31),0,12:00,5,5,1.000,1,1,1.000,0,0,,0,1,1,4,0,0,1,2,11,10.8,+4
62,53,2021-04-28,7475,PHI,H,ATL,W (+44),0,13:32,5,6,.833,1,2,.500,0,0,,0,2,2,2,0,0,0,1,11,10.4,+16
63,54,2021-04-30,7477,PHI,H,ATL,W (+22),0,5:54,0,2,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-0.7,-2
65,55,2021-05-03,7480,PHI,A,CHI,W (+12),0,2:23,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-6
66,56,2021-05-05,7482,PHI,A,HOU,W (+20),0,22:10,4,9,.444,2,4,.500,2,2,1.000,1,3,4,7,0,0,3,0,12,10.8,+4
68,57,2021-05-08,7485,PHI,H,DET,W (+14),1,35:13,7,11,.636,2,3,.667,6,7,.857,0,5,5,4,2,1,1,2,22,21.9,+25
69,58,2021-05-11,7488,PHI,A,IND,L (-9),0,16:34,4,9,.444,0,1,.000,3,4,.750,1,1,2,3,1,2,1,2,11,9.6,-1
70,59,2021-05-13,7490,PHI,A,MIA,L (-12),0,17:17,3,8,.375,0,2,.000,0,0,,0,0,0,4,1,0,1,2,6,3.6,+7
