,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,5,1,2012-11-07,22-032,TOR,@,DAL,L (-5),0,4:09,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,-6
1,9,2,2012-11-17,22-042,TOR,@,BOS,L (-18),0,12:06,1,1,1.0,0,0,,4,4,1.0,2,2,4,0,2,1,0,0,6,10.4,5
2,16,3,2012-11-28,22-053,TOR,@,MEM,L (-21),0,4:20,0,1,0.0,0,0,,1,2,0.5,0,2,2,0,0,0,0,1,1,0.1,-2
3,24,4,2012-12-14,22-069,TOR,,DAL,W (+21),0,2:11,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,1
4,29,5,2012-12-26,22-081,TOR,@,SAS,L (-20),0,2:57,0,0,,0,0,,0,0,,1,1,2,0,0,0,0,0,0,1.0,-3
5,31,6,2012-12-29,22-084,TOR,@,ORL,W (+35),0,3:09,1,1,1.0,0,0,,0,0,,1,0,1,0,0,0,0,0,2,2.4,9
6,32,7,2013-01-02,22-088,TOR,,POR,W (+23),0,4:54,0,0,,0,0,,2,2,1.0,0,0,0,0,0,1,0,2,2,1.9,1
7,33,8,2013-01-04,22-090,TOR,,SAC,L (-9),0,11:35,0,2,0.0,0,0,,0,0,,4,1,5,0,0,0,1,3,0,-0.5,9
8,34,9,2013-01-06,22-092,TOR,,OKC,L (-12),0,2:54,1,1,1.0,0,0,,4,4,1.0,0,1,1,0,1,0,0,0,6,7.0,6
9,36,10,2013-01-11,22-097,TOR,,CHA,W (+21),0,18:02,3,7,0.429,0,0,,0,0,,5,1,6,0,0,2,2,4,6,3.9,7
10,37,11,2013-01-13,22-099,TOR,,MIL,L (-11),0,13:12,0,3,0.0,0,0,,2,2,1.0,1,1,2,0,0,0,1,1,2,-0.5,-20
11,38,12,2013-01-15,22-101,TOR,@,BRK,L (-7),0,6:08,2,2,1.0,0,0,,2,2,1.0,0,0,0,0,0,0,1,0,6,4.4,6
12,39,13,2013-01-16,22-102,TOR,,CHI,L (-2),0,14:50,4,4,1.0,0,0,,0,0,,1,5,6,2,1,1,0,4,8,10.5,14
13,40,14,2013-01-18,22-104,TOR,@,PHI,L (-7),0,14:50,2,3,0.667,0,0,,0,0,,2,1,3,0,0,1,1,5,4,2.1,11
14,41,15,2013-01-20,22-106,TOR,,LAL,W (+5),0,8:20,1,2,0.5,0,0,,0,0,,0,0,0,0,1,0,0,1,2,1.6,1
15,42,16,2013-01-23,22-109,TOR,@,MIA,L (-7),0,4:15,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,2,0,0.2,3
16,44,17,2013-01-26,22-112,TOR,,CLE,L (-1),0,11:51,2,4,0.5,0,0,,0,0,,0,0,0,0,0,2,1,3,4,1.2,-1
17,46,18,2013-01-30,22-116,TOR,@,ATL,L (-1),0,6:43,1,1,1.0,0,0,,0,0,,1,1,2,0,0,0,1,1,2,1.3,3
18,47,19,2013-02-01,22-118,TOR,,LAC,W (+25),0,2:15,0,1,0.0,0,0,,1,2,0.5,0,1,1,0,0,0,0,1,1,-0.2,-2
19,59,20,2013-03-01,22-146,TOR,,IND,L (-12),0,5:21,2,2,1.0,0,0,,2,2,1.0,1,0,1,0,1,1,0,4,6,6.2,6
20,74,21,2013-04-01,22-177,TOR,,DET,L (-10),0,7:44,2,3,0.667,0,0,,0,0,,1,2,3,1,1,0,0,2,4,4.9,1
21,75,22,2013-04-03,22-179,TOR,,WAS,W (+10),0,19:54,4,5,0.8,0,0,,0,0,,1,2,3,0,0,1,2,5,8,4.1,-4
22,76,23,2013-04-05,22-181,TOR,@,MIN,W (+2),0,7:23,0,0,,0,0,,0,0,,0,1,1,1,1,0,1,0,0,1.0,6
23,77,24,2013-04-06,22-182,TOR,@,MIL,L (-17),0,21:00,4,7,0.571,1,1,1.0,4,4,1.0,0,2,2,2,2,0,1,3,13,11.5,8
24,78,25,2013-04-09,22-185,TOR,@,CHI,W (+3),0,27:12,2,5,0.4,0,0,,4,4,1.0,1,5,6,1,1,1,1,3,8,7.7,1
25,79,26,2013-04-12,22-188,TOR,,CHI,W (+9),0,34:57,3,5,0.6,0,0,,4,6,0.667,4,5,9,0,1,3,0,2,10,13.5,21
26,80,27,2013-04-14,22-190,TOR,,BRK,W (+6),0,22:43,2,4,0.5,0,0,,0,0,,2,2,4,2,0,0,2,1,4,3.0,-2
27,81,28,2013-04-16,22-192,TOR,@,ATL,W (+17),0,22:00,2,5,0.4,0,1,0.0,1,2,0.5,2,5,7,1,0,1,1,2,5,4.4,7
28,82,29,2013-04-17,22-193,TOR,,BOS,W (+24),0,25:26,2,4,0.5,0,0,,0,2,0.0,0,6,6,1,0,0,1,2,4,1.9,9
29,7,1,2013-11-09,23-034,TOR,,UTA,W (+24),0,17:49,3,5,0.6,2,4,0.5,1,2,0.5,1,1,2,1,0,0,0,2,9,7.2,-9
30,8,2,2013-11-11,23-036,TOR,@,HOU,L (-6),0,8:47,0,1,0.0,0,1,0.0,0,0,,0,0,0,1,2,1,0,3,0,1.5,-3
31,9,3,2013-11-13,23-038,TOR,@,MEM,W (+16),0,5:16,0,0,,0,0,,4,6,0.667,0,1,1,0,0,0,0,0,4,3.5,0
32,10,4,2013-11-15,23-040,TOR,,CHI,L (-16),0,18:35,2,6,0.333,0,0,,0,0,,3,3,6,2,1,1,0,1,4,6.3,-2
33,11,5,2013-11-17,23-042,TOR,,POR,L (-8),0,6:50,0,0,,0,0,,0,0,,1,4,5,0,0,1,1,1,0,1.2,-3
34,15,6,2013-11-29,23-054,TOR,,MIA,L (-7),0,3:56,1,2,0.5,0,0,,0,0,,0,1,1,0,1,0,1,1,2,0.9,-2
35,18,7,2013-12-06,23-061,TOR,@,PHO,L (-9),0,0:13,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
36,23,8,2013-12-15,23-070,SAC,,HOU,W (+15),0,12:48,2,2,1.0,0,0,,0,0,,1,2,3,0,0,1,0,4,4,3.8,1
37,24,9,2013-12-17,23-072,SAC,@,CHA,L (-8),0,20:08,2,2,1.0,0,0,,1,1,1.0,2,1,3,0,1,2,0,3,5,7.3,-1
38,25,10,2013-12-18,23-073,SAC,@,ATL,L (-17),0,20:17,1,3,0.333,0,1,0.0,0,0,,1,3,4,1,0,0,0,2,2,1.8,-1
39,26,11,2013-12-20,23-075,SAC,@,MIA,L (-19),0,14:45,2,3,0.667,0,1,0.0,1,2,0.5,1,1,2,0,0,0,0,0,5,4.3,-2
40,27,12,2013-12-21,23-076,SAC,@,ORL,W (+5),0,12:43,1,1,1.0,0,0,,0,0,,0,4,4,1,0,0,0,2,2,2.8,8
41,28,13,2013-12-23,23-078,SAC,,NOP,L (-13),0,12:36,2,3,0.667,0,0,,2,2,1.0,0,3,3,0,0,0,0,2,6,4.8,1
42,29,14,2013-12-27,23-082,SAC,,MIA,W (+5),0,14:40,3,3,1.0,0,0,,2,2,1.0,1,3,4,0,0,1,1,4,8,6.8,4
43,30,15,2013-12-29,23-084,SAC,@,SAS,L (-8),0,6:02,0,2,0.0,0,0,,0,0,,1,2,3,0,0,0,0,1,0,-0.5,-10
44,31,16,2013-12-31,23-086,SAC,@,HOU,W (+4),0,9:28,2,3,0.667,0,0,,1,1,1.0,0,3,3,0,0,0,1,1,5,3.2,-3
45,32,17,2014-01-02,23-088,SAC,,PHI,L (-9),0,16:41,0,5,0.0,0,0,,0,0,,2,1,3,0,0,0,0,3,0,-3.0,-14
46,33,18,2014-01-04,23-090,SAC,,CHA,L (-10),0,14:36,0,0,,0,0,,0,0,,0,3,3,1,0,2,1,2,0,1.2,-4
47,34,19,2014-01-07,23-093,SAC,,POR,W (+4),0,8:40,1,3,0.333,0,0,,1,2,0.5,0,1,1,0,1,0,2,2,3,-0.6,-13
48,35,20,2014-01-10,23-096,SAC,,ORL,W (+20),0,13:49,2,2,1.0,0,0,,0,0,,0,6,6,0,0,1,0,0,4,5.9,6
49,36,21,2014-01-12,23-098,SAC,,CLE,W (+44),0,16:45,2,3,0.667,0,0,,1,1,1.0,0,3,3,2,1,0,0,4,5,5.4,17
50,37,22,2014-01-14,23-100,SAC,@,IND,L (-24),0,23:22,3,4,0.75,0,0,,0,0,,1,3,4,1,0,1,2,1,6,5.0,-9
51,38,23,2014-01-15,23-101,SAC,@,MIN,W (+3),0,13:26,1,1,1.0,0,0,,0,2,0.0,2,3,5,1,0,0,0,1,2,3.5,-2
52,39,24,2014-01-17,23-103,SAC,@,MEM,L (-1),0,11:03,0,1,0.0,0,0,,0,0,,1,3,4,1,1,0,0,1,0,2.2,5
53,40,25,2014-01-19,23-105,SAC,@,OKC,L (-15),0,11:39,0,3,0.0,0,0,,0,0,,2,2,4,0,1,1,1,6,0,-1.8,-10
54,41,26,2014-01-21,23-107,SAC,@,NOP,W (+17),0,23:23,1,4,0.25,0,0,,1,4,0.25,6,4,10,1,0,1,0,3,3,5.0,-10
55,42,27,2014-01-22,23-108,SAC,@,HOU,L (-21),0,11:05,0,0,,0,0,,0,0,,0,3,3,0,0,1,0,1,0,1.2,0
56,43,28,2014-01-24,23-110,SAC,,IND,L (-5),0,11:32,0,1,0.0,0,0,,2,2,1.0,1,3,4,1,0,0,1,5,2,0.6,4
57,44,29,2014-01-26,23-112,SAC,,DEN,L (-8),0,15:19,2,3,0.667,0,0,,0,0,,0,1,1,1,0,0,0,4,4,2.1,-4
58,45,30,2014-01-27,23-113,SAC,@,UTA,L (-7),0,19:37,0,0,,0,0,,2,2,1.0,3,0,3,0,0,2,0,1,2,5.1,-12
59,46,31,2014-01-29,23-115,SAC,,MEM,L (-10),0,18:51,2,5,0.4,0,0,,0,0,,4,1,5,0,0,1,1,2,4,3.3,-9
60,47,32,2014-01-31,23-117,SAC,@,DAL,L (-4),0,30:35,3,4,0.75,0,0,,2,2,1.0,0,6,6,0,1,2,1,5,8,7.6,-22
61,48,33,2014-02-01,23-118,SAC,@,SAS,L (-2),0,14:03,1,4,0.25,0,0,,0,0,,1,9,10,0,0,1,0,1,2,3.3,-4
62,49,34,2014-02-03,23-120,SAC,,CHI,W (+29),0,23:15,3,4,0.75,1,1,1.0,2,2,1.0,3,3,6,1,2,0,0,5,9,11.1,21
63,50,35,2014-02-05,23-122,SAC,,TOR,W (+8),0,19:57,1,2,0.5,0,0,,0,0,,0,1,1,1,0,0,0,3,2,0.8,7
64,51,36,2014-02-07,23-124,SAC,@,BOS,L (-10),0,12:18,1,3,0.333,0,0,,0,0,,2,0,2,1,0,0,0,2,2,1.6,-9
65,52,37,2014-02-09,23-126,SAC,@,WAS,L (-9),0,15:15,1,2,0.5,0,0,,0,0,,1,6,7,1,3,0,1,1,2,5.8,1
66,53,38,2014-02-11,23-128,SAC,@,CLE,L (-10),0,15:10,2,2,1.0,1,1,1.0,0,0,,1,4,5,1,0,0,1,2,5,5.2,-8
67,54,39,2014-02-12,23-129,SAC,@,NYK,W (+5),0,5:16,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,-2
68,55,40,2014-02-19,23-136,SAC,,GSW,L (-9),0,26:16,2,2,1.0,0,0,,0,0,,3,9,12,0,0,0,2,2,4,5.4,8
69,56,41,2014-02-22,23-139,SAC,,BOS,W (+7),0,11:09,1,2,0.5,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.0,-2
70,57,42,2014-02-23,23-140,SAC,@,DEN,W (+14),0,11:03,0,0,,0,0,,0,0,,0,4,4,0,1,1,3,2,0,-0.9,-3
71,58,43,2014-02-25,23-142,SAC,,HOU,L (-26),0,5:56,0,3,0.0,0,0,,0,0,,2,0,2,0,1,0,1,2,0,-1.5,-10
72,59,44,2014-02-28,23-145,SAC,@,LAL,L (-4),0,13:37,1,3,0.333,0,0,,0,0,,0,0,0,1,0,0,1,1,2,-0.4,3
73,60,45,2014-03-01,23-146,SAC,,MIN,L (-11),0,15:14,0,1,0.0,0,1,0.0,0,0,,1,4,5,1,0,3,1,1,0,2.6,-4
74,61,46,2014-03-03,23-148,SAC,,NOP,W (+7),0,13:04,0,1,0.0,0,0,,0,0,,1,1,2,0,0,0,0,0,0,0.3,1
75,62,47,2014-03-05,23-150,SAC,@,MIL,W (+14),0,13:13,2,5,0.4,0,1,0.0,2,2,1.0,1,0,1,0,0,0,0,2,6,3.2,-3
