Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2023-10-25,19-351,UTA,,SAC,L (-16),0,18:53,3,5,.600,1,3,.333,1,1,1.000,0,2,2,2,0,0,1,0,8,6.7,-9
2,2,2023-10-27,19-353,UTA,,LAC,W (+2),0,12:00,3,5,.600,2,3,.667,0,0,,1,2,3,2,0,0,1,2,8,6.6,-3
3,3,2023-10-28,19-354,UTA,@,PHO,L (-22),0,27:02,4,12,.333,2,8,.250,2,2,1.000,2,5,7,6,1,0,2,0,12,11.3,-8
4,4,2023-10-30,19-356,UTA,@,DEN,L (-8),0,19:58,1,6,.167,1,4,.250,0,0,,1,0,1,2,1,0,0,0,3,2.3,-12
5,5,2023-11-01,19-358,UTA,,MEM,W (+24),0,23:26,4,8,.500,1,4,.250,0,0,,0,1,1,3,1,1,3,0,9,6.1,+10
6,6,2023-11-02,19-359,UTA,,ORL,L (-2),0,16:43,1,2,.500,1,1,1.000,3,5,.600,0,2,2,3,0,0,2,1,6,4.5,-5
7,7,2023-11-04,19-361,UTA,@,MIN,L (-28),0,27:14,3,6,.500,1,4,.250,1,2,.500,0,0,0,4,0,0,3,2,8,3.6,-15
8,8,2023-11-06,19-363,UTA,@,CHI,L (-17),0,20:37,2,5,.400,1,3,.333,0,0,,0,2,2,4,0,0,2,1,5,3.3,-15
9,9,2023-11-08,20-000,UTA,@,IND,L (-16),1,30:52,3,8,.375,1,3,.333,0,0,,0,2,2,9,0,0,1,2,7,7.7,-11
10,10,2023-11-10,20-002,UTA,@,MEM,W (+6),1,29:32,2,12,.167,1,6,.167,2,2,1.000,0,3,3,11,0,1,2,1,7,6.3,+1
11,11,2023-11-14,20-006,UTA,,POR,W (+16),1,26:20,4,9,.444,2,7,.286,5,5,1.000,0,4,4,7,1,0,2,2,15,14.6,+8
12,12,2023-11-17,20-009,UTA,,PHO,L (-3),1,28:58,5,11,.455,3,6,.500,2,3,.667,0,3,3,6,1,0,3,2,15,11.2,+2
13,13,2023-11-19,20-011,UTA,,PHO,L (-3),1,34:01,2,12,.167,0,5,.000,3,4,.750,2,3,5,11,1,0,5,2,7,4.2,-9
14,14,2023-11-21,20-013,UTA,@,LAL,L (-32),1,21:20,3,11,.273,1,5,.200,2,2,1.000,1,2,3,2,1,0,2,2,9,3.4,-21
15,15,2023-11-22,20-014,UTA,@,POR,L (-16),1,33:39,3,9,.333,3,6,.500,7,7,1.000,0,3,3,7,1,0,0,2,16,16.9,-1
16,16,2023-11-25,20-017,UTA,,NOP,W (+5),1,27:02,4,13,.308,4,9,.444,3,5,.600,0,6,6,5,0,0,5,1,15,6.6,-2
17,17,2023-11-27,20-019,UTA,,NOP,W (+2),1,31:07,6,14,.429,3,8,.375,4,6,.667,1,4,5,3,2,0,2,0,19,14.8,-1
18,18,2023-11-29,20-021,UTA,@,MEM,L (-14),1,23:41,2,6,.333,2,4,.500,2,2,1.000,1,2,3,2,0,0,2,0,8,5.3,-7
19,19,2023-11-30,20-022,UTA,@,MIN,L (-11),1,32:46,4,19,.211,1,6,.167,3,3,1.000,1,3,4,4,0,0,2,2,12,1.9,-11
20,20,2023-12-02,20-024,UTA,,POR,W (+5),1,35:38,7,17,.412,1,8,.125,6,10,.600,2,4,6,6,0,0,4,2,21,12.3,+1
21,21,2023-12-06,20-028,UTA,@,DAL,L (-50),1,31:43,2,11,.182,0,4,.000,3,4,.750,0,4,4,11,0,1,5,0,7,4.3,-48
22,22,2023-12-08,20-030,UTA,,LAC,L (-14),1,28:17,5,11,.455,2,5,.400,3,5,.600,0,0,0,3,1,0,1,1,15,10.2,-25
23,23,2023-12-11,20-033,UTA,@,OKC,L (-14),1,32:59,10,17,.588,5,9,.556,5,5,1.000,0,3,3,7,1,0,3,0,30,25.9,+5
24,24,2023-12-13,20-035,UTA,,NYK,W (+4),1,3:57,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,2,1,0,-3.1,0
25,,2023-12-14,20-036,UTA,@,POR,W (+8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
26,,2023-12-16,20-038,UTA,@,SAC,L (-21),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
27,,2023-12-18,20-040,UTA,,BRK,W (+17),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
28,,2023-12-20,20-042,UTA,@,CLE,L (-8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
29,,2023-12-21,20-043,UTA,@,DET,W (+8),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
30,,2023-12-23,20-045,UTA,@,TOR,W (+7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
31,25,2023-12-26,20-048,UTA,@,SAS,W (+12),0,24:25,4,11,.364,2,5,.400,0,1,.000,0,0,0,4,1,0,2,3,10,4.1,+8
32,26,2023-12-28,20-050,UTA,@,NOP,L (-7),0,21:38,1,7,.143,1,5,.200,1,2,.500,0,3,3,5,0,0,2,1,4,1.1,-13
33,27,2023-12-30,20-052,UTA,,MIA,W (+8),0,27:37,6,10,.600,5,8,.625,4,5,.800,0,6,6,2,0,0,2,3,21,16.0,+14
34,28,2024-01-01,20-054,UTA,,DAL,W (+37),0,28:55,3,8,.375,2,6,.333,6,6,1.000,0,3,3,3,0,0,0,1,14,12.2,+38
35,29,2024-01-03,20-056,UTA,,DET,W (+6),0,22:44,2,9,.222,1,4,.250,0,0,,0,2,2,2,1,0,1,1,5,1.1,+4
36,30,2024-01-05,20-058,UTA,@,BOS,L (-29),0,20:21,4,10,.400,2,7,.286,2,2,1.000,1,3,4,1,0,0,1,0,12,7.9,-16
37,31,2024-01-06,20-059,UTA,@,PHI,W (+11),0,16:01,2,4,.500,0,2,.000,2,2,1.000,0,2,2,3,0,0,2,2,6,3.9,+5
38,32,2024-01-08,20-061,UTA,@,MIL,W (+16),0,22:27,7,13,.538,4,9,.444,1,1,1.000,0,6,6,4,0,0,2,0,19,15.3,+7
39,33,2024-01-10,20-063,UTA,,DEN,W (+13),0,22:18,2,7,.286,1,4,.250,1,2,.500,0,1,1,3,1,0,1,0,6,3.9,+7
40,34,2024-01-12,20-065,UTA,,TOR,W (+32),0,24:12,3,10,.300,0,5,.000,3,3,1.000,0,3,3,6,0,0,3,0,9,5.3,+12
41,35,2024-01-13,20-066,UTA,,LAL,W (+7),0,26:31,5,11,.455,3,9,.333,6,6,1.000,0,3,3,3,1,0,1,0,19,16.3,-6
42,36,2024-01-15,20-068,UTA,,IND,W (+27),0,23:44,6,11,.545,3,7,.429,4,5,.800,0,0,0,5,1,0,2,1,19,15.4,+13
43,37,2024-01-18,20-071,UTA,,OKC,L (-5),0,13:55,1,5,.200,1,2,.500,0,0,,0,1,1,2,0,0,2,0,3,-0.4,-9
44,38,2024-01-20,20-073,UTA,@,HOU,L (-1),0,9:45,1,3,.333,1,2,.500,0,0,,0,1,1,2,0,0,3,1,3,-0.4,-13
