Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,,1996-11-03,22-012,DEN,@,SAS,W (+9),Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended
2,,1996-11-07,22-016,DEN,,HOU,L (-2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,,1996-11-08,22-017,DEN,,GSW,W (+3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,1,1996-11-10,22-019,DEN,@,CLE,L (-15),0,7:32,2,3,.667,2,2,1.000,0,0,,0,0,0,2,0,0,1,0,6,5.1,+5
5,,1996-11-11,22-020,DEN,@,TOR,W (+11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,,1996-11-13,22-022,DEN,@,DET,L (-1),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
7,2,1996-11-15,22-024,DEN,@,BOS,W (+2),0,2:49,1,2,.500,0,1,.000,1,2,.500,0,0,0,0,0,0,0,1,3,1.2,0
8,3,1996-11-16,22-025,DEN,@,NJN,L (-7),0,4:05,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,2,1,3,0.3,-5
9,4,1996-11-19,22-028,DEN,,MIA,L (-18),0,12:09,2,6,.333,1,5,.200,0,0,,0,2,2,3,0,0,1,1,5,2.9,-4
10,5,1996-11-21,22-030,DEN,,CHI,L (-18),0,5:16,1,3,.333,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,3,1.6,+1
11,6,1996-11-23,22-032,DEN,@,POR,L (-40),0,14:21,2,7,.286,1,3,.333,2,2,1.000,0,1,1,2,0,0,2,0,7,2.6,-6
12,7,1996-11-26,22-035,DEN,,PHO,W (+9),0,4:21,2,3,.667,0,0,,2,2,1.000,0,0,0,0,0,0,1,0,6,3.7,-3
13,8,1996-11-27,22-036,DEN,@,UTA,L (-4),0,13:32,3,4,.750,2,3,.667,1,2,.500,0,0,0,1,0,0,0,3,9,6.5,+1
