Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,1997-10-31,9068,DAL,A,VAN,W (+2),0,26:33,3,5,.600,0,0,,5,6,.833,0,4,4,3,1,0,2,2,11,9.8,+7
2,2,1997-11-01,9069,DAL,A,SEA,W (+8),0,24:05,4,7,.571,0,0,,1,2,.500,1,2,3,5,0,0,0,4,9,8.5,+8
3,3,1997-11-04,9072,DAL,H,VAN,W (+5),0,23:14,1,3,.333,0,0,,0,0,,1,2,3,7,1,0,0,1,2,7.1,+6
4,4,1997-11-05,9073,DAL,A,CHH,L (-7),0,11:42,0,3,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-1.8,-11
5,5,1997-11-08,9076,DAL,H,POR,L (-7),0,14:51,0,1,.000,0,0,,0,0,,0,0,0,6,0,0,2,2,0,0.7,-14
6,6,1997-11-11,9079,DAL,H,LAL,L (-22),0,4:59,0,0,,0,0,,0,2,.000,0,0,0,2,0,0,0,0,0,0.6,+2
7,7,1997-11-13,9081,DAL,H,PHI,L (-1),0,7:52,0,1,.000,0,0,,2,2,1.000,1,0,1,0,0,0,0,0,2,2.0,+9
9,8,1997-11-17,9085,DAL,A,POR,L (-45),0,16:56,1,8,.125,0,0,,2,2,1.000,1,0,1,2,0,0,1,2,4,-0.9,-16
10,9,1997-11-18,9086,DAL,A,SAC,L (-7),0,14:31,0,3,.000,0,0,,2,2,1.000,0,3,3,0,0,0,2,0,2,-1.2,-6
11,10,1997-11-20,9088,DAL,H,GSW,L (-4),0,30:29,3,5,.600,0,0,,2,3,.667,2,1,3,4,3,0,2,4,8,9.2,+5
12,11,1997-11-22,9090,DAL,H,MIL,L (-21),0,24:00,1,3,.333,0,0,,2,2,1.000,0,1,1,3,1,0,4,1,4,1.3,-8
13,12,1997-11-25,9093,DAL,H,SAS,L (-11),0,0:02,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-5
16,13,1997-12-02,9100,DAL,H,ATL,L (-33),0,3:29,0,2,.000,0,0,,1,2,.500,0,1,1,0,0,0,0,0,1,-0.5,-7
17,14,1997-12-04,9102,DAL,H,NYK,W (+14),0,3:49,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+3
18,15,1997-12-06,9104,DAL,H,HOU,L (-2),0,0:02,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
22,16,1997-12-14,9112,DAL,A,LAL,L (-30),0,5:44,1,1,1.000,0,0,,1,2,.500,0,0,0,0,0,0,2,0,3,0.3,-6
24,17,1998-03-04,9192,ORL,H,SEA,W (+13),0,12:09,0,2,.000,0,0,,2,2,1.000,0,1,1,1,0,0,0,2,2,0.8,-10
25,18,1998-03-06,9194,ORL,H,CLE,W (+2),0,15:20,1,3,.333,0,0,,6,7,.857,1,3,4,0,0,0,2,1,8,5.1,-3
