,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2021-10-20,20-351,OKC,@,UTA,L (-21),0,13:18,4,6,0.667,2,3,0.667,0,0,,0,2,2,0,0,0,0,1,10,7.6,-11
1,2,2,2021-10-22,20-353,OKC,@,HOU,L (-33),0,21:08,1,3,0.333,1,2,0.5,1,2,0.5,1,5,6,0,0,0,1,1,4,2.7,-7
2,3,3,2021-10-24,20-355,OKC,,PHI,L (-12),0,13:46,2,4,0.5,1,2,0.5,0,0,,1,3,4,0,0,0,2,1,5,2.2,-16
3,4,4,2021-10-26,20-357,OKC,,GSW,L (-8),1,27:12,5,8,0.625,2,4,0.5,0,0,,3,2,5,1,1,0,3,1,12,9.4,1
4,5,5,2021-10-27,20-358,OKC,,LAL,W (+8),0,5:39,0,0,,0,0,,0,0,,1,1,2,0,0,1,0,0,0,1.7,-14
5,6,6,2021-10-30,20-361,OKC,@,GSW,L (-21),1,18:50,3,6,0.5,0,2,0.0,0,0,,0,3,3,1,0,0,2,0,6,2.6,-9
6,7,7,2021-11-01,20-363,OKC,@,LAC,L (-5),1,23:02,1,3,0.333,0,2,0.0,1,2,0.5,3,3,6,1,1,0,0,1,3,5.2,6
7,8,8,2021-11-04,21-001,OKC,@,LAL,W (+3),0,9:59,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,-1
8,9,9,2021-11-07,21-004,OKC,,SAS,W (+5),1,23:36,5,9,0.556,3,5,0.6,0,0,,1,3,4,1,0,2,1,1,13,11.0,14
9,10,10,2021-11-10,21-007,OKC,@,NOP,W (+8),0,11:18,1,4,0.25,0,2,0.0,0,0,,3,2,5,0,1,0,0,3,2,2.1,-4
10,11,11,2021-11-12,21-009,OKC,,SAC,W (+2),1,29:20,1,9,0.111,0,1,0.0,0,0,,4,10,14,1,2,0,0,0,2,4.6,5
11,12,12,2021-11-14,21-011,OKC,,BRK,L (-24),1,21:43,1,3,0.333,0,2,0.0,0,0,,4,4,8,2,1,0,0,3,2,5.5,-4
12,13,13,2021-11-15,21-012,OKC,,MIA,L (-13),1,25:43,6,11,0.545,4,6,0.667,0,0,,1,4,5,2,0,1,2,0,16,12.7,-3
13,14,14,2021-11-17,21-014,OKC,,HOU,W (+12),1,24:45,3,9,0.333,0,5,0.0,2,2,1.0,2,7,9,1,2,1,0,3,8,8.6,4
14,15,15,2021-11-19,21-016,OKC,@,MIL,L (-7),1,27:53,3,7,0.429,1,4,0.25,0,1,0.0,0,2,2,0,3,0,2,3,7,3.3,-20
15,16,16,2021-11-20,21-017,OKC,@,BOS,L (-6),0,27:03,5,11,0.455,3,7,0.429,0,0,,2,6,8,1,0,0,0,1,13,10.8,14
16,17,17,2021-11-22,21-019,OKC,@,ATL,L (-12),1,31:42,4,9,0.444,2,5,0.4,3,4,0.75,2,8,10,1,1,1,0,2,13,13.3,-11
17,18,18,2021-11-24,21-021,OKC,,UTA,L (-6),1,28:21,5,10,0.5,3,4,0.75,0,0,,1,9,10,4,0,0,1,3,13,12.0,-1
18,19,19,2021-11-26,21-023,OKC,,WAS,L (-2),1,22:58,4,7,0.571,2,3,0.667,0,0,,0,2,2,0,0,1,2,1,10,5.6,0
19,20,20,2021-11-29,21-026,OKC,@,HOU,L (-13),1,21:18,1,6,0.167,0,4,0.0,0,0,,1,6,7,0,0,0,0,1,2,0.3,-18
20,21,21,2021-12-01,21-028,OKC,,HOU,L (-4),1,33:55,5,9,0.556,0,2,0.0,2,4,0.5,4,5,9,4,1,0,1,4,12,12.4,-8
