,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,4,1,2001-11-04,22-033,IND,@,TOR,L (-13),0,1:35,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
1,8,2,2001-11-10,22-039,IND,,POR,W (+9),0,3:53,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,-6
2,10,3,2001-11-14,22-043,IND,@,BOS,L (-8),0,9:04,3,4,0.75,0,0,,2,4,0.5,3,2,5,0,0,0,0,2,8,7.5,-1
3,11,4,2001-11-16,22-045,IND,,MIN,L (-7),1,24:47,1,1,1.0,0,0,,1,2,0.5,3,0,3,3,0,3,0,5,3,6.6,-2
4,12,5,2001-11-17,22-046,IND,@,DET,L (-6),1,6:12,2,4,0.5,0,0,,1,2,0.5,1,0,1,0,0,0,0,2,5,2.5,3
5,15,6,2001-11-23,22-052,IND,,SAS,L (-18),0,9:18,1,1,1.0,0,0,,0,2,0.0,0,1,1,1,0,0,0,0,2,1.9,-3
6,17,7,2001-11-27,22-056,IND,@,POR,L (-6),0,15:10,2,3,0.667,0,0,,2,3,0.667,1,0,1,0,0,1,1,2,6,3.9,-3
7,19,8,2001-12-01,22-060,IND,@,UTA,W (+3),0,5:42,0,0,,0,0,,0,0,,0,0,0,0,0,2,1,0,0,0.4,2
8,24,9,2002-01-09,22-099,IND,,LAL,L (-19),0,3:00,0,0,,0,0,,0,0,,2,0,2,0,0,0,0,0,0,1.4,3
9,25,10,2002-01-11,22-101,IND,,CHI,W (+7),0,0:06,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
10,27,11,2002-01-15,22-105,IND,,MIL,L (-4),0,18:11,3,4,0.75,0,0,,0,0,,1,1,2,0,0,1,1,4,6,3.5,-6
11,28,12,2002-01-16,22-106,IND,@,MIL,L (-5),1,17:18,2,2,1.0,0,0,,0,0,,0,1,1,0,0,0,0,3,4,2.5,-7
12,29,13,2002-01-18,22-108,IND,,DET,L (-3),1,5:12,0,1,0.0,0,0,,0,0,,0,2,2,0,0,0,1,0,0,-1.1,2
13,40,14,2002-02-15,22-136,IND,@,CHH,L (-10),0,10:13,0,3,0.0,0,0,,2,2,1.0,1,1,2,0,0,0,0,1,2,0.5,1
14,41,15,2002-02-17,22-138,IND,,PHI,W (+10),0,1:27,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-2
15,43,16,2002-02-23,22-144,IND,,LAC,W (+18),0,1:53,0,0,,0,0,,1,2,0.5,0,0,0,1,0,0,0,0,1,1.3,2
16,52,17,2002-03-12,22-161,IND,,GSW,W (+14),0,2:43,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-3
17,54,18,2002-03-17,22-166,IND,,ATL,W (+17),0,2:28,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
18,57,19,2002-03-24,22-173,IND,,CHH,L (-15),0,10:20,0,3,0.0,0,0,,2,2,1.0,4,1,5,0,0,0,1,4,2,0.4,11
19,60,20,2002-03-31,22-180,IND,,MIA,W (+19),0,7:18,0,2,0.0,0,0,,0,2,0.0,0,2,2,0,0,0,0,2,0,-2.4,-4
20,66,21,2002-04-10,22-190,IND,,TOR,W (+16),0,0:37,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-2
21,70,22,2002-04-17,22-197,IND,,PHI,W (+23),0,3:53,0,1,0.0,0,0,,4,4,1.0,0,1,1,0,0,0,0,1,4,3.2,1
22,2,1,2002-11-01,23-030,IND,@,NJN,L (-11),0,3:31,1,1,1.0,0,0,,2,2,1.0,2,0,2,0,1,0,0,1,4,5.7,3
23,5,2,2002-11-08,23-037,IND,,NYK,W (+13),0,3:31,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,1,0,0.2,-1
24,6,3,2002-11-09,23-038,IND,,TOR,W (+24),0,3:22,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.8,3
25,7,4,2002-11-12,23-041,IND,,CLE,W (+20),0,5:17,1,2,0.5,0,0,,2,2,1.0,1,1,2,0,0,1,1,1,4,3.3,0
26,11,5,2002-11-22,23-051,IND,,ORL,W (+36),0,9:57,2,5,0.4,0,0,,2,4,0.5,2,2,4,2,1,1,1,2,6,5.8,7
27,15,6,2002-11-29,23-058,IND,,WAS,W (+16),0,1:22,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0
28,20,7,2002-12-07,23-066,IND,@,DEN,L (-11),0,0:17,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,2
