Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2,1,2019-10-25,8787,CHO,H,MIN,L (-22),0,17:21,1,4,.250,0,2,.000,2,2,1.000,0,4,4,1,2,0,0,1,4,5.1,-3
3,2,2019-10-27,8789,CHO,A,LAL,L (-19),0,1:44,1,1,1.000,0,0,,1,2,.500,0,0,0,0,0,0,0,0,3,2.3,-4
4,3,2019-10-28,8790,CHO,A,LAC,L (-15),0,3:44,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+7
5,4,2019-10-30,8792,CHO,A,SAC,W (+7),0,4:51,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,1.0,-8
6,5,2019-11-02,8795,CHO,A,GSW,W (+6),0,4:28,0,0,,0,0,,1,2,.500,1,1,2,0,0,1,0,0,1,2.3,+4
7,6,2019-11-05,8798,CHO,H,IND,W (+2),0,33:28,0,2,.000,0,0,,0,0,,2,9,11,3,1,0,1,4,0,3.2,+27
8,7,2019-11-07,8800,CHO,H,BOS,L (-21),0,16:26,2,4,.500,0,1,.000,3,3,1.000,0,3,3,3,2,0,0,1,7,9.6,-2
9,8,2019-11-09,8802,CHO,H,NOP,L (-5),0,21:08,4,7,.571,0,2,.000,1,2,.500,0,3,3,2,2,0,1,4,9,7.0,+6
10,9,2019-11-10,8803,CHO,A,PHI,L (-8),0,10:42,2,3,.667,1,1,1.000,0,0,,0,0,0,0,0,0,0,4,5,2.1,-3
11,10,2019-11-13,8806,CHO,H,MEM,L (-2),0,21:07,1,5,.200,0,4,.000,4,4,1.000,1,2,3,1,0,0,1,0,6,3.9,-15
12,11,2019-11-15,8808,CHO,H,DET,W (+3),0,26:18,2,6,.333,0,2,.000,3,6,.500,3,3,6,5,3,0,0,1,7,11.5,+14
13,12,2019-11-16,8809,CHO,A,NYK,W (+1),0,1:46,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-7
14,13,2019-11-18,8811,CHO,A,TOR,L (-36),0,10:01,0,3,.000,0,3,.000,0,0,,0,2,2,2,1,0,2,2,0,-1.9,-13
17,14,2019-11-23,8816,CHO,H,CHI,L (-1),0,5:02,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-0.7,-2
18,15,2019-11-25,8818,CHO,A,MIA,L (-17),0,6:10,2,2,1.000,0,0,,0,1,.000,1,0,1,0,1,0,1,1,4,3.3,+11
19,16,2019-11-27,8820,CHO,H,DET,W (+1),0,5:01,0,3,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,1,0,-1.8,+1
25,17,2019-12-08,8831,CHO,H,ATL,L (-15),0,3:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,+6
27,18,2019-12-11,8834,CHO,A,BRK,W (+5),0,23:40,2,7,.286,1,3,.333,1,1,1.000,1,3,4,4,0,1,2,3,6,3.8,+8
28,19,2019-12-13,8836,CHO,A,CHI,W (+10),0,15:57,1,2,.500,1,2,.500,0,0,,0,2,2,0,1,0,2,0,3,1.6,-1
29,20,2019-12-15,8838,CHO,A,IND,L (-22),0,27:36,2,4,.500,1,1,1.000,4,6,.667,1,5,6,1,1,1,1,3,9,8.6,-9
30,21,2019-12-17,8840,CHO,H,SAC,W (+8),0,25:13,3,4,.750,1,1,1.000,0,1,.000,1,5,6,3,0,0,1,3,7,7.1,+2
31,22,2019-12-18,8841,CHO,A,CLE,L (-2),0,28:34,2,6,.333,0,2,.000,1,1,1.000,0,2,2,4,3,0,0,1,5,7.6,+19
32,23,2019-12-21,8844,CHO,H,UTA,L (-7),0,21:33,5,7,.714,1,1,1.000,0,0,,0,4,4,1,1,1,0,4,11,10.1,-1
33,24,2019-12-22,8845,CHO,A,BOS,L (-26),0,20:49,1,4,.250,1,2,.500,3,4,.750,0,2,2,1,0,0,0,4,6,2.9,-20
34,25,2019-12-27,8850,CHO,H,OKC,L (-2),0,21:41,3,8,.375,0,3,.000,4,5,.800,1,5,6,0,2,0,1,4,10,6.8,+8
35,26,2019-12-29,8852,CHO,A,MEM,L (-13),0,15:09,0,2,.000,0,1,.000,1,2,.500,1,2,3,1,1,0,1,1,1,0.8,0
36,27,2019-12-31,8854,CHO,H,BOS,L (-17),0,17:58,3,7,.429,1,4,.250,0,0,,3,0,3,1,0,0,2,0,7,4.1,-13
38,28,2020-01-04,8858,CHO,A,DAL,W (+3),0,0:17,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
39,29,2020-01-06,8860,CHO,H,IND,L (-11),0,16:08,2,4,.500,0,0,,0,0,,1,1,2,0,0,1,0,1,4,3.3,-7
41,30,2020-01-10,8864,CHO,A,UTA,L (-17),0,14:57,0,3,.000,0,1,.000,0,0,,0,0,0,3,0,0,1,0,0,-1.0,+6
44,31,2020-01-15,8869,CHO,A,DEN,L (-14),0,2:15,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,1.0,+6
45,32,2020-01-20,8874,CHO,H,ORL,L (-23),0,13:22,1,4,.250,0,1,.000,0,0,,2,0,2,0,0,1,1,2,2,-0.1,-9
47,33,2020-01-28,8882,CHO,H,NYK,W (+5),0,18:07,2,6,.333,1,2,.500,0,0,,1,3,4,3,1,0,0,2,5,5.5,+9
48,34,2020-01-30,8884,CHO,A,WAS,L (-14),0,23:14,3,6,.500,1,1,1.000,0,0,,3,3,6,4,1,0,1,2,7,9.0,-16
49,35,2020-02-01,8886,CHO,A,SAS,L (-24),0,27:34,3,7,.429,1,5,.200,1,2,.500,0,3,3,2,0,0,2,3,8,3.0,-28
50,36,2020-02-03,8888,CHO,H,ORL,L (-12),0,28:14,6,6,1.000,1,1,1.000,0,1,.000,4,4,8,3,3,0,0,2,13,19.1,+1
51,37,2020-02-04,8889,CHO,A,HOU,L (-15),1,36:14,5,9,.556,2,4,.500,0,0,,1,4,5,1,0,0,3,3,12,6.1,-20
55,38,2020-02-20,8905,CHO,A,CHI,W (+10),0,25:12,2,4,.500,0,2,.000,0,0,,1,5,6,2,0,0,2,1,4,3.2,+6
56,39,2020-02-22,8907,CHO,H,BRK,L (-29),0,17:04,0,5,.000,0,3,.000,0,2,.000,0,2,2,3,1,1,2,1,0,-2.3,-11
57,40,2020-02-25,8910,CHO,A,IND,L (-39),0,29:30,3,12,.250,0,4,.000,3,5,.600,1,5,6,3,2,0,1,2,9,5.5,-12
58,41,2020-02-26,8911,CHO,H,NYK,W (+6),0,24:44,4,8,.500,0,1,.000,1,2,.500,3,6,9,2,0,0,1,0,9,8.9,+7
59,42,2020-02-28,8913,CHO,A,TOR,W (+3),0,22:41,1,1,1.000,0,0,,2,2,1.000,0,4,4,6,1,0,2,2,4,7.3,+9
60,43,2020-03-01,8915,CHO,H,MIL,L (-8),0,29:08,4,8,.500,2,5,.400,1,1,1.000,0,5,5,2,0,1,1,2,11,8.8,+2
61,44,2020-03-03,8917,CHO,H,SAS,L (-1),1,34:13,6,8,.750,1,1,1.000,0,0,,0,5,5,4,2,0,4,2,13,11.3,-13
62,45,2020-03-05,8919,CHO,H,DEN,L (-2),0,32:01,1,1,1.000,0,0,,0,0,,1,3,4,7,3,0,3,3,2,7.0,-12
63,46,2020-03-07,8921,CHO,H,HOU,W (+9),0,29:30,1,6,.167,0,1,.000,1,4,.250,1,0,1,9,2,0,1,3,3,4.8,-1
64,47,2020-03-09,8923,CHO,A,ATL,L (-5),0,35:27,3,8,.375,1,5,.200,4,4,1.000,1,3,4,5,0,0,0,3,11,10.5,-4
65,48,2020-03-11,8925,CHO,A,MIA,W (+11),1,32:24,3,5,.600,0,1,.000,0,0,,2,6,8,2,1,1,2,2,6,7.2,+8
1,1,2020-12-23,9211,CHO,A,CLE,L (-7),0,21:01,2,3,.667,0,0,,1,1,1.000,1,4,5,4,0,0,0,1,5,8.0,+2
2,2,2020-12-26,9214,CHO,H,OKC,L (-2),0,16:11,0,0,,0,0,,0,0,,1,2,3,1,0,0,0,1,0,1.6,+3
3,3,2020-12-27,9215,CHO,H,BRK,W (+2),0,17:43,2,6,.333,0,3,.000,0,0,,2,4,6,4,0,0,1,1,4,4.6,+5
4,4,2020-12-30,9218,CHO,A,DAL,W (+19),0,7:36,2,2,1.000,0,0,,0,0,,0,0,0,0,1,0,1,1,4,3.0,0
5,5,2021-01-01,9220,CHO,H,MEM,L (-15),0,15:13,2,4,.500,0,1,.000,0,1,.000,0,1,1,1,1,0,0,0,4,3.6,+7
8,6,2021-01-06,9225,CHO,A,ATL,W (+8),0,11:01,0,2,.000,0,1,.000,2,2,1.000,0,2,2,0,0,0,0,0,2,1.2,-11
9,7,2021-01-08,9227,CHO,A,NOP,W (+8),0,8:35,1,2,.500,0,1,.000,2,2,1.000,0,1,1,2,1,0,1,1,4,4.3,-1
10,8,2021-01-09,9228,CHO,H,ATL,W (+8),0,5:10,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,1,0,2,0,3,1.7,-1
11,9,2021-01-11,9230,CHO,H,NYK,W (+21),0,6:20,1,3,.333,0,2,.000,1,1,1.000,1,1,2,1,0,0,1,1,3,1.6,+2
12,10,2021-01-13,9232,CHO,H,DAL,L (-11),0,11:06,4,5,.800,1,1,1.000,0,1,.000,3,1,4,1,1,0,0,0,9,10.8,+8
13,11,2021-01-14,9233,CHO,A,TOR,L (-3),0,5:32,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-15
20,12,2021-01-30,9249,CHO,H,MIL,W (+12),0,1:12,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0,0.6,+2
22,13,2021-02-03,9253,CHO,H,PHI,L (-7),0,4:02,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-11
23,14,2021-02-05,9255,CHO,H,UTA,L (-17),0,4:48,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.1,-11
24,15,2021-02-07,9257,CHO,H,WAS,W (+22),0,8:28,0,3,.000,0,1,.000,2,2,1.000,0,1,1,0,0,0,1,0,2,-0.8,-6
25,16,2021-02-08,9258,CHO,H,HOU,W (+25),0,3:27,1,2,.500,0,0,,0,0,,1,3,4,0,0,0,1,0,2,1.6,+3
26,17,2021-02-10,9260,CHO,A,MEM,L (-16),0,12:00,4,4,1.000,1,1,1.000,0,0,,1,1,2,2,2,0,1,1,9,10.8,+2
30,18,2021-02-22,9272,CHO,A,UTA,L (-22),0,3:02,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3
31,19,2021-02-24,9274,CHO,A,PHO,W (+3),0,0:21,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1
32,20,2021-02-26,9276,CHO,A,GSW,L (-9),1,24:58,4,8,.500,0,2,.000,0,0,,2,3,5,2,1,0,2,2,8,5.9,+6
33,21,2021-02-28,9278,CHO,A,SAC,W (+1),0,27:15,4,5,.800,1,2,.500,0,0,,1,0,1,3,1,1,3,1,9,8.2,+9
34,22,2021-03-01,9279,CHO,A,POR,L (-12),1,26:50,4,9,.444,0,2,.000,0,0,,4,5,9,2,2,0,1,1,8,9.6,+1
35,23,2021-03-03,9281,CHO,A,MIN,W (+33),0,25:48,1,4,.250,0,1,.000,0,0,,2,3,5,1,1,3,0,0,2,5.7,+12
36,24,2021-03-11,9289,CHO,H,DET,W (+3),0,10:04,2,3,.667,1,1,1.000,0,0,,1,1,2,0,0,0,0,3,5,3.5,-3
37,25,2021-03-13,9291,CHO,H,TOR,W (+10),0,13:55,1,3,.333,1,3,.333,0,0,,1,2,3,3,0,0,0,0,3,4.7,-1
38,26,2021-03-15,9293,CHO,H,SAC,W (+6),0,15:41,4,4,1.000,0,0,,1,1,1.000,1,1,2,0,0,0,0,2,9,8.0,+1
39,27,2021-03-17,9295,CHO,A,DEN,L (-25),0,19:08,1,3,.333,0,1,.000,2,4,.500,2,2,4,4,0,0,2,2,4,3.5,-8
40,28,2021-03-18,9296,CHO,A,LAL,L (-11),0,7:07,2,2,1.000,1,1,1.000,0,0,,0,0,0,0,1,0,0,1,5,5.0,+2
41,29,2021-03-20,9298,CHO,A,LAC,L (-27),0,29:42,2,7,.286,0,2,.000,1,2,.500,2,3,5,4,2,0,0,2,5,6.8,0
42,30,2021-03-22,9300,CHO,A,SAS,W (+3),0,16:18,2,3,.667,1,1,1.000,1,1,1.000,1,2,3,1,0,1,0,1,6,7.0,-11
43,31,2021-03-24,9302,CHO,A,HOU,W (+25),0,32:06,3,12,.250,1,3,.333,1,2,.500,1,5,6,2,0,0,2,2,8,1.2,+29
