,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2014-10-28,19-042,ORL,@,NOP,L (-17),0,28:27,5,8,0.625,1,2,0.5,0,0,,2,1,3,0,1,1,3,3,11,6.6,-18.0
1,2,2,2014-10-30,19-044,ORL,,WAS,L (-7),0,17:30,2,4,0.5,0,1,0.0,0,1,0.0,0,4,4,1,0,0,1,1,4,2.1,-15.0
2,3,3,2014-11-01,19-046,ORL,,TOR,L (-13),0,6:36,0,1,0.0,0,0,,0,0,,1,1,2,1,0,0,1,3,0,-1.2,-2.0
3,4,4,2014-11-04,19-049,ORL,@,CHI,L (-8),0,13:43,3,6,0.5,0,2,0.0,0,0,,1,0,1,0,0,1,0,2,6,3.6,-2.0
4,5,5,2014-11-05,19-050,ORL,@,PHI,W (+2),0,7:29,1,2,0.5,0,0,,0,0,,1,4,5,0,0,0,2,0,2,0.9,-6.0
5,6,6,2014-11-07,19-052,ORL,,MIN,W (+9),0,21:46,6,9,0.667,2,2,1.0,3,3,1.0,1,5,6,1,0,2,0,0,17,17.4,7.0
6,7,7,2014-11-09,19-054,ORL,@,BRK,L (-8),0,16:26,1,3,0.333,0,0,,0,1,0.0,0,2,2,0,1,1,1,2,2,0.4,0.0
7,8,8,2014-11-11,19-056,ORL,@,TOR,L (-4),0,9:47,0,2,0.0,0,0,,1,2,0.5,1,2,3,1,0,0,1,1,1,-0.2,-13.0
8,9,9,2014-11-12,19-057,ORL,@,NYK,W (+2),0,14:10,1,1,1.0,1,1,1.0,4,4,1.0,0,1,1,0,0,0,1,2,7,5.2,-4.0
9,10,10,2014-11-14,19-059,ORL,,MIL,W (+16),0,14:49,3,3,1.0,0,0,,2,2,1.0,0,3,3,3,1,1,0,0,8,11.8,20.0
10,11,11,2014-11-15,19-060,ORL,@,WAS,L (-5),0,14:17,3,4,0.75,0,0,,0,2,0.0,1,2,3,0,0,0,1,1,6,3.5,-7.0
11,44,12,2015-01-18,19-124,ORL,,OKC,L (-28),0,11:48,2,4,0.5,1,1,1.0,3,5,0.6,1,2,3,1,0,0,1,3,8,5.0,-11.0
12,45,13,2015-01-21,19-127,ORL,@,DET,L (-10),0,11:58,2,2,1.0,0,0,,0,0,,1,2,3,0,1,1,0,0,4,6.4,9.0
13,46,14,2015-01-23,19-129,ORL,@,NYK,L (-7),0,13:00,2,2,1.0,0,0,,1,3,0.333,0,2,2,1,1,0,0,2,5,5.1,1.0
14,47,15,2015-01-25,19-131,ORL,,IND,L (-7),1,21:11,3,5,0.6,1,2,0.5,2,2,1.0,0,4,4,0,0,1,0,0,9,8.6,2.0
15,48,16,2015-01-26,19-132,ORL,@,MEM,L (-9),1,20:37,3,7,0.429,0,1,0.0,1,2,0.5,1,1,2,1,0,0,0,3,7,3.4,-5.0
