,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2016-10-26,19-329,MEM,,MIN,W (+4),0,5:39,0,0,,0,0,,0,0,,0,2,2,0,0,1,0,2,0,0.5,7
1,2,2,2016-10-29,19-332,MEM,@,NYK,L (-7),0,0:56,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,3
2,3,3,2016-10-30,19-333,MEM,,WAS,W (+9),0,0:36,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3
3,4,4,2016-11-01,19-335,MEM,@,MIN,L (-36),0,26:09,7,8,0.875,0,0,,3,5,0.6,1,5,6,0,0,2,1,2,17,15.2,-9
4,6,5,2016-11-04,19-338,MEM,,LAC,L (-11),0,0:25,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-2
5,10,6,2016-11-14,19-348,MEM,@,UTA,W (+6),0,13:25,1,3,0.333,0,0,,0,1,0.0,2,1,3,0,1,0,1,3,2,0.4,9
6,11,7,2016-11-16,19-350,MEM,@,LAC,W (+4),0,8:01,0,2,0.0,0,0,,0,0,,1,2,3,0,0,0,0,1,0,-0.5,10
7,12,8,2016-11-18,19-352,MEM,@,DAL,W (+16),0,1:47,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-5
8,13,9,2016-11-19,19-353,MEM,,MIN,W (+22),0,9:24,1,2,0.5,0,0,,1,2,0.5,1,2,3,0,0,0,0,1,3,2.5,9
9,14,10,2016-11-21,19-355,MEM,@,CHO,W (+15),0,1:35,0,1,0.0,0,0,,0,0,,1,0,1,0,0,1,0,0,0,0.7,0
10,15,11,2016-11-23,19-357,MEM,@,PHI,W (+5),0,0:02,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
11,16,12,2016-11-25,19-359,MEM,,MIA,L (-9),0,14:38,2,3,0.667,0,0,,0,0,,3,2,5,0,0,2,1,1,4,5.4,0
12,17,13,2016-11-26,19-360,MEM,@,MIA,W (+3),0,11:08,1,1,1.0,0,0,,0,0,,1,0,1,0,0,2,0,1,2,3.4,0
13,18,14,2016-11-28,19-362,MEM,,CHO,L (-19),0,13:59,2,4,0.5,0,0,,0,0,,1,2,3,1,0,1,1,3,4,2.5,-1
14,19,15,2016-11-30,19-364,MEM,@,TOR,L (-15),0,10:11,1,3,0.333,0,0,,0,0,,1,2,3,0,0,0,1,4,2,-1.0,-8
15,20,16,2016-12-01,19-365,MEM,,ORL,W (+1),0,14:02,1,2,0.5,0,0,,2,2,1.0,1,1,2,0,0,1,1,4,4,2.1,-4
16,21,17,2016-12-03,20-001,MEM,,LAL,W (+3),0,7:23,1,2,0.5,0,0,,0,0,,1,1,2,1,0,0,0,0,2,2.7,-6
17,22,18,2016-12-05,20-003,MEM,@,NOP,W (+2),0,6:29,0,0,,0,0,,0,0,,0,1,1,0,0,1,2,2,0,-1.8,-6
18,24,19,2016-12-08,20-006,MEM,,POR,W (+2),0,6:25,0,0,,0,0,,0,0,,0,2,2,0,0,1,0,1,0,0.9,-3
19,25,20,2016-12-10,20-008,MEM,,GSW,W (+21),0,1:47,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,-1
20,26,21,2016-12-13,20-011,MEM,@,CLE,L (-17),0,11:03,3,3,1.0,0,0,,0,1,0.0,1,3,4,0,0,0,0,1,6,5.9,3
21,45,22,2017-01-20,20-049,MEM,,SAC,W (+16),0,3:05,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-5
22,46,23,2017-01-21,20-050,MEM,,HOU,L (-24),0,2:59,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0,0.6,-3
23,47,24,2017-01-25,20-054,MEM,,TOR,W (+2),0,6:56,0,2,0.0,0,0,,2,2,1.0,1,3,4,0,0,1,0,1,2,2.5,-3
24,51,25,2017-02-01,20-061,MEM,@,DEN,W (+20),0,5:13,0,2,0.0,0,0,,0,2,0.0,1,1,2,0,0,1,0,1,0,-0.9,-2
25,59,26,2017-02-24,20-084,MEM,@,IND,L (-10),0,3:28,0,0,,0,0,,1,2,0.5,0,1,1,0,0,1,0,0,1,1.6,8
26,61,27,2017-02-28,20-088,MEM,,PHO,W (+18),0,2:03,1,1,1.0,0,0,,1,1,1.0,0,0,0,0,0,0,0,0,3,2.7,3
27,63,28,2017-03-04,20-092,MEM,@,HOU,L (-15),0,0:56,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
28,67,29,2017-03-13,20-101,MEM,,MIL,W (+20),0,1:37,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,4
29,70,30,2017-03-18,20-106,MEM,,SAS,W (+8),0,1:09,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1
30,73,31,2017-03-26,20-114,MEM,@,GSW,L (-12),0,0:39,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3
31,75,32,2017-03-29,20-117,MEM,,IND,W (+13),0,9:59,0,1,0.0,0,0,,0,0,,0,3,3,0,0,1,0,1,0,0.5,-11
32,76,33,2017-03-31,20-119,MEM,,DAL,W (+9),0,8:57,1,1,1.0,0,0,,0,0,,1,1,2,0,0,0,0,3,2,1.5,2
33,80,34,2017-04-07,20-126,MEM,,NYK,W (+13),0,1:44,0,1,0.0,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0.0,0
34,81,35,2017-04-09,20-128,MEM,,DET,L (-13),0,15:19,1,2,0.5,0,0,,0,0,,0,0,0,0,2,0,0,2,2,2.2,-15
35,82,36,2017-04-12,20-131,MEM,,DAL,L (-7),0,8:54,0,1,0.0,0,0,,0,0,,2,1,3,0,0,0,0,3,0,-0.2,-9
36,6,1,2017-10-28,20-330,MEM,,HOU,W (+14),0,3:06,1,2,0.5,0,0,,0,0,,0,2,2,1,0,0,0,1,2,1.9,-3
37,12,2,2017-11-11,20-344,MEM,@,HOU,L (-15),0,5:06,0,0,,0,0,,0,0,,0,2,2,1,0,0,0,0,0,1.3,3
