,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,1999-11-02,22-129,UTA,,LAL,L (-7),0,4:22,0,2,0.0,0,1,0.0,3,4,0.75,1,1,2,0,0,0,0,0,3,2.2,3
1,2,2,1999-11-04,22-131,UTA,,HOU,W (+16),0,6:53,1,3,0.333,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,2,0.3,-4
2,4,3,1999-11-08,22-135,UTA,@,LAC,W (+15),0,1:08,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1
3,5,4,1999-11-09,22-136,UTA,,POR,W (+5),0,8:59,1,2,0.5,0,0,,0,0,,0,1,1,0,0,0,0,3,2,0.1,10
4,6,5,1999-11-12,22-139,UTA,@,SAC,L (-13),0,2:50,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,3
5,8,6,1999-11-17,22-144,UTA,,NYK,W (+8),0,5:19,0,0,,0,0,,1,2,0.5,1,0,1,0,0,0,0,2,1,0.5,-4
6,9,7,1999-11-19,22-146,UTA,@,MIN,L (-5),0,2:31,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-2.1,-6
7,14,8,1999-11-29,22-156,UTA,,GSW,W (+16),0,14:58,0,3,0.0,0,0,,2,2,1.0,0,1,1,2,0,0,2,2,2,-1.2,-10
8,15,9,1999-12-03,22-160,UTA,,IND,L (-25),0,13:05,2,5,0.4,0,1,0.0,2,2,1.0,1,0,1,0,0,0,0,5,6,2.0,-9
9,17,10,1999-12-06,22-163,UTA,,WAS,W (+6),0,7:05,2,4,0.5,0,1,0.0,0,0,,0,0,0,1,0,0,0,1,4,2.3,1
10,18,11,1999-12-08,22-165,UTA,,DAL,W (+6),0,7:21,1,3,0.333,0,0,,0,0,,1,0,1,0,1,0,0,0,2,2.0,-8
11,19,12,1999-12-10,22-167,UTA,,SEA,W (+18),0,14:02,2,8,0.25,0,0,,0,0,,0,2,2,1,0,0,1,5,4,-2.5,1
12,20,13,1999-12-12,22-169,UTA,@,TOR,W (+15),0,14:42,1,5,0.2,0,0,,0,0,,0,2,2,2,0,0,1,2,2,-0.9,4
13,21,14,1999-12-14,22-171,UTA,@,WAS,W (+21),0,10:21,1,3,0.333,0,1,0.0,0,0,,1,1,2,0,0,0,1,2,2,-0.5,2
14,22,15,1999-12-15,22-172,UTA,@,BOS,W (+10),0,15:59,3,7,0.429,0,0,,1,2,0.5,4,1,5,1,2,0,1,4,7,6.1,6
15,23,16,1999-12-17,22-174,UTA,@,IND,L (-15),0,18:52,2,8,0.25,0,0,,0,0,,1,1,2,1,1,2,1,4,4,0.7,-10
16,24,17,1999-12-18,22-175,UTA,@,ATL,W (+10),0,22:41,5,6,0.833,0,0,,0,0,,1,5,6,2,2,2,0,4,10,13.2,5
17,25,18,1999-12-20,22-177,UTA,@,ORL,L (-2),0,16:00,2,6,0.333,0,0,,0,0,,2,1,3,0,0,1,2,3,4,-0.2,1
18,26,19,1999-12-22,22-179,UTA,@,MIA,L (-2),0,15:35,4,5,0.8,1,2,0.5,0,0,,0,0,0,1,0,0,0,0,9,7.8,0
19,27,20,1999-12-27,22-184,UTA,,PHO,W (+1),0,17:12,3,3,1.0,1,1,1.0,0,0,,0,1,1,1,1,0,2,2,7,5.3,6
20,28,21,1999-12-29,22-186,UTA,,VAN,W (+11),0,15:57,3,5,0.6,0,1,0.0,0,0,,0,0,0,1,2,0,2,2,6,3.6,-1
21,29,22,2000-01-03,22-191,UTA,,DEN,W (+20),0,23:58,6,10,0.6,1,3,0.333,1,2,0.5,1,2,3,1,1,1,0,3,14,11.5,14
22,30,23,2000-01-05,22-193,UTA,,CHH,W (+22),0,18:27,4,8,0.5,0,0,,0,0,,0,2,2,1,0,0,0,4,8,3.7,5
23,31,24,2000-01-06,22-194,UTA,@,DAL,W (+13),0,21:32,3,9,0.333,0,0,,4,4,1.0,1,2,3,0,1,1,0,4,10,6.3,-2
24,32,25,2000-01-08,22-196,UTA,@,HOU,W (+16),0,14:21,2,5,0.4,2,3,0.667,0,0,,1,0,1,0,1,0,2,5,6,1.0,-1
25,33,26,2000-01-10,22-198,UTA,@,SAS,L (-7),0,11:08,1,3,0.333,0,0,,0,0,,0,0,0,0,0,1,1,4,2,-1.6,-8
26,34,27,2000-01-13,22-201,UTA,,MIA,W (+10),0,9:52,0,3,0.0,0,2,0.0,0,0,,0,0,0,0,0,0,2,1,0,-4.5,-13
27,35,28,2000-01-15,22-203,UTA,,LAC,W (+37),0,13:08,2,9,0.222,0,0,,0,0,,3,0,3,0,1,0,0,1,4,1.2,23
28,36,29,2000-01-19,22-207,UTA,,MIN,L (-3),0,12:39,1,2,0.5,0,0,,1,1,1.0,0,0,0,0,0,1,1,3,3,0.5,-9
29,37,30,2000-01-20,22-208,UTA,@,VAN,W (+5),0,14:33,1,1,1.0,0,0,,0,2,0.0,0,2,2,0,2,0,2,3,2,0.3,-4
30,38,31,2000-01-22,22-210,UTA,@,SAC,W (+3),0,19:11,2,3,0.667,0,0,,0,0,,2,3,5,0,0,0,1,1,4,3.6,-2
31,39,32,2000-01-24,22-212,UTA,,LAL,W (+4),0,28:58,3,8,0.375,0,1,0.0,5,6,0.833,0,2,2,1,1,0,2,1,11,6.1,7
32,40,33,2000-01-26,22-214,UTA,,VAN,L (-17),0,19:10,4,5,0.8,2,2,1.0,1,2,0.5,1,3,4,1,0,1,0,5,11,9.7,-2
33,41,34,2000-01-27,22-215,UTA,@,POR,L (-10),0,22:23,2,5,0.4,1,2,0.5,2,4,0.5,0,0,0,1,0,0,0,4,7,2.6,-15
34,42,35,2000-01-29,22-217,UTA,@,MIN,L (-2),0,8:47,0,2,0.0,0,0,,0,0,,1,0,1,2,0,0,0,0,0,0.7,-2
35,43,36,2000-02-01,22-220,UTA,,SEA,L (-8),0,13:22,1,6,0.167,0,2,0.0,0,0,,0,2,2,0,0,0,0,0,2,-1.2,-11
36,44,37,2000-02-03,22-222,UTA,,MIL,L (-3),0,12:11,2,4,0.5,1,1,1.0,0,0,,1,5,6,1,0,0,0,2,5,5.1,6
37,45,38,2000-02-04,22-223,UTA,@,LAL,L (-46),0,19:44,2,7,0.286,0,1,0.0,0,1,0.0,2,2,4,1,0,0,0,5,4,0.2,-10
