Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2,1,2021-10-22,7709,NYK,A,ORL,W (+25),0,2:40,0,3,.000,0,2,.000,0,0,,0,0,0,0,0,1,0,0,0,-1.4,-7
3,2,2021-10-24,7711,NYK,H,ORL,L (-6),0,0:04,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
6,3,2021-10-30,7717,NYK,A,NOP,W (+6),0,0:03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
9,4,2021-11-05,7723,NYK,A,MIL,W (+15),0,0:27,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3
10,5,2021-11-07,7725,NYK,H,CLE,L (-17),0,1:08,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2
19,6,2021-11-26,7744,NYK,H,PHO,L (-21),0,4:04,1,5,.200,0,3,.000,0,0,,1,0,1,1,1,0,0,1,2,0.9,-5
25,7,2021-12-08,7756,NYK,A,IND,L (-20),0,3:55,1,2,.500,0,0,,2,2,1.000,0,1,1,1,1,0,0,0,4,5.0,+5
27,8,2021-12-12,7760,NYK,H,MIL,L (-15),0,0:46,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
28,9,2021-12-14,7762,NYK,H,GSW,L (-9),0,20:19,3,8,.375,2,4,.500,0,0,,0,4,4,1,0,0,0,2,8,4.7,+4
29,10,2021-12-16,7764,NYK,A,HOU,W (+13),0,35:49,6,11,.545,2,5,.400,1,1,1.000,1,1,2,9,4,0,0,4,15,19.4,+19
35,11,2021-12-29,7777,NYK,A,DET,W (+9),0,24:33,0,4,.000,0,1,.000,0,0,,0,4,4,3,2,0,1,2,0,0.7,+39
36,12,2021-12-31,7779,NYK,A,OKC,L (-15),1,24:17,3,9,.333,1,6,.167,0,0,,0,1,1,1,0,0,1,2,7,1.1,-7
37,13,2022-01-02,7781,NYK,A,TOR,L (-15),1,15:28,1,6,.167,0,4,.000,0,0,,0,0,0,3,0,0,1,3,2,-1.9,-3
38,14,2022-01-04,7783,NYK,H,IND,W (+10),0,2:57,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2
40,15,2022-01-08,7787,NYK,A,BOS,L (-24),0,2:52,0,1,.000,0,0,,0,1,.000,0,0,0,0,0,0,0,1,0,-1.5,-5
41,16,2022-01-10,7789,NYK,H,SAS,W (+15),0,2:40,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-6
42,17,2022-01-12,7791,NYK,H,DAL,W (+23),0,1:13,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,-1
44,18,2022-01-17,7796,NYK,H,CHO,L (-10),0,2:37,0,2,.000,0,1,.000,0,0,,0,2,2,1,0,0,0,0,0,-0.1,+8
49,19,2022-01-26,7805,NYK,A,MIA,L (-14),0,2:08,0,2,.000,0,2,.000,0,0,,0,0,0,2,0,0,0,0,0,0.0,+3
51,20,2022-01-31,7810,NYK,H,SAC,W (+20),0,2:20,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-7
55,21,2022-02-08,7818,NYK,A,DEN,L (-17),0,0:51,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0
60,22,2022-02-25,7835,NYK,H,MIA,L (-15),0,2:08,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,0.0,+4
62,23,2022-03-02,7840,NYK,A,PHI,L (-15),0,1:15,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,3,3.0,+1
63,24,2022-03-04,7842,NYK,A,PHO,L (-1),0,7:52,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,2,0,-0.1,-3
64,25,2022-03-06,7844,NYK,A,LAC,W (+23),0,17:52,1,3,.333,1,3,.333,0,0,,0,1,1,0,0,0,0,4,3,0.0,+27
65,26,2022-03-07,7845,NYK,A,SAC,W (+16),0,20:14,1,2,.500,0,1,.000,0,2,.000,0,3,3,2,1,0,1,5,2,0.5,+8
66,27,2022-03-09,7847,NYK,A,DAL,W (+30),0,21:52,1,6,.167,0,3,.000,0,0,,1,3,4,0,0,0,1,4,2,-2.8,+19
67,28,2022-03-11,7849,NYK,A,MEM,L (-4),0,10:43,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-1.5,-7
68,29,2022-03-13,7851,NYK,A,BRK,L (-3),0,11:05,0,1,.000,0,0,,0,0,,0,0,0,2,0,0,0,1,0,0.3,+13
69,30,2022-03-16,7854,NYK,H,POR,W (+30),0,19:38,1,1,1.000,1,1,1.000,4,4,1.000,0,4,4,3,2,0,0,1,7,11.6,+11
71,31,2022-03-20,7858,NYK,H,UTA,L (-15),0,2:55,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,0.3,+6
72,32,2022-03-22,7860,NYK,H,ATL,L (-6),0,8:00,1,1,1.000,1,1,1.000,0,0,,0,0,0,1,0,0,0,2,3,2.6,-5
73,33,2022-03-23,7861,NYK,A,CHO,W (+15),0,10:40,3,4,.750,3,4,.750,0,0,,0,2,2,1,0,0,0,0,9,8.7,0
