Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
57,57,2010-02-26,7484,OKC,H,MIN,W (+17),0,18:19,2,9,.222,0,3,.000,2,5,.400,0,2,2,2,0,0,2,1,6,-1.1,-3
58,58,2010-02-28,7486,OKC,H,TOR,W (+20),0,25:30,4,8,.500,0,3,.000,4,4,1.000,0,4,4,1,1,0,1,6,12,7.5,+2
59,59,2010-03-02,7488,OKC,H,SAC,W (+6),0,18:00,1,5,.200,1,2,.500,0,0,,0,1,1,0,1,0,1,5,3,-1.8,-15
60,60,2010-03-03,7489,OKC,A,DEN,L (-29),0,28:48,3,8,.375,3,5,.600,10,11,.909,3,2,5,1,3,0,3,3,19,16.4,-8
61,61,2010-03-05,7491,OKC,A,LAC,W (+17),0,28:16,5,11,.455,3,6,.500,4,4,1.000,0,3,3,4,1,2,0,0,17,17.4,+11
62,62,2010-03-07,7493,OKC,A,SAC,W (+6),0,19:32,5,10,.500,1,3,.333,3,3,1.000,2,0,2,0,2,1,3,4,14,8.5,-1
63,63,2010-03-10,7496,OKC,H,NOH,W (+15),0,13:38,1,5,.200,0,3,.000,4,4,1.000,0,2,2,2,1,1,1,0,6,5.6,+8
70,64,2010-03-24,7510,OKC,H,HOU,W (+18),0,25:55,6,10,.600,3,4,.750,8,8,1.000,0,2,2,2,2,1,1,3,23,20.9,+23
71,65,2010-03-26,7512,OKC,H,LAL,W (+16),0,22:45,1,6,.167,1,4,.250,3,4,.750,0,4,4,1,3,0,2,1,6,4.3,-2
72,66,2010-03-28,7514,OKC,H,POR,L (-5),0,16:17,1,5,.200,0,4,.000,1,2,.500,1,1,2,0,0,0,1,3,3,-1.7,-2
73,67,2010-03-30,7516,OKC,A,PHI,W (+18),0,21:26,5,7,.714,2,2,1.000,0,0,,0,4,4,1,3,0,0,0,12,14.0,+14
74,68,2010-03-31,7517,OKC,A,BOS,W (+5),0,25:47,1,2,.500,0,1,.000,3,4,.750,0,3,3,3,2,0,2,3,5,5.4,+10
75,69,2010-04-03,7520,OKC,A,DAL,W (+5),0,19:14,3,5,.600,1,3,.333,4,4,1.000,0,2,2,3,1,0,3,3,11,8.2,+16
76,70,2010-04-04,7521,OKC,H,MIN,W (+8),0,14:51,3,6,.500,0,0,,1,2,.500,0,4,4,0,1,0,0,2,7,5.0,-2
77,71,2010-04-06,7523,OKC,A,UTA,L (-1),0,28:39,4,7,.571,2,5,.400,5,6,.833,0,4,4,0,1,0,2,3,15,10.3,+13
78,72,2010-04-07,7524,OKC,H,DEN,L (-4),0,20:39,1,7,.143,0,2,.000,0,0,,1,0,1,0,0,1,1,3,2,-3.3,+10
79,73,2010-04-09,7526,OKC,H,PHO,W (+5),0,16:00,0,4,.000,0,2,.000,2,4,.500,0,2,2,0,0,1,2,2,2,-3.1,-2
80,74,2010-04-11,7528,OKC,A,GSW,L (-3),0,31:26,7,11,.636,3,6,.500,1,2,.500,2,1,3,1,0,1,0,3,18,14.6,-12
81,75,2010-04-12,7529,OKC,A,POR,L (-8),0,23:09,5,8,.625,1,2,.500,1,2,.500,1,3,4,0,1,0,1,2,12,8.8,+5
82,76,2010-04-14,7531,OKC,H,MEM,W (+9),0,26:16,4,9,.444,2,6,.333,2,2,1.000,0,4,4,1,0,0,2,4,12,5.6,-1
1,1,2010-10-27,7727,OKC,H,CHI,W (+11),0,20:15,2,4,.500,1,2,.500,1,2,.500,0,4,4,1,2,0,1,1,6,6.1,+4
2,2,2010-10-29,7729,OKC,A,DET,W (+1),0,16:25,0,5,.000,0,1,.000,1,2,.500,0,1,1,0,1,1,1,2,1,-2.7,-10
3,3,2010-10-31,7731,OKC,H,UTA,L (-21),0,32:48,1,7,.143,0,5,.000,5,6,.833,0,2,2,1,0,0,2,4,7,-0.2,-4
4,4,2010-11-03,7734,OKC,A,LAC,L (-15),0,19:43,1,7,.143,0,2,.000,0,0,,1,2,3,1,0,0,1,2,2,-2.3,-4
5,5,2010-11-04,7735,OKC,A,POR,W (+1),0,25:11,3,5,.600,0,1,.000,1,1,1.000,0,1,1,1,1,0,1,2,7,4.9,+1
6,6,2010-11-07,7738,OKC,H,BOS,L (-9),0,19:51,2,2,1.000,2,2,1.000,0,0,,1,3,4,1,0,0,2,3,6,4.5,-15
7,7,2010-11-10,7741,OKC,H,PHI,W (+6),0,22:10,3,7,.429,1,4,.250,2,2,1.000,0,1,1,0,1,0,1,3,9,4.4,-2
8,8,2010-11-12,7743,OKC,H,POR,W (+2),0,20:46,3,5,.600,2,3,.667,4,4,1.000,2,1,3,2,1,0,1,3,12,11.6,-9
9,9,2010-11-14,7745,OKC,H,SAS,L (-13),0,36:43,5,10,.500,2,5,.400,2,2,1.000,0,5,5,1,3,0,1,3,14,12.0,-11
10,10,2010-11-15,7746,OKC,A,UTA,W (+7),0,16:23,1,5,.200,0,1,.000,3,4,.750,0,0,0,1,1,0,0,2,5,2.4,+1
11,11,2010-11-17,7748,OKC,H,HOU,W (+17),0,29:00,3,6,.500,1,3,.333,3,4,.750,1,2,3,4,1,0,2,2,10,8.9,+13
12,12,2010-11-19,7750,OKC,A,BOS,W (+5),1,36:59,2,8,.250,1,2,.500,7,8,.875,0,6,6,4,1,0,3,3,12,8.2,+7
13,13,2010-11-20,7751,OKC,A,MIL,W (+1),1,39:52,6,13,.462,6,8,.750,5,6,.833,0,9,9,4,1,0,2,1,23,20.0,+7
14,14,2010-11-22,7753,OKC,H,MIN,W (+10),0,18:10,2,6,.333,1,3,.333,0,0,,0,1,1,2,3,0,0,1,5,5.9,-6
15,15,2010-11-24,7755,OKC,H,DAL,L (-8),0,17:05,1,4,.250,1,1,1.000,1,1,1.000,0,3,3,3,1,0,1,1,4,4.2,+7
16,16,2010-11-26,7757,OKC,A,IND,W (+4),0,30:03,1,5,.200,1,3,.333,3,4,.750,1,5,6,0,1,0,2,5,6,1.7,+2
17,17,2010-11-28,7759,OKC,A,HOU,L (-1),0,28:53,3,8,.375,1,2,.500,3,4,.750,0,2,2,0,2,1,3,2,10,4.7,0
18,18,2010-11-29,7760,OKC,H,NOH,W (+6),0,17:23,2,5,.400,0,3,.000,0,0,,1,4,5,2,1,1,0,4,4,4.7,+1
19,19,2010-12-01,7762,OKC,A,NJN,W (+3),0,42:25,4,11,.364,1,2,.500,7,9,.778,1,6,7,3,2,0,2,5,16,11.7,+3
20,20,2010-12-03,7764,OKC,A,TOR,L (-12),0,29:40,5,14,.357,3,7,.429,7,8,.875,1,3,4,3,0,0,0,3,20,14.3,-6
21,21,2010-12-05,7766,OKC,H,GSW,W (+5),0,24:30,3,6,.500,2,3,.667,4,4,1.000,1,1,2,1,2,0,1,3,12,10.5,-8
22,22,2010-12-06,7767,OKC,A,CHI,L (-9),0,27:44,3,12,.250,1,4,.250,6,9,.667,0,1,1,1,0,0,1,2,13,3.8,-19
23,23,2010-12-08,7769,OKC,A,MIN,W (+8),0,24:39,1,4,.250,1,2,.500,3,3,1.000,0,2,2,6,1,1,2,2,6,7.3,+5
24,24,2010-12-10,7771,OKC,A,NOH,W (+5),0,17:27,3,7,.429,0,2,.000,2,2,1.000,0,1,1,0,3,0,3,2,8,3.8,-7
25,25,2010-12-12,7773,OKC,H,CLE,W (+29),0,20:51,6,8,.750,2,3,.667,5,6,.833,0,3,3,3,0,0,1,2,19,16.6,+26
26,26,2010-12-15,7776,OKC,H,HOU,W (+12),0,31:54,5,7,.714,2,3,.667,4,5,.800,1,3,4,4,1,0,2,4,16,14.5,+10
27,27,2010-12-17,7778,OKC,H,SAC,W (+15),0,21:37,3,10,.300,1,4,.250,4,6,.667,0,1,1,0,0,1,1,0,11,4.4,+4
28,28,2010-12-19,7780,OKC,H,PHO,L (-3),0,24:56,1,3,.333,0,2,.000,9,9,1.000,2,5,7,2,3,0,0,3,11,15.4,+7
29,29,2010-12-21,7782,OKC,A,CHA,W (+18),0,23:01,5,8,.625,3,4,.750,0,1,.000,0,4,4,2,1,0,1,4,13,10.0,+15
30,30,2010-12-22,7783,OKC,A,NYK,L (-14),0,26:53,3,8,.375,0,4,.000,7,8,.875,1,4,5,3,2,1,1,0,13,13.9,-5
31,31,2010-12-25,7786,OKC,H,DEN,W (+8),0,28:29,6,11,.545,2,6,.333,7,8,.875,1,2,3,2,1,0,0,3,21,17.8,+1
32,32,2010-12-27,7788,OKC,H,DAL,L (-10),0,34:00,5,9,.556,3,7,.429,5,6,.833,0,4,4,3,2,0,1,2,18,16.8,+1
33,33,2010-12-29,7790,OKC,H,NJN,W (+21),0,30:23,5,11,.455,1,4,.250,0,0,,1,0,1,4,1,1,0,2,11,9.7,+18
34,34,2010-12-31,7792,OKC,H,ATL,W (+9),0,30:48,5,6,.833,3,4,.750,2,2,1.000,0,2,2,2,2,0,2,2,15,14.0,+5
35,35,2011-01-01,7793,OKC,A,SAS,L (-27),0,24:50,4,11,.364,1,1,1.000,3,4,.750,1,2,3,0,0,0,3,4,12,2.2,-21
36,36,2011-01-04,7796,OKC,A,MEM,L (-5),0,22:47,6,7,.857,3,3,1.000,2,3,.667,0,2,2,3,1,3,2,4,17,16.3,+7
37,37,2011-01-06,7798,OKC,A,DAL,W (+4),0,25:26,1,6,.167,1,5,.200,4,4,1.000,0,4,4,3,3,0,2,1,7,7.1,-1
38,38,2011-01-08,7800,OKC,H,MEM,W (+9),0,20:14,1,3,.333,1,2,.500,6,6,1.000,1,4,5,1,1,0,2,1,9,8.5,0
39,39,2011-01-12,7804,OKC,A,HOU,W (+6),0,21:53,0,3,.000,0,3,.000,8,8,1.000,2,2,4,2,0,0,2,0,8,7.3,-9
40,40,2011-01-13,7805,OKC,H,ORL,W (+1),0,17:52,3,7,.429,1,3,.333,1,1,1.000,0,1,1,1,0,0,1,5,8,2.3,-6
41,41,2011-01-17,7809,OKC,A,LAL,L (-7),0,28:52,4,11,.364,1,6,.167,0,0,,1,2,3,0,1,0,0,3,9,4.0,+9
42,42,2011-01-19,7811,OKC,A,DEN,L (-5),0,17:18,2,5,.400,0,3,.000,0,2,.000,1,5,6,1,0,0,0,2,4,2.6,-7
43,43,2011-01-22,7814,OKC,H,NYK,W (+3),0,26:02,3,10,.300,1,4,.250,0,1,.000,0,2,2,1,1,0,0,0,7,3.1,0
44,44,2011-01-24,7816,OKC,A,NOH,L (-2),0,21:44,1,3,.333,0,1,.000,3,3,1.000,0,2,2,3,0,0,2,2,5,3.2,+2
45,45,2011-01-26,7818,OKC,A,MIN,W (+1),0,27:21,3,8,.375,3,6,.500,4,4,1.000,2,2,4,3,2,1,0,1,13,15.0,-3
46,46,2011-01-28,7820,OKC,H,WAS,W (+7),1,40:14,2,6,.333,0,4,.000,4,4,1.000,0,2,2,2,0,2,1,6,8,4.6,-1
47,47,2011-01-30,7822,OKC,H,MIA,L (-5),1,28:18,1,3,.333,1,2,.500,2,4,.500,1,5,6,5,1,0,2,5,5,5.2,0
48,48,2011-02-02,7825,OKC,H,NOH,W (+11),1,22:19,2,4,.500,1,3,.333,2,2,1.000,0,1,1,2,0,0,0,2,7,5.9,+3
49,49,2011-02-04,7827,OKC,A,PHO,W (+4),0,36:42,4,11,.364,2,8,.250,3,4,.750,0,6,6,5,0,0,1,3,13,9.6,+18
50,50,2011-02-05,7828,OKC,A,UTA,W (+16),0,26:49,5,9,.556,2,4,.500,2,4,.500,1,5,6,5,0,0,0,3,14,13.4,+9
51,51,2011-02-08,7831,OKC,H,MEM,L (-4),0,23:28,3,9,.333,2,3,.667,5,5,1.000,2,2,4,0,0,0,2,2,13,7.1,+5
52,52,2011-02-12,7835,OKC,A,SAC,W (+2),0,32:27,3,9,.333,0,4,.000,5,8,.625,1,1,2,0,5,0,1,3,11,8.5,+12
53,53,2011-02-13,7836,OKC,A,GSW,L (-6),0,15:04,2,3,.667,1,2,.500,3,3,1.000,0,0,0,2,0,0,1,3,8,5.9,-2
54,54,2011-02-15,7838,OKC,H,SAC,W (+30),0,22:38,4,8,.500,0,4,.000,4,4,1.000,0,4,4,2,2,3,2,1,12,12.3,+6
55,55,2011-02-22,7845,OKC,H,LAC,W (+23),0,24:18,6,12,.500,4,8,.500,3,3,1.000,0,2,2,1,1,0,0,0,19,15.3,+16
56,56,2011-02-23,7846,OKC,A,SAS,L (-4),0,28:13,5,9,.556,2,5,.400,4,4,1.000,0,1,1,2,0,1,0,3,16,12.9,-4
57,57,2011-02-25,7848,OKC,A,ORL,L (-23),0,36:01,5,13,.385,3,8,.375,3,4,.750,1,2,3,2,0,0,1,2,16,9.4,-14
58,58,2011-02-27,7850,OKC,H,LAL,L (-3),0,27:56,6,11,.545,0,3,.000,2,2,1.000,0,3,3,3,3,0,2,4,14,11.1,-5
59,59,2011-03-02,7853,OKC,H,IND,W (+24),0,23:03,6,14,.429,1,6,.167,7,7,1.000,0,1,1,2,1,1,1,1,20,14.6,+9
60,60,2011-03-04,7855,OKC,A,ATL,W (+7),0,32:26,7,16,.438,1,5,.200,2,2,1.000,0,1,1,1,1,1,0,4,17,9.7,+5
61,61,2011-03-06,7857,OKC,H,PHO,W (+4),0,36:37,8,12,.667,2,4,.500,8,9,.889,1,5,6,4,2,0,0,2,26,26.6,+8
62,62,2011-03-07,7858,OKC,A,MEM,L (-6),0,32:42,7,11,.636,0,1,.000,2,2,1.000,0,6,6,5,1,1,2,4,16,14.5,+12
63,63,2011-03-09,7860,OKC,A,PHI,W (+5),0,34:19,3,10,.300,1,5,.200,4,4,1.000,0,3,3,2,1,1,3,5,11,4.2,+10
64,64,2011-03-11,7862,OKC,H,DET,W (+10),0,31:22,7,11,.636,4,6,.667,4,4,1.000,0,0,0,3,3,1,2,3,22,19.7,+11
65,65,2011-03-13,7864,OKC,A,CLE,W (+20),0,26:26,5,10,.500,3,7,.429,3,4,.750,0,5,5,3,4,0,2,0,16,16.2,+18
66,66,2011-03-14,7865,OKC,A,WAS,W (+27),0,23:04,6,11,.545,1,4,.250,3,4,.750,0,2,2,2,1,0,3,1,16,9.9,+10
67,67,2011-03-16,7867,OKC,A,MIA,W (+11),0,28:06,4,12,.333,2,8,.250,2,3,.667,1,2,3,2,0,0,2,3,12,4.3,+9
68,68,2011-03-18,7869,OKC,H,CHA,W (+17),0,29:26,8,13,.615,3,7,.429,2,3,.667,1,2,3,3,0,0,3,3,21,13.9,+15
69,69,2011-03-20,7871,OKC,H,TOR,L (-2),0,34:22,5,9,.556,2,3,.667,11,13,.846,0,2,2,4,1,0,0,3,23,21.1,-1
70,70,2011-03-23,7874,OKC,H,UTA,W (+12),0,27:01,3,9,.333,1,4,.250,4,4,1.000,1,1,2,0,0,0,2,5,11,2.9,+15
71,71,2011-03-25,7876,OKC,H,MIN,W (+8),0,20:47,4,11,.364,1,2,.500,4,4,1.000,0,1,1,1,1,0,2,2,13,6.1,+10
72,72,2011-03-27,7878,OKC,H,POR,W (+9),0,24:41,2,8,.250,1,4,.250,3,3,1.000,0,2,2,1,0,1,1,3,8,3.0,+3
73,73,2011-03-29,7880,OKC,H,GSW,W (+1),0,31:20,5,10,.500,1,5,.200,3,3,1.000,0,5,5,3,3,0,4,1,14,11.2,+2
74,74,2011-03-30,7881,OKC,A,PHO,W (+18),0,28:41,7,9,.778,3,5,.600,5,9,.556,0,3,3,2,3,0,1,5,22,19.2,+10
75,75,2011-04-01,7883,OKC,A,POR,L (-7),0,33:32,6,15,.400,2,9,.222,7,7,1.000,1,0,1,2,1,0,1,4,21,13.4,-9
76,76,2011-04-02,7884,OKC,A,LAC,L (-6),0,28:03,3,11,.273,2,7,.286,6,6,1.000,1,0,1,3,2,0,1,2,14,10.5,-4
77,77,2011-04-05,7887,OKC,A,DEN,W (+7),0,27:39,4,12,.333,2,7,.286,3,6,.500,0,2,2,1,1,0,2,3,13,4.1,+11
78,78,2011-04-06,7888,OKC,H,LAC,W (+4),0,23:18,2,6,.333,0,3,.000,3,3,1.000,1,1,2,5,0,0,1,4,7,5.5,+12
79,79,2011-04-08,7890,OKC,H,DEN,W (+15),0,25:24,5,8,.625,2,5,.400,2,4,.500,2,3,5,3,0,0,1,0,14,13.0,+11
80,80,2011-04-10,7892,OKC,A,LAL,W (+14),0,32:07,3,9,.333,1,4,.250,9,10,.900,0,1,1,1,0,1,0,1,16,11.8,-1
81,81,2011-04-11,7893,OKC,A,SAC,W (+8),0,24:07,3,7,.429,1,3,.333,5,5,1.000,0,6,6,2,3,0,2,3,12,11.3,+5
82,82,2011-04-13,7895,OKC,H,MIL,L (-4),0,24:21,5,12,.417,1,3,.333,1,1,1.000,3,3,6,5,0,0,1,2,12,10.3,-9
1,1,2011-12-25,8151,OKC,H,ORL,W (+8),0,32:01,4,11,.364,1,4,.250,10,12,.833,0,6,6,3,0,0,0,3,19,14.8,+8
2,2,2011-12-26,8152,OKC,A,MIN,W (+4),0,29:36,5,9,.556,1,3,.333,5,6,.833,2,4,6,3,0,0,3,1,16,12.6,+5
3,3,2011-12-28,8154,OKC,A,MEM,W (+3),0,30:25,5,11,.455,3,7,.429,7,9,.778,1,6,7,2,1,0,0,1,20,18.0,-2
4,4,2011-12-29,8155,OKC,H,DAL,W (+2),0,34:51,4,8,.500,1,4,.250,6,6,1.000,0,4,4,4,0,1,0,2,15,14.9,+22
5,5,2011-12-31,8157,OKC,H,PHO,W (+10),0,25:43,1,6,.167,0,4,.000,8,8,1.000,0,7,7,8,2,0,2,3,10,12.7,+3
6,6,2012-01-02,8159,OKC,A,DAL,L (-13),0,31:23,5,11,.455,1,5,.200,5,5,1.000,1,6,7,3,2,0,3,2,16,13.1,-11
7,7,2012-01-03,8160,OKC,H,POR,L (-10),1,40:01,7,13,.538,3,7,.429,6,6,1.000,1,3,4,6,3,0,3,5,23,20.5,-9
8,8,2012-01-06,8163,OKC,H,HOU,W (+15),0,26:10,8,11,.727,2,2,1.000,5,5,1.000,0,1,1,3,0,0,1,4,23,18.3,+4
9,9,2012-01-07,8164,OKC,A,HOU,W (+3),0,31:09,4,12,.333,3,7,.429,5,5,1.000,0,3,3,3,0,0,2,2,16,9.4,+10
10,10,2012-01-08,8165,OKC,H,SAS,W (+12),0,21:34,6,11,.545,2,5,.400,6,9,.667,0,2,2,2,1,0,1,1,20,15.1,+10
11,11,2012-01-10,8167,OKC,A,MEM,W (+5),0,28:59,2,8,.250,2,3,.667,4,4,1.000,0,2,2,2,0,0,2,4,10,3.6,+4
