Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,1995-11-03,8504,CLE,A,ORL,L (-11),0,2:00,0,0,,0,0,,0,2,.000,0,0,0,0,0,0,0,1,0,-1.2,
2,2,1995-11-04,8505,CLE,A,MIA,L (-14),0,9:00,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,0,2,1.3,
3,3,1995-11-07,8508,CLE,H,IND,L (-3),0,14:00,3,4,.750,1,1,1.000,2,4,.500,1,0,1,0,0,0,0,1,9,6.9,
4,4,1995-11-09,8510,CLE,H,CHI,L (-18),0,2:00,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-1.4,
5,5,1995-11-10,8511,CLE,A,DET,L (-20),0,11:00,1,3,.333,0,0,,1,2,.500,1,0,1,0,1,0,1,4,3,0.0,
6,6,1995-11-15,8516,CLE,A,CHI,L (-19),0,15:00,1,3,.333,0,1,.000,2,2,1.000,1,0,1,0,1,0,1,1,4,2.6,
7,7,1995-11-17,8518,CLE,A,PHI,W (+32),0,5:00,1,3,.333,1,2,.500,0,0,,0,1,1,0,0,0,0,1,3,1.2,
8,8,1995-12-06,8537,CLE,A,CHH,L (-12),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
9,9,1995-12-08,8539,CLE,H,PHI,W (+28),0,3:00,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,-1.4,
10,10,1996-01-05,8567,CLE,A,BOS,L (-16),0,2:00,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,
11,11,1996-01-08,8570,CLE,H,WSB,W (+18),0,1:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,
12,12,1996-01-10,8572,CLE,A,SAS,L (-6),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
13,13,1996-01-27,8589,CLE,H,MIA,L (-17),0,3:00,0,2,.000,0,0,,0,0,,0,1,1,2,0,0,0,1,0,-0.1,
14,14,1996-02-02,8595,CLE,H,PHO,W (+22),0,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
15,15,1996-02-03,8596,CLE,A,MIL,W (+23),0,3:00,2,2,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,1,0,5,3.7,
16,16,1996-02-06,8599,CLE,H,BOS,W (+18),0,2:00,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,
17,17,1996-02-15,8608,CLE,A,TOR,W (+19),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
18,18,1996-02-20,8613,CLE,A,CHI,L (-26),0,3:00,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-1.4,
19,19,1996-02-24,8617,CLE,H,NJN,W (+29),0,4:00,2,3,.667,1,2,.500,1,3,.333,0,1,1,0,0,0,0,1,6,3.8,
20,20,1996-03-08,8630,CLE,A,BOS,W (+5),0,21:00,3,6,.500,0,1,.000,2,4,.500,0,3,3,1,3,0,1,1,8,7.4,
21,21,1996-03-10,8632,CLE,A,MIA,L (-7),0,27:00,3,6,.500,0,3,.000,2,2,1.000,0,3,3,0,0,0,0,0,8,5.9,
22,22,1996-03-14,8636,CLE,H,BOS,W (+25),0,25:00,1,5,.200,0,2,.000,3,6,.500,2,0,2,0,0,0,2,2,5,-0.7,
23,23,1996-03-15,8637,CLE,A,DET,L (-11),0,2:00,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,1,3,2.3,
24,24,1996-03-17,8639,CLE,H,SAC,W (+31),0,7:00,0,4,.000,0,1,.000,3,4,.750,1,1,2,0,0,1,0,4,3,-0.1,
25,25,1996-03-19,8641,CLE,A,DAL,W (+9),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,1.0,
26,26,1996-03-21,8643,CLE,A,HOU,W (+13),0,1:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,
27,27,1996-03-22,8644,CLE,A,UTA,L (-13),0,5:00,0,1,.000,0,0,,0,0,,0,1,1,0,1,0,0,1,0,0.2,
28,28,1996-03-30,8652,CLE,A,GSW,W (+26),0,3:00,1,1,1.000,1,1,1.000,0,0,,1,1,2,1,0,0,0,1,3,4.0,
29,29,1996-04-03,8656,CLE,H,LAL,W (+16),0,1:00,0,1,.000,0,1,.000,2,2,1.000,0,0,0,0,0,0,0,1,2,0.9,
30,30,1996-04-04,8657,CLE,A,TOR,W (+21),0,3:00,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-0.4,
31,31,1996-04-10,8663,CLE,A,ORL,L (-12),0,1:00,0,2,.000,0,1,.000,0,0,,0,0,0,0,1,0,0,0,0,-0.4,
32,32,1996-04-14,8667,CLE,H,CHI,L (-26),0,4:00,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,1,0,-2.8,
33,33,1996-04-18,8671,CLE,H,NYK,W (+15),0,2:00,1,2,.500,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,3,2.3,
34,34,1996-04-21,8674,CLE,A,IND,L (-1),0,21:00,2,5,.400,0,3,.000,4,4,1.000,2,1,3,2,0,1,0,4,8,7.5,
1,1,1996-11-01,8867,CLE,A,NJN,W (+13),0,10:23,1,2,.500,1,1,1.000,0,0,,1,1,2,2,0,0,3,2,3,0.6,-4
2,2,1996-11-02,8868,CLE,A,WSB,W (+2),0,15:28,0,3,.000,0,1,.000,0,0,,1,2,3,0,0,0,0,0,0,-0.8,+11
3,3,1996-11-05,8871,CLE,H,SAS,L (-6),0,5:55,0,1,.000,0,0,,0,0,,0,0,0,2,0,0,0,0,0,0.7,+5
4,4,1996-11-08,8874,CLE,H,VAN,W (+16),0,2:52,0,1,.000,0,1,.000,0,0,,0,0,0,0,1,0,1,0,0,-0.7,-1
5,5,1996-11-10,8876,CLE,H,DEN,W (+15),0,3:41,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-1.5,-13
6,6,1996-11-12,8878,CLE,A,ATL,L (-4),0,2:55,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1,0.6,0
10,7,1996-11-19,8885,CLE,H,ATL,W (+10),0,0:06,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
12,8,1996-11-24,8890,CLE,H,SAC,W (+29),0,3:55,0,3,.000,0,2,.000,0,0,,0,0,0,1,1,0,0,0,0,-0.4,+6
15,9,1996-12-03,8899,CLE,H,TOR,W (+19),0,4:38,0,3,.000,0,1,.000,0,0,,2,1,3,0,0,0,0,1,0,-0.8,-2
16,10,1996-12-04,8900,CLE,A,ORL,W (+27),0,2:52,1,3,.333,1,2,.500,0,0,,0,1,1,0,0,0,0,0,3,1.6,+4
17,11,1996-12-06,8902,CLE,A,DET,L (-12),0,0:01,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
18,12,1996-12-08,8904,CLE,H,LAC,W (+21),0,1:18,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
20,13,1996-12-11,8907,CLE,A,WSB,L (-11),0,1:07,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,2.7,+3
23,14,1996-12-18,8914,CLE,H,NJN,W (+18),0,2:53,0,1,.000,0,1,.000,2,2,1.000,0,0,0,1,0,0,1,0,2,1.0,0
28,15,1996-12-28,8924,CLE,A,CHI,L (-5),0,16:11,2,6,.333,2,4,.500,2,2,1.000,1,0,1,1,3,0,0,1,8,8.6,+10
29,16,1996-12-30,8926,CLE,H,MIN,W (+12),0,17:41,1,5,.200,1,4,.250,1,4,.250,0,1,1,0,0,0,1,3,4,-2.2,-9
33,17,1997-01-08,8935,CLE,H,HOU,L (-3),0,15:24,2,5,.400,2,5,.400,0,0,,0,0,0,0,2,0,1,1,6,3.9,-2
34,18,1997-01-11,8938,CLE,H,WSB,L (-13),0,1:26,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1.4,+2
35,19,1997-01-13,8940,CLE,H,ATL,L (-14),0,27:09,5,8,.625,1,2,.500,0,0,,2,2,4,0,0,0,0,3,11,8.2,-7
36,20,1997-01-16,8943,CLE,A,DEN,L (-1),0,10:17,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,0,1,2,0.9,+3
37,21,1997-01-17,8944,CLE,A,SEA,L (-12),0,18:41,2,3,.667,2,2,1.000,3,4,.750,0,1,1,0,0,0,1,1,9,6.2,-20
39,22,1997-01-20,8947,CLE,A,UTA,L (-20),0,27:16,3,8,.375,2,5,.400,5,7,.714,0,4,4,2,0,1,1,1,13,9.7,+1
40,23,1997-01-23,8950,CLE,H,CHI,L (-16),0,12:13,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,3,0,-2.9,-23
41,24,1997-01-25,8952,CLE,H,CHH,W (+33),0,17:47,6,9,.667,4,4,1.000,1,2,.500,1,2,3,1,0,0,2,3,17,11.5,+20
42,25,1997-01-28,8955,CLE,A,NJN,W (+22),0,1:35,0,1,.000,0,1,.000,2,2,1.000,0,0,0,0,0,0,0,0,2,1.3,-3
43,26,1997-01-29,8956,CLE,H,NYK,L (-10),0,2:52,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-5
44,27,1997-02-01,8959,CLE,H,MIA,L (-5),0,6:26,1,4,.250,0,1,.000,0,0,,1,2,3,1,0,0,1,1,2,0.2,+3
45,28,1997-02-02,8960,CLE,A,MIA,L (-4),0,15:10,0,1,.000,0,1,.000,0,0,,0,0,0,2,0,0,0,1,0,0.3,+4
46,29,1997-02-04,8962,CLE,A,MIL,W (+1),0,12:29,2,2,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,1,1,5,3.0,+3
47,30,1997-02-05,8963,CLE,A,TOR,L (-5),0,15:34,1,3,.333,1,2,.500,2,2,1.000,1,2,3,0,0,0,1,1,5,3.2,-4
48,31,1997-02-11,8969,CLE,H,PHI,W (+11),0,22:57,2,8,.250,1,3,.333,0,0,,2,1,3,2,2,0,1,2,5,3.5,+6
49,32,1997-02-12,8970,CLE,A,IND,W (+8),0,5:58,1,4,.250,0,1,.000,0,0,,1,1,2,0,3,0,0,0,2,3.6,-1
50,33,1997-02-17,8975,CLE,H,NJN,W (+7),0,15:36,1,1,1.000,0,0,,1,2,.500,0,2,2,2,0,0,1,3,3,2.1,+1
52,34,1997-02-21,8979,CLE,A,PHO,L (-6),0,6:54,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,1,0,3,1,3,0.3,-9
53,35,1997-02-23,8981,CLE,A,VAN,W (+7),0,3:20,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+1
54,36,1997-02-25,8983,CLE,H,SEA,L (-6),0,6:37,0,2,.000,0,1,.000,1,2,.500,1,0,1,0,2,0,0,0,1,1.9,-6
55,37,1997-02-27,8985,CLE,H,CHI,W (+3),0,6:31,1,2,.500,1,1,1.000,0,0,,0,0,0,0,0,0,0,2,3,1.2,-6
56,38,1997-03-01,8987,CLE,H,BOS,W (+18),0,13:35,3,7,.429,3,5,.600,0,0,,0,1,1,0,1,0,0,2,9,5.8,-2
57,39,1997-03-02,8988,CLE,A,NYK,L (-8),0,6:06,0,2,.000,0,1,.000,0,0,,0,1,1,0,1,0,1,1,0,-1.5,-6
58,40,1997-03-04,8990,CLE,A,ATL,L (-5),0,15:56,4,4,1.000,2,2,1.000,0,0,,1,2,3,0,1,0,1,2,10,9.3,+7
59,41,1997-03-05,8991,CLE,H,IND,W (+7),0,13:02,3,3,1.000,2,2,1.000,0,0,,1,3,4,0,0,0,2,3,8,5.5,-4
60,42,1997-03-08,8994,CLE,H,MIL,L (-8),0,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,2,0,-1.8,-5
61,43,1997-03-11,8997,CLE,A,SAC,W (+3),0,5:49,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,0.3,-3
62,44,1997-03-13,8999,CLE,A,GSW,L (-6),0,2:08,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-5
63,45,1997-03-14,9000,CLE,A,POR,L (-23),0,18:03,0,9,.000,0,5,.000,0,0,,2,1,3,0,1,0,0,1,0,-4.0,-8
65,46,1997-03-19,9005,CLE,A,CHH,L (-18),0,11:52,1,5,.200,1,3,.333,0,0,,0,0,0,0,0,0,2,1,3,-2.5,-7
66,47,1997-03-20,9006,CLE,H,LAL,L (-13),0,6:16,0,2,.000,0,1,.000,0,0,,1,1,2,0,0,0,0,1,0,-0.8,-15
69,48,1997-03-27,9013,CLE,A,HOU,L (-18),0,23:05,3,7,.429,0,2,.000,4,4,1.000,1,1,2,2,1,0,1,3,10,7.5,-1
70,49,1997-03-28,9014,CLE,A,MIA,L (-4),0,21:59,0,3,.000,0,1,.000,1,2,.500,0,2,2,1,0,0,1,3,1,-2.4,-4
71,50,1997-03-30,9016,CLE,H,DAL,W (+4),0,6:14,0,1,.000,0,1,.000,2,2,1.000,0,4,4,1,0,0,1,0,2,2.2,-4
72,51,1997-04-01,9018,CLE,H,NYK,L (-6),0,0:07,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
73,52,1997-04-02,9019,CLE,A,BOS,W (+9),0,11:11,1,5,.200,1,3,.333,2,2,1.000,1,1,2,0,1,0,0,1,5,3.5,0
74,53,1997-04-04,9021,CLE,A,CHI,L (-13),0,11:04,0,4,.000,0,3,.000,3,4,.750,1,2,3,1,0,0,0,2,3,1.0,0
77,54,1997-04-11,9028,CLE,A,BOS,L (-2),0,4:03,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-1.5,-2
78,55,1997-04-12,9029,CLE,H,PHI,W (+7),0,18:27,2,4,.500,2,3,.667,5,9,.556,0,3,3,1,3,1,1,2,11,10.9,-3
