Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,,2020-12-23,21-346,MEM,,SAS,L (-12),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,,2020-12-26,21-349,MEM,,ATL,L (-10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,,2020-12-28,21-351,MEM,@,BRK,W (+5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,,2020-12-30,21-353,MEM,@,BOS,L (-19),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
5,,2021-01-01,21-355,MEM,@,CHO,W (+15),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,1,2021-01-03,21-357,MEM,,LAL,L (-14),0,17:26,3,3,1.000,0,0,,0,0,,1,5,6,0,0,0,0,1,6,6.9,+1
7,2,2021-01-05,21-359,MEM,,LAL,L (-2),0,17:34,3,8,.375,0,1,.000,2,2,1.000,0,2,2,0,1,0,1,0,8,4.2,+13
8,3,2021-01-07,21-361,MEM,,CLE,L (-4),0,19:52,1,4,.250,0,0,,0,0,,0,1,1,2,1,1,0,3,2,1.8,+2
9,4,2021-01-08,21-362,MEM,,BRK,W (+5),0,18:51,3,8,.375,0,2,.000,0,0,,2,4,6,3,0,1,0,0,6,7.0,+5
10,5,2021-01-11,21-365,MEM,@,CLE,W (+10),0,17:45,4,5,.800,0,0,,0,0,,1,0,1,2,1,2,0,2,8,9.8,+8
11,6,2021-01-13,22-001,MEM,@,MIN,W (+11),0,17:47,6,8,.750,0,0,,0,0,,3,2,5,3,2,0,0,4,12,14.0,+7
12,7,2021-01-16,22-004,MEM,,PHI,W (+2),0,27:46,7,13,.538,1,5,.200,0,0,,0,4,4,2,4,0,1,2,15,13.5,+5
13,8,2021-01-18,22-006,MEM,,PHO,W (+4),1,28:42,5,8,.625,1,2,.500,1,2,.500,2,4,6,1,2,0,1,4,12,10.7,-7
14,9,2021-01-30,22-018,MEM,@,SAS,W (+17),1,21:19,3,8,.375,0,1,.000,0,1,.000,1,5,6,3,1,2,0,4,6,6.3,+4
15,10,2021-02-01,22-020,MEM,@,SAS,W (+31),1,23:50,4,6,.667,0,0,,2,3,.667,1,8,9,1,2,2,1,2,10,12.4,+18
16,11,2021-02-02,22-021,MEM,@,IND,L (-18),1,22:59,5,10,.500,0,0,,2,2,1.000,1,3,4,2,0,2,1,5,12,8.4,-20
17,12,2021-02-04,22-023,MEM,,HOU,L (-12),1,22:52,3,7,.429,1,3,.333,2,2,1.000,4,6,10,1,1,0,2,0,9,9.6,-10
18,13,2021-02-06,22-025,MEM,@,NOP,L (-9),1,28:27,2,5,.400,1,3,.333,0,0,,3,5,8,1,0,1,1,6,5,3.9,-4
19,14,2021-02-08,22-027,MEM,,TOR,L (-15),0,20:11,1,1,1.000,0,0,,0,0,,0,2,2,2,0,0,1,2,2,1.9,-17
20,15,2021-02-10,22-029,MEM,,CHO,W (+16),0,16:57,2,4,.500,0,0,,2,2,1.000,1,2,3,3,0,0,1,3,6,5.2,+17
21,16,2021-02-12,22-031,MEM,@,LAL,L (-10),0,19:35,3,5,.600,2,3,.667,0,0,,1,1,2,0,0,1,0,3,8,6.2,-14
22,17,2021-02-14,22-033,MEM,@,SAC,W (+14),0,21:36,5,8,.625,1,2,.500,1,2,.500,4,1,5,2,1,0,1,4,12,10.9,+5
23,18,2021-02-16,22-035,MEM,,NOP,L (-31),0,19:47,2,4,.500,1,1,1.000,0,0,,1,2,3,1,2,0,5,2,5,1.2,-27
24,19,2021-02-17,22-036,MEM,,OKC,W (+9),0,19:10,3,4,.750,1,1,1.000,0,0,,0,2,2,2,1,0,1,1,7,7.0,-5
25,20,2021-02-19,22-038,MEM,,DET,W (+14),0,18:23,4,8,.500,0,2,.000,0,0,,5,3,8,3,1,1,1,2,8,10.4,+12
26,21,2021-02-20,22-039,MEM,,PHO,L (-31),1,24:00,3,9,.333,0,5,.000,3,3,1.000,3,1,4,0,0,1,1,0,9,6.0,-11
27,22,2021-02-22,22-041,MEM,@,DAL,L (-10),0,18:27,2,3,.667,0,1,.000,0,0,,2,8,10,0,1,0,0,0,4,7.5,-1
28,23,2021-02-25,22-044,MEM,,LAC,W (+28),0,23:06,2,5,.400,0,0,,0,0,,0,3,3,5,2,0,0,3,4,6.5,+19
29,24,2021-02-26,22-045,MEM,,LAC,L (-20),0,15:09,2,6,.333,0,0,,1,2,.500,1,3,4,0,0,0,1,3,5,0.6,-12
30,25,2021-02-28,22-047,MEM,@,HOU,W (+49),0,19:25,2,4,.500,0,1,.000,1,2,.500,1,3,4,2,0,0,2,5,5,1.6,+29
31,26,2021-03-02,22-049,MEM,@,WAS,W (+14),0,16:42,1,2,.500,1,2,.500,0,0,,0,2,2,1,2,1,2,3,3,2.8,+16
32,27,2021-03-04,22-051,MEM,,MIL,L (-1),0,13:29,0,2,.000,0,0,,0,0,,2,3,5,3,0,1,0,0,0,3.7,0
33,28,2021-03-10,22-057,MEM,,WAS,W (+15),0,15:32,2,4,.500,0,1,.000,2,2,1.000,0,3,3,1,0,0,1,6,6,2.2,-2
34,29,2021-03-12,22-059,MEM,,DEN,L (-1),0,11:26,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,1,0,0,-1.1,-1
35,30,2021-03-14,22-061,MEM,@,OKC,L (-6),0,16:36,2,3,.667,0,0,,1,2,.500,0,2,2,1,1,1,0,1,5,5.9,-6
36,31,2021-03-15,22-062,MEM,@,PHO,L (-23),0,11:27,2,3,.667,0,0,,0,0,,1,1,2,1,1,0,1,1,4,4.0,-5
37,,2021-03-17,22-064,MEM,,MIA,W (+4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
38,32,2021-03-19,22-066,MEM,,GSW,L (-13),0,5:52,3,3,1.000,0,0,,0,0,,1,1,2,0,1,1,0,0,6,7.8,+8
39,,2021-03-20,22-067,MEM,,GSW,W (+8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
