,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,1999-11-02,23-347,DEN,,PHO,W (+5),0,9:36,1,3,0.333,0,0,,2,2,1.0,2,1,3,1,2,0,0,1,4,6.3,2.0
1,2,2,1999-11-05,23-350,DEN,@,POR,L (-12),0,14:04,2,2,1.0,0,0,,0,0,,0,0,0,1,0,0,0,3,4,2.9,10.0
2,3,3,1999-11-06,23-351,DEN,@,VAN,L (-15),0,11:50,0,2,0.0,0,1,0.0,0,0,,1,0,1,0,0,0,0,1,0,-1.1,-7.0
3,4,4,1999-11-08,23-353,DEN,,ATL,W (+15),0,25:00,2,5,0.4,0,0,,3,3,1.0,8,3,11,1,1,1,1,3,7,11.0,19.0
4,5,5,1999-11-12,23-357,DEN,,POR,L (-15),0,9:04,1,3,0.333,0,0,,1,2,0.5,1,0,1,0,0,0,0,0,3,1.6,-3.0
5,7,6,1999-11-16,23-361,DEN,,NYK,L (-7),0,11:24,1,1,1.0,0,0,,4,6,0.667,0,0,0,2,3,0,0,4,6,7.7,8.0
6,8,7,1999-11-18,23-363,DEN,,LAL,W (+11),0,15:42,1,3,0.333,0,0,,3,4,0.75,4,0,4,0,1,0,0,3,5,5.5,7.0
7,9,8,1999-11-20,24-000,DEN,,CHI,W (+9),0,6:19,0,0,,0,0,,0,0,,2,0,2,1,0,0,2,1,0,-0.3,-7.0
8,11,9,1999-11-26,24-006,DEN,,MIN,W (+9),0,14:53,1,3,0.333,0,0,,1,3,0.333,2,0,2,1,1,0,0,3,3,2.4,13.0
9,12,10,1999-11-27,24-007,DEN,@,SAS,L (-19),0,13:07,0,2,0.0,0,1,0.0,1,2,0.5,2,0,2,0,2,0,0,2,1,1.8,-8.0
10,13,11,1999-11-30,24-010,DEN,@,MIN,L (-17),0,4:23,0,1,0.0,0,0,,0,0,,0,0,0,0,1,0,0,1,0,-0.1,-8.0
11,14,12,1999-12-01,24-011,DEN,,DET,W (+4),0,8:56,0,1,0.0,0,0,,0,0,,2,2,4,0,0,1,0,4,0,0.4,1.0
12,15,13,1999-12-03,24-013,DEN,,ORL,L (-12),0,4:02,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-3.0
13,18,14,1999-12-08,24-018,DEN,@,BOS,L (-25),0,17:15,2,4,0.5,0,1,0.0,4,5,0.8,1,1,2,1,2,0,1,1,8,7.9,7.0
14,19,15,1999-12-10,24-020,DEN,@,CHH,L (-7),0,12:15,2,3,0.667,0,0,,0,0,,1,1,2,0,1,0,0,1,4,4.3,-5.0
15,20,16,1999-12-11,24-021,DEN,@,MIL,W (+2),0,14:10,1,3,0.333,0,0,,0,0,,1,1,2,0,1,0,0,0,2,2.3,-1.0
16,21,17,1999-12-14,24-024,DEN,@,SEA,L (-25),0,20:03,2,6,0.333,0,1,0.0,4,4,1.0,2,2,4,1,1,0,0,5,8,6.3,-2.0
17,22,18,1999-12-16,24-026,DEN,,SAC,W (+10),0,30:26,4,9,0.444,0,0,,2,4,0.5,6,2,8,0,0,0,0,5,10,7.3,5.0
18,23,19,1999-12-18,24-028,DEN,,SAS,W (+2),0,4:43,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,1,0,0.6,-6.0
19,24,20,1999-12-20,24-030,DEN,,POR,W (+9),0,8:52,1,1,1.0,0,0,,1,2,0.5,2,0,2,1,0,1,0,0,3,5.1,-3.0
20,26,21,1999-12-26,24-036,DEN,,VAN,W (+23),0,5:28,0,3,0.0,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-1.4,3.0
21,27,22,1999-12-28,24-038,DEN,,LAC,W (+23),0,2:53,0,2,0.0,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-1.1,4.0
22,28,23,1999-12-30,24-040,DEN,,BOS,L (-8),0,1:32,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,-5.0
23,30,24,2000-01-04,24-045,DEN,,DAL,W (+2),0,10:53,0,1,0.0,0,0,,0,0,,1,2,3,0,0,0,1,2,0,-1.2,-3.0
24,32,25,2000-01-08,24-049,DEN,,CHH,W (+5),0,10:46,0,1,0.0,0,1,0.0,0,0,,1,0,1,0,0,0,1,1,0,-1.4,-11.0
25,33,26,2000-01-10,24-051,DEN,@,LAL,L (-35),0,4:36,1,2,0.5,0,0,,0,0,,1,1,2,0,0,1,0,1,2,2.3,-4.0
26,36,27,2000-01-16,24-057,DEN,@,PHO,L (-13),0,3:44,1,1,1.0,0,0,,0,0,,0,0,0,0,1,0,0,1,2,2.3,-1.0
27,39,28,2000-01-24,24-065,DEN,,VAN,W (+12),0,8:56,0,1,0.0,0,0,,0,0,,2,1,3,1,1,1,0,0,0,3.4,-2.0
28,40,29,2000-03-03,24-104,DEN,,GSW,W (+34),0,22:16,4,6,0.667,1,1,1.0,3,4,0.75,2,0,2,0,1,1,2,5,12,8.1,10.0
29,41,30,2000-03-05,24-106,DEN,,CLE,L (-8),0,8:07,0,1,0.0,0,0,,0,0,,2,2,4,0,1,0,0,2,0,1.5,0.0
30,42,31,2000-03-07,24-108,DEN,@,IND,L (-1),0,10:04,1,2,0.5,0,1,0.0,0,0,,2,0,2,0,1,0,0,4,2,1.8,-9.0
31,43,32,2000-03-08,24-109,DEN,@,DET,L (-14),0,20:17,2,3,0.667,0,1,0.0,2,2,1.0,2,1,3,1,1,0,0,2,6,7.3,-7.0
32,44,33,2000-03-10,24-111,DEN,@,MIA,L (-8),0,6:27,0,0,,0,0,,0,0,,1,1,2,0,1,0,0,2,0,1.2,0.0
33,45,34,2000-03-11,24-112,DEN,@,ORL,L (-3),0,13:00,1,1,1.0,0,0,,0,0,,1,1,2,0,0,0,1,5,2,-0.3,-1.0
34,46,35,2000-03-13,24-114,DEN,,LAL,L (-10),0,16:24,0,1,0.0,0,0,,0,0,,2,0,2,0,1,0,0,2,0,0.9,-2.0
35,48,36,2000-03-17,24-118,DEN,,LAC,W (+27),0,10:12,2,5,0.4,0,0,,0,0,,1,0,1,0,0,1,1,0,4,1.7,14.0
36,49,37,2000-03-18,24-119,DEN,@,SAS,L (-20),0,11:51,1,2,0.5,0,1,0.0,0,0,,0,2,2,0,1,2,0,3,2,2.8,-7.0
37,50,38,2000-03-21,24-122,DEN,@,UTA,L (-13),0,4:14,0,1,0.0,0,0,,0,0,,1,1,2,0,0,0,0,2,0,-0.5,1.0
38,51,39,2000-03-23,24-124,DEN,,WAS,L (-14),0,34:35,2,8,0.25,0,0,,0,0,,3,1,4,2,4,0,0,3,4,5.8,-8.0
39,52,40,2000-03-24,24-125,DEN,@,CHI,L (-2),0,8:59,0,0,,0,0,,1,2,0.5,1,0,1,1,0,0,0,2,1,1.2,-9.0
40,53,41,2000-03-26,24-127,DEN,@,NJN,W (+2),0,8:34,1,2,0.5,0,0,,0,0,,1,1,2,1,0,0,0,3,2,1.5,-10.0
41,54,42,2000-03-28,24-129,DEN,@,ATL,L (-5),0,10:43,0,1,0.0,0,0,,0,0,,0,0,0,0,2,0,0,2,0,0.5,0.0
42,56,43,2000-04-01,24-133,DEN,,UTA,W (+20),0,2:59,0,1,0.0,0,0,,2,2,1.0,1,1,2,0,0,0,0,0,2,2.3,0.0
