,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,1980-10-10,22-246,NJN,,IND,L (-19),0,29:00,4,10.0,0.4,0,1.0,0.0,2,2,1.0,,,4.0,1.0,2.0,1.0,,1.0,10,,
1,2,2,1980-10-11,22-247,NJN,@,CLE,W (+3),0,16:00,4,7.0,0.571,0,0.0,,0,0,,2.0,4.0,6.0,2.0,1.0,0.0,1.0,1.0,8,8.3,
2,3,3,1980-10-13,22-249,NJN,,DET,W (+16),0,33:00,6,8.0,0.75,0,,,1,1,1.0,,,7.0,6.0,,,,2.0,13,,
3,4,4,1980-10-15,22-251,NJN,,PHI,L (-8),0,24:00,2,8.0,0.25,0,0.0,,0,2,0.0,,,2.0,5.0,,0.0,,0.0,4,,
4,5,5,1980-10-17,22-253,NJN,@,WSB,W (+2),0,35:00,5,9.0,0.556,0,,,0,0,,,,7.0,5.0,,,,3.0,10,,
5,6,6,1980-10-18,22-254,NJN,@,CHI,W (+17),0,18:00,2,5.0,0.4,0,0.0,,0,0,,3.0,1.0,4.0,1.0,1.0,0.0,0.0,2.0,4,4.6,
6,7,7,1980-10-19,22-255,NJN,@,MIL,L (-12),0,33:00,4,9.0,0.444,0,0.0,,2,5,0.4,,,1.0,1.0,1.0,0.0,4.0,1.0,10,,
7,8,8,1980-10-22,22-258,NJN,,BOS,L (-4),0,26:00,5,11.0,0.455,0,0.0,,1,2,0.5,,,7.0,0.0,,,,3.0,11,,
8,9,9,1980-10-24,22-260,NJN,,CLE,L (-14),0,25:00,6,12.0,0.5,1,2.0,0.5,2,4,0.5,3.0,3.0,6.0,2.0,3.0,0.0,1.0,1.0,15,14.2,
9,10,10,1980-10-25,22-261,NJN,@,NYK,L (-4),1,39:00,6,10.0,0.6,1,,,0,2,0.0,,,8.0,1.0,,,,4.0,13,,
10,11,11,1980-10-29,22-265,NJN,,MIL,L (-16),1,43:00,4,12.0,0.333,0,0.0,,2,4,0.5,,,8.0,10.0,2.0,0.0,2.0,2.0,10,,
11,12,12,1980-10-31,22-267,NJN,,WSB,W (+2),1,27:00,1,10.0,0.1,0,,,0,0,,,,3.0,1.0,,,,0.0,2,,
12,13,13,1980-11-01,22-268,NJN,@,IND,L (-13),1,36:00,5,12.0,0.417,0,1.0,0.0,8,8,1.0,,,9.0,4.0,,0.0,,5.0,18,,
13,14,14,1980-11-05,22-272,NJN,,CHI,L (-15),1,40:00,5,16.0,0.313,0,1.0,0.0,11,14,0.786,5.0,4.0,9.0,5.0,3.0,0.0,3.0,3.0,21,17.6,
14,15,15,1980-11-08,22-275,NJN,,ATL,W (+4),1,26:00,3,4.0,0.75,0,,,1,3,0.333,,,10.0,2.0,,,,6.0,7,,
