,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2013-10-30,20-230,CLE,,BRK,W (+4),0,14:59,0,5,0.0,0,3,0.0,2,4,0.5,1,4,5,0,0,0,0,1,2,-0.8,10
1,2,2,2013-11-01,20-232,CLE,@,CHA,L (-6),0,12:32,0,3,0.0,0,2,0.0,0,0,,0,1,1,0,1,0,0,4,0,-2.4,-3
2,3,3,2013-11-02,20-233,CLE,@,IND,L (-15),0,12:32,0,4,0.0,0,1,0.0,0,0,,2,4,6,0,2,0,0,1,0,1.4,-11
3,4,4,2013-11-04,20-235,CLE,,MIN,W (+1),0,9:42,0,3,0.0,0,2,0.0,0,0,,0,1,1,0,1,1,0,1,0,-0.5,0
4,5,5,2013-11-06,20-237,CLE,@,MIL,L (-5),0,11:37,1,5,0.2,1,3,0.333,0,0,,2,1,3,1,2,1,0,1,3,4.6,-5
5,6,6,2013-11-08,20-239,CLE,@,PHI,L (-15),0,5:54,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-0.7,-1
6,7,7,2013-11-09,20-240,CLE,,PHI,W (+2),0,9:12,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.8,-2
7,9,8,2013-11-13,20-244,CLE,@,MIN,L (-29),0,20:19,3,11,0.273,0,1,0.0,0,0,,3,2,5,0,0,0,1,1,6,0.8,-17
8,10,9,2013-11-15,20-246,CLE,,CHA,L (-6),0,7:47,1,3,0.333,0,0,,0,0,,0,1,1,2,1,0,0,0,2,3.0,2
9,12,10,2013-11-20,20-251,CLE,,WAS,L (-7),0,5:48,0,2,0.0,0,1,0.0,0,0,,1,0,1,0,0,0,0,2,0,-1.5,6
10,14,11,2013-11-23,20-254,CLE,@,SAS,L (-30),0,12:00,4,5,0.8,1,2,0.5,0,2,0.0,2,3,5,0,1,0,5,3,9,3.4,-1
11,16,12,2013-11-29,20-260,CLE,@,BOS,L (-17),0,19:40,1,4,0.25,1,2,0.5,1,2,0.5,1,3,4,1,0,0,3,4,4,-1.1,10
12,17,13,2013-11-30,20-261,CLE,,CHI,W (+4),0,5:43,1,3,0.333,0,1,0.0,0,0,,0,0,0,0,0,0,0,2,2,-0.5,-4
13,18,14,2013-12-04,20-265,CLE,,DEN,W (+10),0,10:51,2,5,0.4,1,1,1.0,0,0,,0,0,0,0,0,0,0,0,5,2.3,7
14,19,15,2013-12-06,20-267,CLE,@,ATL,L (-19),0,9:13,0,3,0.0,0,2,0.0,0,0,,0,0,0,0,0,0,0,0,0,-2.1,-12
15,20,16,2013-12-07,20-268,CLE,,LAC,W (+6),0,2:41,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,2,0,-1.8,-1
16,21,17,2013-12-10,20-271,CLE,,NYK,W (+15),0,6:06,1,2,0.5,0,1,0.0,0,0,,0,1,1,0,0,0,0,1,2,0.9,-4
17,22,18,2013-12-13,20-274,CLE,@,ORL,W (+9),0,8:36,3,5,0.6,0,1,0.0,0,0,,0,2,2,0,0,0,0,2,6,3.5,5
18,23,19,2013-12-14,20-275,CLE,@,MIA,L (-7),0,7:22,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,2,0,-1.8,-5
19,24,20,2013-12-17,20-278,CLE,,POR,L (-3),0,6:32,1,1,1.0,0,0,,0,0,,0,2,2,0,0,0,0,0,2,2.3,-5
20,27,21,2013-12-23,20-284,CLE,,DET,L (-23),0,16:21,3,7,0.429,0,1,0.0,1,2,0.5,0,2,2,0,0,0,3,2,7,-0.3,-21
21,28,22,2013-12-26,20-287,CLE,,ATL,L (-2),0,4:40,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,3
22,29,23,2013-12-28,20-289,CLE,@,BOS,L (-3),0,19:13,2,6,0.333,0,2,0.0,1,2,0.5,3,2,5,2,1,1,1,3,5,4.8,9
23,30,24,2013-12-29,20-290,CLE,,GSW,L (-4),0,11:16,0,4,0.0,0,0,,3,4,0.75,1,1,2,0,1,0,0,0,3,1.8,-4
24,31,25,2013-12-31,20-292,CLE,@,IND,L (-15),0,10:41,2,4,0.5,0,0,,2,2,1.0,1,2,3,0,1,0,0,2,6,5.5,-11
25,32,26,2014-01-02,20-294,CLE,,ORL,W (+6),0,11:14,0,4,0.0,0,1,0.0,0,0,,1,2,3,1,1,0,2,3,0,-3.0,-4
26,33,27,2014-01-04,20-296,CLE,@,BRK,L (-7),0,8:18,0,2,0.0,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-1.1,-5
27,34,28,2014-01-05,20-297,CLE,,IND,L (-4),0,12:31,2,4,0.5,0,1,0.0,2,2,1.0,1,2,3,0,0,0,3,4,6,0.7,2
28,35,29,2014-01-07,20-299,CLE,,PHI,W (+18),0,17:42,1,6,0.167,0,0,,0,0,,1,7,8,0,0,0,5,4,2,-5.6,-4
29,36,30,2014-01-10,20-302,CLE,@,UTA,W (+11),0,0:56,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
30,37,31,2014-01-12,20-304,CLE,@,SAC,L (-44),0,9:08,1,5,0.2,0,0,,1,2,0.5,1,2,3,0,0,1,0,1,3,1.1,-9
31,43,32,2014-01-24,20-316,CLE,,MIL,W (+15),0,5:14,0,4,0.0,0,0,,2,2,1.0,3,0,3,0,0,0,1,3,2,-0.9,-9
32,45,33,2014-01-28,20-320,CLE,,NOP,L (-11),0,31:16,5,10,0.5,2,3,0.667,3,6,0.5,2,6,8,1,0,1,1,3,15,11.2,1
33,46,34,2014-01-30,20-322,CLE,@,NYK,L (-31),0,22:38,1,6,0.167,0,2,0.0,2,4,0.5,2,0,2,1,1,0,0,3,4,1.3,-13
34,47,35,2014-02-01,20-324,CLE,@,HOU,L (-14),0,12:41,1,3,0.333,0,1,0.0,0,0,,0,4,4,0,0,1,2,4,2,-1.4,-7
35,48,36,2014-02-03,20-326,CLE,@,DAL,L (-17),0,26:21,3,8,0.375,1,2,0.5,4,4,1.0,0,1,1,0,1,1,0,6,11,6.2,-15
36,49,37,2014-02-05,20-328,CLE,,LAL,L (-11),0,22:20,4,10,0.4,0,1,0.0,6,6,1.0,4,4,8,1,2,0,2,4,14,11.7,7
37,50,38,2014-02-07,20-330,CLE,@,WAS,W (+2),0,21:06,3,4,0.75,1,2,0.5,1,2,0.5,1,5,6,0,0,0,2,5,8,4.2,13
38,51,39,2014-02-09,20-332,CLE,,MEM,W (+8),0,6:04,1,4,0.25,0,0,,0,0,,1,1,2,1,0,0,1,2,2,-0.5,6
39,52,40,2014-02-11,20-334,CLE,,SAC,W (+10),0,29:45,6,9,0.667,3,3,1.0,4,9,0.444,3,7,10,0,1,0,1,1,19,16.9,5
40,53,41,2014-02-12,20-335,CLE,@,DET,W (+4),0,14:35,1,4,0.25,0,1,0.0,0,0,,0,2,2,0,1,0,1,2,2,-0.6,-2
41,54,42,2014-02-18,20-341,CLE,@,PHI,W (+29),0,24:25,5,9,0.556,0,2,0.0,0,1,0.0,4,7,11,2,0,0,2,1,10,9.2,8
42,55,43,2014-02-19,20-342,CLE,,ORL,W (+8),0,16:13,2,8,0.25,0,2,0.0,3,3,1.0,3,6,9,1,0,0,1,1,7,5.4,-7
43,56,44,2014-02-21,20-344,CLE,@,TOR,L (-7),0,15:27,4,6,0.667,0,1,0.0,1,4,0.25,0,3,3,0,1,1,0,0,9,7.8,-1
44,57,45,2014-02-23,20-346,CLE,,WAS,L (-13),0,16:45,2,3,0.667,0,0,,0,0,,1,3,4,0,0,0,0,1,4,3.9,0
45,58,46,2014-02-25,20-348,CLE,,TOR,L (-6),0,8:40,0,5,0.0,0,1,0.0,2,2,1.0,1,0,1,0,0,0,3,1,2,-4.2,-8
46,59,47,2014-02-26,20-349,CLE,@,OKC,W (+10),0,11:32,2,4,0.5,0,1,0.0,0,0,,2,0,2,0,1,0,1,2,4,2.6,7
47,61,48,2014-03-01,20-352,CLE,@,MEM,L (-14),0,8:46,2,4,0.5,0,1,0.0,0,0,,0,2,2,0,0,0,0,0,4,2.6,4
48,62,49,2014-03-04,20-355,CLE,,SAS,L (-21),0,13:10,5,8,0.625,2,2,1.0,2,2,1.0,0,1,1,1,1,0,1,5,14,9.4,-12
49,63,50,2014-03-07,20-358,CLE,@,CHA,L (-9),0,11:44,0,1,0.0,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-1.0,9
50,64,51,2014-03-08,20-359,CLE,,NYK,L (-10),0,7:34,1,1,1.0,0,0,,0,0,,0,0,0,1,0,0,0,1,2,2.0,-2
51,82,52,2014-04-16,21-033,CLE,,BRK,W (+29),0,15:14,3,6,0.5,0,0,,1,2,0.5,1,6,7,0,0,0,1,0,7,5.1,8
52,1,1,2014-10-29,21-229,MIN,@,MEM,L (-4),0,13:54,4,8,0.5,0,0,,1,2,0.5,0,3,3,1,0,0,3,1,9,2.8,2
53,2,2,2014-10-30,21-230,MIN,,DET,W (+6),0,13:56,2,4,0.5,0,0,,0,0,,0,3,3,0,0,1,0,0,4,3.6,-9
54,3,3,2014-11-01,21-232,MIN,,CHI,L (-1),0,20:05,6,7,0.857,0,0,,0,1,0.0,0,5,5,1,2,1,0,5,12,12.0,6
55,4,4,2014-11-05,21-236,MIN,@,BRK,W (+7),0,11:56,1,4,0.25,0,0,,2,3,0.667,0,1,1,1,0,0,0,1,4,1.8,-15
56,5,5,2014-11-07,21-238,MIN,@,ORL,L (-9),0,0:01,0,0,,0,0,,2,2,1.0,0,0,0,0,0,0,0,1,2,1.6,0
57,7,6,2014-11-12,21-243,MIN,,HOU,L (-12),0,8:48,1,1,1.0,0,0,,0,0,,1,3,4,0,0,1,0,0,2,4.0,-3
58,8,7,2014-11-14,21-245,MIN,@,NOP,L (-48),0,16:57,1,4,0.25,0,0,,2,2,1.0,0,3,3,2,0,2,0,2,4,4.5,-18
