,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2008-10-29,21-323,IND,@,DET,L (-6),0,6:13,1,2,0.5,0,0,,0,0,,0,0,0,0,0,1,0,0,2,1.7,-6
1,2,2,2008-11-01,21-326,IND,,BOS,W (+16),0,12:06,2,3,0.667,0,0,,1,2,0.5,1,2,3,0,0,1,0,3,5,4.1,-1
2,3,3,2008-11-05,21-330,IND,,PHO,L (-10),0,14:20,1,5,0.2,0,0,,0,0,,1,1,2,2,1,0,0,3,2,1.1,-2
3,4,4,2008-11-07,21-332,IND,@,CLE,L (-4),0,19:03,4,8,0.5,0,0,,3,3,1.0,5,4,9,2,0,2,5,6,11,7.1,-10
4,5,5,2008-11-08,21-333,IND,,NJN,W (+18),0,16:06,2,3,0.667,0,0,,0,2,0.0,2,2,4,2,1,1,3,5,4,2.0,4
5,6,6,2008-11-10,21-335,IND,,OKC,W (+8),0,10:15,4,6,0.667,0,0,,0,3,0.0,1,2,3,0,1,0,0,4,8,4.9,-9
6,7,7,2008-11-12,21-337,IND,@,NJN,W (+11),0,21:51,0,2,0.0,0,0,,0,0,,0,2,2,2,1,2,1,0,0,2.0,-5
7,8,8,2008-11-14,21-339,IND,,PHI,L (-2),0,1:00,1,1,1.0,0,0,,0,0,,1,0,1,0,0,0,0,3,2,1.2,1
8,9,9,2008-11-15,21-340,IND,@,CHI,L (-13),0,2:06,0,1,0.0,0,0,,0,0,,0,1,1,1,0,2,0,0,0,1.7,0
9,11,10,2008-11-21,21-346,IND,,ORL,L (-2),0,3:52,0,0,,0,0,,0,0,,0,0,0,2,0,2,0,1,0,2.4,-2
10,13,11,2008-11-25,21-350,IND,@,DAL,L (-3),0,6:45,0,1,0.0,0,0,,0,0,,0,0,0,1,0,1,1,1,0,-0.7,1
11,14,12,2008-11-26,21-351,IND,@,HOU,W (+1),0,13:03,2,5,0.4,0,0,,2,2,1.0,1,2,3,1,0,1,1,2,6,4.2,8
12,15,13,2008-11-28,21-353,IND,,CHA,L (-7),0,4:21,1,4,0.25,0,0,,0,2,0.0,3,0,3,0,0,1,0,0,2,1.6,-8
13,16,14,2008-11-29,21-354,IND,@,ORL,L (-14),0,16:31,5,11,0.455,0,0,,0,2,0.0,5,2,7,0,0,0,1,3,10,5.4,-6
14,17,15,2008-12-02,21-357,IND,,LAL,W (+1),0,12:38,1,2,0.5,0,0,,0,0,,1,1,2,0,1,2,1,3,2,2.2,3
15,18,16,2008-12-03,21-358,IND,@,BOS,L (-18),0,23:55,3,6,0.5,0,0,,0,2,0.0,0,3,3,1,0,0,1,5,6,0.8,-2
16,19,17,2008-12-05,21-360,IND,@,CLE,L (-24),0,17:42,1,4,0.25,0,0,,1,2,0.5,2,4,6,1,0,0,1,0,3,2.5,-1
17,20,18,2008-12-07,21-362,IND,,BOS,L (-5),0,3:24,1,1,1.0,0,0,,2,2,1.0,0,0,0,0,0,1,0,0,4,4.4,-1
18,21,19,2008-12-10,21-365,IND,@,TOR,L (-13),0,3:10,0,0,,0,0,,3,4,0.75,0,1,1,0,0,0,0,0,3,2.9,-2
19,23,20,2008-12-13,22-002,IND,@,MIL,L (-18),1,18:16,4,7,0.571,0,0,,0,1,0.0,1,1,2,0,0,1,1,3,8,3.8,0
20,24,21,2008-12-15,22-004,IND,@,WAS,W (+20),1,12:04,0,3,0.0,0,0,,2,2,1.0,1,1,2,1,0,0,1,4,2,-1.0,-8
21,26,22,2008-12-19,22-008,IND,,LAC,L (-8),1,22:56,8,10,0.8,0,0,,0,0,,1,7,8,0,1,5,2,2,16,16.7,-1
22,27,23,2008-12-20,22-009,IND,@,PHI,W (+1),1,21:07,3,9,0.333,0,0,,2,2,1.0,2,2,4,0,0,0,1,3,8,2.7,-15
23,28,24,2008-12-23,22-012,IND,,NJN,L (-1),1,11:20,2,7,0.286,0,0,,0,0,,0,1,1,0,0,2,0,3,4,0.4,-4
24,29,25,2008-12-26,22-015,IND,@,MEM,L (-3),1,12:06,7,7,1.0,0,0,,1,1,1.0,1,1,2,1,0,1,1,5,15,12.3,4
25,30,26,2008-12-28,22-017,IND,,NOH,L (-2),1,17:30,7,14,0.5,0,0,,5,6,0.833,5,1,6,0,1,0,2,5,19,12.4,2
26,31,27,2008-12-30,22-019,IND,,ATL,L (-6),1,13:01,0,2,0.0,0,0,,0,0,,0,0,0,2,0,0,0,1,0,-0.4,1
27,32,28,2009-01-02,22-022,IND,@,NYK,W (+2),1,11:22,5,8,0.625,0,0,,0,0,,1,3,4,0,0,2,0,2,10,8.6,7
