,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,39,1,2019-01-03,20-020,SAS,,TOR,W (+18),0,4:43,1,2,0.5,1,1,1.0,0,0,,0,1,1,0,0,0,0,0,3,2.3,-8
1,50,2,2019-01-26,20-043,SAS,@,NOP,W (+12),0,15:14,3,6,0.5,1,2,0.5,0,0,,0,5,5,1,1,0,1,2,7,5.4,6
2,51,3,2019-01-27,20-044,SAS,,WAS,W (+13),0,4:50,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,1,0,1,0,-1.1,-6
3,52,4,2019-01-29,20-046,SAS,,PHO,W (+2),0,4:04,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,3
4,55,5,2019-02-04,20-052,SAS,@,SAC,L (-15),0,1:57,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1
5,56,6,2019-02-06,20-054,SAS,@,GSW,L (-39),0,25:52,0,10,0.0,0,2,0.0,4,4,1.0,0,3,3,1,2,0,3,0,4,-2.4,-27
6,64,7,2019-03-02,20-078,SAS,,OKC,W (+14),0,2:23,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-3
7,69,8,2019-03-15,20-091,SAS,,NYK,W (+26),0,5:18,1,2,0.5,0,0,,0,0,,0,0,0,1,1,0,0,1,2,2.3,5
8,73,9,2019-03-22,20-098,SAS,@,HOU,L (-6),0,6:44,1,3,0.333,0,0,,2,2,1.0,0,1,1,1,1,1,0,1,4,4.6,7
9,74,10,2019-03-24,20-100,SAS,@,BOS,W (+19),0,2:21,1,1,1.0,0,0,,0,0,,0,0,0,0,1,0,0,0,2,2.7,-6
10,75,11,2019-03-26,20-102,SAS,@,CHO,L (-9),0,0:28,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
11,76,12,2019-03-28,20-104,SAS,,CLE,W (+6),0,2:42,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1
12,78,13,2019-04-02,20-109,SAS,,ATL,W (+6),0,4:46,0,1,0.0,0,0,,0,0,,0,0,0,1,0,0,0,2,0,-0.8,-1
13,79,14,2019-04-03,20-110,SAS,@,DEN,L (-28),0,15:41,6,11,0.545,3,5,0.6,1,2,0.5,0,2,2,0,0,0,0,0,16,10.9,-9
14,80,15,2019-04-05,20-112,SAS,@,WAS,W (+17),0,4:42,0,2,0.0,0,2,0.0,0,0,,0,1,1,2,0,0,0,0,0,0.3,-6
15,81,16,2019-04-07,20-114,SAS,@,CLE,W (+22),0,12:10,3,3,1.0,0,0,,1,2,0.5,0,1,1,2,1,1,0,0,7,9.1,-2
16,82,17,2019-04-10,20-117,SAS,,DAL,W (+11),0,3:52,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-5
17,2,1,2019-10-26,20-316,SAS,,WAS,W (+2),0,4:56,1,1,1.0,0,0,,0,0,,0,2,2,0,0,0,0,1,2,1.9,-3
18,4,2,2019-10-31,20-321,SAS,@,LAC,L (-6),0,4:59,0,1,0.0,0,1,0.0,0,0,,0,2,2,0,0,0,0,2,0,-0.9,-6
19,5,3,2019-11-01,20-322,SAS,@,GSW,W (+17),0,2:11,0,1,0.0,0,0,,1,2,0.5,0,0,0,0,0,0,0,0,1,-0.1,-2
20,7,4,2019-11-05,20-326,SAS,@,ATL,L (-8),0,2:21,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,2,0,0,-2.7,-1
21,8,5,2019-11-07,20-328,SAS,,OKC,W (+9),0,0:53,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
22,9,6,2019-11-09,20-330,SAS,,BOS,L (-20),0,9:02,1,7,0.143,0,1,0.0,0,1,0.0,1,2,3,1,0,1,1,1,2,-1.6,1
23,11,7,2019-11-13,20-334,SAS,@,MIN,L (-15),0,4:08,0,1,0.0,0,0,,0,0,,0,1,1,1,0,0,0,0,0,0.3,3
24,13,8,2019-11-16,20-337,SAS,,POR,L (-5),0,11:05,2,3,0.667,0,0,,0,0,,0,1,1,0,0,0,0,1,4,2.6,11
25,16,9,2019-11-22,20-343,SAS,@,PHI,L (-11),0,2:19,0,0,,0,0,,0,2,0.0,0,0,0,1,0,0,0,0,0,-0.1,0
26,17,10,2019-11-23,20-344,SAS,@,NYK,W (+7),0,7:21,1,2,0.5,0,0,,0,2,0.0,0,0,0,1,0,0,0,0,2,0.9,0
27,18,11,2019-11-25,20-346,SAS,,LAL,L (-10),0,1:10,0,2,0.0,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-0.7,2
28,19,12,2019-11-27,20-348,SAS,,MIN,L (-12),0,13:22,5,8,0.625,1,2,0.5,0,0,,0,1,1,0,0,0,0,0,11,7.7,-6
29,20,13,2019-11-29,20-350,SAS,,LAC,W (+10),0,1:04,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-5
30,21,14,2019-12-01,20-352,SAS,@,DET,L (-34),0,16:16,6,12,0.5,1,3,0.333,0,0,,2,0,2,2,1,0,0,0,13,10.8,-17
31,22,15,2019-12-03,20-354,SAS,,HOU,W (+2),0,34:53,10,18,0.556,4,7,0.571,4,6,0.667,0,4,4,0,3,1,2,5,28,19.5,29
32,23,16,2019-12-06,20-357,SAS,,SAC,W (+1),0,11:56,1,5,0.2,0,2,0.0,0,0,,2,2,4,2,0,0,1,1,2,0.9,-7
33,24,17,2019-12-12,20-363,SAS,,CLE,L (-8),0,24:02,4,5,0.8,0,0,,2,2,1.0,0,2,2,0,1,1,1,2,10,8.6,4
34,25,18,2019-12-14,21-000,SAS,@,PHO,W (+2),0,21:18,5,8,0.625,1,1,1.0,5,5,1.0,0,3,3,1,0,0,0,4,16,12.4,1
35,26,19,2019-12-16,21-002,SAS,@,HOU,L (-2),0,10:02,0,1,0.0,0,1,0.0,0,0,,0,2,2,0,0,0,2,2,0,-2.9,7
36,27,20,2019-12-19,21-005,SAS,,BRK,W (+13),0,14:12,1,7,0.143,1,2,0.5,1,2,0.5,1,5,6,2,1,0,0,0,4,3.7,25
37,28,21,2019-12-21,21-007,SAS,,LAC,L (-25),0,16:57,2,6,0.333,0,2,0.0,0,0,,1,1,2,1,0,0,3,2,4,-1.5,-5
38,29,22,2019-12-23,21-009,SAS,@,MEM,W (+30),0,3:31,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,1,0,2,0.7,6
39,31,23,2019-12-28,21-014,SAS,,DET,W (+27),0,16:15,4,8,0.5,0,1,0.0,0,0,,1,0,1,0,0,0,1,3,8,2.5,-11
40,32,24,2019-12-31,21-017,SAS,,GSW,W (+4),0,11:03,3,6,0.5,1,2,0.5,0,0,,1,2,3,0,0,1,0,4,7,4.4,3
41,33,25,2020-01-02,21-019,SAS,,OKC,L (-6),0,21:12,6,10,0.6,2,3,0.667,2,2,1.0,2,5,7,1,0,0,0,0,16,15.0,2
42,34,26,2020-01-04,21-021,SAS,@,MIL,L (-9),1,25:37,3,11,0.273,0,3,0.0,2,2,1.0,0,1,1,1,2,0,2,2,8,1.7,4
43,35,27,2020-01-06,21-023,SAS,,MIL,W (+22),0,19:30,3,6,0.5,1,2,0.5,1,2,0.5,0,7,7,2,0,0,1,2,8,6.3,16
44,36,28,2020-01-08,21-025,SAS,@,BOS,W (+15),0,19:13,7,11,0.636,2,5,0.4,2,2,1.0,0,3,3,1,1,0,1,4,18,13.1,-2
45,37,29,2020-01-10,21-027,SAS,@,MEM,L (-13),0,14:45,1,5,0.2,1,2,0.5,0,0,,0,2,2,0,1,0,1,0,3,0.5,-13
46,38,30,2020-01-12,21-029,SAS,@,TOR,W (+1),0,10:33,1,4,0.25,0,1,0.0,0,0,,0,2,2,0,1,0,1,0,2,0.2,-5
47,39,31,2020-01-15,21-032,SAS,@,MIA,L (-6),0,8:11,1,4,0.25,0,1,0.0,0,0,,0,3,3,0,0,0,0,0,2,0.5,-2
48,40,32,2020-01-17,21-034,SAS,,ATL,L (-1),0,16:36,4,7,0.571,1,2,0.5,0,0,,0,1,1,3,1,0,0,2,9,8.3,8
49,41,33,2020-01-19,21-036,SAS,,MIA,W (+5),0,19:47,2,8,0.25,1,2,0.5,2,2,1.0,0,3,3,2,0,0,0,1,7,4.1,10
50,42,34,2020-01-20,21-037,SAS,@,PHO,W (+2),0,17:33,1,3,0.333,1,2,0.5,0,0,,0,1,1,0,1,1,0,1,3,2.9,-6
51,43,35,2020-01-22,21-039,SAS,@,NOP,W (+4),0,13:28,2,4,0.5,1,1,1.0,1,2,0.5,0,1,1,0,1,0,0,1,6,4.5,-2
52,44,36,2020-01-24,21-041,SAS,,PHO,L (-4),0,16:49,3,6,0.5,0,1,0.0,3,3,1.0,0,0,0,2,1,0,0,2,9,7.6,0
53,45,37,2020-01-26,21-043,SAS,,TOR,L (-4),0,16:21,2,4,0.5,2,3,0.667,3,4,0.75,0,1,1,0,2,0,1,0,9,7.9,10
54,46,38,2020-01-27,21-044,SAS,@,CHI,L (-1),0,14:20,2,4,0.5,1,1,1.0,0,0,,0,1,1,0,0,0,0,2,5,2.5,-8
55,47,39,2020-01-29,21-046,SAS,,UTA,W (+7),0,15:22,1,2,0.5,0,0,,2,2,1.0,0,2,2,1,0,0,1,2,4,2.5,0
56,48,40,2020-02-01,21-049,SAS,,CHO,W (+24),0,19:16,3,6,0.5,0,1,0.0,0,0,,0,3,3,4,1,0,0,1,6,7.3,18
57,49,41,2020-02-03,21-051,SAS,@,LAC,L (-3),0,20:49,1,4,0.25,0,0,,0,0,,0,2,2,0,0,1,0,1,2,0.5,3
58,50,42,2020-02-04,21-052,SAS,@,LAL,L (-27),0,15:13,4,8,0.5,2,2,1.0,1,2,0.5,2,1,3,0,0,1,1,1,11,7.6,-22
59,51,43,2020-02-06,21-054,SAS,@,POR,L (-8),0,12:45,1,3,0.333,0,1,0.0,0,0,,0,1,1,0,0,1,0,0,2,1.3,-9
60,52,44,2020-02-08,21-056,SAS,@,SAC,L (-20),0,19:34,3,8,0.375,0,3,0.0,2,3,0.667,0,1,1,1,1,0,2,1,8,2.8,-28
61,53,45,2020-02-10,21-058,SAS,@,DEN,L (-7),1,26:52,2,6,0.333,0,0,,0,1,0.0,3,2,5,4,2,0,2,3,4,4.5,11
