Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2019-10-24,8384,GSW,H,LAC,L (-19),0,31:28,6,13,.462,0,1,.000,2,3,.667,2,2,4,3,2,0,1,1,14,11.6,+5
2,2,2019-10-27,8387,GSW,A,OKC,L (-28),0,24:04,4,6,.667,0,1,.000,2,2,1.000,1,2,3,1,0,0,0,1,10,9.0,-6
3,3,2019-10-28,8388,GSW,A,NOP,W (+11),0,19:17,4,5,.800,0,0,,0,0,,1,1,2,3,0,0,3,0,8,6.2,-22
4,4,2019-10-30,8390,GSW,H,PHO,L (-11),1,37:33,7,9,.778,0,0,,6,6,1.000,1,2,3,0,1,2,0,2,20,19.4,+19
5,5,2019-11-01,8392,GSW,H,SAS,L (-17),0,20:04,2,3,.667,0,1,.000,2,2,1.000,1,1,2,1,1,0,2,3,6,4.2,-19
6,6,2019-11-02,8393,GSW,H,CHO,L (-6),1,34:59,10,18,.556,0,5,.000,5,8,.625,0,4,4,2,0,1,1,3,25,16.3,-14
7,7,2019-11-04,8395,GSW,H,POR,W (+9),1,39:32,11,19,.579,4,6,.667,8,8,1.000,3,10,13,0,0,1,1,2,34,29.1,+11
8,8,2019-11-06,8397,GSW,A,HOU,L (-17),1,33:43,6,15,.400,2,4,.500,5,5,1.000,0,6,6,3,0,0,1,1,19,13.4,-11
9,9,2019-11-08,8399,GSW,A,MIN,L (-6),1,33:56,3,10,.300,0,1,.000,6,6,1.000,0,1,1,1,0,0,3,6,12,1.8,-9
11,10,2019-11-11,8402,GSW,H,UTA,L (-14),0,29:49,4,10,.400,0,2,.000,0,0,,2,4,6,0,2,0,0,1,8,6.8,+3
12,11,2019-11-13,8404,GSW,A,LAL,L (-26),0,32:23,7,15,.467,0,4,.000,1,2,.500,1,2,3,0,0,0,2,1,15,5.8,-7
13,12,2019-11-15,8406,GSW,H,BOS,L (-5),1,33:25,6,14,.429,1,4,.250,3,5,.600,0,8,8,1,0,0,2,3,16,7.7,-19
14,13,2019-11-17,8408,GSW,A,NOP,L (-8),1,34:40,10,17,.588,2,4,.500,8,10,.800,3,4,7,2,0,0,1,2,30,24.2,+3
15,14,2019-11-19,8410,GSW,A,MEM,W (+19),1,24:22,7,15,.467,0,2,.000,3,3,1.000,1,4,5,3,0,1,2,6,17,9.6,+7
16,15,2019-11-20,8411,GSW,A,DAL,L (-48),1,40:05,8,19,.421,1,4,.250,5,9,.556,2,5,7,0,1,0,2,0,22,12.2,-43
17,16,2019-11-22,8413,GSW,A,UTA,L (-4),1,29:32,5,14,.357,0,4,.000,2,3,.667,2,5,7,5,0,1,1,1,12,9.5,-5
18,17,2019-11-25,8416,GSW,H,OKC,L (-3),1,31:25,6,9,.667,0,0,,1,1,1.000,2,8,10,1,0,1,5,5,13,7.3,-4
19,18,2019-11-27,8418,GSW,H,CHI,W (+14),1,35:41,9,17,.529,2,2,1.000,5,6,.833,3,4,7,3,0,0,1,0,25,20.7,+10
20,19,2019-11-29,8420,GSW,A,MIA,L (-17),1,28:57,4,10,.400,1,3,.333,8,10,.800,0,1,1,1,0,0,2,1,17,9.4,-12
21,20,2019-12-01,8422,GSW,A,ORL,L (-4),1,35:05,6,14,.429,0,1,.000,5,6,.833,4,2,6,2,0,0,1,3,17,11.8,-2
22,21,2019-12-02,8423,GSW,A,ATL,L (-25),1,35:59,9,11,.818,2,2,1.000,4,5,.800,5,4,9,6,0,0,3,2,24,24.6,-17
23,22,2019-12-04,8425,GSW,A,CHO,L (-15),1,36:11,6,13,.462,2,3,.667,2,2,1.000,0,6,6,1,0,0,3,1,16,8.4,-7
24,23,2019-12-06,8427,GSW,A,CHI,W (+2),1,31:22,5,10,.500,0,2,.000,3,4,.750,0,3,3,2,2,1,1,2,13,10.8,+14
25,24,2019-12-09,8430,GSW,H,MEM,L (-8),1,21:29,2,10,.200,0,2,.000,1,1,1.000,1,1,2,0,0,1,2,0,5,-1.5,-14
26,25,2019-12-11,8432,GSW,H,NYK,L (-2),1,16:52,2,6,.333,0,1,.000,1,2,.500,0,1,1,1,0,0,0,2,5,1.4,-4
29,26,2019-12-18,8439,GSW,A,POR,L (-10),0,17:56,5,10,.500,1,4,.250,0,0,,2,2,4,2,1,0,1,3,11,8.2,-2
30,27,2019-12-20,8441,GSW,H,NOP,W (+4),0,6:36,1,2,.500,0,0,,1,1,1.000,0,1,1,1,0,0,0,1,3,2.6,+2
31,28,2019-12-23,8444,GSW,H,MIN,W (+9),0,15:32,3,6,.500,2,2,1.000,0,3,.000,2,0,2,2,2,1,1,2,8,7.5,+4
32,29,2019-12-25,8446,GSW,H,HOU,W (+12),0,6:46,0,1,.000,0,0,,0,0,,3,0,3,2,0,0,1,2,0,1.0,-9
35,30,2019-12-31,8452,GSW,A,SAS,L (-4),0,17:48,1,4,.250,0,1,.000,1,1,1.000,0,0,0,3,0,0,1,1,3,1.3,-7
36,31,2020-01-02,8454,GSW,A,MIN,L (-15),0,26:16,6,14,.429,0,3,.000,1,2,.500,1,6,7,0,0,0,2,1,13,5.3,-7
37,32,2020-01-04,8456,GSW,H,DET,L (-7),0,19:07,4,7,.571,1,1,1.000,0,0,,0,2,2,4,1,0,2,2,9,7.3,0
38,33,2020-01-06,8458,GSW,A,SAC,L (-13),1,30:52,5,9,.556,0,3,.000,2,4,.500,0,4,4,1,1,0,4,0,12,5.8,-19
39,34,2020-01-08,8460,GSW,H,MIL,L (-9),0,12:22,2,5,.400,0,1,.000,0,0,,1,1,2,1,0,0,1,5,4,0.0,-4
40,35,2020-01-10,8462,GSW,A,LAC,L (-9),0,18:34,5,10,.500,0,1,.000,2,2,1.000,2,3,5,1,0,0,0,3,12,8.8,-8
41,36,2020-01-12,8464,GSW,A,MEM,L (-20),0,29:55,5,12,.417,0,1,.000,0,0,,3,2,5,5,5,0,2,1,10,12.4,-12
42,37,2020-01-14,8466,GSW,H,DAL,L (-27),0,25:19,7,11,.636,2,2,1.000,0,0,,1,2,3,0,0,0,2,4,16,8.8,-6
43,38,2020-01-16,8468,GSW,H,DEN,L (-3),0,19:53,4,7,.571,1,1,1.000,7,7,1.000,1,4,5,2,1,0,1,1,16,15.6,-11
44,39,2020-01-18,8470,GSW,H,ORL,W (+14),1,34:38,8,14,.571,2,5,.400,2,2,1.000,1,8,9,1,2,0,1,3,20,17.0,+17
45,40,2020-01-20,8472,GSW,A,POR,L (-5),1,42:13,11,21,.524,0,3,.000,0,1,.000,4,9,13,2,1,0,0,2,22,18.4,-10
