,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2008-10-29,20-052,MIN,,SAC,W (+2),0,18:31,5,8,0.625,0,0,,2,2,1.0,4,5,9,2,1,2,2,4,12,12.9,20
1,2,2,2008-11-01,20-055,MIN,,DAL,L (-10),0,22:32,3,7,0.429,0,2,0.0,3,3,1.0,2,1,3,1,0,0,1,2,9,5.9,0
2,3,3,2008-11-02,20-056,MIN,@,OKC,L (-3),0,17:34,1,2,0.5,0,1,0.0,2,2,1.0,1,3,4,1,1,1,0,2,4,6.2,-9
3,4,4,2008-11-05,20-059,MIN,,SAS,L (-4),0,36:38,4,13,0.308,1,2,0.5,5,6,0.833,4,5,9,2,0,3,0,2,14,13.1,2
4,5,5,2008-11-07,20-061,MIN,@,SAC,L (-12),1,30:13,6,7,0.857,0,0,,8,10,0.8,4,4,8,2,1,0,3,5,20,18.1,0
5,6,6,2008-11-08,20-062,MIN,@,POR,L (-4),1,26:14,0,7,0.0,0,0,,2,4,0.5,6,1,7,1,0,0,1,2,2,-0.3,-6
6,7,7,2008-11-11,20-065,MIN,@,GSW,L (-3),1,26:28,3,6,0.5,0,1,0.0,0,0,,4,5,9,1,0,0,1,3,6,5.8,10
7,8,8,2008-11-15,20-069,MIN,,POR,L (-5),1,24:50,2,9,0.222,0,0,,4,4,1.0,1,3,4,1,0,0,1,1,8,3.4,-12
8,9,9,2008-11-16,20-070,MIN,@,DEN,L (-6),0,16:27,2,9,0.222,0,0,,0,0,,1,5,6,1,1,0,2,1,4,0.0,-11
9,10,10,2008-11-19,20-073,MIN,,PHI,W (+6),0,19:46,2,6,0.333,0,0,,5,5,1.0,1,3,4,1,0,2,1,2,9,7.5,5
10,11,11,2008-11-21,20-075,MIN,,BOS,L (-17),0,25:56,3,10,0.3,0,3,0.0,3,4,0.75,2,3,5,0,2,0,2,3,9,3.9,-1
11,12,12,2008-11-23,20-077,MIN,@,DET,W (+26),0,17:39,0,2,0.0,0,0,,2,2,1.0,1,3,4,0,0,1,0,2,2,2.1,2
12,13,13,2008-11-26,20-080,MIN,,PHO,L (-8),0,15:18,0,3,0.0,0,0,,3,4,0.75,3,2,5,0,1,0,1,2,3,2.4,-8
13,14,14,2008-11-28,20-082,MIN,@,OKC,W (+2),0,17:37,4,7,0.571,0,0,,1,3,0.333,2,3,5,0,0,1,1,3,9,5.7,-1
14,15,15,2008-11-29,20-083,MIN,,DEN,L (-9),0,28:37,7,9,0.778,0,0,,4,4,1.0,6,6,12,2,1,1,1,3,18,21.4,-3
15,16,16,2008-12-01,20-085,MIN,@,CHA,L (-10),0,22:24,3,7,0.429,0,1,0.0,4,6,0.667,2,6,8,1,0,0,0,3,10,8.2,-7
16,17,17,2008-12-03,20-087,MIN,@,ORL,L (-11),0,26:45,6,10,0.6,0,0,,4,4,1.0,8,4,12,2,0,1,2,1,16,17.9,4
17,18,18,2008-12-05,20-089,MIN,@,NJN,L (-29),1,24:59,3,6,0.5,0,0,,0,0,,2,3,5,2,0,0,0,1,6,6.3,-18
