,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,1981-10-30,23-361,KCK,,SAS,L (-11),0,17:00,3,9,0.333,0,0,,1,2,0.5,,,4,1,0.0,1.0,2.0,5,7,,
1,2,2,1981-10-31,23-362,KCK,@,DAL,L (-6),0,12:00,2,3,0.667,0,0,,2,2,1.0,,,1,0,0.0,0.0,1.0,5,6,,
2,3,3,1981-11-04,24-001,KCK,,SDC,W (+1),0,18:00,5,9,0.556,0,0,,2,3,0.667,,,6,3,0.0,0.0,0.0,3,12,,
3,4,4,1981-11-06,24-003,KCK,,HOU,W (+4),0,8:00,0,0,,0,0,,0,0,,,,4,0,0.0,0.0,,4,0,,
4,5,5,1981-11-10,24-007,KCK,@,CHI,L (-12),0,8:00,0,3,0.0,0,0,,0,0,,,,4,0,0.0,1.0,,3,0,,
5,6,6,1981-11-11,24-008,KCK,@,BOS,L (-15),0,19:00,3,6,0.5,0,0,,2,2,1.0,,,7,0,1.0,0.0,,4,8,,
6,7,7,1981-11-13,24-010,KCK,@,PHI,L (-20),1,20:00,1,3,0.333,0,0,,0,2,0.0,,,1,2,2.0,1.0,,4,2,,
7,8,8,1981-11-14,24-011,KCK,@,NJN,L (-11),1,25:00,1,3,0.333,0,0,,3,5,0.6,,,7,1,0.0,3.0,,4,5,,
8,9,9,1981-11-17,24-014,KCK,@,NYK,W (+14),1,10:00,1,2,0.5,0,0,,0,0,,,,1,1,0.0,0.0,,4,2,,
9,10,10,1981-11-19,24-016,KCK,@,IND,L (-3),1,18:00,5,7,0.714,0,0,,2,2,1.0,,,6,1,1.0,0.0,5.0,5,12,,
10,11,11,1981-11-21,24-018,KCK,@,DEN,L (-7),1,14:00,5,6,0.833,0,0,,0,0,,4.0,3.0,7,1,0.0,3.0,0.0,6,10,11.9,
11,12,12,1981-11-25,24-022,KCK,,DET,L (-7),0,13:00,4,4,1.0,0,0,,0,0,,,,4,1,0.0,0.0,,5,8,,
12,13,13,1981-11-27,24-024,KCK,,DEN,L (-8),0,25:00,6,10,0.6,0,0,,3,4,0.75,2.0,6.0,8,1,1.0,0.0,2.0,6,15,10.5,
13,14,14,1981-11-29,24-026,KCK,,GSW,W (+4),0,23:00,4,7,0.571,0,0,,2,3,0.667,1.0,6.0,7,0,1.0,2.0,3.0,4,10,6.6,
14,15,15,1981-12-01,24-028,KCK,@,HOU,W (+2),0,25:00,5,8,0.625,0,0,,6,8,0.75,,,9,1,2.0,1.0,,5,16,,
15,16,16,1981-12-02,24-029,KCK,,POR,L (-5),0,13:00,2,4,0.5,0,0,,0,0,,0.0,0.0,0,0,1.0,0.0,2.0,3,4,-0.2,
16,17,17,1981-12-04,24-031,KCK,,SEA,W (+3),0,10:00,3,5,0.6,0,0,,0,1,0.0,1.0,2.0,3,1,0.0,0.0,0.0,5,6,3.3,
17,18,18,1981-12-06,24-033,KCK,@,LAL,L (-13),0,13:00,2,4,0.5,0,0,,1,1,1.0,,,2,0,0.0,2.0,,5,5,,
18,19,19,1981-12-09,24-036,KCK,,DAL,W (+4),1,21:00,4,8,0.5,0,0,,2,5,0.4,,,8,0,1.0,2.0,,5,10,,
19,20,20,1981-12-11,24-038,KCK,@,UTA,L (-20),1,29:00,9,18,0.5,0,0,,4,5,0.8,,,9,0,0.0,2.0,,3,22,,
20,21,21,1981-12-12,24-039,KCK,@,GSW,L (-2),1,19:00,7,10,0.7,0,0,,3,4,0.75,4.0,2.0,6,0,0.0,0.0,4.0,6,17,9.4,
21,22,22,1981-12-16,24-043,KCK,,PHO,W (+16),1,23:00,7,11,0.636,0,0,,9,10,0.9,2.0,3.0,5,1,1.0,0.0,5.0,4,23,15.1,
22,23,23,1981-12-18,24-045,KCK,,UTA,W (+5),1,26:00,9,13,0.692,0,0,,0,3,0.0,,,9,3,0.0,3.0,,4,18,,
23,24,24,1981-12-19,24-046,KCK,@,PHO,L (-8),1,23:00,6,12,0.5,0,0,,2,3,0.667,5.0,4.0,9,1,0.0,0.0,1.0,4,14,10.4,
24,25,25,1981-12-22,24-049,KCK,@,MIL,W (+5),1,20:00,3,5,0.6,0,0,,3,6,0.5,,,6,2,1.0,0.0,1.0,5,9,,
25,26,26,1981-12-23,24-050,KCK,@,CLE,L (-19),1,19:00,4,7,0.571,0,0,,6,8,0.75,2.0,4.0,6,0,0.0,0.0,1.0,5,14,9.5,
26,27,27,1981-12-26,24-053,KCK,,BOS,L (-5),1,26:00,7,12,0.583,0,0,,5,7,0.714,,,6,3,0.0,1.0,,6,19,,
27,28,28,1981-12-30,24-057,KCK,,DEN,W (+4),1,20:00,6,9,0.667,0,0,,2,6,0.333,1.0,2.0,3,1,0.0,0.0,3.0,6,14,5.1,
28,29,29,1982-01-01,24-059,KCK,@,GSW,L (-32),1,34:00,7,10,0.7,0,0,,7,11,0.636,1.0,5.0,6,0,0.0,0.0,2.0,6,21,13.0,
29,30,30,1982-01-03,24-061,KCK,@,POR,L (-11),1,37:00,14,23,0.609,0,0,,5,6,0.833,8.0,10.0,18,0,0.0,1.0,2.0,6,33,27.0,
30,31,31,1982-01-05,24-063,KCK,@,SDC,L (-8),1,28:00,11,12,0.917,0,0,,6,8,0.75,,,9,0,1.0,1.0,6.0,6,28,,
31,32,32,1982-01-07,24-065,KCK,,NYK,W (+4),1,25:00,5,9,0.556,0,0,,4,4,1.0,,,7,0,0.0,0.0,,2,14,,
32,33,33,1982-01-09,24-067,KCK,@,SAS,L (-13),1,30:00,5,10,0.5,0,0,,3,4,0.75,,,8,0,0.0,2.0,5.0,4,13,,
33,34,34,1982-01-12,24-070,KCK,@,DEN,L (-13),1,21:00,5,7,0.714,0,0,,3,5,0.6,3.0,6.0,9,1,0.0,3.0,0.0,3,13,14.8,
34,35,35,1982-01-13,24-071,KCK,,CLE,W (+13),1,23:00,7,9,0.778,0,0,,1,2,0.5,2.0,2.0,4,3,0.0,1.0,1.0,6,15,12.5,
35,36,36,1982-01-15,24-073,KCK,,NJN,W (+10),1,18:00,2,5,0.4,0,0,,4,6,0.667,,,7,0,1.0,1.0,,4,8,,
36,37,37,1982-01-21,24-079,KCK,,DAL,L (-16),0,21:00,3,4,0.75,0,0,,0,0,,,,5,1,0.0,4.0,0.0,6,6,,
37,38,38,1982-01-23,24-081,KCK,,WSB,L (-3),1,16:00,3,5,0.6,0,0,,0,0,,,,4,0,0.0,0.0,,6,6,,
38,39,39,1982-01-27,24-085,KCK,,SEA,L (-7),0,24:00,8,11,0.727,0,0,,4,10,0.4,2.0,1.0,3,3,1.0,0.0,4.0,5,20,11.9,
39,40,40,1982-01-28,24-086,KCK,@,SAS,L (-11),0,24:00,3,10,0.3,0,0,,4,9,0.444,,,3,1,0.0,1.0,5.0,5,10,,
40,41,41,1982-02-02,24-091,KCK,@,POR,L (-5),1,29:00,6,10,0.6,0,0,,1,4,0.25,0.0,5.0,5,2,0.0,0.0,3.0,5,13,5.1,
41,42,42,1982-02-03,24-092,KCK,@,SEA,L (-10),0,24:00,9,12,0.75,0,0,,3,3,1.0,3.0,7.0,10,0,,,3.0,6,21,,
42,43,43,1982-02-05,24-094,KCK,,SAS,W (+7),1,25:00,3,8,0.375,0,0,,2,3,0.667,,,10,1,1.0,0.0,3.0,5,8,,
43,44,44,1982-02-07,24-096,KCK,,HOU,L (-16),1,33:00,3,10,0.3,0,0,,4,5,0.8,,,4,0,1.0,1.0,,4,10,,
44,45,45,1982-02-10,24-099,KCK,,LAL,W (+23),1,19:00,4,7,0.571,0,0,,2,2,1.0,,,5,2,0.0,2.0,,5,10,,
45,46,46,1982-02-12,24-101,KCK,,UTA,L (-15),1,23:00,4,6,0.667,0,0,,1,1,1.0,,,5,1,0.0,1.0,,6,9,,
46,47,47,1982-02-14,24-103,KCK,,GSW,L (-10),1,37:00,7,8,0.875,0,0,,1,7,0.143,4.0,6.0,10,2,3.0,2.0,4.0,5,15,14.2,
47,48,48,1982-02-16,24-105,KCK,@,DEN,L (-13),1,32:00,6,10,0.6,0,0,,5,7,0.714,3.0,7.0,10,2,0.0,2.0,2.0,4,17,15.0,
48,49,49,1982-02-17,24-106,KCK,,PHO,W (+3),1,19:00,6,12,0.5,0,0,,3,3,1.0,5.0,2.0,7,2,0.0,2.0,3.0,5,15,10.9,
49,50,50,1982-02-19,24-108,KCK,,SDC,W (+16),1,25:00,6,6,1.0,0,0,,2,4,0.5,,,10,1,0.0,2.0,2.0,6,14,,
50,51,51,1982-02-21,24-110,KCK,,MIL,L (-6),1,31:00,10,15,0.667,0,0,,4,11,0.364,,,5,2,0.0,0.0,6.0,5,24,,
51,52,52,1982-02-23,24-112,KCK,@,ATL,L (-9),1,12:00,1,2,0.5,0,0,,0,0,,0.0,0.0,0,1,0.0,1.0,,4,2,,
52,53,53,1982-02-24,24-113,KCK,,POR,L (-12),1,24:00,5,6,0.833,0,0,,2,3,0.667,2.0,4.0,6,7,1.0,0.0,2.0,6,12,13.5,
53,54,54,1982-02-26,24-115,KCK,@,WSB,L (-2),1,28:00,5,8,0.625,0,0,,1,3,0.333,,,6,3,1.0,2.0,,6,11,,
