,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,1982-10-29,22-190,DAL,@,DEN,W (+8),1,26:00,3,6,0.5,0,1,0.0,2,2,1.0,,,6,2,,4.0,2,3,8,,
1,2,2,1982-10-30,22-191,DAL,,UTA,L (-5),1,9:00,2,3,0.667,0,0,,2,3,0.667,,,3,0,,0.0,0,5,6,,
2,3,3,1982-11-02,22-194,DAL,@,HOU,W (+10),1,16:00,3,4,0.75,0,0,,0,0,,1.0,1.0,2,1,2.0,2.0,2,3,6,6.3,
3,4,4,1982-11-03,22-195,DAL,,HOU,W (+1),1,22:00,5,6,0.833,0,0,,3,3,1.0,3.0,0.0,3,4,1.0,0.0,0,4,13,15.1,
4,5,5,1982-11-05,22-197,DAL,@,KCK,W (+5),1,28:00,4,5,0.8,0,0,,0,1,0.0,,,11,1,0.0,1.0,3,4,8,,
5,6,6,1982-11-06,22-198,DAL,,PHO,L (-12),1,18:00,2,3,0.667,0,0,,0,0,,1.0,2.0,3,6,1.0,0.0,2,5,4,5.2,
6,7,7,1982-11-10,22-202,DAL,,SEA,L (-3),0,28:00,2,5,0.4,0,0,,0,2,0.0,3.0,5.0,8,1,1.0,1.0,0,4,4,4.9,
7,8,8,1982-11-12,22-204,DAL,@,BOS,L (-8),1,16:00,3,5,0.6,0,0,,1,1,1.0,0.0,1.0,1,1,0.0,0.0,1,4,7,3.1,
8,9,9,1982-11-13,22-205,DAL,,DEN,L (-10),1,19:00,2,5,0.4,0,0,,2,2,1.0,,,5,5,,,4,2,6,,
9,10,10,1982-11-17,22-209,DAL,,LAL,W (+1),1,20:00,3,8,0.375,0,0,,2,4,0.5,4.0,2.0,6,1,0.0,1.0,1,5,8,4.6,
10,11,11,1982-11-20,22-212,DAL,,KCK,L (-7),1,20:00,4,4,1.0,0,0,,1,4,0.25,,,4,1,3.0,1.0,1,3,9,,
11,12,12,1982-11-24,22-216,DAL,,CHI,W (+6),0,17:00,3,5,0.6,0,0,,1,2,0.5,2.0,2.0,4,1,3.0,1.0,3,4,7,6.1,
12,13,13,1982-11-27,22-219,DAL,,SAS,L (-1),0,12:00,3,5,0.6,0,0,,0,0,,,,2,1,0.0,1.0,0,2,6,,
13,14,14,1982-11-30,22-222,DAL,@,DEN,W (+11),0,22:00,3,7,0.429,0,0,,0,0,,7.0,4.0,11,0,0.0,0.0,1,4,6,5.8,
14,15,15,1982-12-02,22-224,DAL,,GSW,W (+10),0,12:00,2,7,0.286,0,0,,2,2,1.0,2.0,3.0,5,0,0.0,1.0,1,2,6,3.1,
15,16,16,1982-12-04,22-226,DAL,,WSB,L (-10),0,20:00,1,2,0.5,0,0,,4,4,1.0,,,4,1,0.0,0.0,1,3,6,,
16,17,17,1982-12-07,22-229,DAL,@,SAS,L (-14),0,14:00,2,4,0.5,0,0,,0,0,,0.0,2.0,2,0,2.0,1.0,0,5,4,3.3,
17,18,18,1982-12-08,22-230,DAL,,SEA,W (+16),0,23:00,3,4,0.75,0,0,,1,2,0.5,4.0,3.0,7,4,0.0,2.0,1,4,7,10.3,
18,19,19,1982-12-10,22-232,DAL,@,DET,W (+1),0,24:00,4,9,0.444,0,0,,7,8,0.875,,,15,2,2.0,3.0,0,5,15,,
19,20,20,1982-12-11,22-233,DAL,,SDC,W (+6),0,26:00,1,2,0.5,0,0,,0,2,0.0,,,3,6,3.0,4.0,0,5,2,,
