Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
14,14,1981-11-25,23-282,IND,@,CLE,W (+6),1,26:00,5,7,.714,0,0,,3,4,.750,2,4,6,0,0,1,0,3,13,11.8
15,15,1981-11-27,23-284,IND,,PHI,L (-12),1,21:00,2,8,.250,0,0,,2,2,1.000,,,9,1,0,2,,2,6,
16,16,1981-11-28,23-285,IND,@,WSB,W (+2),1,30:00,7,12,.583,0,0,,1,1,1.000,,,9,1,0,4,,3,15,
17,17,1981-12-01,23-288,IND,,BOS,W (+3),1,31:00,5,16,.313,0,0,,2,4,.500,,,10,4,,3,,2,12,
18,18,1981-12-04,23-291,IND,,DET,W (+10),1,30:00,10,12,.833,0,0,,1,2,.500,,,9,1,0,1,,2,21,
19,19,1981-12-08,23-295,IND,@,CHI,L (-2),1,34:00,2,10,.200,0,0,,2,4,.500,,,6,0,4,4,1,2,6,
20,20,1981-12-09,23-296,IND,,UTA,W (+36),1,22:00,5,9,.556,0,0,,1,2,.500,,,9,0,,2,,2,11,
21,21,1981-12-11,23-298,IND,@,MIL,L (-3),1,22:00,4,8,.500,0,0,,2,2,1.000,,,2,0,0,2,0,2,10,
22,22,1981-12-12,23-299,IND,,NJN,W (+13),1,31:00,7,11,.636,0,,,2,3,.667,,,5,1,1,2,,3,16,
23,23,1981-12-15,23-302,IND,,MIL,L (-8),1,22:00,3,9,.333,0,0,,0,1,.000,,,6,3,2,0,1,5,6,
24,24,1981-12-17,23-304,IND,@,DET,W (+4),1,19:00,8,13,.615,0,0,,0,1,.000,,,4,1,1,,,5,16,
25,25,1981-12-18,23-305,IND,,CLE,W (+36),1,31:00,5,12,.417,0,0,,3,3,1.000,4,8,12,2,1,3,2,0,13,14.3
26,26,1981-12-22,23-309,IND,,ATL,W (+4),1,33:00,10,16,.625,0,0,,6,6,1.000,,,6,4,1,2,,3,26,
27,27,1981-12-25,23-312,IND,@,WSB,L (-17),1,35:00,9,14,.643,0,0,,1,1,1.000,,,5,0,0,,,0,19,
28,28,1981-12-26,23-313,IND,,NYK,L (-6),1,34:00,7,11,.636,0,0,,6,10,.600,,,11,3,3,5,,2,20,
29,29,1981-12-28,23-315,IND,@,NJN,W (+8),1,43:00,4,10,.400,0,0,,1,2,.500,,,10,2,1,7,,2,9,
30,30,1981-12-29,23-316,IND,,MIL,L (-11),1,34:00,5,14,.357,0,0,,0,0,,,,6,1,1,1,2,0,10,
31,31,1982-01-02,23-320,IND,,WSB,L (-4),1,25:00,3,8,.375,0,,,0,1,.000,,,7,2,,,,1,6,
32,32,1982-01-05,23-323,IND,,PHO,W (+5),1,26:00,1,6,.167,0,0,,0,0,,1,5,6,1,1,3,1,1,2,2.8
33,33,1982-01-08,23-326,IND,@,UTA,L (-6),1,34:00,11,22,.500,0,0,,2,3,.667,,,11,3,1,3,,2,24,
34,34,1982-01-09,23-327,IND,@,GSW,L (-9),1,28:00,5,13,.385,0,0,,3,4,.750,4,4,8,1,1,2,1,3,13,10.4
35,35,1982-01-12,23-330,IND,@,POR,L (-12),1,21:00,2,10,.200,0,0,,0,0,,5,1,6,1,0,2,1,2,4,1.9
36,36,1982-01-13,23-331,IND,@,SEA,L (-20),1,34:00,9,15,.600,0,0,,3,4,.750,6,7,13,0,0,1,3,1,21,17.3
37,37,1982-01-15,23-333,IND,,LAL,L (-5),1,30:00,3,8,.375,0,0,,0,0,,,,16,3,,9,,3,6,
38,38,1982-01-17,23-335,IND,,CHI,W (+13),1,23:00,5,13,.385,0,0,,1,1,1.000,4,6,10,1,0,0,2,4,11,5.6
39,39,1982-01-19,23-337,IND,@,CHI,L (-10),1,13:00,2,5,.400,0,0,,0,0,,0,1,1,2,0,0,3,4,4,-1.6
40,40,1982-01-20,23-338,IND,@,BOS,L (-9),1,32:00,5,11,.455,0,0,,3,5,.600,,,9,1,,3,,2,13,
41,41,1982-01-22,23-340,IND,,PHI,L (-7),1,37:00,8,13,.615,0,0,,6,12,.500,,,10,3,0,2,1,3,22,
42,42,1982-01-23,23-341,IND,@,SAS,W (+9),1,31:00,7,15,.467,0,0,,0,0,,,,10,2,0,2,4,0,14,
43,43,1982-01-26,23-344,IND,@,HOU,L (-10),1,6:00,0,2,.000,0,,,0,0,,,,2,0,0,0,,0,0,
44,44,1982-02-02,23-351,IND,,BOS,L (-4),1,33:00,8,17,.471,0,0,,1,2,.500,,,12,0,1,2,1,4,17,
45,45,1982-02-03,23-352,IND,@,CLE,L (-4),1,32:00,5,9,.556,0,0,,0,0,,3,5,8,2,1,3,3,2,10,10.0
46,46,1982-02-04,23-353,IND,,DEN,W (+17),1,29:00,5,12,.417,0,0,,0,2,.000,4,9,13,3,1,2,5,3,10,6.6
47,47,1982-02-06,23-355,IND,,DAL,L (-6),1,26:00,6,8,.750,0,0,,2,2,1.000,,,7,2,,4,3,2,14,
48,48,1982-02-09,23-358,IND,,MIL,L (-7),1,31:00,5,10,.500,0,,,0,0,,,,7,1,,2,,5,10,
49,49,1982-02-10,23-359,IND,@,PHI,L (-6),1,34:00,4,6,.667,0,0,,3,6,.500,,,3,3,,2,,2,11,
50,50,1982-02-13,23-362,IND,@,CLE,W (+1),1,32:00,3,12,.250,0,0,,2,2,1.000,1,9,10,2,1,2,0,1,8,7.6
51,51,1982-02-14,23-363,IND,,POR,W (+16),1,33:00,5,15,.333,0,0,,1,4,.250,4,11,15,4,0,4,2,2,11,10.2
52,52,1982-02-17,24-001,IND,@,MIL,L (-11),1,30:00,4,11,.364,1,1,1.000,0,0,,,,8,1,0,1,5,4,9,
53,53,1982-02-18,24-002,IND,,SDC,W (+5),1,25:00,7,13,.538,0,0,,3,3,1.000,,,8,0,0,1,1,1,17,
54,54,1982-02-20,24-004,IND,@,DET,L (-15),1,27:00,2,9,.222,0,0,,1,4,.250,,,7,2,3,3,,2,5,
55,55,1982-02-21,24-005,IND,,NJN,W (+11),1,27:00,7,11,.636,0,0,,1,2,.500,,,14,2,1,1,,3,15,
56,56,1982-02-24,24-008,IND,,NYK,W (+31),1,27:00,7,14,.500,0,,,2,2,1.000,,,9,0,1,,3,1,16,
57,57,1982-02-26,24-010,IND,,SAS,W (+8),1,26:00,5,13,.385,0,0,,2,2,1.000,,,8,2,0,1,1,4,12,
58,58,1982-02-28,24-012,IND,,DET,W (+11),1,24:00,5,8,.625,0,0,,1,1,1.000,,,6,4,0,3,,2,11,
59,59,1982-03-02,24-014,IND,@,DEN,W (+8),1,27:00,5,12,.417,0,0,,6,8,.750,4,2,6,3,0,2,1,4,16,13.1
60,60,1982-03-03,24-015,IND,@,KCK,L (-38),1,27:00,1,4,.250,0,0,,1,2,.500,,,6,1,0,1,,1,3,
61,61,1982-03-07,24-019,IND,@,DAL,W (+2),1,32:00,6,9,.667,0,0,,3,3,1.000,,,14,1,,2,2,2,15,
62,62,1982-03-09,24-021,IND,,GSW,L (-7),1,30:00,6,14,.429,0,0,,0,0,,1,8,9,1,0,5,2,2,12,9.1
63,63,1982-03-10,24-022,IND,@,BOS,L (-21),1,26:00,5,14,.357,0,0,,1,1,1.000,,,5,2,1,1,,1,11,
64,64,1982-03-12,24-024,IND,@,WSB,L (-5),1,35:00,1,13,.077,0,,,8,10,.800,,,10,6,,4,,5,10,
65,65,1982-03-13,24-025,IND,@,ATL,L (-20),1,24:00,7,14,.500,0,0,,3,3,1.000,,,7,1,0,1,,2,17,
66,66,1982-03-16,24-028,IND,,SEA,W (+13),1,36:00,9,13,.692,0,0,,0,0,,1,6,7,2,0,3,3,3,18,14.3
67,67,1982-03-19,24-031,IND,@,PHI,L (-17),1,26:00,8,11,.727,0,0,,2,2,1.000,,,3,1,0,3,,1,18,
68,68,1982-03-20,24-032,IND,,NJN,W (+3),1,37:00,4,7,.571,0,,,0,0,,,,6,3,,4,,2,8,
69,69,1982-03-24,24-036,IND,,WSB,L (-8),1,29:00,4,12,.333,0,0,,2,3,.667,,,7,3,0,1,1,1,10,
70,70,1982-03-26,24-038,IND,,ATL,L (-13),1,27:00,3,6,.500,0,,,0,2,.000,,,9,1,0,0,,4,6,
71,71,1982-03-28,24-040,IND,,CHI,W (+1),0,29:00,5,14,.357,0,0,,3,3,1.000,4,5,9,6,1,1,0,0,13,15.4
72,72,1982-03-30,24-042,IND,@,NYK,L (-4),0,32:00,4,9,.444,0,0,,3,3,1.000,,,2,3,1,0,,5,11,
73,73,1982-03-31,24-043,IND,,DET,W (+2),1,24:00,6,11,.545,0,0,,2,3,.667,,,7,1,,,,2,14,
74,74,1982-04-03,24-046,IND,@,DET,L (-3),1,33:00,7,12,.583,0,0,,4,8,.500,,,13,0,1,3,,3,18,
75,75,1982-04-04,24-047,IND,@,MIL,L (-14),1,37:00,8,14,.571,0,0,,0,0,,,,5,3,2,1,2,4,16,
76,76,1982-04-07,24-050,IND,,WSB,L (-12),1,34:00,6,14,.429,0,,,0,0,,,,14,0,1,1,1,1,12,
77,77,1982-04-09,24-052,IND,,CLE,W (+3),1,31:00,5,14,.357,0,1,.000,2,2,1.000,5,4,9,1,1,4,1,5,12,10.4
78,78,1982-04-10,24-053,IND,@,NJN,L (-29),1,35:00,10,19,.526,1,1,1.000,2,2,1.000,,,7,3,,2,6,2,23,
79,79,1982-04-13,24-056,IND,,PHI,L (-4),1,31:00,4,7,.571,0,0,,3,6,.500,,,6,3,,1,,2,11,
80,80,1982-04-15,24-058,IND,,ATL,W (+6),1,29:00,4,10,.400,0,,,0,0,,,,7,2,,2,,4,8,
81,81,1982-04-16,24-059,IND,@,ATL,L (-18),1,40:00,8,15,.533,0,,,1,2,.500,,,10,2,2,4,,3,17,
82,82,1982-04-18,24-061,IND,@,CHI,L (-8),1,33:00,7,13,.538,0,0,,1,1,1.000,2,5,7,1,1,3,1,1,15,14.0
1,1,1982-10-29,24-255,IND,,WSB,W (+3),1,38:00,9,17,.529,0,0,,1,1,1.000,3,8,11,3,0,3,5,2,19,13.6
2,2,1982-10-31,24-257,IND,,DET,L (-3),1,23:00,8,15,.533,0,0,,2,2,1.000,4,6,10,2,0,3,4,5,18,12.8
3,3,1982-11-03,24-260,IND,@,BOS,L (-7),1,29:00,11,14,.786,0,0,,2,2,1.000,2,4,6,1,1,3,3,6,24,19.6
4,4,1982-11-06,24-263,IND,@,WSB,L (-4),1,40:00,11,22,.500,0,,,0,0,,,,8,3,,0,,2,22,
5,5,1982-11-09,24-266,IND,,SDC,W (+5),1,23:00,7,13,.538,0,0,,2,2,1.000,1,3,4,3,0,0,2,5,16,9.4
6,6,1982-11-10,24-267,IND,@,DET,L (-24),1,26:00,5,8,.625,0,0,,2,2,1.000,1,1,2,1,0,0,3,1,12,6.7
7,7,1982-11-12,24-269,IND,@,PHI,W (+9),1,23:00,3,7,.429,0,0,,0,0,,,,5,5,,3,,2,6,
8,8,1982-11-13,24-270,IND,,CHI,W (+4),1,27:00,8,13,.615,0,0,,1,2,.500,1,6,7,1,0,0,6,2,17,7.1
9,9,1982-11-16,24-273,IND,@,MIL,L (-12),1,35:00,10,15,.667,0,0,,0,1,.000,0,7,7,1,0,0,8,5,20,5.9
10,10,1982-11-17,24-274,IND,,GSW,W (+2),1,36:00,15,24,.625,0,0,,1,1,1.000,5,4,9,6,0,1,3,5,31,24.8
11,11,1982-11-19,24-276,IND,,HOU,L (-11),1,28:00,6,11,.545,0,1,.000,0,0,,,,7,2,,1,4,5,12,
12,12,1982-11-21,24-278,IND,,MIL,L (-11),1,29:00,5,13,.385,0,0,,1,3,.333,4,6,10,5,0,2,2,4,11,9.0
13,13,1982-11-24,24-281,IND,,PHI,L (-15),0,20:00,6,14,.429,0,0,,0,0,,,,4,2,,3,2,1,12,
14,14,1982-11-26,24-283,IND,,WSB,L (-2),0,28:00,5,12,.417,0,0,,0,2,.000,,,11,3,0,3,0,2,10,
15,15,1982-12-01,24-288,IND,,MIL,L (-20),0,26:00,4,10,.400,0,0,,2,2,1.000,1,4,5,8,2,1,3,2,10,11.0
16,16,1982-12-03,24-290,IND,,CLE,W (+8),1,30:00,3,11,.273,0,0,,0,0,,2,5,7,6,0,4,2,0,6,7.4
17,17,1982-12-04,24-291,IND,@,CLE,L (-20),0,23:00,4,8,.500,0,0,,1,2,.500,1,1,2,2,3,2,4,1,9,7.0
18,18,1982-12-08,24-295,IND,,DEN,W (+4),1,33:00,7,12,.583,0,0,,1,2,.500,1,8,9,6,0,3,5,1,15,13.0
19,19,1982-12-10,24-297,IND,,NYK,W (+8),1,27:00,5,11,.455,0,0,,5,6,.833,,,3,1,,6,1,3,15,
20,20,1982-12-12,24-299,IND,@,MIL,L (-12),1,37:00,7,16,.438,0,1,.000,8,10,.800,1,6,7,4,0,1,6,3,22,11.6
21,21,1982-12-15,24-302,IND,,ATL,L (-6),1,29:00,7,16,.438,0,1,.000,1,1,1.000,2,4,6,0,0,0,3,4,15,4.6
22,22,1982-12-17,24-304,IND,@,HOU,L (-7),1,35:00,9,17,.529,0,0,,2,3,.667,,,6,2,0,0,2,5,20,
23,23,1982-12-18,24-305,IND,@,CHI,L (-4),1,30:00,10,17,.588,0,0,,2,3,.667,,,8,4,,4,4,3,22,
24,24,1982-12-22,24-309,IND,@,CLE,L (-2),1,34:00,5,13,.385,0,0,,3,5,.600,2,6,8,4,0,3,4,2,13,8.4
25,25,1982-12-26,24-313,IND,,NYK,W (+6),1,40:00,7,17,.412,0,0,,2,2,1.000,4,11,15,1,0,3,1,4,16,13.2
26,26,1982-12-28,24-315,IND,@,DEN,L (-5),1,31:00,9,16,.563,0,0,,0,0,,0,8,8,0,1,3,1,6,18,12.5
27,27,1982-12-30,24-317,IND,@,UTA,W (+1),1,31:00,14,25,.560,0,0,,3,5,.600,,,6,8,,1,,2,31,
28,28,1983-01-02,24-320,IND,@,GSW,L (-9),1,33:00,6,16,.375,0,0,,0,0,,5,4,9,4,0,2,6,3,12,4.9
29,29,1983-01-04,24-322,IND,@,POR,L (-2),1,39:00,7,13,.538,0,0,,6,6,1.000,1,5,6,3,0,4,1,2,20,19.0
30,30,1983-01-05,24-323,IND,@,SEA,W (+4),1,33:00,3,11,.273,0,0,,2,2,1.000,1,7,8,4,0,2,1,4,8,5.9
31,31,1983-01-07,24-325,IND,,PHO,L (-7),1,30:00,4,11,.364,0,0,,1,2,.500,1,4,5,4,1,3,1,2,9,8.5
32,32,1983-01-12,24-330,IND,,NJN,L (-6),1,31:00,5,12,.417,0,1,.000,6,8,.750,0,9,9,7,4,4,0,4,16,21.6
33,33,1983-01-14,24-332,IND,,CHI,L (-3),1,41:00,15,23,.652,0,0,,1,2,.500,1,10,11,4,1,2,7,3,31,21.2
34,34,1983-01-15,24-333,IND,@,PHI,L (-9),1,38:00,5,13,.385,0,1,.000,0,0,,,,5,5,1,1,,3,10,
35,35,1983-01-18,24-336,IND,,BOS,L (-4),1,38:00,7,13,.538,0,0,,2,2,1.000,1,8,9,2,1,2,7,5,16,7.6
36,36,1983-01-20,24-338,IND,@,SDC,L (-5),1,40:00,12,21,.571,0,0,,1,1,1.000,2,8,10,2,2,9,4,3,25,23.4
37,37,1983-01-21,24-339,IND,@,PHO,W (+1),1,37:00,8,16,.500,0,0,,0,2,.000,1,12,13,4,2,1,5,2,16,11.2
38,38,1983-01-23,24-341,IND,@,LAL,L (-3),1,38:00,13,26,.500,0,0,,4,4,1.000,1,9,10,1,1,2,,2,30,
39,39,1983-01-25,24-343,IND,,DAL,L (-8),1,35:00,7,13,.538,0,0,,2,4,.500,2,4,6,4,0,2,4,3,16,10.5
40,40,1983-01-27,24-345,IND,,SAS,L (-5),1,36:00,13,18,.722,0,0,,2,2,1.000,4,5,9,3,0,1,3,2,28,23.9
41,41,1983-01-29,24-347,IND,,KCK,W (+11),1,23:00,6,12,.500,0,0,,1,2,.500,,,4,3,0,1,,5,13,
42,42,1983-02-01,24-350,IND,@,NJN,L (-9),1,34:00,8,19,.421,0,1,.000,11,12,.917,1,6,7,1,0,2,2,1,27,18.7
43,43,1983-02-02,24-351,IND,,DET,W (+6),1,27:00,5,9,.556,0,0,,4,6,.667,0,4,4,7,0,4,3,3,14,13.6
44,44,1983-02-04,24-353,IND,,BOS,L (-9),1,36:00,5,16,.313,0,0,,4,6,.667,,,11,5,1,1,3,1,14,
45,45,1983-02-06,24-355,IND,@,WSB,L (-4),1,32:00,8,18,.444,0,0,,2,3,.667,2,4,6,4,1,5,3,2,18,14.3
46,46,1983-02-07,24-356,IND,@,NYK,L (-6),1,31:00,11,18,.611,0,0,,2,2,1.000,3,11,14,4,1,2,4,3,24,21.2
47,47,1983-02-09,24-358,IND,@,NJN,L (-15),1,32:00,5,14,.357,0,0,,1,2,.500,2,4,6,1,0,0,5,1,11,0.7
48,48,1983-02-10,24-359,IND,,CLE,L (-4),1,36:00,5,12,.417,0,0,,6,12,.500,1,9,10,5,2,0,3,1,16,12.7
49,49,1983-02-15,24-364,IND,@,CHI,W (+3),1,31:00,10,15,.667,0,0,,0,0,,0,6,6,3,0,2,1,3,20,16.6
50,50,1983-02-16,25-000,IND,,CHI,L (-4),1,33:00,9,16,.563,0,0,,4,8,.500,3,9,12,5,3,1,2,3,22,21.6
51,51,1983-02-18,25-002,IND,@,MIL,L (-27),1,29:00,4,11,.364,0,0,,0,0,,,,6,2,1,2,3,4,8,
52,52,1983-02-20,25-004,IND,,LAL,L (-14),1,32:00,7,20,.350,0,1,.000,0,3,.000,2,6,8,4,1,0,4,2,14,3.8
53,53,1983-02-22,25-006,IND,,NJN,L (-2),1,43:00,14,25,.560,0,0,,6,6,1.000,3,3,6,5,1,3,2,3,34,28.5
54,54,1983-02-25,25-009,IND,,NYK,L (-12),1,35:00,7,15,.467,0,0,,1,1,1.000,,,6,5,,2,1,4,15,
55,55,1983-02-27,25-011,IND,,ATL,L (-18),1,36:00,4,12,.333,0,0,,3,5,.600,1,5,6,4,0,1,4,0,11,5.1
56,56,1983-03-01,25-013,IND,@,ATL,L (-3),1,36:00,11,24,.458,0,1,.000,1,1,1.000,3,3,6,5,1,3,2,3,23,17.0
57,57,1983-03-04,25-016,IND,@,KCK,L (-17),1,33:00,7,14,.500,0,0,,5,6,.833,,,14,3,1,2,,2,19,
58,58,1983-03-06,25-018,IND,@,CHI,L (-8),1,38:00,8,14,.571,0,0,,2,2,1.000,4,5,9,2,1,2,1,5,18,16.5
59,59,1983-03-08,25-020,IND,@,DET,L (-6),1,37:00,8,14,.571,0,0,,1,2,.500,1,4,5,5,0,5,5,1,17,13.5
60,60,1983-03-09,25-021,IND,,POR,L (-4),1,29:00,5,11,.455,0,0,,1,2,.500,2,9,11,6,0,3,2,6,11,10.9
61,61,1983-03-11,25-023,IND,,SEA,L (-6),1,24:00,4,10,.400,0,0,,0,2,.000,4,3,7,1,1,2,1,4,8,6.0
62,62,1983-03-13,25-025,IND,,DET,W (+4),1,42:00,12,20,.600,0,0,,0,1,.000,4,4,8,5,0,2,5,2,24,17.5
63,63,1983-03-15,25-027,IND,,PHI,L (-4),1,40:00,10,15,.667,0,0,,1,3,.333,1,4,5,3,3,2,2,4,21,18.5
64,64,1983-03-17,25-029,IND,@,DAL,L (-15),1,26:00,3,9,.333,0,0,,1,2,.500,3,4,7,3,1,0,3,4,7,3.3
65,65,1983-03-19,25-031,IND,@,SAS,L (-20),1,29:00,8,17,.471,0,0,,2,2,1.000,,,10,1,0,4,,1,18,
66,66,1983-03-22,25-034,IND,,ATL,L (-9),1,30:00,4,13,.308,0,0,,0,0,,0,8,8,3,0,3,3,3,8,2.9
67,67,1983-03-23,25-035,IND,@,DET,L (-13),1,34:00,7,16,.438,0,0,,0,0,,4,2,6,5,0,4,4,0,14,11.3
68,68,1983-03-25,25-037,IND,,UTA,W (+2),1,13:00,9,21,.429,0,0,,1,2,.500,,,15,4,1,5,1,5,19,
69,69,1983-03-27,25-039,IND,@,WSB,L (-19),1,30:00,9,13,.692,0,0,,0,1,.000,2,4,6,3,0,2,5,3,18,12.0
70,70,1983-03-29,25-041,IND,,BOS,W (+29),1,25:00,10,14,.714,0,0,,0,0,,1,3,4,3,1,0,2,5,20,14.9
71,71,1983-03-30,25-042,IND,@,BOS,L (-26),1,34:00,7,17,.412,0,0,,4,4,1.000,2,3,5,1,2,1,2,3,18,11.4
72,72,1983-04-01,25-044,IND,,WSB,L (-14),1,41:00,5,13,.385,0,0,,6,6,1.000,,,10,5,2,0,2,5,16,
73,73,1983-04-02,25-045,IND,@,ATL,L (-10),1,34:00,12,19,.632,0,0,,2,3,.667,,,5,1,0,1,,0,26,
74,74,1983-04-06,25-049,IND,@,NJN,L (-11),1,30:00,7,14,.500,0,0,,5,6,.833,2,5,7,3,1,0,3,3,19,13.4
75,75,1983-04-08,25-051,IND,@,PHI,L (-8),1,30:00,7,12,.583,0,0,,3,5,.600,,,5,3,1,4,,6,17,
76,76,1983-04-10,25-053,IND,@,CLE,L (-5),1,30:00,6,15,.400,0,0,,2,2,1.000,1,8,9,3,0,6,3,1,14,11.9
77,77,1983-04-11,25-054,IND,@,NYK,L (-29),1,26:00,4,12,.333,0,0,,3,4,.750,2,2,4,1,0,4,2,5,11,5.3
78,78,1983-04-13,25-056,IND,,MIL,W (+23),1,27:00,4,11,.364,0,0,,1,2,.500,0,4,4,4,2,2,1,2,9,8.1
