,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,1988-11-05,21-347,WSB,,CHI,L (-13),0,20:00,7,16,0.438,0,1,0.0,5,8,0.625,1,0,1,3,0,0,3,3,19,8.0,
1,2,2,1988-11-08,21-350,WSB,@,NJN,L (-8),0,10:00,2,7,0.286,0,2,0.0,2,5,0.4,0,1,1,1,0,0,1,2,6,-0.1,
2,3,3,1988-11-09,21-351,WSB,,NYK,L (-7),0,19:00,4,8,0.5,1,1,1.0,4,6,0.667,0,0,0,4,1,0,1,4,13,9.4,
3,4,4,1988-11-11,21-353,WSB,,CHH,W (+9),0,17:00,5,8,0.625,0,0,,4,4,1.0,2,1,3,0,1,0,2,5,14,9.1,
4,5,5,1988-11-12,21-354,WSB,@,NYK,L (-10),0,22:00,3,7,0.429,0,1,0.0,6,8,0.75,0,0,0,2,3,0,1,1,12,10.5,
5,6,6,1988-11-18,21-360,WSB,@,BOS,L (-6),0,16:00,6,15,0.4,0,1,0.0,3,3,1.0,1,1,2,2,1,0,2,3,15,7.1,
6,7,7,1988-11-19,21-361,WSB,,BOS,W (+4),0,11:00,1,3,0.333,0,0,,4,4,1.0,0,0,0,2,0,0,1,3,6,3.5,
7,8,8,1988-11-22,21-364,WSB,,PHI,L (-27),0,18:00,4,15,0.267,0,1,0.0,1,1,1.0,1,0,1,0,0,0,1,3,9,-1.4,
8,9,9,1988-11-23,21-365,WSB,@,MIL,L (-22),0,25:00,3,7,0.429,0,0,,7,7,1.0,0,1,1,0,0,0,3,3,13,5.4,
9,10,10,1988-11-25,22-001,WSB,@,IND,W (+5),0,14:00,4,6,0.667,0,0,,2,3,0.667,2,0,2,0,0,0,1,1,10,7.0,
10,11,11,1988-11-26,22-002,WSB,@,CHH,W (+7),0,13:00,5,7,0.714,0,0,,2,2,1.0,0,0,0,3,0,0,1,1,12,9.8,
11,12,12,1988-12-01,22-007,WSB,@,ATL,L (-12),0,24:00,3,6,0.5,0,0,,8,12,0.667,0,1,1,5,1,0,2,1,14,11.8,
12,13,13,1988-12-02,22-008,WSB,,DET,L (-6),0,15:00,2,9,0.222,0,2,0.0,0,0,,1,0,1,1,1,0,0,3,4,-0.3,
13,14,14,1988-12-04,22-010,WSB,@,LAL,L (-7),0,6:00,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,2,0,0,-2.7,
14,15,15,1988-12-06,22-012,WSB,@,PHO,L (-38),0,17:00,7,13,0.538,0,0,,6,12,0.5,2,1,3,1,0,0,0,1,20,13.3,
15,16,16,1988-12-07,22-013,WSB,@,UTA,L (-17),0,20:00,2,10,0.2,0,1,0.0,10,10,1.0,0,0,0,1,0,0,0,2,14,7.7,
16,17,17,1988-12-09,22-015,WSB,@,POR,L (-3),0,11:00,1,5,0.2,0,0,,2,2,1.0,1,1,2,0,0,0,3,3,4,-2.3,
17,18,18,1988-12-10,22-016,WSB,@,GSW,L (-7),0,18:00,2,8,0.25,1,2,0.5,0,0,,4,4,8,0,0,0,1,5,5,1.2,
18,19,19,1988-12-13,22-019,WSB,,BOS,W (+10),0,16:00,7,10,0.7,0,0,,2,4,0.5,0,0,0,0,1,0,0,1,16,11.6,
19,20,20,1988-12-17,22-023,WSB,@,NYK,L (-15),0,17:00,2,10,0.2,0,1,0.0,1,2,0.5,2,1,3,0,1,0,3,1,5,-2.3,
20,21,21,1988-12-18,22-024,WSB,,LAL,W (+5),0,13:00,5,7,0.714,0,0,,2,2,1.0,0,0,0,1,1,0,1,1,12,9.4,
21,22,22,1988-12-21,22-027,WSB,,UTA,L (-16),0,21:00,7,11,0.636,0,0,,1,2,0.5,1,2,3,2,1,1,1,1,15,12.7,
22,23,23,1988-12-25,22-031,WSB,@,PHI,L (-15),0,22:00,5,15,0.333,0,1,0.0,4,4,1.0,3,2,5,2,2,0,2,2,14,8.8,
23,24,24,1988-12-26,22-032,WSB,@,NJN,W (+12),0,13:00,6,9,0.667,0,0,,0,0,,1,0,1,3,0,0,0,1,12,10.5,
24,25,25,1988-12-29,22-035,WSB,,HOU,W (+17),0,16:00,3,8,0.375,0,0,,5,8,0.625,3,1,4,0,1,0,2,1,11,6.4,
25,26,26,1988-12-30,22-036,WSB,@,CLE,L (-17),0,30:00,6,12,0.5,0,0,,4,6,0.667,2,3,5,1,0,0,3,4,16,7.6,
26,27,27,1989-01-02,22-039,WSB,,PHO,L (-3),0,12:00,4,12,0.333,0,1,0.0,2,2,1.0,4,0,4,2,1,0,1,1,10,7.0,
27,28,28,1989-01-04,22-041,WSB,,CHH,W (+23),0,18:00,3,8,0.375,0,1,0.0,8,8,1.0,2,3,5,3,0,0,1,0,14,13.0,
28,29,29,1989-01-06,22-043,WSB,,MIL,L (-7),0,20:00,8,13,0.615,0,0,,7,7,1.0,0,1,1,1,1,0,1,2,23,17.3,
29,30,30,1989-01-07,22-044,WSB,@,CHH,L (-3),0,21:00,5,14,0.357,1,1,1.0,3,4,0.75,0,1,1,1,1,0,1,3,14,5.6,
30,31,31,1989-01-10,22-047,WSB,,DEN,W (+3),0,17:00,3,8,0.375,0,0,,2,3,0.667,2,1,3,1,0,0,1,2,8,3.8,
31,32,32,1989-01-12,22-049,WSB,,MIA,W (+6),0,9:00,4,7,0.571,0,0,,0,0,,1,0,1,1,0,0,0,0,8,6.1,
32,33,33,1989-01-13,22-050,WSB,@,DET,L (-16),0,14:00,5,10,0.5,0,0,,6,9,0.667,2,2,4,3,0,0,1,6,16,10.5,
33,34,34,1989-01-16,22-053,WSB,,ATL,L (-11),0,15:00,2,6,0.333,0,0,,4,4,1.0,1,1,2,1,0,1,2,1,8,4.6,
34,35,35,1989-01-19,22-056,WSB,,SAS,W (+3),0,14:00,1,3,0.333,0,0,,5,10,0.5,1,0,1,1,2,0,2,0,7,4.7,
35,36,36,1989-01-21,22-058,WSB,,PHI,W (+2),0,12:00,3,9,0.333,0,0,,1,1,1.0,2,0,2,0,0,0,1,5,7,0.3,
36,37,37,1989-01-26,22-063,WSB,,IND,W (+20),0,15:00,2,8,0.25,0,0,,7,7,1.0,1,0,1,2,1,0,1,0,11,8.3,
37,38,38,1989-01-27,22-064,WSB,@,CHI,L (-11),0,20:00,2,7,0.286,0,1,0.0,7,7,1.0,2,1,3,2,0,0,4,3,11,4.8,
38,39,39,1989-01-29,22-066,WSB,,CLE,W (+5),0,13:00,2,8,0.25,0,0,,2,2,1.0,1,0,1,2,0,0,1,0,6,2.3,
39,40,40,1989-01-31,22-068,WSB,,BOS,W (+7),0,26:00,8,13,0.615,0,0,,1,1,1.0,3,3,6,3,1,0,4,2,17,12.4,
40,41,41,1989-02-01,22-069,WSB,@,PHI,L (-4),0,12:00,2,5,0.4,0,0,,4,5,0.8,2,0,2,3,0,0,1,3,8,6.2,
41,42,42,1989-02-03,22-071,WSB,@,BOS,L (-9),0,16:00,7,13,0.538,0,1,0.0,5,5,1.0,4,0,4,2,0,0,2,2,19,14.1,
42,43,43,1989-02-04,22-072,WSB,,MIL,L (-11),0,15:00,1,5,0.2,0,1,0.0,4,6,0.667,1,3,4,1,1,1,4,2,6,1.3,
43,44,44,1989-02-07,22-075,WSB,@,NYK,L (-12),0,19:00,3,12,0.25,0,1,0.0,0,1,0.0,1,1,2,1,0,0,2,3,6,-3.1,
44,45,45,1989-02-09,22-077,WSB,,NJN,W (+7),0,22:00,5,12,0.417,0,0,,5,5,1.0,2,1,3,4,0,0,1,3,15,10.9,
45,46,46,1989-02-14,22-082,WSB,@,SAC,W (+8),0,22:00,4,11,0.364,0,0,,4,4,1.0,1,0,1,3,0,0,1,1,12,7.3,
46,47,47,1989-02-15,22-083,WSB,@,DEN,L (-11),0,18:00,2,7,0.286,0,1,0.0,1,2,0.5,0,1,1,0,0,0,2,4,5,-2.8,
47,48,48,1989-02-17,22-085,WSB,@,SEA,L (-14),0,14:00,4,7,0.571,0,1,0.0,1,2,0.5,1,2,3,0,0,0,3,1,9,3.2,
48,49,49,1989-02-18,22-086,WSB,@,LAC,W (+5),0,21:00,6,9,0.667,0,0,,2,2,1.0,1,0,1,1,0,0,1,0,14,10.5,
49,50,50,1989-02-21,22-089,WSB,,LAC,W (+14),0,17:00,3,9,0.333,1,2,0.5,1,3,0.333,0,0,0,1,0,0,1,0,8,1.8,
50,51,51,1989-02-24,22-092,WSB,,NYK,W (+3),0,19:00,3,6,0.5,0,0,,4,6,0.667,1,2,3,4,3,0,4,2,10,8.5,
51,52,52,1989-02-25,22-093,WSB,@,DAL,L (-34),0,24:00,2,8,0.25,1,3,0.333,0,0,,1,0,1,2,0,0,2,1,5,-0.1,
52,53,53,1989-02-27,22-095,WSB,@,HOU,W (+6),1,34:00,9,20,0.45,0,0,,7,10,0.7,6,1,7,3,0,0,2,3,25,16.8,
53,54,54,1989-03-01,22-097,WSB,,NJN,W (+15),0,20:00,3,10,0.3,0,0,,4,5,0.8,1,0,1,1,0,0,1,0,10,4.2,
