Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,1996-11-01,7769,MIL,A,PHI,W (+8),1,28:15,3,10,.300,2,3,.667,5,7,.714,0,2,2,0,3,0,1,4,13,7.4,+15
2,2,1996-11-02,7770,MIL,H,BOS,W (+22),1,20:38,7,10,.700,2,4,.500,2,3,.667,1,2,3,2,3,0,1,1,18,17.7,+8
3,3,1996-11-06,7774,MIL,H,VAN,W (+16),1,26:02,7,12,.583,1,5,.200,5,6,.833,0,2,2,1,1,0,3,3,20,12.1,+9
4,4,1996-11-08,7776,MIL,A,MIA,L (-12),1,29:26,3,8,.375,0,1,.000,3,3,1.000,1,1,2,2,0,0,4,2,9,2.2,-8
5,5,1996-11-09,7777,MIL,A,CHH,W (+2),1,28:57,4,10,.400,1,3,.333,0,0,,0,0,0,0,1,0,0,3,9,3.4,+5
6,6,1996-11-12,7780,MIL,H,PHO,W (+10),1,42:12,9,19,.474,1,5,.200,4,6,.667,1,7,8,3,2,0,1,1,23,18.0,+9
7,7,1996-11-14,7782,MIL,A,GSW,L (-9),1,27:00,1,11,.091,0,3,.000,2,2,1.000,3,1,4,2,0,0,2,4,4,-3.1,-18
8,8,1996-11-15,7783,MIL,A,SAC,L (-4),1,25:53,3,5,.600,0,0,,3,4,.750,0,3,3,2,0,0,0,0,9,8.6,+2
9,9,1996-11-17,7785,MIL,A,LAC,L (-8),1,33:03,9,19,.474,3,6,.500,2,3,.667,4,3,7,2,1,1,4,2,23,14.9,-6
10,10,1996-11-19,7787,MIL,H,DAL,W (+3),1,16:11,2,8,.250,1,4,.250,3,4,.750,1,0,1,3,0,0,2,3,8,2.4,-11
11,11,1996-11-21,7789,MIL,H,ATL,L (-8),1,37:46,6,13,.462,1,5,.200,0,0,,2,5,7,3,0,0,2,2,13,8.5,-7
12,12,1996-11-23,7791,MIL,H,WSB,L (-5),0,15:52,2,7,.286,0,0,,0,0,,1,3,4,1,0,0,1,0,4,1.2,-1
13,13,1996-11-25,7793,MIL,A,ORL,W (+12),1,23:42,5,11,.455,1,1,1.000,1,2,.500,3,3,6,3,0,0,1,2,12,9.2,+3
14,14,1996-11-27,7795,MIL,H,CLE,W (+17),1,18:48,4,7,.571,1,3,.333,2,3,.667,1,1,2,0,1,0,0,4,11,7.7,+22
15,15,1996-11-30,7798,MIL,H,CHH,L (-7),1,28:09,5,7,.714,2,2,1.000,3,3,1.000,0,2,2,3,0,0,2,1,15,12.4,+14
16,16,1996-12-03,7801,MIL,H,CHI,L (-3),1,28:41,3,9,.333,0,2,.000,2,2,1.000,3,2,5,3,1,0,1,5,8,5.7,+13
17,17,1996-12-07,7805,MIL,A,WSB,W (+8),1,29:23,4,11,.364,0,3,.000,4,4,1.000,3,3,6,3,0,0,1,3,12,8.8,+10
18,18,1996-12-08,7806,MIL,H,BOS,W (+13),1,38:15,6,13,.462,1,3,.333,4,6,.667,2,5,7,5,4,0,5,5,17,12.9,+17
19,19,1996-12-10,7808,MIL,H,DET,L (-8),1,34:44,6,11,.545,2,4,.500,2,2,1.000,1,5,6,2,1,0,2,5,16,11.3,0
20,20,1996-12-12,7810,MIL,H,SEA,W (+3),1,24:25,4,9,.444,0,3,.000,9,12,.750,0,1,1,2,2,0,0,3,17,13.6,+12
21,21,1996-12-14,7812,MIL,H,NJN,W (+10),1,22:15,4,8,.500,1,2,.500,2,2,1.000,0,2,2,4,0,0,1,1,11,9.0,-7
22,22,1996-12-16,7814,MIL,A,BOS,W (+16),1,31:12,6,12,.500,4,5,.800,0,0,,1,4,5,1,0,0,5,2,16,6.8,+12
23,23,1996-12-18,7816,MIL,H,LAL,L (-6),1,32:33,3,13,.231,1,3,.333,0,0,,1,3,4,3,3,0,5,2,7,0.0,-4
24,24,1996-12-19,7817,MIL,A,TOR,L (-3),1,26:02,4,9,.444,3,3,1.000,1,2,.500,2,2,4,3,1,0,4,4,12,6.4,+6
25,25,1996-12-21,7819,MIL,H,ORL,W (+18),1,34:32,5,9,.556,2,5,.400,4,4,1.000,2,3,5,3,1,0,3,2,16,13.3,+23
26,26,1996-12-23,7821,MIL,A,HOU,W (+5),1,35:26,5,10,.500,2,3,.667,4,6,.667,3,5,8,3,2,0,3,0,16,14.9,+4
27,27,1996-12-26,7824,MIL,H,HOU,L (-11),1,34:12,5,10,.500,3,5,.600,2,2,1.000,0,1,1,1,1,1,0,2,15,11.9,-13
28,28,1996-12-27,7825,MIL,A,CLE,L (-8),1,34:36,3,7,.429,1,3,.333,0,0,,0,4,4,2,0,0,1,1,7,4.5,-12
29,29,1996-12-29,7827,MIL,H,MIA,L (-1),1,27:51,4,8,.500,2,3,.667,0,0,,2,3,5,3,2,0,1,4,10,9.8,+3
30,30,1997-01-04,7833,MIL,H,MIN,L (-6),1,34:59,5,17,.294,0,4,.000,7,8,.875,3,6,9,3,1,0,2,2,17,10.9,+5
31,31,1997-01-05,7834,MIL,A,NYK,L (-5),1,33:00,3,7,.429,1,2,.500,0,0,,1,1,2,1,0,0,1,2,7,3.2,-9
32,32,1997-01-07,7836,MIL,A,DET,W (+10),1,42:08,7,14,.500,3,5,.600,2,2,1.000,0,4,4,4,0,0,1,2,19,14.2,+14
33,33,1997-01-08,7837,MIL,H,UTA,W (+7),1,29:33,3,6,.500,1,2,.500,1,4,.250,0,4,4,2,1,0,0,1,8,7.0,-5
34,34,1997-01-10,7839,MIL,H,CHI,L (-15),1,38:28,8,15,.533,3,5,.600,3,3,1.000,1,7,8,5,0,0,2,3,22,17.8,-5
35,35,1997-01-12,7841,MIL,H,GSW,W (+18),1,36:52,9,20,.450,2,6,.333,2,2,1.000,3,6,9,6,3,1,2,4,22,19.8,+29
36,36,1997-01-17,7846,MIL,A,CHI,L (-27),1,31:40,3,12,.250,1,2,.500,2,3,.667,2,0,2,1,1,0,1,2,9,2.7,-21
37,37,1997-01-18,7847,MIL,A,ATL,L (-23),1,31:27,1,9,.111,0,4,.000,1,2,.500,1,3,4,3,1,0,5,1,3,-4.0,-18
38,38,1997-01-20,7849,MIL,A,PHI,W (+10),1,27:50,3,8,.375,1,4,.250,2,4,.500,1,5,6,6,2,0,1,2,9,10.4,+6
