,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,1999-11-02,24-072,VAN,,POR,L (-20),0,6:32,1,4,0.25,0,0,,0,1,0.0,2,0,2,0,0,0,0,0,2,0.6,-6
1,2,2,1999-11-03,24-073,VAN,@,LAL,L (-15),0,3:10,0,2,0.0,0,0,,1,2,0.5,1,0,1,0,0,0,1,1,1,-1.5,-7
2,3,3,1999-11-06,24-076,VAN,,DEN,W (+15),0,4:47,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-0.7,3
3,5,4,1999-11-12,24-082,VAN,,GSW,L (-10),0,4:53,2,2,1.0,0,0,,0,0,,1,1,2,0,1,0,1,0,4,4.4,2
4,6,5,1999-11-14,24-084,VAN,,LAC,W (+20),0,6:04,1,2,0.5,0,0,,0,0,,0,2,2,0,0,0,0,0,2,1.6,-7
5,7,6,1999-11-16,24-086,VAN,@,SAC,L (-4),0,3:15,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,2,0,-0.5,3
6,12,7,1999-11-26,24-096,VAN,@,IND,L (-19),0,6:01,0,0,,0,0,,2,2,1.0,0,2,2,0,0,0,0,1,2,2.2,-1
7,13,8,1999-11-27,24-097,VAN,@,MIN,L (-31),0,13:32,3,5,0.6,0,0,,1,2,0.5,0,2,2,0,0,0,0,1,7,4.5,-2
8,14,9,1999-11-29,24-099,VAN,,HOU,L (-8),0,20:44,4,4,1.0,0,0,,2,4,0.5,4,1,5,0,0,0,0,5,10,9.1,-2
9,15,10,1999-12-01,24-101,VAN,,IND,L (-7),0,28:01,5,9,0.556,0,0,,0,0,,3,4,7,0,0,1,2,5,10,5.7,-8
10,16,11,1999-12-03,24-103,VAN,,CHH,L (-19),0,15:50,3,3,1.0,0,0,,1,2,0.5,1,3,4,2,0,0,3,5,7,3.7,4
11,17,12,1999-12-06,24-106,VAN,@,HOU,L (-3),0,22:55,3,4,0.75,0,0,,3,4,0.75,4,2,6,0,0,0,2,5,9,6.4,-1
12,18,13,1999-12-07,24-107,VAN,@,DAL,W (+9),0,11:09,0,1,0.0,0,0,,0,0,,1,5,6,0,0,0,2,2,0,-1.3,5
13,19,14,1999-12-09,24-109,VAN,@,SAS,L (-8),0,16:51,0,4,0.0,0,0,,2,2,1.0,3,0,3,0,3,0,1,5,2,1.3,-3
14,20,15,1999-12-11,24-111,VAN,,LAL,L (-12),0,12:42,2,3,0.667,0,0,,2,2,1.0,1,4,5,0,0,0,1,2,6,4.8,-9
15,21,16,1999-12-13,24-113,VAN,@,LAC,L (-12),0,5:06,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,2
16,22,17,1999-12-15,24-115,VAN,,SAC,L (-3),0,6:25,0,0,,0,0,,0,0,,0,1,1,0,0,1,1,1,0,-0.4,7
17,26,18,1999-12-26,24-126,VAN,@,DEN,L (-23),0,4:56,0,2,0.0,0,0,,1,2,0.5,0,1,1,0,0,1,0,0,1,0.2,-1
18,30,19,2000-01-04,24-135,VAN,@,MIA,W (+4),0,19:17,3,4,0.75,0,0,,5,5,1.0,2,3,5,0,0,0,1,3,11,9.5,6
19,31,20,2000-01-05,24-136,VAN,@,ORL,L (-20),0,15:56,2,6,0.333,0,0,,0,2,0.0,1,1,2,3,1,0,0,1,4,3.5,-6
20,34,21,2000-01-10,24-141,VAN,@,BOS,W (+9),0,5:11,0,0,,0,0,,0,0,,0,1,1,0,1,0,0,1,0,0.9,0
21,35,22,2000-02-26,24-188,VAN,,SAC,W (+12),0,4:15,1,1,1.0,0,0,,0,0,,1,0,1,0,0,0,0,2,2,1.6,3
22,36,23,2000-02-29,24-191,VAN,@,SAC,L (-25),0,5:13,0,1,0.0,0,0,,2,4,0.5,1,2,3,0,0,0,1,2,2,0.0,-5
23,37,24,2000-03-01,24-192,VAN,@,LAL,L (-12),0,11:02,1,3,0.333,0,0,,0,0,,1,1,2,1,0,0,0,2,2,1.2,-1
