,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2004-11-23,22-312,BOS,@,IND,L (-10),0,1:00,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0
1,2,2,2004-11-24,22-313,BOS,@,PHI,L (-13),0,0:28,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,2
2,4,3,2004-12-17,22-336,BOS,,UTA,W (+8),0,1:02,0,0,,0,0,,2,2,1.0,0,0,0,0,0,0,0,0,2,2.0,-5
3,6,4,2004-12-21,22-340,BOS,@,MIA,L (-8),0,0:30,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
4,8,5,2004-12-26,22-345,BOS,@,SAS,L (-17),0,2:03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4
5,9,6,2004-12-28,22-347,BOS,@,DAL,L (-19),0,6:51,1,1,1.0,0,0,,2,4,0.5,0,1,1,2,0,0,1,0,4,3.6,3
6,10,7,2004-12-29,22-348,BOS,@,MEM,L (-8),0,0:05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
7,11,8,2005-01-28,23-012,BOS,,PHO,L (-9),0,3:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,6
8,13,9,2005-02-08,23-023,BOS,@,MIL,L (-24),0,15:00,4,6,0.667,0,0,,5,5,1.0,0,1,1,3,1,0,1,3,13,11.6,13
9,15,10,2005-02-11,23-026,BOS,,NYK,W (+17),0,1:45,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.7,0
10,18,11,2005-03-02,23-045,BOS,,LAL,W (+3),0,9:50,2,3,0.667,0,0,,0,0,,1,1,2,0,0,1,0,1,4,4.0,-9
11,19,12,2005-03-04,23-047,BOS,,CHA,W (+20),0,15:52,2,7,0.286,0,0,,0,0,,1,2,3,1,0,0,1,1,4,0.5,11
12,20,13,2005-03-06,23-049,BOS,,MIN,L (-2),0,4:52,1,1,1.0,0,0,,0,0,,1,0,1,1,0,0,0,1,2,2.7,1
13,21,14,2005-03-09,23-052,BOS,,ATL,W (+4),0,0:04,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
14,24,15,2005-03-14,23-057,BOS,@,CHA,W (+9),0,1:18,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-5
15,27,16,2005-03-19,23-062,BOS,@,NOH,W (+13),0,2:18,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1
16,28,17,2005-03-23,23-066,BOS,@,NYK,L (-25),0,5:44,0,1,0.0,0,1,0.0,1,2,0.5,1,1,2,0,0,0,1,0,1,-0.1,-5
17,29,18,2005-03-25,23-068,BOS,,CHI,L (-8),0,0:23,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
18,32,19,2005-04-01,23-075,BOS,@,ATL,W (+16),0,6:15,1,1,1.0,0,0,,0,0,,1,0,1,0,0,0,0,1,2,2.0,-2
19,36,20,2005-04-09,23-083,BOS,@,NJN,L (-13),0,5:17,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,13
20,38,21,2005-04-13,23-087,BOS,@,MIL,W (+3),0,0:25,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
21,41,22,2005-04-19,23-093,BOS,@,CLE,L (-14),0,10:40,0,1,0.0,0,0,,0,0,,1,1,2,1,1,0,0,2,0,1.2,-6
22,42,23,2005-04-20,23-094,BOS,,NJN,L (-9),0,21:15,3,6,0.5,0,1,0.0,1,2,0.5,1,0,1,2,1,0,1,3,7,4.5,2
23,1,1,2005-11-02,23-290,BOS,,NYK,W (+14),0,8:47,0,2,0.0,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.8,-8
24,2,2,2005-11-04,23-292,BOS,,DET,L (-1),0,15:50,0,3,0.0,0,0,,4,4,1.0,2,0,2,0,1,0,0,1,4,3.9,-5
25,3,3,2005-11-05,23-293,BOS,@,CHA,L (-2),0,12:49,2,3,0.667,0,0,,3,4,0.75,1,0,1,0,0,0,2,3,7,2.8,7
26,4,4,2005-11-09,23-297,BOS,,MEM,W (+1),0,7:16,0,1,0.0,0,0,,1,2,0.5,0,0,0,1,1,0,1,1,1,0.2,-6
27,5,5,2005-11-11,23-299,BOS,,SAS,L (-21),0,7:05,1,2,0.5,0,0,,0,0,,0,1,1,0,1,0,0,0,2,2.3,0
28,6,6,2005-11-13,23-301,BOS,,HOU,W (+20),0,5:28,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,-4
29,7,7,2005-11-15,23-303,BOS,@,DET,L (-15),0,4:09,0,0,,0,0,,2,2,1.0,0,0,0,1,0,0,0,1,2,2.3,-10
30,8,8,2005-11-16,23-304,BOS,,SEA,L (-13),0,18:00,2,4,0.5,0,0,,4,4,1.0,3,0,3,2,0,0,0,4,8,7.9,-1
31,9,9,2005-11-18,23-306,BOS,,TOR,W (+7),0,3:51,0,1,0.0,0,0,,0,0,,0,0,0,0,0,1,0,5,0,-2.0,-4
32,10,10,2005-11-22,23-310,BOS,@,CLE,L (-22),0,19:48,2,5,0.4,0,0,,2,4,0.5,2,0,2,1,0,1,0,5,6,3.3,-14
33,11,11,2005-11-23,23-311,BOS,@,ATL,L (-3),0,15:43,2,4,0.5,0,0,,0,0,,0,0,0,0,0,0,0,2,4,1.2,2
34,12,12,2005-11-25,23-313,BOS,,CHA,W (+1),0,21:03,1,3,0.333,0,0,,0,0,,0,0,0,0,0,0,1,4,2,-2.3,-19
35,13,13,2005-11-28,23-316,BOS,,ORL,L (-4),0,14:41,1,3,0.333,0,0,,0,0,,0,1,1,0,0,0,1,1,2,-0.8,5
36,14,14,2005-11-30,23-318,BOS,,PHI,W (+7),0,0:18,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3
37,15,15,2005-12-02,23-320,BOS,,CHI,L (-4),0,23:29,2,7,0.286,0,0,,0,0,,1,0,1,0,1,1,1,4,4,-0.3,-4
38,16,16,2005-12-04,23-322,BOS,@,NYK,W (+3),0,11:41,1,3,0.333,0,0,,0,0,,1,1,2,1,0,1,1,1,2,1.3,-17
39,17,17,2005-12-06,23-324,BOS,@,HOU,L (-18),0,12:36,1,3,0.333,0,0,,2,6,0.333,1,0,1,0,1,0,1,3,4,0.2,-11
40,18,18,2005-12-07,23-325,BOS,@,NOK,W (+14),0,1:08,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
41,19,19,2005-12-09,23-327,BOS,@,SAS,L (-12),0,1:14,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2
42,20,20,2005-12-10,23-328,BOS,@,DAL,L (-9),0,0:19,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
43,26,21,2005-12-26,23-344,BOS,@,SEA,L (-7),0,0:12,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
44,27,22,2005-12-28,23-346,BOS,@,GSW,L (-2),0,0:31,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
45,29,23,2005-12-31,23-349,BOS,@,LAC,W (+19),0,17:00,2,4,0.5,0,0,,0,0,,0,1,1,0,0,0,2,1,4,-0.1,6
46,30,24,2006-01-02,23-351,BOS,@,DEN,L (-10),0,15:05,3,8,0.375,0,0,,5,6,0.833,0,1,1,0,0,0,0,2,11,5.7,6
