,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,1994-11-04,22-076,PHI,,MIL,L (-5),0,11:00,2,3,0.667,0,0,,0,1,0.0,0,1,1,0,1,1,1,3,4,2.1,
1,2,2,1994-11-07,22-079,PHI,@,CHI,L (-15),0,8:00,1,1,1.0,0,0,,2,4,0.5,1,1,2,0,0,0,0,2,4,3.1,
2,3,3,1994-11-12,22-084,PHI,,ORL,L (-13),0,18:00,2,4,0.5,0,0,,0,2,0.0,1,2,3,0,1,1,1,2,4,2.4,
3,4,4,1994-11-16,22-088,PHI,,MIA,W (+13),0,11:00,0,1,0.0,0,0,,0,0,,1,1,2,0,0,0,1,3,0,-1.9,
4,5,5,1994-11-18,22-090,PHI,,LAC,W (+14),0,13:00,1,2,0.5,0,0,,2,3,0.667,2,3,5,0,0,0,2,1,4,2.5,
5,6,6,1994-11-25,22-097,PHI,@,MIN,W (+38),0,13:00,3,4,0.75,0,0,,0,2,0.0,0,1,1,0,1,0,0,0,6,4.9,
6,7,7,1994-11-26,22-098,PHI,,BOS,L (-9),0,5:00,0,0,,0,0,,2,4,0.5,1,0,1,0,0,0,0,0,2,1.9,
7,8,8,1994-12-07,22-109,PHI,@,MIA,W (+9),0,9:00,2,3,0.667,0,0,,2,4,0.5,1,1,2,0,0,0,2,1,6,2.5,
8,9,9,1994-12-13,22-115,PHI,,MIA,W (+15),0,8:00,1,2,0.5,0,0,,1,2,0.5,1,2,3,0,0,0,0,1,3,2.5,
9,10,10,1994-12-16,22-118,PHI,,CLE,L (-4),0,7:00,1,1,1.0,0,0,,0,0,,1,1,2,1,0,0,0,0,2,3.4,
10,11,11,1994-12-17,22-119,PHI,,DET,L (-5),0,22:00,2,6,0.333,0,0,,1,2,0.5,0,2,2,1,0,0,2,2,5,-0.3,
11,12,12,1994-12-22,22-124,PHI,@,CHH,L (-12),0,17:00,5,8,0.625,0,0,,0,1,0.0,1,1,2,0,1,0,1,1,10,6.6,
12,13,13,1994-12-23,22-125,PHI,@,BOS,W (+8),0,24:00,2,5,0.4,0,0,,0,0,,2,3,5,1,0,2,1,2,4,3.9,
13,14,14,1994-12-26,22-128,PHI,@,POR,W (+7),0,15:00,1,3,0.333,0,0,,2,5,0.4,1,2,3,0,0,1,0,0,4,3.1,
14,15,15,1994-12-28,22-130,PHI,@,SEA,L (-19),0,6:00,0,1,0.0,0,0,,1,2,0.5,0,2,2,0,0,1,0,0,1,1.2,
15,16,16,1994-12-30,22-132,PHI,@,SAC,L (-3),0,15:00,1,4,0.25,0,0,,0,2,0.0,0,2,2,0,1,2,1,3,2,-0.4,
16,17,17,1995-01-05,22-138,PHI,@,LAC,L (-2),0,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,
