Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2019-10-23,8069,PHO,H,SAC,W (+29),0,1:59,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-1
49,2,2020-02-02,8171,PHO,A,MIL,L (-21),0,2:21,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-8
50,3,2020-02-03,8172,PHO,A,BRK,L (-22),0,3:33,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.0,-2
3,1,2020-12-27,8499,NYK,H,MIL,W (+20),0,1:52,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-4
5,2,2020-12-31,8503,NYK,A,TOR,L (-17),0,3:24,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,2,0,2,0.0,+1
44,3,2021-03-23,8585,NYK,H,WAS,W (+18),0,1:53,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
50,4,2021-04-03,8596,NYK,A,DET,W (+44),0,1:59,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0
63,5,2021-04-28,8621,NYK,H,CHI,W (+19),0,1:02,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-1
64,6,2021-05-02,8625,NYK,A,HOU,W (+25),0,2:23,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.8,-5
66,7,2021-05-05,8628,NYK,A,DEN,L (-16),0,2:23,0,0,,0,0,,1,2,.500,0,0,0,1,0,0,0,0,1,1.3,+4
67,8,2021-05-07,8630,NYK,A,PHO,L (-23),0,1:19,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-0.7,0
3,1,2021-12-26,8863,NOP,A,OKC,L (-5),0,2:43,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,-1
4,2,2021-12-28,8865,NOP,H,CLE,W (+4),0,7:46,3,6,.500,1,2,.500,0,0,,1,0,1,3,0,1,1,1,7,6.1,+1
13,3,2022-04-07,8965,NOP,H,POR,W (+33),0,5:02,2,4,.500,1,3,.333,3,3,1.000,0,0,0,0,0,0,0,0,8,6.0,+4
14,4,2022-04-09,8967,NOP,A,MEM,L (-27),0,7:03,5,6,.833,1,1,1.000,1,1,1.000,0,0,0,2,3,0,1,0,12,13.2,+14
15,5,2022-04-10,8968,NOP,H,GSW,L (-21),0,20:19,4,9,.444,2,6,.333,0,0,,1,0,1,9,1,0,0,3,10,12.1,-11
