Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2,1,2008-10-30,20-056,CLE,,CHA,W (+17),0,10:27,1,4,.250,0,0,,2,2,1.000,1,1,2,0,0,1,1,2,4,1.5,-2
3,2,2008-11-01,20-058,CLE,@,NOH,L (-12),0,4:07,1,2,.500,0,0,,0,0,,0,0,0,0,0,1,0,1,2,1.3,-6
4,3,2008-11-03,20-060,CLE,@,DAL,W (+19),0,3:17,1,1,1.000,0,0,,1,2,.500,0,0,0,0,0,0,0,1,3,1.9,-3
5,4,2008-11-05,20-062,CLE,,CHI,W (+14),0,2:00,2,2,1.000,0,0,,0,1,.000,0,1,1,0,0,0,0,1,4,2.9,-2
7,5,2008-11-08,20-065,CLE,@,CHI,W (+9),0,5:08,1,2,.500,0,0,,0,0,,2,0,2,0,0,0,0,0,2,2.4,-9
8,6,2008-11-11,20-068,CLE,,MIL,W (+6),0,4:50,0,1,.000,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1,-0.1,+1
9,7,2008-11-13,20-070,CLE,,DEN,W (+11),0,7:21,2,3,.667,0,0,,0,0,,0,1,1,0,0,0,0,2,4,2.2,-7
10,8,2008-11-15,20-072,CLE,,UTA,W (+12),0,3:38,0,3,.000,0,0,,0,0,,1,1,2,0,0,0,0,0,0,-1.1,-18
11,9,2008-11-18,20-075,CLE,@,NJN,W (+24),0,2:57,1,1,1.000,0,0,,2,2,1.000,0,0,0,0,0,1,0,0,4,4.4,+5
12,10,2008-11-19,20-076,CLE,@,DET,L (-7),0,6:14,0,0,,0,0,,0,0,,1,1,2,0,0,0,1,0,0,0.0,+4
13,11,2008-11-22,20-079,CLE,,ATL,W (+14),0,8:07,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,3,2,0,-4.5,+1
14,12,2008-11-25,20-082,CLE,@,NYK,W (+18),0,17:40,5,6,.833,0,0,,0,0,,1,1,2,0,1,1,0,2,10,9.7,+1
15,13,2008-11-26,20-083,CLE,,OKC,W (+35),0,31:27,6,12,.500,0,0,,2,2,1.000,3,3,6,1,0,4,2,4,14,10.9,+13
16,14,2008-11-28,20-085,CLE,,GSW,W (+15),0,11:13,1,6,.167,0,0,,0,0,,3,2,5,0,0,1,1,0,2,0.6,-16
18,15,2008-12-03,20-090,CLE,,NYK,W (+36),0,17:08,4,6,.667,0,0,,1,1,1.000,1,4,5,0,1,0,2,1,9,6.9,+6
19,16,2008-12-05,20-092,CLE,,IND,W (+24),0,4:44,0,0,,0,0,,0,0,,0,3,3,0,0,1,0,0,0,1.6,-1
20,17,2008-12-06,20-093,CLE,@,CHA,W (+20),0,12:38,1,2,.500,0,0,,0,0,,0,1,1,0,2,0,1,0,2,2.3,-6
21,18,2008-12-09,20-096,CLE,,TOR,W (+20),0,3:57,2,2,1.000,0,0,,0,0,,2,1,3,0,0,0,1,1,4,3.7,+2
23,19,2008-12-12,20-099,CLE,,PHI,W (+16),0,1:01,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,0
24,20,2008-12-13,20-100,CLE,@,ATL,L (-5),0,3:06,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,+1
25,21,2008-12-17,20-104,CLE,@,MIN,W (+23),0,12:00,3,3,1.000,0,0,,1,2,.500,1,4,5,0,0,1,0,1,7,7.9,+16
26,22,2008-12-19,20-106,CLE,@,DEN,W (+17),0,2:57,0,2,.000,0,0,,1,2,.500,1,1,2,0,0,0,0,0,1,0.2,-1
27,23,2008-12-21,20-108,CLE,@,OKC,W (+11),0,0:38,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,-3
31,24,2008-12-30,20-117,CLE,@,MIA,L (-9),0,9:53,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,0,3,2,1.5,+8
32,25,2009-01-02,20-120,CLE,,CHI,W (+25),0,18:08,5,8,.625,0,0,,3,5,.600,1,5,6,0,0,2,2,5,13,8.2,+5
33,26,2009-01-04,20-122,CLE,@,WAS,L (-3),0,17:56,2,6,.333,0,0,,0,0,,1,3,4,0,0,1,1,1,4,1.5,-3
34,27,2009-01-07,20-125,CLE,,CHA,W (+30),0,23:03,6,9,.667,0,0,,1,3,.333,2,4,6,0,0,1,2,2,13,8.8,+17
35,28,2009-01-09,20-127,CLE,,BOS,W (+15),0,19:54,1,3,.333,0,0,,1,2,.500,0,2,2,0,1,0,0,3,3,1.3,-4
36,29,2009-01-13,20-131,CLE,@,MEM,W (+15),0,28:05,4,7,.571,0,0,,1,2,.500,2,5,7,0,1,1,2,4,9,6.3,+15
37,30,2009-01-15,20-133,CLE,@,CHI,L (-9),0,18:20,0,1,.000,0,0,,0,0,,0,2,2,1,0,1,1,3,0,-0.9,-16
38,31,2009-01-16,20-134,CLE,,NOH,W (+14),0,10:28,0,4,.000,0,0,,1,2,.500,0,3,3,0,0,1,0,3,1,-1.8,+2
39,32,2009-01-19,20-137,CLE,@,LAL,L (-17),0,19:21,3,4,.750,0,0,,5,5,1.000,3,1,4,0,1,2,0,0,11,14.2,-18
40,33,2009-01-21,20-139,CLE,@,POR,W (+6),0,12:48,2,3,.667,0,0,,1,2,.500,1,1,2,0,0,0,2,4,5,0.7,-14
41,34,2009-01-23,20-141,CLE,@,GSW,W (+1),0,13:42,3,6,.500,0,0,,4,5,.800,1,4,5,0,0,1,2,2,10,6.4,-4
42,35,2009-01-24,20-142,CLE,@,UTA,W (+5),0,22:14,4,5,.800,0,0,,0,3,.000,2,2,4,0,0,0,0,2,8,6.1,-4
43,36,2009-01-27,20-145,CLE,,SAC,W (+7),0,24:13,4,8,.500,0,0,,3,4,.750,3,5,8,0,1,1,2,2,11,9.1,-5
44,37,2009-01-29,20-147,CLE,@,ORL,L (-11),0,24:02,6,9,.667,0,0,,1,2,.500,1,6,7,1,1,1,0,3,13,12.4,+6
45,38,2009-01-30,20-148,CLE,,LAC,W (+17),0,7:55,0,1,.000,0,0,,0,0,,1,2,3,1,0,0,0,0,0,1.3,-13
46,39,2009-02-01,20-150,CLE,@,DET,W (+10),0,7:28,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,0,1,2,1.9,0
47,40,2009-02-03,20-152,CLE,,TOR,W (+18),0,18:12,4,5,.800,0,0,,0,0,,1,2,3,0,1,0,0,2,8,7.6,-7
48,41,2009-02-04,20-153,CLE,@,NYK,W (+5),0,9:38,2,2,1.000,0,0,,0,0,,0,1,1,0,0,1,0,1,4,4.0,0
49,42,2009-02-08,20-157,CLE,,LAL,L (-10),0,10:38,0,3,.000,0,0,,0,0,,2,0,2,1,0,0,1,1,0,-1.4,-2
50,43,2009-02-10,20-159,CLE,@,IND,L (-1),0,5:09,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,0,1,2,1.9,+4
51,44,2009-02-11,20-160,CLE,,PHO,W (+17),0,14:09,0,3,.000,0,0,,0,0,,1,2,3,0,0,1,2,1,0,-2.5,+9
52,45,2009-02-18,20-167,CLE,@,TOR,W (+17),0,22:35,4,5,.800,0,0,,0,0,,0,8,8,0,1,0,2,2,8,6.7,+3
53,46,2009-02-20,20-169,CLE,@,MIL,W (+8),0,11:10,2,2,1.000,0,0,,0,0,,0,3,3,0,0,0,1,2,4,2.5,-1
54,47,2009-02-22,20-171,CLE,,DET,W (+21),0,12:00,0,0,,0,0,,0,0,,1,1,2,0,0,0,1,0,0,0.0,-9
55,48,2009-02-24,20-173,CLE,,MEM,W (+15),0,27:41,3,7,.429,0,0,,4,4,1.000,3,6,9,1,0,1,1,0,10,10.6,+10
56,49,2009-02-26,20-175,CLE,@,HOU,L (-19),0,4:03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-4
57,50,2009-02-27,20-176,CLE,@,SAS,W (+11),0,14:19,1,3,.333,0,0,,3,4,.750,0,1,1,0,0,1,1,2,5,2.1,-21
58,51,2009-03-01,20-178,CLE,@,ATL,W (+1),0,18:44,2,3,.667,0,0,,2,2,1.000,2,4,6,0,0,0,2,2,6,4.5,-5
59,52,2009-03-02,20-179,CLE,@,MIA,W (+7),0,17:08,2,5,.400,0,0,,1,1,1.000,0,0,0,1,0,1,2,3,5,0.5,-17
60,53,2009-03-04,20-181,CLE,,MIL,W (+18),0,19:11,1,4,.250,0,0,,1,2,.500,2,2,4,0,2,0,2,3,3,1.0,-3
61,54,2009-03-06,20-183,CLE,@,BOS,L (-11),0,7:05,0,1,.000,0,0,,1,2,.500,0,1,1,0,0,0,2,0,1,-1.8,-6
62,55,2009-03-07,20-184,CLE,,MIA,W (+10),0,4:41,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,2,0,0,-2.7,0
63,56,2009-03-10,20-187,CLE,@,LAC,W (+4),0,5:07,0,1,.000,0,0,,0,0,,1,2,3,0,0,1,0,2,0,0.5,-3
64,57,2009-03-12,20-189,CLE,@,PHO,W (+8),0,1:58,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
69,58,2009-03-21,20-198,CLE,,ATL,W (+6),0,3:48,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,1.0,-7
72,59,2009-03-27,20-204,CLE,,MIN,W (+22),0,3:33,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,0
73,60,2009-03-29,20-206,CLE,,DAL,W (+28),0,4:50,2,4,.500,0,0,,0,0,,1,0,1,0,0,1,0,1,4,3.0,+2
76,61,2009-04-03,20-211,CLE,@,ORL,L (-29),0,12:00,2,6,.333,0,0,,1,1,1.000,3,3,6,0,0,0,0,0,5,4.6,+3
