,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,1995-03-04,27-080,DEN,@,LAC,W (+12),0,1:00,0,0,,0,0,,4,4,1.0,0,1,1,0,0,0,0,0,4,4.3,
1,2,2,1995-03-07,27-083,DEN,@,DAL,W (+3),0,2:00,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,1,0,0,-2.4,
2,3,3,1995-03-08,27-084,DEN,@,ATL,L (-11),0,10:00,1,4,0.25,0,0,,0,0,,0,1,1,1,3,0,1,0,2,2.6,
3,1,1,1995-11-03,27-324,HOU,,GSW,W (+18),0,2:00,1,4,0.25,0,2,0.0,0,0,,0,0,0,0,0,0,0,0,2,-0.4,
4,2,2,1995-11-07,27-328,HOU,,MIL,W (+17),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,
5,3,3,1995-11-08,27-329,HOU,@,MIA,L (-7),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,
6,4,4,1995-11-11,27-332,HOU,,MIN,W (+22),0,6:00,0,3,0.0,0,2,0.0,0,0,,0,0,0,1,0,0,0,0,0,-1.4,
7,5,5,1995-11-15,27-336,HOU,@,TOR,W (+3),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
8,6,6,1995-11-16,27-337,HOU,@,MIL,W (+28),0,5:00,0,3,0.0,0,1,0.0,0,0,,1,0,1,0,0,0,0,0,0,-1.4,
9,7,7,1995-11-25,27-346,HOU,@,NYK,L (-15),0,3:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,
10,8,8,1995-12-06,27-357,HOU,,LAL,W (+13),0,2:00,1,1,1.0,1,1,1.0,0,0,,0,1,1,0,0,0,1,0,3,2.0,
11,9,9,1995-12-12,27-363,HOU,@,SAC,W (+40),0,9:00,2,4,0.5,0,1,0.0,0,0,,2,0,2,2,1,0,1,3,4,3.6,
