Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
7,1,2016-11-05,7532,SAC,A,MIL,L (-26),0,15:23,3,5,.600,0,0,,2,3,.667,3,0,3,0,0,0,0,0,8,7.4,+5
25,2,2016-12-14,7571,SAC,A,HOU,L (-34),0,6:33,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,0,0,2,1.7,0
27,3,2016-12-18,7575,SAC,A,DAL,L (-20),0,2:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-3
33,4,2016-12-31,7588,SAC,H,MEM,L (-14),0,3:16,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,1,0,2,1.3,+4
42,5,2017-01-20,7608,SAC,A,MEM,L (-16),0,5:52,1,1,1.000,0,0,,1,2,.500,1,2,3,0,1,0,0,0,3,4.6,+4
49,6,2017-01-31,7619,SAC,A,HOU,L (-22),0,8:28,0,2,.000,0,0,,3,4,.750,2,1,3,0,1,0,0,0,3,3.9,+2
53,7,2017-02-08,7627,SAC,H,BOS,W (+16),0,1:03,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2,2.0,0
57,8,2017-02-15,7634,SAC,A,GSW,L (-23),0,9:34,0,2,.000,0,0,,0,0,,0,0,0,1,0,0,1,1,0,-2.1,+6
58,9,2017-02-23,7642,SAC,H,DEN,W (+16),0,13:58,5,7,.714,0,0,,2,2,1.000,2,1,3,2,1,0,1,2,12,11.4,+16
59,10,2017-02-25,7644,SAC,H,CHO,L (-14),0,22:45,4,10,.400,0,1,.000,0,0,,3,10,13,1,1,0,1,1,8,8.0,+1
60,11,2017-02-27,7646,SAC,H,MIN,L (-14),0,13:53,2,4,.500,0,0,,0,0,,2,4,6,0,0,1,0,2,4,4.5,+2
61,12,2017-03-01,7648,SAC,H,BRK,L (-9),1,15:14,4,5,.800,0,0,,2,2,1.000,3,2,5,0,1,1,2,3,10,9.3,-17
62,13,2017-03-05,7652,SAC,H,UTA,L (-1),0,1:55,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,0
63,14,2017-03-06,7653,SAC,A,DEN,L (-12),0,19:53,4,8,.500,0,0,,2,2,1.000,3,4,7,0,0,0,2,2,10,6.5,+5
64,15,2017-03-08,7655,SAC,A,SAS,L (-10),0,14:31,7,10,.700,0,0,,1,1,1.000,2,4,6,1,0,1,3,3,15,10.6,-4
65,16,2017-03-10,7657,SAC,H,WAS,L (-8),0,14:04,4,6,.667,0,0,,0,0,,0,5,5,0,1,0,2,1,8,5.5,+2
66,17,2017-03-11,7658,SAC,H,DEN,L (-13),0,19:34,3,7,.429,0,0,,1,5,.200,2,3,5,1,0,0,2,2,7,1.9,-7
67,18,2017-03-13,7660,SAC,H,ORL,W (+5),1,20:10,5,9,.556,0,0,,1,3,.333,1,6,7,0,0,4,0,2,11,10.4,-4
68,19,2017-03-15,7662,SAC,A,PHO,W (+6),0,29:40,11,15,.733,1,1,1.000,9,11,.818,2,9,11,0,2,0,3,2,32,27.4,+8
69,20,2017-03-18,7665,SAC,A,OKC,L (-16),0,18:23,5,10,.500,0,1,.000,3,3,1.000,2,2,4,1,0,0,1,3,13,8.5,-13
70,21,2017-03-19,7666,SAC,A,SAS,L (-16),0,23:26,7,9,.778,0,0,,0,0,,2,5,7,1,0,0,3,1,14,10.7,-4
71,22,2017-03-22,7669,SAC,H,MIL,L (-18),1,31:02,4,8,.500,0,1,.000,0,0,,3,5,8,1,2,0,0,3,8,9.1,-6
72,23,2017-03-24,7671,SAC,A,GSW,L (-14),0,27:29,5,11,.455,0,1,.000,0,0,,1,9,10,8,0,1,2,1,10,11.6,-5
73,24,2017-03-26,7673,SAC,A,LAC,W (+1),1,18:58,1,7,.143,0,0,,0,0,,0,4,4,1,0,0,0,6,2,-3.0,-18
74,25,2017-03-27,7674,SAC,H,MEM,W (+1),0,9:22,1,2,.500,0,0,,1,2,.500,1,1,2,0,0,0,2,3,3,-0.6,-7
75,26,2017-03-29,7676,SAC,H,UTA,L (-30),1,32:40,4,8,.500,0,0,,1,4,.250,1,6,7,2,1,1,0,5,9,7.4,-14
76,27,2017-03-31,7678,SAC,A,NOP,L (-28),1,36:10,5,17,.294,0,0,,3,6,.500,5,3,8,0,0,1,3,4,13,2.4,-21
77,28,2017-04-01,7679,SAC,A,MIN,W (+6),1,19:48,3,6,.500,0,0,,0,0,,1,5,6,0,0,0,2,2,6,2.4,-7
78,29,2017-04-04,7682,SAC,H,DAL,W (+11),1,33:57,3,7,.429,1,1,1.000,4,4,1.000,3,5,8,1,2,0,3,2,11,9.8,+2
79,30,2017-04-07,7685,SAC,A,LAL,L (-4),1,32:30,8,13,.615,1,1,1.000,2,2,1.000,1,2,3,0,1,2,1,1,19,15.4,+1
80,31,2017-04-09,7687,SAC,H,HOU,L (-7),1,31:05,10,12,.833,0,0,,5,6,.833,2,4,6,3,2,1,0,3,25,26.4,+12
81,32,2017-04-11,7689,SAC,H,PHO,W (+25),1,26:19,3,7,.429,0,0,,6,8,.750,2,4,6,2,0,0,0,4,12,9.9,+27
82,33,2017-04-12,7690,SAC,A,LAC,L (-20),1,32:32,3,7,.429,0,1,.000,1,2,.500,0,3,3,1,0,0,1,3,7,2.3,-8
1,1,2017-10-18,7879,SAC,H,HOU,L (-5),1,32:46,5,9,.556,0,0,,2,2,1.000,0,10,10,1,0,0,5,1,12,6.0,+2
2,2,2017-10-20,7881,SAC,A,DAL,W (+5),0,12:57,4,9,.444,0,0,,0,0,,1,4,5,0,0,1,1,1,8,4.5,-1
3,3,2017-10-21,7882,SAC,A,DEN,L (-17),0,25:01,6,12,.500,1,2,.500,0,0,,2,2,4,4,2,1,1,3,13,12.3,+5
4,4,2017-10-23,7884,SAC,A,PHO,L (-2),0,28:26,6,10,.600,0,1,.000,5,5,1.000,1,3,4,0,0,1,2,3,17,11.5,+15
5,5,2017-10-26,7887,SAC,H,NOP,L (-8),0,15:25,4,6,.667,1,2,.500,2,2,1.000,0,3,3,0,1,2,1,0,11,10.7,+1
6,6,2017-10-29,7890,SAC,H,WAS,L (-27),1,22:27,4,10,.400,0,0,,2,2,1.000,2,2,4,0,1,1,1,1,10,6.9,-18
7,7,2017-10-31,7892,SAC,A,IND,L (-18),0,24:59,3,8,.375,0,0,,2,5,.400,1,6,7,0,1,0,0,1,8,5.5,+2
8,8,2017-11-01,7893,SAC,A,BOS,L (-27),0,16:04,4,8,.500,0,1,.000,0,0,,1,0,1,2,1,0,0,0,8,7.1,-3
9,9,2017-11-04,7896,SAC,A,DET,L (-9),0,6:05,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,1,3,0,-2.3,+1
10,10,2017-11-07,7899,SAC,H,OKC,W (+8),0,10:34,1,3,.333,0,0,,0,0,,0,3,3,0,0,0,1,4,2,-1.4,+4
11,11,2017-11-09,7901,SAC,H,PHI,W (+1),0,10:31,1,4,.250,0,0,,0,0,,1,3,4,0,0,1,1,4,2,-0.7,-6
12,12,2017-11-11,7903,SAC,A,NYK,L (-27),0,24:52,5,10,.500,0,1,.000,9,10,.900,3,3,6,1,2,0,2,5,19,15.3,0
13,13,2017-11-13,7905,SAC,A,WAS,L (-18),0,25:02,4,7,.571,1,1,1.000,2,4,.500,0,2,2,0,1,1,0,2,11,8.4,-9
14,14,2017-11-15,7907,SAC,A,ATL,L (-46),0,7:10,3,5,.600,0,0,,0,0,,1,0,1,1,0,0,0,0,6,5.1,-5
15,15,2017-11-17,7909,SAC,H,POR,W (+4),1,16:47,1,7,.143,0,0,,1,2,.500,3,2,5,1,0,1,1,3,3,0.0,-2
16,16,2017-11-18,7910,SAC,A,POR,L (-12),1,11:05,0,8,.000,0,0,,0,0,,2,1,3,1,0,2,0,4,0,-3.4,-4
17,17,2017-11-20,7912,SAC,H,DEN,L (-16),1,12:34,2,6,.333,0,0,,1,2,.500,0,4,4,1,0,1,1,3,5,1.6,-4
