Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,,2015-10-28,19-218,IND,@,TOR,L (-7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,1,2015-10-29,19-219,IND,,MEM,L (-9),0,17:58,4,6,.667,0,0,,0,2,.000,1,3,4,0,2,1,2,4,8,5.3,+3
3,2,2015-10-31,19-221,IND,,UTA,L (-21),0,22:41,4,8,.500,0,0,,2,2,1.000,1,3,4,0,0,1,1,1,10,6.9,-5
4,3,2015-11-03,19-224,IND,@,DET,W (+12),0,15:29,3,4,.750,0,0,,0,0,,0,4,4,0,1,3,0,3,6,7.5,+2
5,4,2015-11-04,19-225,IND,,BOS,W (+2),0,18:29,2,6,.333,0,0,,3,4,.750,3,1,4,1,0,1,0,1,7,6.6,0
6,5,2015-11-06,19-227,IND,,MIA,W (+3),0,12:45,1,4,.250,0,0,,0,0,,0,2,2,0,0,0,1,3,2,-2.0,-22
7,6,2015-11-08,19-229,IND,@,CLE,L (-4),0,18:17,3,4,.750,0,0,,0,0,,0,1,1,0,0,1,0,2,6,4.6,-7
8,7,2015-11-09,19-230,IND,,ORL,W (+13),0,19:48,4,6,.667,0,0,,2,2,1.000,0,4,4,0,0,0,2,2,10,5.8,+4
9,8,2015-11-11,19-232,IND,@,BOS,W (+11),0,1:19,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+1
10,,2015-11-13,19-234,IND,,MIN,W (+4),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
11,,2015-11-16,19-237,IND,@,CHI,L (-1),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
12,,2015-11-18,19-239,IND,@,PHI,W (+27),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
13,,2015-11-21,19-242,IND,,MIL,W (+37),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
14,,2015-11-24,19-245,IND,@,WAS,W (+17),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,,2015-11-27,19-248,IND,,CHI,W (+12),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
