Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
26,20,1999-04-25,7805,SEA,A,UTA,L (-17),0,19:46,3,5,.600,0,0,,2,2,1.000,2,2,4,0,0,3,0,1,8,9.4,-9
27,21,1999-04-27,7807,SEA,H,UTA,W (+5),0,15:01,2,2,1.000,0,0,,0,2,.000,1,1,2,0,1,2,0,2,4,5.2,-5
28,22,1999-04-28,7808,SEA,A,POR,L (-35),0,17:35,4,7,.571,0,0,,2,4,.500,3,2,5,0,1,1,1,0,10,9.3,-10
29,23,1999-04-30,7810,SEA,H,DEN,W (+10),0,13:07,2,3,.667,0,0,,1,2,.500,2,3,5,0,0,0,0,1,5,5.2,0
30,24,1999-05-02,7812,SEA,H,LAL,L (-7),0,7:58,0,0,,0,0,,1,2,.500,0,0,0,0,0,1,0,0,1,1.3,+4
31,25,1999-05-04,7814,SEA,H,DAL,W (+10),0,28:32,5,6,.833,0,0,,4,7,.571,0,4,4,0,0,1,1,4,14,9.9,+2
32,26,1999-05-05,7815,SEA,A,LAC,W (+2),0,21:39,6,6,1.000,0,0,,1,3,.333,1,4,5,0,1,0,0,2,13,12.5,+7
1,1,1999-11-02,7996,SEA,A,LAC,W (+12),0,8:05,2,3,.667,0,0,,0,0,,1,2,3,0,0,0,2,4,4,0.4,+1
2,2,1999-11-04,7998,SEA,H,DAL,W (+10),0,13:43,3,8,.375,0,0,,0,0,,3,1,4,0,1,0,1,1,6,3.6,+3
3,3,1999-11-06,8000,SEA,H,UTA,W (+5),0,15:12,1,3,.333,0,0,,0,0,,0,2,2,1,0,1,1,4,2,-0.3,-5
4,4,1999-11-08,8002,SEA,A,PHI,L (-19),0,16:40,2,3,.667,0,0,,0,0,,0,1,1,0,0,0,0,3,4,1.8,-12
5,5,1999-11-10,8004,SEA,A,WAS,W (+14),0,18:13,1,2,.500,0,0,,1,2,.500,0,5,5,0,0,2,1,2,3,2.7,+11
6,6,1999-11-11,8005,SEA,A,CLE,W (+6),0,8:46,0,1,.000,0,0,,4,6,.667,4,0,4,0,0,1,1,2,4,4.2,-6
7,7,1999-11-13,8007,SEA,A,DET,L (-8),0,11:28,0,0,,0,0,,0,0,,0,4,4,0,0,3,1,2,0,1.5,-2
8,8,1999-12-02,8026,SEA,A,GSW,W (+9),0,10:00,1,2,.500,0,0,,3,4,.750,1,0,1,0,0,0,0,0,5,4.3,-5
9,9,1999-12-04,8028,SEA,A,LAC,W (+13),0,9:23,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,0,2,2,1.5,+2
10,10,1999-12-05,8029,SEA,H,CHH,L (-22),0,19:00,6,8,.750,0,0,,0,0,,1,3,4,1,0,0,0,5,12,9.1,-9
11,11,1999-12-08,8032,SEA,H,MIN,W (+16),0,11:00,1,2,.500,0,0,,2,2,1.000,0,2,2,0,0,0,2,4,4,0.0,-1
12,12,1999-12-10,8034,SEA,A,UTA,L (-18),0,19:12,2,6,.333,0,0,,2,3,.667,0,1,1,1,0,1,0,1,6,3.5,-14
13,13,1999-12-11,8035,SEA,H,MIA,W (+4),0,10:00,1,1,1.000,0,0,,0,0,,0,3,3,0,0,0,0,4,2,1.0,-2
14,14,1999-12-14,8038,SEA,H,DEN,W (+25),0,17:00,4,6,.667,0,0,,1,6,.167,3,5,8,1,0,2,2,3,9,6.9,+7
15,15,1999-12-16,8040,SEA,H,POR,L (-26),0,8:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,2,2,-0.1,-12
16,16,1999-12-18,8042,SEA,H,VAN,W (+23),0,7:00,0,1,.000,0,0,,0,0,,1,2,3,0,0,0,2,2,0,-2.2,-3
17,17,1999-12-20,8044,SEA,A,CHI,W (+9),0,8:02,1,3,.333,0,0,,1,2,.500,2,3,5,0,0,0,0,3,3,2.0,0
18,18,1999-12-21,8045,SEA,A,IND,L (-10),0,11:27,2,2,1.000,0,0,,0,0,,1,2,3,0,1,0,0,1,4,5.3,+5
21,19,2000-01-09,8064,SEA,A,GSW,W (+5),0,2:23,0,0,,0,0,,0,0,,1,2,3,0,0,0,3,0,0,-1.7,-3
22,20,2000-01-11,8066,SEA,H,PHO,W (+13),0,1:17,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,-3
26,21,2000-01-18,8073,SEA,H,CLE,W (+19),0,13:38,1,3,.333,0,0,,3,4,.750,2,0,2,0,0,2,0,4,5,4.1,-2
27,22,2000-01-20,8075,SEA,A,MIL,W (+8),0,16:48,3,3,1.000,0,0,,2,3,.667,0,3,3,0,1,3,1,3,8,8.5,-4
28,23,2000-01-21,8076,SEA,A,BOS,L (-25),0,24:51,3,7,.429,0,0,,4,6,.667,2,5,7,1,1,1,3,2,10,7.0,-9
29,24,2000-01-23,8078,SEA,A,TOR,L (-17),0,11:29,3,3,1.000,0,0,,0,1,.000,1,0,1,0,0,1,0,2,6,5.3,-1
30,25,2000-01-24,8079,SEA,A,NYK,L (-6),0,12:55,2,2,1.000,0,0,,0,0,,0,1,1,0,0,0,1,3,4,1.5,-11
31,26,2000-01-26,8081,SEA,H,NJN,W (+3),0,23:02,2,6,.333,0,0,,1,2,.500,2,9,11,1,1,5,0,3,5,9.3,+10
32,27,2000-01-29,8084,SEA,H,MIL,L (-2),0,11:46,1,1,1.000,0,0,,1,2,.500,1,3,4,0,0,0,1,2,3,2.1,0
33,28,2000-02-01,8087,SEA,A,UTA,W (+8),0,18:10,1,3,.333,0,0,,0,1,.000,1,0,1,0,0,2,0,2,2,1.2,+19
34,29,2000-02-02,8088,SEA,H,CHI,L (-7),0,14:45,1,3,.333,0,0,,3,5,.600,2,3,5,0,0,0,0,4,5,3.2,-8
35,30,2000-02-04,8090,SEA,H,PHO,W (+8),0,15:55,4,5,.800,0,0,,2,3,.667,2,2,4,0,0,1,0,0,10,10.4,+8
36,31,2000-02-06,8092,SEA,A,PHO,L (-12),0,17:05,3,5,.600,0,0,,0,0,,3,1,4,1,0,1,1,5,6,4.5,-8
37,32,2000-02-08,8094,SEA,A,SAS,L (-2),0,4:30,2,2,1.000,0,0,,1,2,.500,0,0,0,0,1,0,1,0,5,4.0,-2
38,33,2000-02-09,8095,SEA,A,DAL,W (+11),0,7:57,2,2,1.000,0,0,,0,1,.000,0,0,0,0,1,0,0,1,4,3.6,+1
39,34,2000-02-15,8101,SEA,H,WAS,W (+29),0,22:50,4,5,.800,0,0,,2,8,.250,4,5,9,3,0,1,1,4,10,10.2,+3
40,35,2000-02-18,8104,SEA,A,SAC,L (-33),0,13:25,2,4,.500,0,0,,2,4,.500,1,0,1,0,0,1,2,3,6,1.4,-26
41,36,2000-02-19,8105,SEA,H,BOS,W (+3),0,11:22,4,4,1.000,0,0,,0,0,,2,2,4,0,0,1,1,2,8,7.7,+7
42,37,2000-02-22,8108,SEA,H,ORL,W (+36),0,19:39,2,5,.400,0,0,,1,3,.333,0,7,7,4,0,0,6,4,5,-1.2,+11
43,38,2000-02-25,8111,SEA,H,ATL,L (-8),0,11:09,2,2,1.000,0,0,,0,0,,1,2,3,0,2,0,0,0,4,6.7,-3
44,39,2000-02-28,8114,SEA,A,CHH,W (+3),0,9:35,0,1,.000,0,0,,1,4,.250,0,1,1,0,0,1,0,2,1,-0.7,+3
45,40,2000-02-29,8115,SEA,A,ORL,L (-9),0,5:13,2,5,.400,0,0,,0,0,,0,1,1,0,0,0,2,1,4,-0.8,-3
47,41,2000-03-04,8119,SEA,A,ATL,W (+12),0,6:59,0,2,.000,0,0,,1,2,.500,0,0,0,0,0,2,1,1,1,-0.8,-10
48,42,2000-03-05,8120,SEA,A,MIN,L (-5),0,1:49,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-2
50,43,2000-03-10,8125,SEA,H,GSW,W (+14),0,16:21,1,5,.200,0,0,,0,0,,0,0,0,1,0,2,1,1,2,-0.4,+12
51,44,2000-03-12,8127,SEA,H,TOR,L (-2),1,8:28,1,4,.250,0,0,,0,0,,1,0,1,0,0,1,0,1,2,0.6,-7
52,45,2000-03-13,8128,SEA,A,VAN,W (+10),1,18:32,1,6,.167,0,0,,2,3,.667,2,5,7,1,1,1,0,4,4,3.5,+15
53,46,2000-03-16,8131,SEA,H,VAN,W (+14),0,0:38,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+1
55,47,2000-03-21,8136,SEA,H,DET,L (-10),0,4:03,0,0,,0,0,,0,0,,1,1,2,0,0,0,0,1,0,0.6,-2
57,48,2000-03-27,8142,SEA,H,SAS,L (-8),0,17:18,0,1,.000,0,0,,0,0,,1,7,8,0,1,1,0,2,0,3.0,+1
58,49,2000-03-29,8144,SEA,H,NYK,L (-15),0,17:57,1,2,.500,0,0,,0,0,,1,2,3,0,0,1,0,1,2,2.6,+2
59,50,2000-03-31,8146,SEA,H,SAC,W (+15),0,15:05,3,4,.750,0,0,,0,0,,0,2,2,0,1,1,2,2,6,3.9,+5
61,51,2000-04-04,8150,SEA,H,DEN,W (+13),0,18:56,6,6,1.000,0,0,,0,0,,1,2,3,2,0,0,0,1,12,12.5,+1
62,52,2000-04-07,8153,SEA,H,HOU,L (-3),0,12:00,2,2,1.000,0,0,,1,2,.500,0,1,1,2,0,1,0,1,5,6.0,+6
63,53,2000-04-08,8154,SEA,A,DEN,L (-8),0,14:15,0,0,,0,0,,0,0,,0,1,1,2,0,1,2,4,0,-1.2,-5
64,54,2000-04-10,8156,SEA,A,LAL,L (-3),0,20:48,4,6,.667,0,0,,0,0,,1,4,5,0,0,0,1,4,8,4.7,-1
65,55,2000-04-12,8158,SEA,H,MIN,W (+27),0,16:52,2,4,.500,0,0,,1,2,.500,1,4,5,1,1,1,0,5,5,4.9,+14
66,56,2000-04-14,8160,SEA,A,DAL,L (-14),0,8:09,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,2,0,-0.2,+15
68,57,2000-04-18,8164,SEA,A,SAC,W (+7),0,14:25,2,2,1.000,0,0,,0,2,.000,1,1,2,0,0,1,1,1,4,2.9,-2
69,58,2000-04-19,8165,SEA,H,LAC,L (-8),0,24:00,6,9,.667,0,0,,3,6,.500,2,6,8,1,2,3,0,3,15,16.7,-1
1,1,2000-10-31,8360,SEA,A,VAN,L (-6),0,4:37,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,1.0,0
2,2,2000-11-01,8361,SEA,H,DEN,W (+13),0,17:19,4,6,.667,0,0,,1,2,.500,3,3,6,2,0,1,2,1,9,8.7,+7
3,3,2000-11-04,8364,SEA,H,POR,L (-7),0,8:46,0,1,.000,0,0,,0,0,,0,1,1,0,0,1,1,2,0,-1.5,-15
4,4,2000-11-06,8366,SEA,A,ORL,L (-11),0,7:33,1,1,1.000,0,0,,0,0,,1,2,3,1,0,0,1,1,2,2.3,0
5,5,2000-11-08,8368,SEA,A,MIA,L (-6),0,10:03,0,0,,0,0,,2,2,1.000,1,4,5,1,0,2,1,1,2,4.6,+8
6,6,2000-11-09,8369,SEA,A,CHH,W (+8),0,16:33,2,2,1.000,0,0,,2,2,1.000,0,1,1,1,1,0,3,5,6,2.4,-2
7,7,2000-11-11,8371,SEA,A,NJN,L (-35),0,19:11,2,4,.500,0,0,,4,6,.667,1,3,4,0,0,0,3,0,8,3.8,-3
8,8,2000-11-12,8372,SEA,A,DET,L (-9),0,5:23,0,1,.000,0,0,,2,4,.500,1,0,1,0,0,0,0,0,2,1.2,-9
9,9,2000-11-14,8374,SEA,H,NYK,W (+21),0,10:19,2,3,.667,0,0,,0,1,.000,1,1,2,1,0,1,2,4,4,1.1,0
10,10,2000-11-17,8377,SEA,H,DAL,L (-4),0,3:40,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+3
11,11,2000-11-18,8378,SEA,A,LAC,W (+3),0,11:43,1,2,.500,0,0,,0,0,,1,2,3,0,0,1,1,0,2,2.0,0
13,12,2000-11-22,8382,SEA,A,SAS,L (-27),0,17:34,6,7,.857,0,0,,0,4,.000,2,2,4,1,1,2,2,2,12,10.2,+1
14,13,2000-11-24,8384,SEA,H,LAC,W (+17),0,28:02,4,9,.444,0,0,,1,2,.500,3,2,5,0,0,2,1,4,9,5.4,+10
15,14,2000-11-25,8385,SEA,A,SAC,L (-24),0,4:19,0,0,,0,0,,1,2,.500,0,0,0,0,1,0,1,0,1,0.6,-2
16,15,2000-11-28,8388,SEA,A,POR,W (+12),1,24:01,2,7,.286,0,0,,1,2,.500,2,4,6,2,0,2,0,3,5,4.7,+2
17,16,2000-11-30,8390,SEA,H,LAL,W (+33),1,17:51,5,8,.625,0,0,,0,1,.000,1,4,5,0,0,2,0,5,10,7.3,+4
18,17,2000-12-02,8392,SEA,A,DEN,L (-11),1,38:08,4,8,.500,0,0,,2,6,.333,1,7,8,1,0,0,1,4,10,5.3,-13
19,18,2000-12-03,8393,SEA,H,GSW,W (+16),1,32:22,6,6,1.000,0,0,,1,3,.333,1,2,3,1,0,2,0,4,13,12.2,+10
20,19,2000-12-06,8395,SEA,H,DET,L (-13),1,20:08,1,3,.333,0,0,,0,0,,1,3,4,1,1,0,1,1,2,2.2,-11
21,20,2000-12-08,8397,SEA,A,LAL,W (+8),1,21:24,3,6,.500,0,0,,1,2,.500,0,2,2,1,1,1,3,3,7,2.4,+17
22,21,2000-12-09,8398,SEA,H,HOU,L (-7),1,21:56,4,4,1.000,0,0,,0,0,,1,4,5,0,1,0,1,4,8,7.1,+7
23,22,2000-12-12,8401,SEA,H,ORL,W (+5),1,21:54,3,10,.300,0,0,,1,2,.500,9,4,13,2,0,0,2,3,7,6.5,+6
24,23,2000-12-13,8402,SEA,A,VAN,W (+1),1,33:43,6,7,.857,0,0,,0,2,.000,3,4,7,2,1,1,0,5,12,13.1,+3
25,24,2000-12-15,8404,SEA,H,MIA,W (+18),1,21:49,2,2,1.000,0,0,,0,0,,3,5,8,0,0,0,3,3,4,2.8,+21
26,25,2000-12-20,8409,SEA,H,SAC,W (+4),1,16:46,2,7,.286,0,0,,0,0,,3,2,5,2,0,1,1,0,4,3.7,-6
28,26,2000-12-26,8415,SEA,A,DAL,L (-21),1,23:36,4,8,.500,0,0,,1,2,.500,2,5,7,1,0,0,3,4,9,3.6,-5
29,27,2000-12-27,8416,SEA,A,HOU,W (+15),1,4:44,0,1,.000,0,0,,0,2,.000,0,0,0,1,0,0,0,1,0,-1.2,-10
30,28,2000-12-30,8419,SEA,H,CHH,W (+2),0,24:05,3,5,.600,0,0,,0,0,,0,3,3,0,0,1,1,2,6,3.5,+6
31,29,2001-01-02,8422,SEA,H,IND,L (-8),1,16:32,2,3,.667,0,0,,0,0,,0,1,1,3,0,1,3,2,4,2.0,-6
32,30,2001-01-04,8424,SEA,A,MIN,L (-13),1,11:37,2,5,.400,0,0,,1,2,.500,2,2,4,0,0,0,2,4,5,0.3,-4
33,31,2001-01-05,8425,SEA,A,PHI,L (-32),1,13:44,2,5,.400,0,0,,0,0,,1,3,4,0,0,0,3,2,4,-0.9,-8
34,32,2001-01-07,8427,SEA,A,TOR,L (-2),1,13:41,1,6,.167,0,0,,0,0,,4,1,5,1,0,0,0,1,2,1.6,-13
35,33,2001-01-09,8429,SEA,A,ATL,W (+9),1,17:13,1,5,.200,0,0,,2,4,.500,1,2,3,1,1,0,0,2,4,2.3,+4
37,34,2001-01-12,8432,SEA,H,VAN,W (+13),0,15:51,4,6,.667,0,0,,0,1,.000,1,3,4,2,0,0,0,1,8,7.6,+13
38,35,2001-01-14,8434,SEA,A,PHO,W (+19),0,11:46,2,3,.667,0,0,,0,0,,2,2,4,0,0,0,1,1,4,3.3,-10
39,36,2001-01-15,8435,SEA,A,DEN,L (-11),0,5:00,1,1,1.000,0,0,,0,1,.000,1,0,1,0,0,1,1,0,2,1.7,-15
40,37,2001-01-17,8437,SEA,H,PHO,L (-9),0,7:46,0,0,,0,0,,0,2,.000,1,3,4,0,0,1,0,0,0,1.5,-6
41,38,2001-01-19,8439,SEA,H,MIN,L (-5),0,9:03,1,2,.500,0,0,,0,0,,0,3,3,0,0,0,1,2,2,0.1,-3
42,39,2001-01-21,8441,SEA,H,SAC,W (+2),1,11:43,2,3,.667,0,0,,0,0,,1,4,5,1,1,0,2,2,4,3.5,-6
45,40,2001-01-26,8446,SEA,A,GSW,W (+2),0,14:43,1,1,1.000,0,0,,1,2,.500,0,4,4,1,1,1,1,3,3,3.7,-2
46,41,2001-01-27,8447,SEA,H,NJN,W (+9),0,11:43,2,3,.667,0,0,,1,3,.333,1,4,5,0,0,0,0,3,5,3.6,+6
47,42,2001-01-30,8450,SEA,H,UTA,L (-14),0,9:24,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,1,2,1.6,-7
48,43,2001-02-01,8452,SEA,H,CHI,W (+6),1,13:47,0,4,.000,0,0,,0,2,.000,1,0,1,3,0,0,2,5,0,-4.8,-4
49,44,2001-02-03,8454,SEA,A,UTA,L (-20),1,15:44,0,1,.000,0,0,,1,2,.500,0,0,0,3,0,2,0,4,1,1.8,-13
50,45,2001-02-05,8456,SEA,H,VAN,W (+13),1,30:23,3,4,.750,0,0,,1,4,.250,1,0,1,2,2,1,1,1,7,7.6,-6
51,46,2001-02-07,8458,SEA,A,POR,L (-17),1,14:13,2,4,.500,0,0,,0,0,,1,1,2,1,0,1,2,2,4,1.6,-4
52,47,2001-02-15,8466,SEA,H,BOS,L (-20),1,7:40,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.7,-7
54,48,2001-02-21,8472,SEA,H,DEN,W (+29),0,2:46,0,2,.000,0,0,,0,0,,1,0,1,1,0,0,0,0,0,0.0,-1
57,49,2001-02-27,8478,SEA,A,NYK,L (-9),0,13:13,1,2,.500,0,0,,0,0,,1,8,9,0,2,0,0,3,2,4.9,+9
58,50,2001-03-01,8480,SEA,A,CLE,W (+2),0,22:27,5,5,1.000,0,0,,1,6,.167,0,5,5,0,0,1,0,5,11,7.7,-3
59,51,2001-03-02,8481,SEA,A,IND,W (+3),1,23:54,3,4,.750,0,0,,1,2,.500,3,6,9,2,1,2,0,4,7,11.1,+15
60,52,2001-03-04,8483,SEA,A,MIN,L (-8),1,23:08,2,8,.250,0,0,,3,3,1.000,5,1,6,0,0,1,0,2,7,5.9,+6
61,53,2001-03-06,8485,SEA,H,SAS,L (-28),1,12:41,1,3,.333,0,0,,0,0,,0,2,2,1,0,0,0,2,2,0.8,-19
62,54,2001-03-07,8486,SEA,A,UTA,L (-4),1,26:00,3,6,.500,0,0,,2,2,1.000,2,3,5,1,0,4,2,4,8,7.2,0
63,55,2001-03-09,8488,SEA,H,TOR,L (-11),1,8:39,0,0,,0,0,,1,2,.500,1,1,2,0,0,1,0,0,1,2.3,-5
64,56,2001-03-11,8490,SEA,A,LAL,W (+12),1,14:45,1,3,.333,0,0,,0,0,,2,1,3,0,0,1,1,2,2,0.9,-12
65,57,2001-03-13,8492,SEA,H,POR,W (+9),1,18:36,1,3,.333,0,0,,0,0,,1,2,3,0,0,1,1,1,2,0.9,+1
66,58,2001-03-15,8494,SEA,A,MIL,W (+6),1,18:36,3,5,.600,0,0,,0,1,.000,2,2,4,1,0,0,1,1,6,4.6,-1
67,59,2001-03-16,8495,SEA,A,CHI,W (+10),1,20:49,3,6,.500,0,0,,2,2,1.000,1,3,4,2,0,1,2,2,8,5.9,+3
68,60,2001-03-18,8497,SEA,A,GSW,W (+5),1,13:12,1,5,.200,0,0,,0,0,,1,2,3,0,0,0,1,0,2,-0.8,-13
69,61,2001-03-19,8498,SEA,H,PHI,W (+4),1,16:37,0,2,.000,0,0,,0,0,,2,0,2,1,1,1,2,4,0,-1.2,-1
70,62,2001-03-22,8501,SEA,H,PHO,L (-3),1,19:06,3,4,.750,0,0,,0,0,,1,2,3,0,0,1,0,1,6,6.0,-1
71,63,2001-03-24,8503,SEA,H,HOU,W (+3),1,31:56,5,10,.500,0,0,,2,2,1.000,5,4,9,2,1,1,1,0,12,13.8,+2
72,64,2001-03-26,8505,SEA,H,CLE,W (+18),1,15:22,2,3,.667,0,0,,1,1,1.000,1,3,4,1,0,1,2,4,5,3.1,-11
73,65,2001-03-28,8507,SEA,H,MIN,W (+1),1,15:39,1,1,1.000,0,0,,0,0,,1,2,3,1,0,1,1,2,2,2.6,-6
74,66,2001-03-30,8509,SEA,H,LAC,W (+10),1,17:20,3,4,.750,0,0,,0,0,,0,1,1,0,0,2,2,2,6,3.3,-4
76,67,2001-04-05,8515,SEA,A,HOU,L (-3),1,15:31,1,2,.500,0,0,,0,0,,0,4,4,0,1,1,1,2,2,2.1,+6
77,68,2001-04-08,8518,SEA,H,MIL,W (+13),1,18:23,2,4,.500,0,0,,0,0,,0,1,1,0,0,0,1,0,4,1.3,+5
78,69,2001-04-11,8521,SEA,H,GSW,W (+6),1,16:28,3,4,.750,0,0,,0,0,,1,0,1,4,0,0,2,1,6,5.5,0
79,70,2001-04-13,8523,SEA,A,PHO,L (-9),1,15:50,0,2,.000,0,0,,1,2,.500,2,1,3,0,0,1,1,1,1,0.2,-8
1,1,2001-10-30,8723,LAL,H,POR,W (+11),0,1:12,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1
2,2,2001-11-01,8725,LAL,A,UTA,W (+4),0,1:00,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,1,0,0.3,-1
3,3,2001-11-02,8726,LAL,H,PHO,W (+23),0,5:05,2,2,1.000,0,0,,1,2,.500,0,0,0,0,0,0,0,1,5,3.6,+5
5,4,2001-11-09,8733,LAL,H,MEM,W (+24),0,6:12,0,1,.000,0,0,,0,0,,1,2,3,2,0,0,1,1,0,0.6,-8
6,5,2001-11-11,8735,LAL,H,ORL,W (+13),0,1:04,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-1
11,6,2001-11-21,8745,LAL,A,DEN,W (+21),0,3:11,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,1,0,2,1.4,-3
12,7,2001-11-23,8747,LAL,H,GSW,W (+16),0,15:08,1,2,.500,0,0,,0,0,,0,4,4,1,0,1,1,3,2,1.4,-7
14,8,2001-12-26,8780,LAL,A,GSW,L (-11),0,0:57,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
15,9,2001-12-28,8782,LAL,H,TOR,L (-3),0,7:28,0,2,.000,0,0,,0,2,.000,1,2,3,0,0,0,2,0,0,-2.9,-1
16,10,2001-12-30,8784,LAL,H,HOU,W (+24),0,5:16,2,2,1.000,0,0,,0,0,,1,0,1,0,0,0,0,0,4,4.1,+2
19,11,2002-02-14,8830,LAL,A,SEA,W (+5),0,5:57,0,0,,0,0,,0,0,,0,3,3,0,0,1,0,0,0,1.6,-2
20,12,2002-02-15,8831,LAL,H,ATL,L (-3),0,3:34,0,1,.000,0,0,,0,2,.000,2,1,3,0,0,0,0,1,0,-0.2,0
21,13,2002-02-17,8833,LAL,A,POR,L (-6),0,3:18,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,2,0,-0.1,-7
23,14,2002-02-21,8837,LAL,A,CLE,W (+7),0,4:18,1,2,.500,0,0,,0,0,,0,1,1,1,0,1,0,1,2,2.3,+1
24,15,2002-02-22,8838,LAL,A,CHH,W (+2),0,8:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.7,-12
28,16,2002-03-01,8845,LAL,H,IND,W (+12),0,5:09,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
29,17,2002-03-03,8847,LAL,H,HOU,W (+16),0,2:13,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,-4
30,18,2002-03-05,8849,LAL,H,NJN,W (+9),0,9:02,1,2,.500,0,0,,1,2,.500,1,1,2,0,0,1,0,0,3,3.3,+2
31,19,2002-03-06,8850,LAL,A,UTA,L (-8),0,2:45,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,0,2,2.4,-5
33,20,2002-03-12,8856,LAL,H,CHH,W (+41),0,11:41,3,4,.750,0,0,,0,0,,0,1,1,2,0,0,1,3,6,3.9,+8
34,21,2002-03-14,8858,LAL,A,GSW,W (+8),0,1:37,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,0
1,1,2002-10-30,9088,TOR,H,WAS,W (+6),1,35:18,3,9,.333,0,0,,0,0,,3,9,12,0,0,2,3,1,6,3.7,+10
