Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2022-10-19,19-142,POR,@,SAC,W (+7),0,16:18,4,6,.667,3,3,1.000,1,2,.500,0,2,2,1,0,0,0,2,12,9.5,+8
2,2,2022-10-21,19-144,POR,,PHO,W (+2),0,11:57,0,2,.000,0,1,.000,0,0,,0,2,2,0,0,0,1,4,0,-3.4,+7
3,3,2022-10-23,19-146,POR,@,LAL,W (+2),0,16:16,2,6,.333,0,1,.000,0,0,,3,1,4,1,1,1,1,2,4,3.6,+8
4,4,2022-10-24,19-147,POR,,DEN,W (+25),0,16:07,4,6,.667,1,2,.500,2,2,1.000,1,0,1,0,0,0,1,2,11,7.3,+7
5,5,2022-10-26,19-149,POR,,MIA,L (-21),0,21:24,5,12,.417,2,5,.400,3,5,.600,3,5,8,0,1,0,2,2,15,9.6,-9
6,6,2022-10-28,19-151,POR,,HOU,W (+14),1,29:26,7,12,.583,0,2,.000,0,0,,1,0,1,2,0,0,0,4,14,8.9,-1
7,7,2022-11-02,19-156,POR,,MEM,L (-5),1,24:08,1,6,.167,0,1,.000,0,0,,0,2,2,0,2,1,0,1,2,1.1,-6
8,8,2022-11-04,19-158,POR,@,PHO,W (+2),1,27:34,4,8,.500,2,3,.667,0,0,,0,1,1,1,0,0,0,3,10,5.8,-10
9,9,2022-11-05,19-159,POR,@,PHO,L (-20),1,26:55,6,12,.500,1,2,.500,0,0,,0,4,4,0,0,1,2,2,13,6.1,-4
10,10,2022-11-07,19-161,POR,@,MIA,W (+3),0,11:59,2,2,1.000,1,1,1.000,0,0,,1,0,1,0,0,0,1,0,5,4.1,-4
11,11,2022-11-09,19-163,POR,@,CHO,W (+10),0,28:33,7,10,.700,1,4,.250,2,2,1.000,1,3,4,0,0,0,0,1,17,14.0,+30
