Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2023-10-25,19-091,WAS,@,IND,L (-23),0,23:08,1,3,.333,1,1,1.000,0,0,,0,4,4,3,0,3,3,1,3,3.3,-13
2,2,2023-10-28,19-094,WAS,,MEM,W (+7),0,14:13,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,1,1,1,0,-1.8,-6
3,3,2023-10-30,19-096,WAS,,BOS,L (-19),1,27:51,4,12,.333,1,6,.167,0,0,,2,3,5,1,1,2,1,0,9,6.6,-5
4,4,2023-11-01,19-098,WAS,@,ATL,L (-9),0,27:37,2,5,.400,1,4,.250,0,2,.000,1,2,3,3,3,0,3,2,5,4.1,+15
5,5,2023-11-03,19-100,WAS,@,MIA,L (-7),0,26:17,4,5,.800,1,2,.500,0,2,.000,0,3,3,3,0,0,1,1,9,7.9,+13
6,6,2023-11-06,19-103,WAS,@,PHI,L (-18),0,19:19,3,7,.429,1,3,.333,3,3,1.000,0,3,3,0,0,1,0,3,10,6.7,-15
7,7,2023-11-08,19-105,WAS,@,CHO,W (+16),0,29:34,2,3,.667,2,3,.667,0,0,,0,2,2,1,0,0,0,5,6,4.0,+23
8,8,2023-11-10,19-107,WAS,,CHO,L (-7),0,19:38,2,4,.500,2,4,.500,4,4,1.000,0,2,2,1,0,0,2,1,10,6.9,+15
9,9,2023-11-12,19-109,WAS,@,BRK,L (-8),0,33:54,8,12,.667,4,7,.571,0,1,.000,1,6,7,3,4,0,2,0,20,21.0,+2
10,10,2023-11-13,19-110,WAS,@,TOR,L (-4),0,33:16,4,7,.571,1,1,1.000,1,3,.333,1,6,7,3,3,1,0,4,10,12.6,-18
11,11,2023-11-15,19-112,WAS,,DAL,L (-13),0,27:58,4,5,.800,2,2,1.000,0,0,,0,8,8,2,0,1,0,3,10,11.4,-8
12,12,2023-11-17,19-114,WAS,,NYK,L (-21),0,30:55,2,7,.286,0,3,.000,2,3,.667,0,3,3,4,0,1,2,1,6,3.5,-17
13,13,2023-11-20,19-117,WAS,,MIL,L (-13),0,25:16,5,7,.714,2,2,1.000,0,0,,1,2,3,1,2,0,1,3,12,10.9,+4
14,14,2023-11-22,19-119,WAS,@,CHO,L (-3),0,19:00,2,6,.333,0,2,.000,3,3,1.000,0,0,0,2,0,1,1,4,7,3.1,-16
15,,2023-11-24,19-121,WAS,@,MIL,L (-3),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,15,2023-11-25,19-122,WAS,,ATL,L (-28),0,31:40,3,5,.600,1,2,.500,0,0,,0,3,3,2,1,1,3,1,7,5.3,-1
