,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2014-10-29,23-107,MIA,,WAS,W (+12),0,15:21,1,2,0.5,0,1,0.0,0,0,,1,2,3,2,1,0,1,0,2,3.7,9
1,2,2,2014-11-01,23-110,MIA,@,PHI,W (+18),0,20:01,2,3,0.667,1,2,0.5,0,0,,0,3,3,4,2,0,1,4,5,6.8,11
2,3,3,2014-11-02,23-111,MIA,,TOR,W (+5),0,17:04,2,3,0.667,1,2,0.5,3,3,1.0,1,1,2,2,2,0,2,2,8,8.3,-2
3,4,4,2014-11-04,23-113,MIA,,HOU,L (-17),0,27:12,2,6,0.333,1,2,0.5,0,2,0.0,0,1,1,4,1,0,1,0,5,3.9,-4
4,5,5,2014-11-05,23-114,MIA,@,CHO,L (-7),0,25:59,2,7,0.286,0,2,0.0,3,4,0.75,0,2,2,3,1,0,0,5,7,4.2,6
5,6,6,2014-11-08,23-117,MIA,,MIN,W (+10),0,16:30,1,2,0.5,0,0,,0,0,,1,3,4,1,1,0,3,2,2,0.5,-3
6,7,7,2014-11-09,23-118,MIA,@,DAL,W (+9),0,25:59,0,4,0.0,0,2,0.0,0,0,,1,2,3,1,1,1,1,2,0,-0.9,4
7,8,8,2014-11-12,23-121,MIA,,IND,L (-6),0,13:41,1,3,0.333,1,3,0.333,0,0,,1,2,3,4,0,0,1,1,3,4.0,6
8,9,9,2014-11-14,23-123,MIA,@,ATL,L (-11),0,21:05,2,4,0.5,0,1,0.0,0,0,,0,2,2,1,0,0,3,2,4,-0.5,-8
9,10,10,2014-11-16,23-125,MIA,,MIL,L (-7),0,25:51,4,5,0.8,1,2,0.5,1,2,0.5,0,5,5,1,0,0,3,0,10,6.9,2
10,11,11,2014-11-17,23-126,MIA,@,BRK,W (+12),0,18:08,4,8,0.5,3,6,0.5,0,0,,1,2,3,3,1,0,6,1,11,5.0,-1
11,12,12,2014-11-20,23-129,MIA,,LAC,L (-17),0,32:18,5,9,0.556,2,6,0.333,5,6,0.833,0,5,5,3,1,0,2,1,17,14.5,3
12,13,13,2014-11-22,23-131,MIA,@,ORL,W (+7),0,27:50,4,8,0.5,2,5,0.4,2,4,0.5,0,2,2,1,2,0,4,3,12,5.3,-5
13,14,14,2014-11-23,23-132,MIA,,CHO,W (+1),0,34:08,4,9,0.444,4,5,0.8,2,2,1.0,0,0,0,3,2,0,3,2,14,9.6,2
14,15,15,2014-11-25,23-134,MIA,,GSW,L (-17),0,25:51,3,6,0.5,1,2,0.5,3,3,1.0,1,2,3,2,0,0,4,5,10,3.7,4
15,16,16,2014-11-30,23-139,MIA,@,NYK,W (+7),0,19:08,0,1,0.0,0,1,0.0,0,0,,0,2,2,0,0,0,0,0,0,-0.1,6
16,17,17,2014-12-01,23-140,MIA,@,WAS,L (-21),0,24:31,3,8,0.375,0,5,0.0,0,0,,0,2,2,2,0,0,1,3,6,1.4,-14
17,18,18,2014-12-03,23-142,MIA,,ATL,L (-10),0,32:22,2,4,0.5,1,3,0.333,2,2,1.0,1,1,2,1,2,0,0,4,7,7.1,-20
18,19,19,2014-12-05,23-144,MIA,@,MIL,L (-24),0,24:52,2,5,0.4,2,3,0.667,0,0,,0,1,1,4,3,0,1,2,6,7.6,-7
19,20,20,2014-12-07,23-146,MIA,@,MEM,L (-16),0,18:24,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-14
20,21,21,2014-12-09,23-148,MIA,@,PHO,W (+6),0,3:03,0,3,0.0,0,1,0.0,0,0,,0,0,0,1,0,0,0,0,0,-1.4,-7
21,22,22,2014-12-10,23-149,MIA,@,DEN,L (-20),0,13:04,1,3,0.333,1,1,1.0,0,0,,0,1,1,1,0,0,0,0,3,2.3,3
22,23,23,2014-12-12,23-151,MIA,@,UTA,W (+5),0,9:39,0,1,0.0,0,1,0.0,0,0,,0,1,1,1,0,0,0,0,0,0.3,-3
23,25,24,2014-12-16,23-155,MIA,@,BRK,W (+4),0,18:24,3,4,0.75,3,4,0.75,2,2,1.0,1,2,3,0,1,0,3,1,11,8.3,6
