Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2003-10-29,19-219,TOR,,NJN,W (+3),0,24:19,5,8,.625,0,0,,1,1,1.000,2,2,4,0,0,2,1,3,11,8.6,+9
2,2,2003-10-31,19-221,TOR,,WAS,W (+3),0,22:48,2,5,.400,0,0,,1,2,.500,1,1,2,0,0,0,0,1,5,2.5,+14
3,3,2003-11-01,19-222,TOR,@,MIN,L (-17),0,18:38,2,4,.500,0,0,,1,2,.500,2,1,3,0,1,0,2,3,5,2.1,-14
4,4,2003-11-06,19-227,TOR,,DAL,W (+6),0,30:38,2,7,.286,0,0,,2,2,1.000,2,7,9,0,2,2,0,1,6,8.4,+14
5,5,2003-11-07,19-228,TOR,@,WAS,L (-26),0,24:38,1,3,.333,0,0,,0,0,,1,3,4,1,0,2,1,3,2,1.8,-8
6,6,2003-11-09,19-230,TOR,,DEN,W (+13),0,26:55,3,4,.750,0,0,,0,0,,2,2,4,0,1,1,1,5,6,5.1,+1
7,7,2003-11-11,19-232,TOR,@,POR,L (-3),0,29:39,4,6,.667,0,0,,4,6,.667,1,1,2,0,1,1,0,0,12,11.3,-1
8,8,2003-11-12,19-233,TOR,@,LAL,L (-15),0,28:08,4,6,.667,0,0,,2,2,1.000,0,8,8,0,1,0,3,6,10,5.4,-8
9,9,2003-11-14,19-235,TOR,@,SAC,L (-30),1,31:47,2,8,.250,0,0,,2,2,1.000,2,4,6,1,0,3,3,2,6,2.8,-25
10,10,2003-11-16,19-237,TOR,,HOU,W (+4),0,38:33,7,11,.636,1,1,1.000,10,10,1.000,6,3,9,1,0,0,1,3,25,23.7,+2
11,11,2003-11-19,19-240,TOR,,PHI,L (-6),0,34:53,5,11,.455,0,0,,6,8,.750,2,4,6,0,0,6,1,2,16,14.5,+4
12,12,2003-11-22,19-243,TOR,@,NJN,W (+1),0,31:51,4,6,.667,1,1,1.000,2,4,.500,3,3,6,1,0,3,1,1,11,12.0,-5
13,13,2003-11-23,19-244,TOR,,MIL,L (-20),0,30:28,5,9,.556,0,0,,3,4,.750,3,3,6,0,0,2,1,3,13,10.5,-23
14,14,2003-11-26,19-247,TOR,@,ATL,W (+2),1,42:30,5,12,.417,1,1,1.000,6,8,.750,5,2,7,1,1,3,2,5,17,13.7,+7
15,15,2003-11-28,19-249,TOR,@,ORL,W (+1),1,40:36,7,15,.467,0,0,,2,3,.667,2,6,8,0,3,1,2,3,16,11.6,0
16,16,2003-11-29,19-250,TOR,@,MIA,L (-12),1,46:19,4,17,.235,0,0,,3,4,.750,2,8,10,2,0,1,4,3,11,1.0,-8
17,17,2003-12-02,19-253,TOR,@,PHI,W (+7),1,25:39,4,10,.400,0,0,,2,6,.333,4,7,11,0,1,2,1,5,10,7.3,+7
18,18,2003-12-03,19-254,TOR,,BOS,W (+10),1,38:25,7,14,.500,0,0,,2,2,1.000,5,3,8,1,0,1,0,1,16,14.4,+7
19,19,2003-12-05,19-256,TOR,,ATL,W (+5),1,42:21,5,9,.556,0,0,,1,1,1.000,2,5,7,4,3,1,0,5,11,14.1,+5
20,20,2003-12-07,19-258,TOR,,SEA,W (+10),1,45:00,8,13,.615,0,0,,6,10,.600,7,9,16,2,0,2,1,2,22,23.1,+7
21,21,2003-12-09,19-260,TOR,@,CLE,W (+7),1,35:50,5,10,.500,0,0,,4,4,1.000,2,5,7,0,0,1,0,4,14,11.0,+11
22,22,2003-12-12,19-263,TOR,@,BOS,L (-3),1,34:20,7,12,.583,0,0,,1,3,.333,2,3,5,3,0,2,1,3,15,12.2,0
23,23,2003-12-14,19-265,TOR,,MIA,L (-1),1,32:11,1,8,.125,0,1,.000,2,6,.333,2,8,10,1,0,1,0,4,4,0.8,-6
24,24,2003-12-15,19-266,TOR,@,DAL,L (-17),1,42:14,4,9,.444,0,1,.000,6,6,1.000,2,6,8,3,0,2,2,1,14,13.6,-13
25,25,2003-12-17,19-268,TOR,@,SAS,L (-3),1,36:00,3,12,.250,0,0,,0,2,.000,5,7,12,1,0,0,2,0,6,2.3,+1
26,26,2003-12-19,19-270,TOR,,NYK,W (+6),1,39:10,6,11,.545,0,1,.000,0,2,.000,2,3,5,3,0,3,1,4,12,9.8,+12
27,27,2003-12-21,19-272,TOR,,ORL,L (-11),1,36:58,7,10,.700,0,1,.000,2,5,.400,7,3,10,1,1,1,3,4,16,14.2,-3
28,28,2003-12-26,19-277,TOR,@,UTA,L (-3),1,40:43,3,6,.500,0,0,,0,2,.000,1,6,7,1,1,2,1,6,6,4.4,-2
29,29,2003-12-28,19-279,TOR,@,LAC,W (+6),1,31:35,2,8,.250,0,0,,3,6,.500,4,2,6,0,2,0,1,3,7,4.2,-6
30,30,2003-12-30,19-281,TOR,@,DEN,W (+7),1,27:43,5,10,.500,0,0,,1,1,1.000,3,9,12,1,0,0,1,2,11,9.7,-3
31,31,2004-01-02,19-284,TOR,,NOH,L (-12),1,23:27,1,5,.200,0,0,,1,1,1.000,1,2,3,1,1,2,3,1,3,0.9,-16
32,32,2004-01-04,19-286,TOR,,PHO,W (+10),1,31:01,1,9,.111,0,0,,4,6,.667,3,7,10,1,2,1,5,2,6,1.1,+11
33,33,2004-01-07,19-289,TOR,,CLE,W (+6),1,23:46,3,5,.600,0,1,.000,2,4,.500,2,4,6,1,0,1,1,0,8,7.9,-7
34,,2004-01-09,19-291,TOR,,LAC,L (-10),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
35,,2004-01-11,19-293,TOR,,POR,W (+11),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
36,,2004-01-14,19-296,TOR,@,DET,L (-4),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
37,,2004-01-15,19-297,TOR,@,NOH,W (+4),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
38,34,2004-01-17,19-299,TOR,@,ATL,L (-5),1,29:50,2,7,.286,0,0,,2,9,.222,4,6,10,0,1,1,1,4,6,2.8,-2
39,35,2004-01-19,19-301,TOR,@,NYK,L (-11),1,39:16,7,12,.583,0,0,,4,6,.667,1,7,8,3,0,4,2,3,18,16.1,-4
40,36,2004-01-21,19-303,TOR,,MIN,L (-11),1,37:03,6,14,.429,0,0,,3,3,1.000,1,4,5,1,1,2,1,2,15,10.8,-13
41,37,2004-01-23,19-305,TOR,@,MIL,L (-12),1,33:18,5,8,.625,0,0,,4,6,.667,4,2,6,1,0,0,2,3,14,10.5,-7
42,38,2004-01-25,19-307,TOR,@,CHI,L (-7),1,43:02,7,12,.583,0,0,,9,12,.750,4,6,10,1,3,0,3,2,23,20.7,-4
43,39,2004-01-28,19-310,TOR,,PHI,W (+10),1,26:24,5,7,.714,0,0,,2,2,1.000,3,3,6,2,1,2,0,5,12,13.9,+9
44,40,2004-01-30,19-312,TOR,,DET,L (-1),1,39:48,4,11,.364,0,0,,5,6,.833,5,8,13,2,0,1,0,2,13,13.7,-1
45,41,2004-02-01,19-314,TOR,,LAL,L (-1),1,39:13,7,15,.467,0,0,,3,3,1.000,5,9,14,0,1,1,2,4,17,13.6,+9
46,42,2004-02-03,19-316,TOR,@,PHI,W (+13),1,13:29,3,6,.500,0,0,,4,5,.800,2,2,4,2,0,1,2,2,10,7.9,+6
47,,2004-02-04,19-317,TOR,,ORL,W (+20),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
48,,2004-02-06,19-319,TOR,,IND,L (-6),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
49,,2004-02-08,19-321,TOR,@,GSW,W (+3),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
50,43,2004-02-10,19-323,TOR,@,PHO,W (+7),1,27:28,2,3,.667,0,0,,2,2,1.000,2,6,8,1,0,0,1,4,6,6.0,+7
51,44,2004-02-12,19-325,TOR,@,SEA,L (-20),1,14:28,0,2,.000,0,0,,0,0,,2,1,3,0,1,2,2,1,0,0.3,-7
52,45,2004-02-17,19-330,TOR,@,CHI,L (-2),1,37:35,2,8,.250,0,0,,5,6,.833,3,4,7,1,0,6,2,0,9,10.0,+2
53,46,2004-02-18,19-331,TOR,,SAS,L (-4),1,10:11,2,4,.500,0,0,,0,0,,0,2,2,1,1,0,0,1,4,3.9,+8
54,47,2004-02-20,19-333,TOR,,NJN,L (-19),1,34:56,4,9,.444,0,0,,2,2,1.000,1,1,2,1,0,1,3,2,10,3.9,-22
55,48,2004-02-22,19-335,TOR,,SAC,L (-15),1,36:01,8,16,.500,0,0,,4,4,1.000,2,3,5,3,0,0,2,4,20,12.8,-28
56,49,2004-02-24,19-337,TOR,@,NJN,L (-12),1,32:35,5,12,.417,0,0,,0,2,.000,0,5,5,1,1,0,2,2,10,3.2,-20
