Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,1997-10-31,6730,TOR,A,MIA,L (-13),0,6:31,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-0.7,+2
2,2,1997-11-01,6731,TOR,A,ATL,L (-5),0,10:53,4,7,.571,0,0,,0,0,,1,0,1,2,0,2,0,0,8,8.2,-2
3,3,1997-11-04,6734,TOR,H,GSW,W (+18),0,19:18,2,5,.400,0,1,.000,4,6,.667,2,3,5,0,1,2,0,2,8,8.4,0
8,4,1997-11-14,6744,TOR,A,BOS,L (-4),0,7:00,0,0,,0,0,,0,0,,1,2,3,0,0,0,0,0,0,1.3,+4
9,5,1997-11-15,6745,TOR,H,IND,L (-28),0,22:51,5,11,.455,0,0,,0,0,,7,4,11,2,0,0,2,3,10,8.6,-15
10,6,1997-11-18,6748,TOR,H,BOS,L (-13),0,5:20,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,-8
11,7,1997-11-20,6750,TOR,A,HOU,L (-30),0,7:52,0,1,.000,0,0,,0,0,,0,0,0,1,2,0,3,1,0,-1.4,-13
15,8,1997-12-09,6769,TOR,H,CHH,L (-13),0,9:25,0,1,.000,0,0,,4,4,1.000,0,2,2,2,1,1,0,1,4,6.6,+2
16,9,1997-12-10,6770,TOR,A,PHI,W (+7),0,15:57,1,5,.200,0,1,.000,0,0,,1,0,1,1,3,0,3,0,2,0.3,0
17,10,1997-12-13,6773,TOR,A,CHI,L (-27),0,22:59,3,10,.300,0,0,,2,2,1.000,5,1,6,1,0,0,2,2,8,3.9,-3
18,11,1997-12-15,6775,TOR,H,IND,L (-7),0,2:55,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,1.0,-7
19,12,1997-12-17,6777,TOR,H,BOS,L (-5),0,25:33,7,11,.636,0,0,,3,4,.750,5,2,7,1,2,3,0,3,17,19.4,+6
20,13,1997-12-19,6779,TOR,H,MIL,W (+1),0,14:40,1,1,1.000,0,0,,5,6,.833,0,3,3,0,0,0,0,3,7,6.0,-2
21,14,1997-12-20,6780,TOR,H,WAS,L (-2),0,1:24,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0.7,+3
22,15,1997-12-22,6782,TOR,A,CHH,L (-2),0,21:42,3,7,.429,0,0,,0,3,.000,1,2,3,0,0,0,1,2,6,0.6,+10
24,16,1997-12-30,6790,TOR,A,DET,L (-5),0,1:02,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.0,-4
25,17,1997-12-31,6791,TOR,A,WAS,L (-27),1,30:26,6,11,.545,1,2,.500,0,0,,2,3,5,2,1,1,2,1,13,10.7,-20
26,18,1998-01-02,6793,TOR,H,DET,L (-3),1,18:37,1,5,.200,0,0,,2,2,1.000,1,1,2,0,0,0,0,0,4,1.9,-14
27,19,1998-01-03,6794,TOR,A,IND,L (-12),0,1:37,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,0,2,2.4,0
28,20,1998-01-05,6796,TOR,H,HOU,L (-24),0,5:13,0,0,,0,0,,2,2,1.000,0,1,1,0,1,0,3,0,2,0.3,-3
30,21,1998-01-10,6801,TOR,A,CLE,W (+9),0,9:46,0,2,.000,0,0,,0,0,,1,1,2,1,1,0,0,0,0,1.3,-2
31,22,1998-01-12,6803,TOR,H,NJN,L (-8),0,15:35,5,6,.833,0,0,,1,4,.250,2,2,4,2,1,1,1,3,11,10.5,+3
32,23,1998-01-14,6805,TOR,H,LAC,W (+8),0,18:37,3,6,.500,0,0,,2,2,1.000,0,5,5,1,1,0,1,1,8,6.8,+1
33,24,1998-01-17,6808,TOR,H,NYK,L (-11),0,6:07,2,3,.667,0,0,,0,0,,0,1,1,1,0,1,0,0,4,4.4,+6
34,25,1998-01-19,6810,TOR,A,CHH,L (-21),0,19:58,4,8,.500,0,0,,1,3,.333,2,3,5,2,1,1,0,2,9,8.8,+1
35,26,1998-01-21,6812,TOR,H,SAC,W (+1),0,12:34,1,4,.250,0,0,,0,0,,0,1,1,1,1,0,0,0,2,1.6,-4
36,27,1998-01-24,6815,TOR,H,MIN,W (+6),0,5:08,0,1,.000,0,0,,0,0,,0,2,2,2,0,0,0,0,0,1.3,+10
39,28,1998-01-30,6821,TOR,A,SAC,L (-26),0,15:02,4,9,.444,2,2,1.000,1,2,.500,1,2,3,2,0,0,1,0,11,7.6,+4
40,29,1998-02-01,6823,TOR,A,POR,L (-7),0,6:54,0,3,.000,0,0,,0,0,,0,1,1,1,0,1,1,0,0,-1.4,-3
