Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
54,51,2021-04-13,7871,MIA,A,PHO,L (-20),0,8:55,1,2,.500,0,0,,0,0,,1,1,2,0,1,0,0,2,2,2.2,-14
55,52,2021-04-14,7872,MIA,A,DEN,L (-17),0,11:25,2,3,.667,0,0,,2,2,1.000,0,2,2,1,0,0,0,0,6,6.0,-5
56,53,2021-04-16,7874,MIA,A,MIN,L (-8),0,14:34,0,2,.000,0,0,,0,0,,1,2,3,1,0,0,0,2,0,-0.2,-2
58,54,2021-04-19,7877,MIA,H,HOU,W (+22),1,28:58,4,11,.364,0,0,,0,0,,3,8,11,0,1,0,3,5,8,2.4,-1
59,55,2021-04-21,7879,MIA,A,SAS,W (+20),0,1:58,0,0,,0,0,,1,2,.500,0,1,1,0,0,0,0,0,1,0.9,+2
64,56,2021-05-01,7889,MIA,A,CLE,W (+17),0,1:40,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3
65,57,2021-05-02,7890,MIA,A,CHO,W (+10),0,1:09,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-3
66,58,2021-05-04,7892,MIA,H,DAL,L (-14),0,5:41,1,2,.500,0,0,,0,0,,0,1,1,1,0,1,0,0,2,2.7,+12
70,59,2021-05-13,7901,MIA,H,PHI,W (+12),0,1:43,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-5
71,60,2021-05-15,7903,MIA,A,MIL,L (-14),0,2:10,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,0,0,2,1.7,+3
72,61,2021-05-16,7904,MIA,A,DET,W (+13),1,41:34,10,16,.625,0,0,,3,7,.429,3,7,10,0,2,1,2,3,23,17.9,+6
1,1,2021-10-20,8061,TOR,H,WAS,L (-15),1,18:30,3,8,.375,0,0,,0,2,.000,3,4,7,2,1,0,1,4,6,3.9,-6
2,2,2021-10-22,8063,TOR,A,BOS,W (+32),1,24:50,6,13,.462,1,2,.500,2,2,1.000,3,12,15,0,1,0,0,0,15,15.0,+16
3,3,2021-10-23,8064,TOR,H,DAL,L (-8),1,33:21,4,9,.444,0,1,.000,2,3,.667,3,9,12,3,0,0,1,3,10,9.6,+3
4,4,2021-10-25,8066,TOR,H,CHI,L (-3),1,28:39,4,12,.333,1,2,.500,2,4,.500,2,9,11,2,0,0,2,2,11,6.1,-7
5,5,2021-10-27,8068,TOR,H,IND,W (+18),1,27:30,4,9,.444,0,1,.000,2,4,.500,2,4,6,0,1,1,0,2,10,8.0,+18
6,6,2021-10-29,8070,TOR,H,ORL,W (+1),1,21:26,4,9,.444,0,2,.000,0,1,.000,1,5,6,1,0,0,2,2,8,3.0,-7
7,7,2021-10-30,8071,TOR,A,IND,W (+3),1,16:42,2,9,.222,0,2,.000,0,0,,0,3,3,1,0,1,2,3,4,-2.4,-2
8,8,2021-11-01,8073,TOR,A,NYK,W (+9),1,16:48,1,9,.111,0,1,.000,0,0,,2,7,9,1,1,0,2,1,2,-1.1,-11
9,9,2021-11-03,8075,TOR,A,WAS,W (+9),1,26:07,2,9,.222,0,0,,2,2,1.000,3,7,10,4,0,1,2,3,6,5.0,-1
10,10,2021-11-05,8077,TOR,H,CLE,L (-1),1,18:13,2,3,.667,0,1,.000,1,2,.500,2,6,8,0,0,0,1,3,5,4.3,+5
11,11,2021-11-07,8079,TOR,H,BRK,L (-13),0,27:15,6,11,.545,1,2,.500,0,2,.000,1,7,8,0,1,1,0,2,13,10.6,-13
12,12,2021-11-10,8082,TOR,A,BOS,L (-16),0,24:33,1,4,.250,0,0,,1,2,.500,2,7,9,3,1,3,1,4,3,6.3,-8
13,13,2021-11-11,8083,TOR,A,PHI,W (+6),1,29:43,1,10,.100,0,2,.000,2,2,1.000,3,6,9,2,2,3,1,1,4,5.4,+9
17,14,2021-11-19,8091,TOR,A,SAC,W (+19),0,24:58,3,5,.600,0,0,,0,0,,1,4,5,2,0,0,1,1,6,5.6,0
18,15,2021-11-21,8093,TOR,A,GSW,L (-15),0,26:14,5,9,.556,1,1,1.000,1,1,1.000,3,5,8,3,0,0,0,1,12,13.0,+4
19,16,2021-11-24,8096,TOR,A,MEM,W (+13),1,27:36,7,11,.636,3,3,1.000,0,0,,2,2,4,2,1,0,0,5,17,14.5,+28
20,17,2021-11-26,8098,TOR,A,IND,L (-17),1,33:27,4,7,.571,0,1,.000,1,2,.500,2,5,7,2,0,0,1,2,9,7.8,-16
21,18,2021-11-28,8100,TOR,H,BOS,L (-12),1,36:28,3,11,.273,0,3,.000,0,0,,3,6,9,1,0,0,2,3,6,0.9,-11
22,19,2021-11-30,8102,TOR,H,MEM,L (-7),1,29:06,1,8,.125,0,1,.000,3,4,.750,2,3,5,0,0,0,1,6,5,-1.7,-2
23,20,2021-12-02,8104,TOR,H,MIL,W (+4),1,34:30,3,8,.375,0,0,,0,2,.000,5,3,8,2,1,2,1,3,6,6.8,+7
24,21,2021-12-05,8107,TOR,H,WAS,W (+12),1,30:31,5,10,.500,0,1,.000,0,0,,4,10,14,2,1,0,2,2,10,10.4,-3
29,22,2021-12-18,8120,TOR,H,GSW,W (+19),0,22:31,8,12,.667,1,2,.500,0,1,.000,0,5,5,0,1,0,2,1,17,11.5,+4
32,23,2021-12-31,8133,TOR,H,LAC,W (+8),0,8:50,1,3,.333,0,1,.000,2,2,1.000,2,1,3,0,0,0,0,0,4,4.0,-12
33,24,2022-01-02,8135,TOR,H,NYK,W (+15),0,18:17,1,5,.200,0,0,,0,0,,3,2,5,3,0,1,3,1,2,1.0,+4
34,25,2022-01-04,8137,TOR,H,SAS,W (+25),0,18:44,2,4,.500,0,1,.000,6,9,.667,2,2,4,1,1,1,2,1,10,8.8,+15
35,26,2022-01-05,8138,TOR,A,MIL,W (+6),0,16:00,2,6,.333,1,1,1.000,1,2,.500,4,4,8,3,1,0,0,1,6,8.9,+3
36,27,2022-01-07,8140,TOR,H,UTA,W (+14),0,17:41,4,7,.571,0,1,.000,1,2,.500,2,3,5,0,1,1,0,2,9,8.5,+14
37,28,2022-01-09,8142,TOR,H,NOP,W (+4),0,27:03,3,6,.500,0,1,.000,0,0,,2,7,9,0,1,2,1,2,6,7.1,+12
38,29,2022-01-11,8144,TOR,H,PHO,L (-4),0,21:51,3,7,.429,0,2,.000,0,0,,2,4,6,0,2,0,0,3,6,5.7,-7
39,30,2022-01-14,8147,TOR,A,DET,L (-16),0,24:47,2,7,.286,0,1,.000,0,0,,3,5,8,0,0,1,1,3,4,2.0,-3
40,31,2022-01-15,8148,TOR,A,MIL,W (+7),1,39:25,7,13,.538,0,3,.000,0,0,,4,6,10,2,1,3,2,5,14,12.8,0
41,32,2022-01-17,8150,TOR,A,MIA,L (-5),1,36:56,3,8,.375,0,1,.000,0,0,,6,9,15,1,1,1,0,2,6,10.1,-3
42,33,2022-01-19,8152,TOR,A,DAL,L (-4),1,33:08,5,10,.500,0,1,.000,2,3,.667,2,3,5,0,0,0,2,2,12,6.1,-9
43,34,2022-01-21,8154,TOR,A,WAS,W (+4),0,19:11,2,5,.400,1,2,.500,0,0,,0,5,5,0,0,0,0,0,5,3.8,+11
44,35,2022-01-23,8156,TOR,H,POR,L (-9),0,14:49,1,2,.500,0,0,,1,2,.500,1,1,2,0,0,0,0,0,3,2.6,-14
45,36,2022-01-25,8158,TOR,H,CHO,W (+12),1,24:41,3,6,.500,1,1,1.000,2,5,.400,2,5,7,3,0,0,2,1,9,7.4,+8
46,37,2022-01-26,8159,TOR,A,CHI,L (-6),1,22:45,1,4,.250,0,2,.000,1,2,.500,2,4,6,0,1,0,1,1,3,2.4,-2
47,38,2022-01-29,8162,TOR,A,MIA,W (+4),0,15:58,4,5,.800,0,0,,0,0,,1,2,3,0,0,2,0,0,8,8.8,-1
48,39,2022-01-31,8164,TOR,A,ATL,W (+6),0,17:30,3,6,.500,1,1,1.000,0,0,,1,3,4,1,0,0,0,2,7,5.5,-6
49,40,2022-02-01,8165,TOR,H,MIA,W (+4),0,19:01,5,7,.714,2,3,.667,0,2,.000,3,4,7,1,1,1,2,4,12,10.4,-1
50,41,2022-02-03,8167,TOR,H,CHI,W (+7),0,18:04,2,9,.222,0,0,,1,1,1.000,5,6,11,1,0,1,0,1,5,5.8,+3
51,42,2022-02-04,8168,TOR,H,ATL,W (+11),0,18:57,4,6,.667,2,2,1.000,0,0,,0,3,3,0,0,1,1,2,10,7.2,+3
52,43,2022-02-07,8171,TOR,A,CHO,W (+15),0,15:25,1,3,.333,0,1,.000,3,4,.750,2,2,4,1,1,0,2,0,5,4.6,+3
53,44,2022-02-09,8173,TOR,A,OKC,W (+19),0,18:52,2,7,.286,0,1,.000,0,0,,3,4,7,1,1,0,0,1,4,4.5,+5
54,45,2022-02-10,8174,TOR,A,HOU,W (+19),1,13:32,2,3,.667,0,0,,2,2,1.000,1,3,4,2,0,1,2,2,6,5.6,-8
55,46,2022-02-12,8176,TOR,H,DEN,L (-1),0,10:40,0,2,.000,0,1,.000,0,0,,1,0,1,0,0,0,0,1,0,-1.1,+2
56,47,2022-02-14,8178,TOR,A,NOP,L (-30),0,15:01,1,4,.250,1,1,1.000,3,4,.750,0,5,5,1,0,0,1,3,6,3.2,-11
57,48,2022-02-16,8180,TOR,A,MIN,W (+12),0,20:54,5,9,.556,1,3,.333,0,0,,2,4,6,1,0,0,0,2,11,9.2,+12
58,49,2022-02-25,8189,TOR,A,CHO,L (-32),0,23:38,3,8,.375,0,2,.000,3,7,.429,1,4,5,0,2,1,2,0,9,5.6,-6
59,50,2022-02-26,8190,TOR,A,ATL,L (-27),0,30:16,8,12,.667,2,3,.667,3,3,1.000,2,7,9,2,1,0,2,4,21,18.1,+7
60,51,2022-02-28,8192,TOR,A,BRK,W (+36),0,23:34,8,14,.571,3,5,.600,1,3,.333,3,5,8,4,0,0,2,1,20,16.6,+25
61,52,2022-03-01,8193,TOR,H,BRK,W (+1),0,17:30,2,7,.286,0,1,.000,0,0,,2,5,7,0,0,0,2,1,4,0.4,-5
62,53,2022-03-03,8195,TOR,H,DET,L (-2),0,28:01,6,13,.462,1,3,.333,5,9,.556,3,4,7,0,0,0,1,4,18,10.4,+4
63,54,2022-03-04,8196,TOR,H,ORL,L (-6),0,22:52,4,12,.333,2,4,.500,1,2,.500,2,4,6,1,0,2,1,4,11,5.9,-8
64,55,2022-03-06,8198,TOR,A,CLE,L (-8),0,20:57,4,10,.400,0,1,.000,0,0,,1,5,6,0,2,0,1,2,8,5.0,-28
65,56,2022-03-09,8201,TOR,A,SAS,W (+15),0,21:08,5,11,.455,3,5,.600,0,0,,1,2,3,1,0,0,2,5,13,5.3,+16
66,57,2022-03-11,8203,TOR,A,PHO,W (+5),0,16:24,3,8,.375,1,2,.500,4,4,1.000,1,6,7,0,1,0,2,3,11,6.9,+6
67,58,2022-03-12,8204,TOR,A,DEN,W (+12),1,20:30,5,10,.500,4,6,.667,1,1,1.000,1,3,4,0,0,0,2,3,15,8.4,-2
68,59,2022-03-14,8206,TOR,A,LAL,W (+11),1,33:09,5,13,.385,0,3,.000,0,0,,3,8,11,2,2,2,1,2,10,10.4,+21
69,60,2022-03-16,8208,TOR,A,LAC,W (+3),0,26:58,5,7,.714,1,3,.333,0,0,,2,4,6,2,0,1,4,2,11,8.0,-10
70,61,2022-03-18,8210,TOR,H,LAL,L (-5),0,36:10,7,13,.538,3,8,.375,1,2,.500,3,2,5,1,0,0,3,2,18,10.9,-12
71,62,2022-03-20,8212,TOR,A,PHI,W (+5),1,33:49,9,15,.600,2,4,.500,1,2,.500,5,4,9,1,0,0,0,4,21,17.5,+7
72,63,2022-03-21,8213,TOR,A,CHI,L (-14),1,27:36,3,9,.333,0,5,.000,0,0,,1,8,9,1,0,0,1,1,6,3.3,-11
73,64,2022-03-24,8216,TOR,H,CLE,W (+13),0,21:34,3,10,.300,0,3,.000,4,4,1.000,0,4,4,1,0,0,0,2,10,5.3,+8
74,65,2022-03-26,8218,TOR,H,IND,W (+40),0,24:27,7,12,.583,4,5,.800,0,0,,2,4,6,4,1,0,0,1,18,18.4,+30
75,66,2022-03-28,8220,TOR,H,BOS,W (+3),0,28:22,3,10,.300,1,4,.250,0,2,.000,2,6,8,0,0,4,1,3,7,4.2,+6
76,67,2022-03-30,8222,TOR,H,MIN,W (+23),0,21:48,5,9,.556,3,7,.429,0,0,,1,3,4,1,1,0,1,2,13,10.2,+20
77,68,2022-04-01,8224,TOR,A,ORL,W (+13),0,16:13,4,6,.667,1,3,.333,2,2,1.000,1,2,3,1,0,0,0,1,11,10.0,-10
78,69,2022-04-03,8226,TOR,H,MIA,L (-5),0,20:30,1,4,.250,0,1,.000,1,4,.250,0,2,2,1,0,0,1,2,3,-1.1,-2
79,70,2022-04-05,8228,TOR,H,ATL,W (+10),0,23:33,4,11,.364,0,4,.000,3,5,.600,1,1,2,0,1,0,0,1,11,5.7,+21
80,71,2022-04-07,8230,TOR,H,PHI,W (+5),1,40:01,7,11,.636,5,7,.714,1,2,.500,1,3,4,2,1,1,5,1,20,14.0,+5
81,72,2022-04-08,8231,TOR,H,HOU,W (+2),0,12:29,2,5,.400,1,3,.333,3,3,1.000,0,1,1,0,0,1,2,2,8,3.5,-28
82,73,2022-04-10,8233,TOR,A,NYK,L (-11),0,26:08,4,13,.308,1,5,.200,0,0,,2,4,6,2,1,1,1,2,9,5.4,-7
1,1,2022-10-19,8425,TOR,H,CLE,W (+3),0,17:56,4,11,.364,1,4,.250,1,2,.500,1,4,5,0,0,0,0,1,10,5.0,-4
2,2,2022-10-21,8427,TOR,A,BRK,L (-4),0,17:29,1,6,.167,0,1,.000,2,3,.667,0,6,6,0,0,0,3,2,4,-2.2,-8
3,3,2022-10-22,8428,TOR,A,MIA,L (-3),0,33:32,5,9,.556,2,5,.400,6,7,.857,3,8,11,1,0,0,1,1,18,17.1,+16
4,4,2022-10-24,8430,TOR,A,MIA,W (+8),0,33:43,5,12,.417,0,1,.000,0,1,.000,4,18,22,2,0,1,0,2,10,12.7,+10
5,5,2022-10-26,8432,TOR,H,PHI,W (+10),0,21:18,3,7,.429,1,3,.333,0,0,,3,3,6,4,0,0,2,3,7,5.9,+14
6,6,2022-10-28,8434,TOR,H,PHI,L (-22),0,14:57,0,6,.000,0,3,.000,0,0,,2,1,3,1,0,1,2,1,0,-3.5,-10
7,7,2022-10-31,8437,TOR,H,ATL,W (+30),0,17:45,2,3,.667,0,1,.000,6,6,1.000,0,3,3,1,0,0,1,1,10,8.9,+11
8,8,2022-11-02,8439,TOR,A,SAS,W (+43),0,21:00,4,9,.444,0,3,.000,4,4,1.000,0,6,6,1,1,1,1,1,12,10.1,+6
9,9,2022-11-04,8441,TOR,A,DAL,L (-1),0,26:36,4,9,.444,1,3,.333,6,6,1.000,3,5,8,2,0,1,2,1,15,13.6,+2
10,10,2022-11-06,8443,TOR,H,CHI,W (+9),0,14:11,2,6,.333,0,2,.000,1,2,.500,3,1,4,2,1,1,1,3,5,4.5,-20
11,11,2022-11-07,8444,TOR,A,CHI,L (-14),0,13:52,4,6,.667,0,0,,2,2,1.000,1,3,4,1,0,1,0,1,10,10.0,-16
12,12,2022-11-09,8446,TOR,H,HOU,W (+7),0,12:29,2,8,.250,0,2,.000,0,0,,4,2,6,1,0,1,2,2,4,1.2,-11
37,13,2023-01-02,8500,TOR,A,IND,L (-8),0,12:26,1,3,.333,0,1,.000,1,2,.500,0,0,0,2,1,3,0,2,3,4.6,-11
38,14,2023-01-04,8502,TOR,H,MIL,L (-3),0,11:53,1,5,.200,0,2,.000,0,0,,1,1,2,0,0,0,1,0,2,-1.1,-5
39,15,2023-01-06,8504,TOR,H,NYK,L (-4),0,4:34,1,3,.333,0,1,.000,0,0,,0,1,1,1,0,0,0,0,2,1.3,-7
40,16,2023-01-08,8506,TOR,H,POR,W (+12),0,10:40,2,6,.333,0,2,.000,0,0,,0,2,2,0,0,1,0,0,4,1.9,-4
41,17,2023-01-10,8508,TOR,H,CHO,W (+12),0,13:45,5,9,.556,3,5,.600,0,0,,0,2,2,0,0,1,1,2,13,8.2,+8
42,18,2023-01-12,8510,TOR,H,CHO,W (+10),0,17:39,4,7,.571,1,3,.333,1,3,.333,1,1,2,0,5,0,2,1,10,9.5,-1
43,19,2023-01-14,8512,TOR,H,ATL,L (-11),0,27:34,5,9,.556,0,1,.000,4,5,.800,3,1,4,1,1,0,2,4,14,9.8,-4
44,20,2023-01-16,8514,TOR,A,NYK,W (+2),0,20:23,2,6,.333,0,2,.000,4,4,1.000,1,7,8,0,0,0,0,3,8,6.2,-8
45,21,2023-01-17,8515,TOR,A,MIL,L (-8),0,26:02,4,10,.400,2,3,.667,1,2,.500,5,2,7,0,0,1,1,2,11,8.2,+4
46,22,2023-01-19,8517,TOR,A,MIN,L (-2),0,20:48,5,8,.625,1,1,1.000,0,4,.000,3,1,4,1,0,2,0,2,11,9.5,+2
47,23,2023-01-21,8519,TOR,H,BOS,L (-2),1,37:18,7,15,.467,1,3,.333,2,2,1.000,1,10,11,3,2,2,2,2,17,15.7,+13
48,24,2023-01-22,8520,TOR,H,NYK,W (+9),1,35:30,2,4,.500,0,0,,8,10,.800,4,7,11,1,2,0,2,5,12,12.8,+3
49,25,2023-01-25,8523,TOR,A,SAC,W (+18),0,28:13,9,12,.750,1,3,.333,0,0,,1,4,5,0,0,0,3,3,19,11.9,+3
50,26,2023-01-27,8525,TOR,A,GSW,L (-12),0,36:27,8,12,.667,0,2,.000,1,3,.333,5,6,11,2,1,0,2,2,17,15.9,-8
51,27,2023-01-28,8526,TOR,A,POR,W (+18),1,33:25,11,16,.688,1,2,.500,4,4,1.000,3,10,13,0,2,1,2,3,27,24.8,+27
52,28,2023-01-30,8528,TOR,A,PHO,L (-8),1,34:03,5,9,.556,0,1,.000,1,2,.500,5,7,12,1,1,1,1,3,11,12.1,-6
53,29,2023-02-01,8530,TOR,A,UTA,L (-3),1,25:25,6,8,.750,0,0,,1,4,.250,5,1,6,1,1,1,0,4,13,13.2,+3
54,30,2023-02-03,8532,TOR,A,HOU,W (+6),1,29:22,2,7,.286,0,2,.000,5,9,.556,3,5,8,2,1,1,2,6,9,5.6,-7
55,31,2023-02-05,8534,TOR,A,MEM,W (+3),1,30:41,5,12,.417,0,3,.000,0,0,,1,6,7,0,4,0,0,1,10,9.7,-11
56,32,2023-02-08,8537,TOR,H,SAS,W (+14),1,28:05,4,6,.667,1,2,.500,1,2,.500,1,6,7,0,1,2,1,4,10,9.3,-1
57,33,2023-02-10,8539,TOR,H,UTA,L (-6),1,30:57,7,11,.636,2,4,.500,0,0,,1,3,4,4,0,0,1,4,16,12.9,-5
58,34,2023-02-12,8541,TOR,H,DET,W (+1),1,33:03,4,10,.400,0,2,.000,3,6,.500,4,7,11,1,0,0,0,2,11,9.2,+5
59,35,2023-02-14,8543,TOR,H,ORL,W (+10),1,33:39,4,7,.571,1,2,.500,2,2,1.000,3,10,13,0,0,1,3,2,11,9.7,+11
60,36,2023-02-23,8552,TOR,H,NOP,W (+5),0,19:54,2,6,.333,0,1,.000,2,2,1.000,0,6,6,0,0,1,2,1,6,2.7,+4
61,37,2023-02-25,8554,TOR,A,DET,W (+4),0,21:33,3,8,.375,0,0,,4,7,.571,1,5,6,3,0,0,1,3,10,6.5,+2
62,38,2023-02-26,8555,TOR,A,CLE,L (-25),0,16:04,3,6,.500,1,1,1.000,0,0,,1,2,3,0,0,0,2,1,7,2.9,-10
63,39,2023-02-28,8557,TOR,H,CHI,W (+6),0,12:13,2,6,.333,0,1,.000,0,0,,3,0,3,0,0,0,0,1,4,2.3,-14
