Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,1988-11-09,9047,CHI,A,BOS,W (+6),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
2,2,1988-11-11,9049,CHI,H,NJN,W (+12),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
3,3,1988-11-15,9053,CHI,H,PHI,W (+13),0,1:00,1,1,1.000,0,0,,2,2,1.000,0,0,0,0,0,0,1,1,4,2.3,
4,4,1988-11-16,9054,CHI,A,PHI,L (-13),0,18:00,2,3,.667,0,0,,6,8,.750,1,3,4,0,1,0,2,2,10,7.7,
5,5,1988-11-22,9060,CHI,A,SAC,W (+16),0,5:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,2,0,0,-1.3,
6,6,1988-11-23,9061,CHI,A,LAC,L (-8),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
7,7,1988-11-26,9064,CHI,A,DEN,L (-5),0,7:00,4,5,.800,0,0,,0,0,,2,0,2,0,0,0,1,0,8,6.5,
8,8,1988-11-29,9067,CHI,A,GSW,L (-10),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
9,9,1988-11-30,9068,CHI,A,UTA,L (-14),0,15:00,0,0,,0,0,,0,0,,0,2,2,1,0,0,1,4,0,-1.3,
10,10,1988-12-03,9071,CHI,A,DAL,W (+13),0,1:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,
11,11,1988-12-06,9074,CHI,H,BOS,W (+5),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
12,12,1988-12-07,9075,CHI,A,DET,L (-13),0,7:00,1,1,1.000,0,0,,0,0,,1,2,3,0,0,0,0,1,2,2.6,
