,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,1984-10-27,23-224,POR,@,KCK,W (+21),0,23:00,1,5,0.2,0,0,,2,2,1.0,2,4,6,0,1,0,1,5,4,1.5,
1,2,2,1984-10-30,23-227,POR,,SEA,W (+32),0,19:00,2,4,0.5,0,0,,3,4,0.75,2,3,5,3,1,3,1,5,7,9.1,
2,3,3,1984-11-01,23-229,POR,@,PHO,L (-9),0,33:00,1,6,0.167,0,0,,0,0,,3,2,5,4,1,2,1,6,2,2.7,
3,4,4,1984-11-03,23-231,POR,@,LAC,W (+19),1,29:00,6,10,0.6,0,0,,1,2,0.5,4,8,12,1,0,2,1,5,13,12.3,
4,5,5,1984-11-04,23-232,POR,@,LAL,L (-8),1,19:00,2,4,0.5,0,0,,0,0,,1,0,1,4,1,5,3,3,4,5.8,
5,6,6,1984-11-06,23-234,POR,,PHO,W (+17),1,22:00,1,3,0.333,0,0,,0,0,,1,8,9,4,1,5,6,3,2,3.5,
6,7,7,1984-11-08,23-236,POR,@,DEN,L (-3),1,27:00,2,4,0.5,0,0,,0,0,,0,9,9,4,1,3,3,3,4,6.4,
7,8,8,1984-11-09,23-237,POR,,LAL,L (-4),0,12:00,3,3,1.0,0,0,,0,0,,1,3,4,3,0,0,1,5,6,5.8,
8,9,9,1984-11-11,23-239,POR,,GSW,W (+12),1,30:00,5,7,0.714,0,0,,6,7,0.857,3,9,12,1,0,2,2,3,16,16.4,
9,10,10,1984-11-13,23-241,POR,,DAL,L (-7),1,20:00,0,1,0.0,0,0,,0,0,,1,7,8,3,0,1,2,1,0,2.5,
10,11,11,1984-11-24,23-252,POR,,CHI,W (+10),0,27:00,5,7,0.714,0,0,,1,3,0.333,2,4,6,2,0,1,0,4,11,10.4,
11,12,12,1984-11-27,23-255,POR,@,CLE,W (+9),0,25:00,2,3,0.667,0,0,,2,4,0.5,4,8,12,2,0,2,1,0,6,10.9,
12,13,13,1984-11-28,23-256,POR,@,DET,L (-7),0,17:00,0,0,,0,0,,1,2,0.5,1,3,4,1,1,0,2,3,1,0.7,
13,14,14,1984-11-30,23-258,POR,@,PHI,L (-10),0,22:00,1,2,0.5,0,0,,4,4,1.0,1,1,2,1,0,3,1,5,6,5.8,
14,15,15,1984-12-01,23-259,POR,@,NYK,W (+22),0,27:00,4,7,0.571,0,0,,0,2,0.0,1,3,4,1,1,3,1,0,8,8.3,
15,16,16,1984-12-04,23-262,POR,,PHO,W (+8),0,20:00,3,6,0.5,0,0,,3,3,1.0,3,1,4,0,1,1,3,4,9,5.5,
16,17,17,1984-12-06,23-264,POR,,SAS,W (+17),0,22:00,1,1,1.0,0,0,,1,2,0.5,1,4,5,0,1,0,5,3,3,-1.0,
17,18,18,1984-12-08,23-266,POR,,HOU,L (-7),0,19:00,3,6,0.5,0,0,,2,4,0.5,3,4,7,2,1,2,1,4,8,8.7,
18,19,19,1984-12-11,23-269,POR,@,DEN,L (-1),0,18:00,2,7,0.286,0,0,,2,3,0.667,5,7,12,3,0,2,3,1,6,7.2,
19,20,20,1984-12-13,23-271,POR,@,LAC,L (-6),0,19:00,0,3,0.0,0,0,,2,2,1.0,2,3,5,3,0,0,0,6,2,1.9,
20,21,21,1984-12-14,23-272,POR,@,GSW,L (-13),1,32:00,2,4,0.5,0,0,,2,2,1.0,1,4,5,2,1,4,2,3,6,7.9,
21,22,22,1984-12-18,23-276,POR,@,SEA,L (-10),1,25:00,4,7,0.571,0,0,,1,2,0.5,2,3,5,2,0,1,2,2,9,6.9,
22,23,23,1984-12-20,23-278,POR,,KCK,L (-5),1,34:00,2,7,0.286,0,0,,9,11,0.818,5,8,13,4,0,2,6,5,13,10.2,
23,24,24,1984-12-22,23-280,POR,@,PHO,L (-2),1,36:00,4,8,0.5,0,0,,8,10,0.8,1,10,11,5,1,5,2,5,16,18.9,
24,25,25,1984-12-25,23-283,POR,,GSW,W (+9),1,30:00,2,8,0.25,0,0,,1,4,0.25,5,9,14,4,2,0,2,3,5,6.8,
25,26,26,1984-12-27,23-285,POR,@,SAS,L (-21),1,30:00,8,10,0.8,0,0,,0,0,,1,6,7,2,1,1,5,3,16,11.6,
26,27,27,1984-12-29,23-287,POR,@,HOU,L (-16),1,28:00,2,6,0.333,0,0,,6,6,1.0,2,7,9,2,2,2,4,4,10,9.3,
27,28,28,1985-01-01,23-290,POR,,PHI,L (-5),1,38:00,6,6,1.0,0,0,,0,0,,4,7,11,5,0,1,4,3,12,14.1,
28,29,29,1985-01-03,23-292,POR,,SEA,W (+34),1,29:00,5,8,0.625,0,0,,0,0,,3,6,9,0,1,6,0,2,10,14.7,
29,30,30,1985-01-04,23-293,POR,@,LAL,L (-25),1,35:00,4,10,0.4,0,0,,2,2,1.0,3,7,10,4,0,0,4,4,10,6.0,
30,31,31,1985-01-06,23-295,POR,,IND,W (+17),1,22:00,2,5,0.4,0,0,,2,5,0.4,0,8,8,2,0,3,2,3,6,4.8,
31,32,32,1985-01-08,23-297,POR,,DAL,L (-6),1,29:00,2,7,0.286,0,0,,0,0,,4,4,8,2,0,1,3,2,4,2.2,
32,33,33,1985-01-11,23-300,POR,@,SAS,W (+20),1,32:00,4,9,0.444,0,0,,0,0,,4,5,9,2,0,8,1,5,8,11.6,
33,34,34,1985-01-13,23-302,POR,@,DAL,L (-23),1,35:00,2,4,0.5,0,0,,0,0,,2,6,8,2,2,6,2,2,4,10.0,
34,35,35,1985-01-15,23-304,POR,,HOU,W (+4),1,26:00,1,3,0.333,0,0,,0,0,,1,5,6,1,1,6,2,6,2,4.0,
35,36,36,1985-01-18,23-307,POR,@,UTA,L (-5),1,26:00,4,8,0.5,0,0,,1,2,0.5,3,6,9,5,1,2,3,6,9,9.0,
36,37,37,1985-01-19,23-308,POR,,DEN,L (-3),1,32:00,4,6,0.667,0,0,,4,4,1.0,2,9,11,0,0,3,2,3,12,12.4,
37,38,38,1985-01-22,23-311,POR,@,CHI,L (-8),1,39:00,6,7,0.857,0,0,,4,4,1.0,2,8,10,3,1,5,2,4,16,20.3,
38,39,39,1985-01-23,23-312,POR,@,IND,W (+32),1,32:00,6,7,0.857,0,0,,1,1,1.0,1,10,11,5,0,2,0,5,13,17.1,
39,40,40,1985-01-27,23-316,POR,@,BOS,L (-1),1,28:00,5,8,0.625,0,0,,0,0,,2,5,7,2,0,1,1,6,10,8.0,
40,41,41,1985-01-29,23-318,POR,,LAL,L (-16),1,29:00,2,10,0.2,0,0,,0,0,,9,4,13,1,1,2,0,5,4,6.4,
41,42,42,1985-01-31,23-320,POR,@,GSW,W (+20),1,27:00,3,5,0.6,0,0,,3,4,0.75,0,7,7,2,0,2,3,5,9,6.2,
42,43,43,1985-02-01,23-321,POR,,SAS,L (-11),1,29:00,9,12,0.75,0,0,,1,1,1.0,5,5,10,1,2,2,3,6,19,17.9,
43,44,44,1985-02-02,23-322,POR,,MIL,L (-10),1,44:00,3,7,0.429,0,0,,2,3,0.667,3,12,15,7,0,6,4,5,8,12.7,
44,45,45,1985-02-05,23-325,POR,,UTA,W (+20),1,35:00,6,12,0.5,0,0,,7,7,1.0,4,6,10,5,0,3,3,3,19,19.0,
45,46,46,1985-02-07,23-327,POR,,NYK,W (+11),1,38:00,7,10,0.7,0,0,,10,13,0.769,3,9,12,5,1,3,3,3,24,25.8,
46,47,47,1985-02-12,23-332,POR,,BOS,W (+8),1,35:00,8,15,0.533,0,0,,0,0,,3,10,13,0,2,4,1,2,16,16.8,
