Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,1989-11-03,8458,GSW,A,PHO,L (-30),1,23:00,0,7,.000,0,0,,0,0,,0,1,1,3,0,1,1,5,0,-4.8,
2,2,1989-11-04,8459,GSW,H,HOU,L (-27),1,17:00,3,8,.375,0,1,.000,0,0,,1,2,3,2,1,0,5,2,6,-0.5,
3,3,1989-11-14,8469,GSW,A,MIN,L (-3),0,7:00,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,1,1,0,-1.1,
4,4,1989-11-15,8470,GSW,A,CLE,L (-25),1,25:00,6,10,.600,0,0,,0,0,,1,4,5,4,0,0,1,0,12,11.1,
5,5,1989-11-17,8472,GSW,A,CHH,L (-1),1,26:00,1,5,.200,0,0,,0,2,.000,0,4,4,6,1,0,3,2,2,0.7,
6,6,1989-11-18,8473,GSW,A,ATL,L (-16),1,30:00,7,13,.538,0,2,.000,0,0,,1,2,3,9,3,0,3,2,14,14.5,
7,7,1989-11-22,8477,GSW,H,SAC,W (+24),1,30:00,5,10,.500,0,0,,0,0,,0,1,1,12,0,0,0,0,10,13.7,
8,8,1989-11-25,8480,GSW,H,CHI,L (-13),1,27:00,5,8,.625,0,0,,0,0,,1,6,7,8,4,0,4,1,10,14.1,
9,9,1989-11-28,8483,GSW,A,DEN,L (-21),1,33:00,6,11,.545,1,1,1.000,4,4,1.000,0,5,5,10,1,0,6,6,17,12.8,
10,10,1989-11-29,8484,GSW,H,NYK,L (-18),1,37:00,9,14,.643,0,0,,1,2,.500,0,5,5,12,3,0,4,6,19,18.9,
11,11,1989-12-01,8486,GSW,A,POR,L (-13),1,37:00,5,12,.417,1,2,.500,6,8,.750,0,1,1,12,2,0,2,4,17,16.9,
12,12,1989-12-02,8487,GSW,H,MIL,W (+3),1,41:00,7,11,.636,1,2,.500,0,3,.000,0,3,3,7,5,0,9,3,15,9.5,
13,13,1989-12-05,8490,GSW,A,DAL,L (-19),1,29:00,2,14,.143,0,1,.000,2,2,1.000,1,2,3,2,1,0,1,3,6,-1.5,
14,14,1989-12-06,8491,GSW,A,SAS,L (-2),1,39:00,6,13,.462,0,0,,0,0,,1,2,3,10,5,0,8,2,12,9.8,
15,15,1989-12-08,8493,GSW,H,SAC,L (-5),1,39:00,6,10,.600,0,1,.000,5,11,.455,0,4,4,14,1,0,1,2,17,20.2,
16,16,1989-12-12,8497,GSW,A,SAC,W (+15),1,37:00,7,13,.538,0,1,.000,4,4,1.000,1,4,5,10,3,1,6,3,18,17.1,
17,17,1989-12-13,8498,GSW,H,DEN,W (+20),1,24:00,5,10,.500,0,0,,5,5,1.000,0,3,3,11,1,0,2,3,15,16.4,
18,18,1989-12-15,8500,GSW,A,POR,W (+5),1,30:00,4,13,.308,0,1,.000,1,2,.500,0,3,3,7,0,0,3,3,9,2.7,
19,19,1989-12-16,8501,GSW,H,DET,W (+12),1,33:00,6,13,.462,0,0,,0,0,,0,3,3,5,2,0,0,3,12,10.5,
20,20,1989-12-20,8505,GSW,H,HOU,W (+6),1,36:00,7,13,.538,0,2,.000,6,6,1.000,1,4,5,14,4,0,4,3,20,24.2,
21,21,1989-12-22,8507,GSW,H,IND,W (+26),1,29:00,4,12,.333,0,0,,2,2,1.000,3,0,3,8,5,0,2,1,10,13.5,
22,22,1989-12-26,8511,GSW,A,UTA,L (-15),1,25:00,4,10,.400,0,1,.000,0,0,,0,3,3,4,1,1,0,3,8,6.8,
23,23,1989-12-28,8513,GSW,A,LAC,L (-20),1,20:00,2,5,.400,0,0,,2,4,.500,0,2,2,1,0,0,1,3,6,1.6,
24,24,1989-12-29,8514,GSW,A,LAL,L (-19),1,36:00,5,9,.556,0,0,,0,2,.000,0,3,3,7,1,0,3,2,10,7.9,
25,25,1990-01-02,8518,GSW,H,UTA,W (+13),1,36:00,3,12,.250,0,1,.000,5,5,1.000,0,5,5,9,3,0,5,2,11,8.8,
26,26,1990-01-04,8520,GSW,H,MIA,W (+2),1,34:00,4,8,.500,0,0,,3,4,.750,1,7,8,8,2,1,3,3,11,13.5,
27,27,1990-01-06,8522,GSW,H,LAL,W (+2),1,34:00,2,10,.200,0,1,.000,1,1,1.000,4,3,7,11,2,0,2,3,5,9.0,
28,28,1990-01-08,8524,GSW,H,DEN,W (+17),1,34:00,8,12,.667,0,0,,3,3,1.000,1,9,10,19,1,0,3,2,19,27.7,
29,29,1990-01-10,8526,GSW,H,DAL,W (+4),1,33:00,5,12,.417,1,1,1.000,4,4,1.000,1,4,5,7,1,0,2,3,15,13.2,
30,30,1990-01-13,8529,GSW,H,ORL,W (+11),1,35:00,4,10,.400,0,2,.000,1,2,.500,1,3,4,12,0,0,4,2,9,8.4,
31,31,1990-01-15,8531,GSW,A,IND,L (-39),1,25:00,2,8,.250,1,1,1.000,0,0,,0,1,1,4,0,0,3,3,5,-0.9,
32,32,1990-01-16,8532,GSW,A,MIL,L (-8),1,32:00,6,8,.750,0,0,,0,0,,1,2,3,12,2,0,2,5,12,16.5,
33,33,1990-01-18,8534,GSW,A,CHI,L (-25),1,34:00,4,11,.364,0,0,,0,0,,2,5,7,14,3,0,3,1,8,14.2,
34,34,1990-01-19,8535,GSW,A,DET,L (-7),1,32:00,3,9,.333,0,1,.000,2,2,1.000,1,2,3,11,2,0,4,5,8,7.9,
35,35,1990-01-21,8537,GSW,A,BOS,W (+5),1,40:00,11,14,.786,0,0,,3,4,.750,0,3,3,10,5,0,8,3,25,22.9,
36,36,1990-01-23,8539,GSW,H,MIN,W (+7),1,31:00,4,10,.400,0,1,.000,1,2,.500,0,1,1,4,1,0,1,2,9,5.5,
37,37,1990-01-24,8540,GSW,A,SAC,L (-30),1,24:00,4,8,.500,0,0,,0,0,,0,2,2,3,1,0,3,1,8,4.3,
38,38,1990-01-26,8542,GSW,H,SEA,W (+12),1,35:00,9,12,.750,0,0,,5,9,.556,2,2,4,5,2,1,0,3,23,23.6,
39,39,1990-01-31,8547,GSW,H,POR,W (+5),1,39:00,12,17,.706,1,1,1.000,2,2,1.000,1,7,8,10,1,0,7,2,27,22.9,
40,40,1990-02-02,8549,GSW,H,NJN,W (+19),1,28:00,5,7,.714,0,0,,2,3,.667,2,8,10,14,1,0,2,3,12,20.1,
41,41,1990-02-04,8551,GSW,A,MIN,W (+10),1,42:00,8,14,.571,0,1,.000,5,7,.714,1,5,6,8,1,0,2,2,21,19.6,
42,42,1990-02-05,8552,GSW,A,WSB,L (-6),1,29:00,5,11,.455,0,0,,3,4,.750,1,1,2,5,2,0,3,2,13,9.6,
43,43,1990-02-07,8554,GSW,A,PHI,W (+1),1,39:00,7,15,.467,1,2,.500,6,8,.750,1,3,4,11,4,0,6,4,21,18.2,
44,44,1990-02-08,8555,GSW,A,NYK,L (-4),1,33:00,3,12,.250,0,1,.000,3,4,.750,1,6,7,6,0,0,2,6,9,3.7,
45,45,1990-02-15,8562,GSW,H,WSB,W (+6),1,38:00,9,14,.643,0,0,,6,6,1.000,0,0,0,5,1,0,2,4,24,18.7,
46,46,1990-02-16,8563,GSW,A,PHO,L (-21),1,33:00,9,16,.563,0,1,.000,2,2,1.000,0,4,4,8,3,0,5,5,20,15.2,
47,47,1990-02-18,8565,GSW,H,PHO,L (-18),1,33:00,5,10,.500,1,3,.333,2,2,1.000,1,2,3,9,2,0,5,5,13,10.6,
48,48,1990-02-19,8566,GSW,A,DEN,L (-5),1,35:00,8,20,.400,0,0,,0,0,,0,3,3,10,2,0,5,6,16,7.7,
49,49,1990-02-21,8568,GSW,H,PHI,L (-1),1,34:00,8,14,.571,3,3,1.000,2,2,1.000,1,4,5,7,1,0,1,1,21,20.8,
50,50,1990-02-23,8570,GSW,H,BOS,L (-12),1,38:00,8,13,.615,0,2,.000,6,7,.857,0,1,1,7,4,1,3,4,22,21.0,
51,51,1990-02-25,8572,GSW,A,SEA,L (-8),1,42:00,10,17,.588,0,0,,1,1,1.000,1,2,3,3,3,0,3,1,21,16.1,
52,52,1990-02-28,8575,GSW,H,SAS,W (+9),1,44:00,3,12,.250,0,1,.000,5,6,.833,4,2,6,16,0,0,2,5,11,14.0,
