Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,1988-11-05,8268,MIA,H,LAC,L (-20),0,23:00,2,5,.400,0,0,,2,4,.500,3,2,5,1,0,1,1,3,6,4.4,
2,2,1988-11-08,8271,MIA,A,DAL,L (-4),0,18:00,1,6,.167,0,0,,1,2,.500,1,1,2,0,0,0,1,2,3,-2.0,
3,3,1988-11-09,8272,MIA,A,SAS,L (-24),0,22:00,4,8,.500,0,0,,3,4,.750,2,3,5,1,3,0,3,4,11,8.0,
4,4,1988-11-11,8274,MIA,H,HOU,L (-21),0,12:00,1,1,1.000,0,0,,0,0,,1,2,3,1,1,0,1,3,2,2.5,
5,5,1988-11-15,8278,MIA,H,BOS,L (-19),0,4:00,0,1,.000,0,0,,0,2,.000,0,0,0,0,0,0,0,1,0,-1.9,
6,6,1988-11-17,8280,MIA,A,HOU,L (-6),0,12:00,1,2,.500,0,0,,0,0,,0,1,1,0,2,0,2,2,2,0.5,
7,7,1988-11-18,8281,MIA,H,GSW,L (-6),0,18:00,2,2,1.000,0,0,,4,4,1.000,2,3,5,0,1,0,0,6,8,8.3,
8,8,1988-11-23,8286,MIA,H,LAL,L (-47),0,21:00,2,4,.500,0,0,,1,2,.500,0,3,3,2,1,0,2,3,5,2.7,
9,9,1988-11-26,8289,MIA,A,MIL,L (-10),0,21:00,3,9,.333,0,0,,2,2,1.000,3,2,5,0,1,1,3,3,8,3.1,
10,10,1988-11-27,8290,MIA,A,CLE,L (-29),1,28:00,7,10,.700,0,0,,0,1,.000,4,2,6,1,1,1,1,3,14,13.0,
11,11,1988-11-29,8292,MIA,A,CHH,L (-15),1,35:00,6,11,.545,0,0,,2,4,.500,5,5,10,2,1,0,2,4,14,11.7,
12,12,1988-11-30,8293,MIA,H,SAS,L (-4),1,16:00,2,4,.500,0,0,,0,0,,3,1,4,1,0,0,3,4,4,0.5,
13,13,1988-12-02,8295,MIA,H,POR,L (-3),1,21:00,0,2,.000,0,0,,1,2,.500,2,0,2,2,0,2,0,3,1,2.2,
14,14,1988-12-07,8300,MIA,H,SAC,L (-2),1,15:00,2,7,.286,0,0,,1,4,.250,5,3,8,1,0,1,0,4,5,3.9,
15,15,1988-12-09,8302,MIA,H,DEN,L (-11),1,34:00,7,12,.583,0,2,.000,1,1,1.000,5,8,13,3,2,2,2,5,15,16.8,
16,16,1988-12-10,8303,MIA,A,CHI,L (-23),1,21:00,3,9,.333,0,0,,8,9,.889,2,1,3,2,0,0,1,5,14,8.6,
17,17,1988-12-12,8305,MIA,A,UTA,L (-16),1,28:00,3,9,.333,0,0,,8,11,.727,6,3,9,0,2,0,3,5,14,9.8,
18,18,1988-12-14,8307,MIA,A,LAC,W (+1),1,33:00,3,8,.375,0,0,,9,12,.750,4,4,8,0,2,1,4,5,15,10.1,
19,19,1988-12-15,8308,MIA,A,SAC,L (-4),1,18:00,1,4,.250,0,0,,5,6,.833,1,2,3,0,0,0,4,6,7,-0.9,
20,20,1988-12-17,8310,MIA,H,DAL,L (-17),1,33:00,5,10,.500,0,0,,3,4,.750,2,4,6,1,2,1,4,5,13,7.6,
21,21,1988-12-20,8313,MIA,A,DET,L (-16),1,37:00,4,12,.333,0,0,,9,12,.750,2,4,6,2,2,1,0,4,17,14.1,
22,22,1988-12-21,8314,MIA,H,SEA,L (-8),1,40:00,7,11,.636,0,0,,9,13,.692,1,3,4,3,2,1,5,5,23,15.9,
23,23,1988-12-23,8316,MIA,H,UTA,W (+21),1,27:00,4,7,.571,0,0,,1,3,.333,6,7,13,3,0,0,7,5,9,4.3,
24,24,1988-12-26,8319,MIA,H,SAS,W (+2),1,28:00,2,7,.286,0,0,,5,6,.833,2,3,5,2,3,1,3,5,9,6.9,
25,25,1988-12-27,8320,MIA,H,HOU,L (-8),1,26:00,1,4,.250,0,0,,5,6,.833,1,2,3,3,0,0,3,3,7,3.4,
