Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
50,50,1996-03-01,23-149,MIA,,POR,L (-14),1,34:00,4,6,.667,0,0,,3,3,1.000,1,3,4,1,2,2,2,3,11,10.9
51,51,1996-03-03,23-151,MIA,@,MIN,L (-2),1,38:00,8,16,.500,0,0,,4,6,.667,3,4,7,2,2,0,1,4,20,15.3
52,52,1996-03-05,23-153,MIA,,MIN,W (+41),1,24:00,4,8,.500,0,0,,1,2,.500,2,9,11,1,0,0,2,6,9,5.0
53,53,1996-03-08,23-156,MIA,,TOR,W (+30),1,23:00,5,7,.714,0,0,,2,3,.667,2,6,8,1,1,0,1,4,12,11.0
54,54,1996-03-10,23-158,MIA,,CLE,W (+7),1,28:00,1,4,.250,0,0,,6,8,.750,4,6,10,4,0,1,1,4,8,10.3
55,55,1996-03-12,23-160,MIA,@,DAL,W (+7),1,25:00,9,10,.900,0,0,,4,6,.667,2,8,10,1,0,0,2,3,22,19.1
56,56,1996-03-14,23-162,MIA,@,SAS,L (-20),1,20:00,2,7,.286,0,0,,0,2,.000,0,4,4,1,1,1,1,3,4,0.5
57,57,1996-03-16,23-164,MIA,@,HOU,W (+24),1,35:00,6,13,.462,0,0,,5,5,1.000,6,4,10,1,2,1,0,3,17,17.9
58,58,1996-03-20,23-168,MIA,,DET,W (+9),1,31:00,1,3,.333,0,0,,2,2,1.000,2,7,9,0,0,1,1,4,4,3.9
59,59,1996-03-22,23-170,MIA,@,MIL,W (+16),1,23:00,3,5,.600,0,0,,2,2,1.000,2,4,6,1,0,1,0,4,8,8.1
60,60,1996-03-24,23-172,MIA,@,BOS,W (+16),1,17:00,2,7,.286,0,0,,1,2,.500,2,5,7,1,0,0,0,3,5,2.9
61,61,1996-03-27,23-175,MIA,,LAL,L (-11),1,32:00,7,12,.583,0,0,,3,4,.750,4,5,9,0,0,0,2,2,17,12.5
62,62,1996-03-29,23-177,MIA,,WSB,W (+19),1,23:00,3,8,.375,0,0,,1,2,.500,2,7,9,1,0,1,0,2,7,6.3
63,63,1996-03-30,23-178,MIA,@,DET,W (+10),1,20:00,3,8,.375,0,0,,0,1,.000,1,2,3,0,0,0,2,3,6,-0.7
64,64,1996-04-02,23-181,MIA,,CHI,L (-18),1,22:00,5,8,.625,0,0,,1,1,1.000,2,0,2,0,2,0,1,4,11,8.2
65,65,1996-04-04,23-183,MIA,@,CHI,L (-8),1,19:00,0,4,.000,0,0,,0,0,,2,4,6,0,0,0,1,4,0,-2.8
66,66,1996-04-06,23-185,MIA,@,IND,L (-4),1,26:00,3,10,.300,0,0,,1,2,.500,4,5,9,1,0,0,1,4,7,3.2
67,67,1996-04-08,23-187,MIA,@,WSB,L (-12),1,16:00,2,4,.500,0,0,,2,2,1.000,2,2,4,0,0,1,0,2,6,5.9
68,68,1996-04-10,23-189,MIA,@,CHH,W (+21),1,34:00,7,11,.636,0,0,,0,1,.000,1,6,7,5,1,0,2,5,14,11.7
69,69,1996-04-11,23-190,MIA,,MIL,W (+10),1,32:00,5,8,.625,0,0,,0,0,,2,6,8,1,3,1,0,4,10,12.4
70,70,1996-04-13,23-192,MIA,,NYK,W (+8),1,36:00,5,8,.625,0,0,,5,8,.625,0,8,8,2,0,1,1,3,15,12.5
71,71,1996-04-15,23-194,MIA,,NJN,W (+20),1,33:00,3,9,.333,0,0,,2,2,1.000,3,8,11,2,2,2,1,3,8,10.0
72,72,1996-04-17,23-196,MIA,@,PHI,L (-4),1,28:00,6,12,.500,0,0,,0,0,,3,7,10,0,0,0,1,3,12,8.0
73,73,1996-04-19,23-198,MIA,@,MIL,W (+6),1,25:00,4,5,.800,0,0,,2,2,1.000,1,4,5,0,1,0,0,6,10,8.6
74,74,1996-04-21,23-200,MIA,,ATL,L (-12),1,29:00,4,7,.571,0,0,,1,2,.500,2,7,9,1,1,1,3,3,9,7.0
1,1,1996-11-01,24-028,MIA,,ATL,W (+13),1,22:48,2,8,.250,0,0,,0,0,,1,5,6,1,2,1,2,4,4,1.2,+5
2,2,1996-11-02,24-029,MIA,@,IND,W (+2),1,34:33,3,11,.273,0,0,,1,1,1.000,1,8,9,1,1,2,3,5,7,1.7,+6
3,3,1996-11-06,24-033,MIA,,CHI,L (-6),1,27:21,3,6,.500,0,0,,3,4,.750,2,5,7,1,0,0,2,5,9,5.2,-21
4,4,1996-11-08,24-035,MIA,,MIL,W (+12),1,14:17,2,6,.333,0,0,,0,0,,1,5,6,0,0,1,2,2,4,0.7,-2
5,5,1996-11-09,24-036,MIA,@,DAL,W (+7),1,30:06,7,14,.500,0,1,.000,4,8,.500,6,8,14,2,1,2,0,4,18,18.2,+17
6,6,1996-11-12,24-039,MIA,,CHH,W (+8),1,22:27,3,7,.429,0,0,,6,7,.857,4,3,7,0,0,0,2,2,12,8.8,-5
7,7,1996-11-13,24-040,MIA,@,CHI,L (-32),1,17:07,0,3,.000,0,0,,1,2,.500,0,6,6,0,0,0,2,6,1,-4.1,-8
8,8,1996-11-15,24-042,MIA,@,ATL,L (-8),1,19:03,5,10,.500,0,0,,1,1,1.000,2,4,6,1,1,0,2,4,11,6.7,+1
9,9,1996-11-16,24-043,MIA,,PHI,L (-2),1,26:13,1,6,.167,0,0,,4,4,1.000,1,4,5,0,2,0,2,4,6,2.5,-6
10,,1996-12-14,24-071,MIA,,TOR,W (+1),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,10,1996-12-17,24-074,MIA,,IND,L (-14),0,5:01,0,1,.000,0,0,,0,0,,0,2,2,1,0,0,1,1,0,-0.8,-7
12,11,1996-12-19,24-076,MIA,,UTA,L (-7),0,13:30,2,7,.286,0,0,,2,2,1.000,2,6,8,0,2,0,2,3,6,3.9,-2
13,12,1996-12-21,24-078,MIA,@,HOU,W (+20),0,19:43,0,2,.000,0,0,,2,2,1.000,1,3,4,0,0,0,1,6,2,-1.2,-11
14,13,1996-12-23,24-080,MIA,@,SAS,W (+11),0,39:16,6,9,.667,0,0,,3,3,1.000,5,4,9,0,1,1,2,6,15,13.1,+13
15,14,1996-12-26,24-083,MIA,,ORL,W (+20),0,13:49,1,2,.500,0,0,,0,0,,0,2,2,1,1,0,1,2,2,1.5,+6
16,15,1996-12-27,24-084,MIA,@,CHH,W (+15),0,11:46,0,1,.000,0,0,,2,4,.500,0,4,4,0,0,1,0,3,2,1.2,-1
17,,1996-12-29,24-086,MIA,@,MIL,W (+1),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
18,,1997-01-02,24-090,MIA,,NJN,W (+10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
19,16,1997-01-04,24-092,MIA,@,UTA,L (-3),0,13:35,1,2,.500,0,0,,0,0,,0,3,3,1,1,0,0,3,2,2.4,+3
20,17,1997-01-07,24-095,MIA,@,SEA,L (-9),0,16:39,2,5,.400,0,0,,2,2,1.000,1,2,3,0,0,1,1,2,6,3.5,-9
21,18,1997-01-08,24-096,MIA,@,POR,W (+4),0,27:25,1,5,.200,0,0,,4,6,.667,4,2,6,0,0,0,0,5,6,3.5,+6
22,,1997-01-10,24-098,MIA,@,LAL,L (-9),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
23,,1997-01-13,24-101,MIA,,WSB,W (+3),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
24,,1997-01-16,24-104,MIA,@,BOS,W (+8),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
25,,1997-01-17,24-105,MIA,@,WSB,W (+11),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
26,,1997-01-19,24-107,MIA,,ORL,L (-12),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
27,,1997-01-21,24-109,MIA,,ATL,W (+3),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
28,,1997-01-23,24-111,MIA,@,TOR,W (+12),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
1,,1997-10-31,25-027,DAL,@,VAN,W (+2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,,1997-11-01,25-028,DAL,@,SEA,W (+8),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
3,1,1997-11-04,25-031,DAL,,VAN,W (+5),0,10:36,2,7,.286,0,0,,0,0,,2,4,6,0,0,0,0,4,4,0.9,-2
4,2,1997-11-05,25-032,DAL,@,CHH,L (-7),0,18:25,5,13,.385,0,0,,0,0,,1,2,3,1,0,0,1,5,10,1.9,-3
5,3,1997-11-08,25-035,DAL,,POR,L (-7),0,13:18,1,7,.143,0,0,,0,0,,0,2,2,0,1,0,2,4,2,-4.5,-15
6,4,1997-11-11,25-038,DAL,,LAL,L (-22),0,16:43,5,10,.500,0,0,,3,3,1.000,2,5,7,2,0,0,4,6,13,5.9,+16
7,5,1997-11-13,25-040,DAL,,PHI,L (-1),0,14:17,4,8,.500,0,0,,0,0,,3,3,6,0,0,0,3,0,8,4.0,-3
8,,1997-11-15,25-042,DAL,,UTA,L (-8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
9,,1997-11-17,25-044,DAL,@,POR,L (-45),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
10,,1997-11-18,25-045,DAL,@,SAC,L (-7),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
11,,1997-11-20,25-047,DAL,,GSW,L (-4),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
12,,1997-11-22,25-049,DAL,,MIL,L (-21),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
1,1,1999-02-05,26-124,NYK,@,ORL,L (-8),0,18:27,3,4,.750,0,0,,1,2,.500,1,4,5,3,1,1,1,3,7,8.5,-11
2,2,1999-02-07,26-126,NYK,,MIA,L (-4),0,16:55,2,8,.250,0,0,,3,8,.375,3,6,9,0,0,0,1,3,7,1.9,+12
3,3,1999-02-10,26-129,NYK,,WAS,W (+13),1,21:02,4,5,.800,0,0,,0,3,.000,1,4,5,1,2,0,0,2,8,8.7,+7
4,4,1999-02-11,26-130,NYK,@,CHI,W (+5),1,18:00,4,9,.444,0,0,,1,2,.500,2,5,7,0,1,0,1,3,9,5.6,-5
5,5,1999-02-15,26-134,NYK,,DET,W (+9),1,20:03,4,5,.800,0,0,,0,0,,1,4,5,1,0,0,2,2,8,5.9,+3
6,6,1999-02-16,26-135,NYK,,TOR,W (+10),1,22:20,5,7,.714,0,0,,0,0,,1,4,5,3,1,0,3,5,10,7.1,+13
7,7,1999-02-18,26-137,NYK,@,CLE,L (-24),1,17:35,1,6,.167,0,0,,0,0,,3,2,5,2,0,0,0,3,2,1.1,-13
8,8,1999-02-19,26-138,NYK,@,PHI,W (+11),1,34:03,6,9,.667,0,0,,2,5,.400,1,5,6,0,1,0,7,3,14,3.9,+8
9,9,1999-02-21,26-140,NYK,,CHI,W (+16),1,32:14,7,10,.700,0,0,,3,3,1.000,1,4,5,1,3,0,2,3,17,15.2,+20
10,10,1999-02-23,26-142,NYK,,NJN,W (+8),1,27:38,2,6,.333,0,0,,0,0,,1,2,3,2,0,0,2,3,4,0.1,+9
11,11,1999-02-25,26-144,NYK,,MIN,W (+2),1,21:53,4,8,.500,0,0,,1,1,1.000,0,6,6,1,0,0,1,4,9,4.9,-3
12,12,1999-02-26,26-145,NYK,@,BOS,L (-14),1,22:47,3,5,.600,0,0,,2,2,1.000,1,4,5,0,2,0,1,1,8,8.2,-9
13,13,1999-02-28,26-147,NYK,@,DET,L (-21),1,22:08,1,7,.143,0,0,,4,6,.667,1,4,5,0,1,0,1,3,6,1.4,-9
14,14,1999-03-01,26-148,NYK,,CLE,W (+7),1,22:39,4,10,.400,0,0,,1,2,.500,0,4,4,0,2,1,1,4,9,4.5,+11
15,15,1999-03-02,26-149,NYK,@,MIA,L (-1),1,38:17,3,9,.333,0,0,,3,4,.750,6,6,12,0,2,0,1,3,9,9.3,-11
16,16,1999-03-05,26-152,NYK,@,MIL,L (-1),1,15:41,3,5,.600,0,0,,0,0,,1,3,4,2,0,0,3,4,6,2.1,-9
17,17,1999-03-07,26-154,NYK,,NJN,W (+11),1,21:59,3,10,.300,0,0,,2,2,1.000,2,1,3,3,1,0,1,2,8,5.2,-4
18,18,1999-03-09,26-156,NYK,,MIL,L (-1),1,25:29,0,1,.000,0,0,,0,0,,0,7,7,2,1,0,0,3,0,2.6,-2
19,19,1999-03-11,26-158,NYK,,WAS,W (+12),1,33:01,7,12,.583,0,0,,3,5,.600,2,6,8,2,0,1,3,3,17,11.7,+4
20,20,1999-03-12,26-159,NYK,@,CHI,L (-13),1,23:22,4,9,.444,0,0,,5,8,.625,2,1,3,2,1,1,2,5,13,7.9,-5
21,21,1999-03-14,26-161,NYK,,CHH,W (+8),1,21:42,5,9,.556,0,0,,0,0,,2,6,8,2,0,0,4,4,10,4.7,-7
22,22,1999-03-15,26-162,NYK,@,MIL,W (+6),1,20:54,4,5,.800,0,0,,1,2,.500,0,3,3,1,1,0,3,5,9,4.3,-2
23,23,1999-03-16,26-163,NYK,,LAC,W (+24),1,39:37,5,10,.500,0,0,,2,2,1.000,1,11,12,2,2,0,4,4,12,8.8,+34
24,24,1999-03-18,26-165,NYK,,ORL,L (-8),1,26:06,8,11,.727,0,0,,1,2,.500,1,5,6,0,1,0,1,5,17,12.3,-2
25,25,1999-03-20,26-167,NYK,,BOS,W (+18),1,21:44,3,8,.375,0,0,,0,0,,0,2,2,0,0,2,0,0,6,3.6,+4
26,26,1999-03-21,26-168,NYK,@,TOR,L (-4),1,17:26,3,8,.375,0,0,,0,0,,2,3,5,0,2,0,1,2,6,4.1,-3
27,27,1999-03-22,26-169,NYK,,ATL,L (-9),1,15:01,1,4,.250,0,0,,2,2,1.000,2,3,5,1,0,0,2,3,4,1.4,-8
28,28,1999-03-24,26-171,NYK,@,SAC,L (-1),1,28:10,4,8,.500,0,0,,0,0,,3,4,7,0,3,0,3,6,8,4.9,-8
29,29,1999-03-26,26-173,NYK,@,PHO,W (+7),1,22:50,1,3,.333,0,0,,1,2,.500,3,5,8,1,2,0,1,3,3,5.0,+5
30,30,1999-03-28,26-175,NYK,@,LAL,L (-8),0,14:47,1,3,.333,0,0,,0,0,,0,0,0,3,1,0,0,4,2,1.8,-1
31,31,1999-03-30,26-177,NYK,,IND,W (+1),0,13:41,2,5,.400,0,0,,0,0,,1,0,1,0,0,0,1,2,4,0.2,-5
32,32,1999-04-01,26-179,NYK,,CLE,W (+4),0,22:45,1,3,.333,0,0,,2,4,.500,1,7,8,0,2,1,0,0,4,7.0,+8
33,33,1999-04-04,26-182,NYK,@,IND,L (-13),0,15:20,0,2,.000,0,0,,0,0,,2,2,4,1,0,0,2,5,0,-2.7,+11
34,34,1999-04-06,26-184,NYK,,ORL,L (-9),1,25:58,1,4,.250,0,0,,0,0,,3,5,8,3,0,1,1,1,2,4.6,-14
35,35,1999-04-07,26-185,NYK,@,CHH,L (-24),1,30:43,8,14,.571,0,0,,1,2,.500,3,6,9,1,0,0,1,4,17,12.0,-22
36,36,1999-04-09,26-187,NYK,@,ATL,W (+8),1,21:36,3,6,.500,0,0,,0,0,,2,1,3,0,0,0,0,5,6,2.7,-6
37,37,1999-04-11,26-189,NYK,@,NJN,W (+15),1,20:14,2,3,.667,0,0,,1,4,.250,4,5,9,1,0,0,1,2,5,5.7,+2
38,38,1999-04-13,26-191,NYK,,PHI,W (+19),1,25:25,8,13,.615,0,1,.000,2,3,.667,2,3,5,2,2,1,0,0,18,18.1,+16
39,39,1999-04-14,26-192,NYK,@,WAS,L (-6),1,23:49,3,11,.273,0,0,,1,4,.250,1,6,7,0,1,0,1,1,7,1.4,+2
